date,portfolio_value,position,trades,costs
2021-06-07,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-08,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-09,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-10,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-11,99887.0424522212,0.5831228178586317,0.0,0.0
2021-06-14,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-15,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-16,99887.0424522212,0.5831228178586317,0.0,0.0
2021-06-17,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-18,99887.0424522212,0.5831228178586317,0.0,0.0
2021-06-21,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-22,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-23,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-24,99887.0424522212,0.5831228178586317,0.0,0.0
2021-06-25,99887.0424522212,0.5831228178586317,0.0,0.0
2021-06-28,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-29,99880.66842968158,0.5831228178586317,0.0,0.0
2021-06-30,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-01,99887.0424522212,0.5831228178586317,0.0,0.0
2021-07-02,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-06,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-07,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-08,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-09,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-12,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-13,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-14,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-15,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-16,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-19,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-20,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-21,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-22,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-23,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-26,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-27,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-28,99874.27675536153,0.5831228178586317,0.0,0.0
2021-07-29,99880.66842968158,0.5831228178586317,0.0,0.0
2021-07-30,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-02,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-03,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-04,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-05,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-06,99880.66842968158,0.5831228178586317,0.0,0.0
2021-08-09,99880.66842968158,0.5831228178586317,0.0,0.0
2021-08-10,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-11,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-12,99874.27675536153,0.5831228178586317,0.0,0.0
2021-08-13,99880.66842968158,0.5831228178586317,0.0,0.0
2021-08-16,99867.90698947005,0.5831228178586317,0.0,0.0
2021-08-17,99867.90698947005,0.5831228178586317,0.0,0.0
2021-08-18,99867.90698947005,0.5831228178586317,0.0,0.0
2021-08-19,99880.66842968158,0.5831228178586317,0.0,0.0
2021-08-20,99880.66842968158,0.5831228178586317,0.0,0.0
2021-08-23,99867.90698947005,0.5831228178586317,0.0,0.0
2021-08-24,99867.90698947005,0.5831228178586317,0.0,0.0
2021-08-25,99867.90698947005,0.5831228178586317,0.0,0.0
2021-08-26,99874.27675536151,0.5831228178586317,0.0,0.0
2021-08-27,99874.27675536151,0.5831228178586317,0.0,0.0
2021-08-30,99874.27675536151,0.5831228178586317,0.0,0.0
2021-08-31,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-01,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-02,99880.66842968158,0.5831228178586317,0.0,0.0
2021-09-03,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-07,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-08,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-09,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-10,99874.27675536151,0.5831228178586317,0.0,0.0
2021-09-13,99874.27675536151,0.5831228178586317,0.0,0.0
2021-09-14,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-15,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-16,99874.27675536151,0.5831228178586317,0.0,0.0
2021-09-17,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-20,99874.27675536151,0.5831228178586317,0.0,0.0
2021-09-21,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-22,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-23,99874.27675536151,0.5831228178586317,0.0,0.0
2021-09-24,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-27,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-28,99867.90698947005,0.5831228178586317,0.0,0.0
2021-09-29,99874.27675536151,0.5831228178586317,0.0,0.0
2021-09-30,99874.27675536151,0.5831228178586317,0.0,0.0
2021-10-01,99874.27675536151,0.5831228178586317,0.0,0.0
2021-10-04,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-05,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-06,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-07,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-08,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-11,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-12,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-13,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-14,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-15,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-18,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-19,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-20,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-21,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-22,99861.5308748059,0.5831228178586317,0.0,0.0
2021-10-25,99867.90698947005,0.5831228178586317,0.0,0.0
2021-10-26,99855.15971638472,0.5831228178586317,0.0,0.0
2021-10-27,99855.15971638472,0.5831228178586317,0.0,0.0
2021-10-28,99867.90698947004,0.5831228178586317,0.0,0.0
2021-10-29,99867.90698947004,0.5831228178586317,0.0,0.0
2021-11-01,99867.90698947004,0.5831228178586317,0.0,0.0
2021-11-02,99855.1597163847,0.5831228178586317,0.0,0.0
2021-11-03,99855.1597163847,0.5831228178586317,0.0,0.0
2021-11-04,99861.53087480587,0.5831228178586317,0.0,0.0
2021-11-05,99861.53087480587,0.5831228178586317,0.0,0.0
2021-11-08,99867.90698947002,0.5831228178586317,0.0,0.0
2021-11-09,99855.15971638469,0.5831228178586317,0.0,0.0
2021-11-10,99855.15971638469,0.5831228178586317,0.0,0.0
2021-11-11,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-12,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-15,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-16,99855.15971638469,0.5831228178586317,0.0,0.0
2021-11-17,99855.15971638469,0.5831228178586317,0.0,0.0
2021-11-18,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-19,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-22,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-23,99855.15971638469,0.5831228178586317,0.0,0.0
2021-11-24,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-26,99855.15971638469,0.5831228178586317,0.0,0.0
2021-11-29,99861.53087480586,0.5831228178586317,0.0,0.0
2021-11-30,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-01,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-02,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-03,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-06,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-07,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-08,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-09,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-10,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-13,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-14,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-15,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-16,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-17,99861.53087480586,0.5831228178586317,0.0,0.0
2021-12-20,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-21,99848.78786177922,0.5831228178586317,0.0,0.0
2021-12-22,99848.78786177922,0.5831228178586317,0.0,0.0
2021-12-23,99848.78786177922,0.5831228178586317,0.0,0.0
2021-12-27,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-28,99848.78786177922,0.5831228178586317,0.0,0.0
2021-12-29,99848.78786177922,0.5831228178586317,0.0,0.0
2021-12-30,99855.15971638469,0.5831228178586317,0.0,0.0
2021-12-31,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-03,99848.78786177922,0.5831228178586317,0.0,0.0
2022-01-04,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-05,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-06,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-07,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-10,99848.78786177922,0.5831228178586317,0.0,0.0
2022-01-11,99842.38703709857,0.5831228178586317,0.0,0.0
2022-01-12,99848.78786177922,0.5831228178586317,0.0,0.0
2022-01-13,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-14,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-18,99842.38703709857,0.5831228178586317,0.0,0.0
2022-01-19,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-20,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-21,99848.78786177922,0.5831228178586317,0.0,0.0
2022-01-24,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-25,99842.38703709857,0.5831228178586317,0.0,0.0
2022-01-26,99848.78786177922,0.5831228178586317,0.0,0.0
2022-01-27,99855.15971638469,0.5831228178586317,0.0,0.0
2022-01-28,99842.38703709857,0.5831228178586317,0.0,0.0
2022-01-31,99855.15971638469,0.5831228178586317,0.0,0.0
2022-02-01,99848.78786177922,0.5831228178586317,0.0,0.0
2022-02-02,99855.15971638469,0.5831228178586317,0.0,0.0
2022-02-03,99855.15971638469,0.5831228178586317,0.0,0.0
2022-02-04,99842.38703709857,0.5831228178586317,0.0,0.0
2022-02-07,99842.38703709857,0.5831228178586317,0.0,0.0
2022-02-08,99848.78786177922,0.5831228178586317,0.0,0.0
2022-02-09,99842.38703709857,0.5831228178586317,0.0,0.0
2022-02-10,99842.38703709857,0.5831228178586317,0.0,0.0
2022-02-11,99842.38703709857,0.5831228178586317,0.0,0.0
2022-02-14,99836.02509731088,0.5831228178586317,0.0,0.0
2022-02-15,99848.78786177923,0.5831228178586317,0.0,0.0
2022-02-16,99848.78786177923,0.5831228178586317,0.0,0.0
2022-02-17,99842.38703709858,0.5831228178586317,0.0,0.0
2022-02-18,99848.78786177923,0.5831228178586317,0.0,0.0
2022-02-22,99848.78786177923,0.5831228178586317,0.0,0.0
2022-02-23,99842.38703709858,0.5831228178586317,0.0,0.0
2022-02-24,99842.38703709858,0.5831228178586317,0.0,0.0
2022-02-25,99842.38703709858,0.5831228178586317,0.0,0.0
2022-02-28,99842.38703709858,0.5831228178586317,0.0,0.0
2022-03-01,99856.43174240393,0.5831228178586317,0.0,0.0
2022-03-02,99856.43174240393,0.5831228178586317,0.0,0.0
2022-03-03,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-04,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-07,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-08,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-09,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-10,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-11,99856.43174240393,0.5831228178586317,0.0,0.0
2022-03-14,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-15,99850.07133480946,0.5831228178586317,0.0,0.0
2022-03-16,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-17,99862.81972016011,0.5831228178586317,0.0,0.0
2022-03-18,99856.43174240393,0.5831228178586317,0.0,0.0
2022-03-21,99856.43174240393,0.5831228178586317,0.0,0.0
2022-03-22,99856.43174240393,0.5831228178586317,0.0,0.0
2022-03-23,99869.1843896046,0.5831228178586317,0.0,0.0
2022-03-24,99869.1843896046,0.5831228178586317,0.0,0.0
2022-03-25,99856.43174240395,0.5831228178586317,0.0,0.0
2022-03-28,99856.43174240395,0.5831228178586317,0.0,0.0
2022-03-29,99856.43174240395,0.5831228178586317,0.0,0.0
2022-03-30,99869.18438960462,0.5831228178586317,0.0,0.0
2022-03-31,99869.18438960462,0.5831228178586317,0.0,0.0
2022-04-01,99869.18438960462,0.5831228178586317,0.0,0.0
2022-04-04,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-05,99856.43174240395,0.5831228178586317,0.0,0.0
2022-04-06,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-07,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-08,99856.43174240395,0.5831228178586317,0.0,0.0
2022-04-11,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-12,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-13,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-14,99856.43174240395,0.5831228178586317,0.0,0.0
2022-04-18,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-19,99856.43174240395,0.5831228178586317,0.0,0.0
2022-04-20,99869.18438960462,0.5831228178586317,0.0,0.0
2022-04-21,99869.18438960462,0.5831228178586317,0.0,0.0
2022-04-22,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-25,99869.18438960462,0.5831228178586317,0.0,0.0
2022-04-26,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-27,99862.81972016013,0.5831228178586317,0.0,0.0
2022-04-28,99875.5822736296,0.5831228178586317,0.0,0.0
2022-04-29,99862.81972016013,0.5831228178586317,0.0,0.0
2022-05-02,99869.18438960462,0.5831228178586317,0.0,0.0
2022-05-03,99862.81972016013,0.5831228178586317,0.0,0.0
2022-05-04,99875.5822736296,0.5831228178586317,0.0,0.0
2022-05-05,99875.5822736296,0.5831228178586317,0.0,0.0
2022-05-06,99875.5822736296,0.5831228178586317,0.0,0.0
2022-05-09,99869.18438960462,0.5831228178586317,0.0,0.0
2022-05-10,99869.18438960462,0.5831228178586317,0.0,0.0
2022-05-11,99869.18438960462,0.5831228178586317,0.0,0.0
2022-05-12,99875.58227362961,0.5831228178586317,0.0,0.0
2022-05-13,99881.95120120923,0.5831228178586317,0.0,0.0
2022-05-16,99875.58227362961,0.5831228178586317,0.0,0.0
2022-05-17,99875.58227362961,0.5831228178586317,0.0,0.0
2022-05-18,99875.58227362961,0.5831228178586317,0.0,0.0
2022-05-19,99888.33638413144,0.5831228178586317,0.0,0.0
2022-05-20,99888.33638413144,0.5831228178586317,0.0,0.0
2022-05-23,99888.33638413144,0.5831228178586317,0.0,0.0
2022-05-24,99881.95120120923,0.5831228178586317,0.0,0.0
2022-05-25,99888.33638413144,0.5831228178586317,0.0,0.0
2022-05-26,99901.0707584725,0.5831228178586317,0.0,0.0
2022-05-27,99888.33638413144,0.5831228178586317,0.0,0.0
2022-05-31,99881.95120120923,0.5831228178586317,0.0,0.0
2022-06-01,99882.5897509653,0.5831228178586317,0.0,0.0
2022-06-02,99895.33102981208,0.5831228178586317,0.0,0.0
2022-06-03,99882.58975096529,0.5831228178586317,0.0,0.0
2022-06-06,99888.95791326878,0.5831228178586317,0.0,0.0
2022-06-07,99882.58975096529,0.5831228178586317,0.0,0.0
2022-06-08,99888.95791326878,0.5831228178586317,0.0,0.0
2022-06-09,99895.33102981208,0.5831228178586317,0.0,0.0
2022-06-10,99882.58975096529,0.5831228178586317,0.0,0.0
2022-06-13,99888.95791326878,0.5831228178586317,0.0,0.0
2022-06-14,99882.58975096529,0.5831228178586317,0.0,0.0
2022-06-15,99888.95791326878,0.5831228178586317,0.0,0.0
2022-06-16,99901.71474789405,0.5831228178586317,0.0,0.0
2022-06-17,99895.33102981209,0.5831228178586317,0.0,0.0
2022-06-21,99908.10341557728,0.5831228178586317,0.0,0.0
2022-06-22,99914.45749682043,0.5831228178586317,0.0,0.0
2022-06-23,99914.45749682043,0.5831228178586317,0.0,0.0
2022-06-24,99901.71474789406,0.5831228178586317,0.0,0.0
2022-06-27,99901.71474789406,0.5831228178586317,0.0,0.0
2022-06-28,99914.45749682043,0.5831228178586317,0.0,0.0
2022-06-29,99920.83912149654,0.5831228178586317,0.0,0.0
2022-06-30,99927.22004785188,0.5831228178586317,0.0,0.0
2022-07-01,99922.74217879663,0.5831228178586317,0.0,0.0
2022-07-05,99922.74217879663,0.5831228178586317,0.0,0.0
2022-07-06,99922.74217879663,0.5831228178586317,0.0,0.0
2022-07-07,99922.74217879663,0.5831228178586317,0.0,0.0
2022-07-08,99916.372057556,0.5831228178586317,0.0,0.0
2022-07-11,99922.74217879662,0.5831228178586317,0.0,0.0
2022-07-12,99916.37205755599,0.5831228178586317,0.0,0.0
2022-07-13,99916.37205755599,0.5831228178586317,0.0,0.0
2022-07-14,99922.7421787966,0.5831228178586317,0.0,0.0
2022-07-15,99916.37205755597,0.5831228178586317,0.0,0.0
2022-07-18,99916.37205755597,0.5831228178586317,0.0,0.0
2022-07-19,99916.37205755597,0.5831228178586317,0.0,0.0
2022-07-20,99916.37205755597,0.5831228178586317,0.0,0.0
2022-07-21,99935.50856264983,0.5831228178586317,0.0,0.0
2022-07-22,99941.89917428057,0.5831228178586317,0.0,0.0
2022-07-25,99935.50856264983,0.5831228178586317,0.0,0.0
2022-07-26,99935.50856264983,0.5831228178586317,0.0,0.0
2022-07-27,99935.50856264983,0.5831228178586317,0.0,0.0
2022-07-28,99941.89917428057,0.5831228178586317,0.0,0.0
2022-07-29,99948.24392969506,0.5831228178586317,0.0,0.0
2022-08-01,99952.74241717909,0.5831228178586317,0.0,0.0
2022-08-02,99959.11421016387,0.5831228178586317,0.0,0.0
2022-08-03,99952.74241717909,0.5831228178586317,0.0,0.0
2022-08-04,99965.48530697782,0.5831228178586317,0.0,0.0
2022-08-05,99978.23669588391,0.5831228178586317,0.0,0.0
2022-08-08,99984.62826775899,0.5831228178586317,0.0,0.0
2022-08-09,99978.23669588391,0.5831228178586317,0.0,0.0
2022-08-10,99984.62826775899,0.5831228178586317,0.0,0.0
2022-08-11,99984.62826775899,0.5831228178586317,0.0,0.0
2022-08-12,99997.38111147782,0.5831228178586317,0.0,0.0
2022-08-15,99991.00221807005,0.5831228178586317,0.0,0.0
2022-08-16,99997.38111147782,0.5831228178586317,0.0,0.0
2022-08-17,99997.38111147782,0.5831228178586317,0.0,0.0
2022-08-18,100022.8840721306,0.5831228178586317,0.0,0.0
2022-08-19,100022.8840721306,0.5831228178586317,0.0,0.0
2022-08-22,100029.24820575051,0.5831228178586317,0.0,0.0
2022-08-23,100016.50233019417,0.5831228178586317,0.0,0.0
2022-08-24,100035.63982507761,0.5831228178586317,0.0,0.0
2022-08-25,100041.97438964716,0.5831228178586317,0.0,0.0
2022-08-26,100041.97438964716,0.5831228178586317,0.0,0.0
2022-08-29,100041.97438964716,0.5831228178586317,0.0,0.0
2022-08-30,100048.38715351919,0.5831228178586317,0.0,0.0
2022-08-31,100061.12042879227,0.5831228178586317,0.0,0.0
2022-09-01,100073.23136264813,0.5831228178586317,0.0,0.0
2022-09-02,100079.6125312644,0.5831228178586317,0.0,0.0
2022-09-06,100079.6125312644,0.5831228178586317,0.0,0.0
2022-09-07,100085.98737048439,0.5831228178586317,0.0,0.0
2022-09-08,100098.71243878368,0.5831228178586317,0.0,0.0
2022-09-09,100098.71243878368,0.5831228178586317,0.0,0.0
2022-09-12,100092.36714342759,0.5831228178586317,0.0,0.0
2022-09-13,100105.1020784042,0.5831228178586317,0.0,0.0
2022-09-14,100105.1020784042,0.5831228178586317,0.0,0.0
2022-09-15,100124.23303253311,0.5831228178586317,0.0,0.0
2022-09-16,100124.23303253311,0.5831228178586317,0.0,0.0
2022-09-19,100124.23303253311,0.5831228178586317,0.0,0.0
2022-09-20,100117.84548898126,0.5831228178586317,0.0,0.0
2022-09-21,100130.57486151399,0.5831228178586317,0.0,0.0
2022-09-22,100156.070268587,0.5831228178586317,0.0,0.0
2022-09-23,100156.070268587,0.5831228178586317,0.0,0.0
2022-09-26,100143.33520972595,0.5831228178586317,0.0,0.0
