Date,SPY
2011-11-01,-0.025208763771856067
2011-11-02,0.01618009731763725
2011-11-03,0.01806330917863737
2011-11-04,-0.006117907795695677
2011-11-07,0.0061970126271439305
2011-11-08,0.01274877722735675
2011-11-09,-0.025208763771856067
2011-11-10,0.00937469576227173
2011-11-11,0.018647424936802295
2011-11-14,-0.00951946669408972
2011-11-15,0.004929891400829148
2011-11-16,-0.015989909514095856
2011-11-17,-0.016004106148695196
2011-11-18,-0.001065523099700817
2011-11-21,-0.019203060995759393
2011-11-22,-0.003935077531319299
2011-11-23,-0.022312810889254103
2011-11-25,-0.0018893645319986395
2011-11-28,0.022905365602345837
2011-11-29,0.002836434622123257
2011-11-30,0.022905365602345837
2011-12-01,-0.00015958841123999017
2011-12-02,-0.0008804289680048213
2011-12-05,0.010832673930442615
2011-12-06,0.000317155740683268
2011-12-07,0.0037156038500095285
2011-12-08,-0.0221807438012941
2011-12-09,0.016800212540292597
2011-12-12,-0.014704668872104129
2011-12-13,-0.00938287686878877
2011-12-14,-0.010703502711043245
2011-12-15,0.003607933837543969
2011-12-16,0.001481510016140049
2011-12-19,-0.01074902750380456
2011-12-20,0.022905365602345837
2011-12-21,0.0019341390094552414
2011-12-22,0.008819783253894336
2011-12-23,0.008901195623829397
2011-12-27,0.000790767123019351
2011-12-28,-0.013210531330170472
2011-12-29,0.010281425257533467
2011-12-30,-0.004928229296151775
2012-01-03,0.01581047881578776
2012-01-04,0.0015676147413052172
2012-01-05,0.0026588161941370923
2012-01-06,-0.0025807210863060125
2012-01-09,0.0024247752279575553
2012-01-10,0.00863305668054664
2012-01-11,0.0005417684154406683
2012-01-12,0.002396619183361895
2012-01-13,-0.005186939124324645
2012-01-17,0.003873428831247279
2012-01-18,0.010995648847445494
2012-01-19,0.005262394386070825
2012-01-20,0.003720501976972538
2012-01-23,-0.0025801487970980815
2012-01-24,-0.0011403531798743409
2012-01-25,0.008332498670990104
2012-01-26,-0.005142692449478116
2012-01-27,-0.0004550957897830108
2012-01-30,-0.0034197249857076434
2012-01-31,-0.00038024734183067304
2012-02-01,0.008718579155273689
2012-02-02,0.001584162005706811
2012-02-03,0.013921407864450808
2012-02-06,-0.0006693274183034426
2012-02-07,0.0025259340422645526
2012-02-08,0.0029628719246670822
2012-02-09,0.001256923304320194
2012-02-10,-0.007415070065148834
2012-02-13,0.00741507006514889
2012-02-14,-0.0012569233043203199
2012-02-15,-0.0046709447012048474
2012-02-16,0.011012556846915605
2012-02-17,0.0026422837215777325
2012-02-21,0.00043985727119663306
2012-02-22,-0.003229334346544404
2012-02-23,0.0044009856574768755
2012-02-24,0.0021936775823996513
2012-02-27,0.0016780363724578909
2012-02-28,0.0029118926223951004
2012-02-29,-0.003933146838931768
2012-03-01,0.005168145293834885
2012-03-02,-0.0030538310614466086
2012-03-05,-0.004086668410522377
2012-03-06,-0.014733181434081056
2012-03-07,0.006951712577861709
2012-03-08,0.009899881892210485
2012-03-09,0.0038597980073273547
2012-03-12,7.277553063338168e-05
2012-03-13,0.0178656098307549
2012-03-14,-0.0010720043784336916
2012-03-15,0.005772921041423331
2012-03-16,0.0013839566181765238
2012-03-19,0.003912630944531092
2012-03-20,-0.0029156544664312675
2012-03-21,-0.00163878075895756
2012-03-22,-0.007229894306503757
2012-03-23,0.0032277111998506697
2012-03-26,0.013937812261877259
2012-03-27,-0.003112212179185496
2012-03-28,-0.004970890975050253
2012-03-29,-0.0017100669922897758
2012-03-30,0.0041275349358360445
2012-04-02,0.0072878172190832535
2012-04-03,-0.004097021552973433
2012-04-04,-0.009960094381322884
2012-04-05,-0.0005007085268817588
2012-04-09,-0.011294711359328805
2012-04-10,-0.016927449380697845
2012-04-11,0.008061578473477124
2012-04-12,0.012980992416946438
2012-04-13,-0.01195951813053906
2012-04-16,-0.0006564563343413579
2012-04-17,0.014703597644747988
2012-04-18,-0.0033853435217317367
2012-04-19,-0.006441317756255801
2012-04-20,0.0016683151540596434
2012-04-23,-0.008444262741948276
2012-04-24,0.003794564273760618
2012-04-25,0.013598654882098521
2012-04-26,0.006944441497018208
2012-04-27,0.0016397797379192182
2012-04-30,-0.0037108846960673407
2012-05-01,0.006200766294927004
2012-05-02,-0.002988699473044949
2012-05-03,-0.0076548171934396675
2012-05-04,-0.016289812054109697
2012-05-07,0.0007297612574001545
2012-05-08,-0.004019583180261856
2012-05-09,-0.005949491641694257
2012-05-10,0.002060554785040473
2012-05-11,-0.0030189159658407434
2012-05-14,-0.011122998775731618
2012-05-15,-0.005758039823239775
2012-05-16,-0.0038321311176036108
2012-05-17,-0.014942080809821968
2012-05-18,-0.008595461347419047
2012-05-21,0.01704206389731865
2012-05-22,0.0017414551637681182
2012-05-23,0.0005293748334583446
2012-05-24,0.001963621822044556
2012-05-25,-0.0032496699561720987
2012-05-29,0.012039106497133117
2012-05-30,-0.014616322375523452
2012-05-31,-0.0022032141610787053
2012-06-01,-0.025208763771856067
2012-06-04,-0.0004681572558041198
2012-06-05,0.007543531152871166
2012-06-06,0.022219672590499274
2012-06-07,0.0006060100959430318
2012-06-08,0.00792000834171103
2012-06-11,-0.012778181950738265
2012-06-12,0.01142501967658659
2012-06-13,-0.006415070508001367
2012-06-14,0.010544492409858138
2012-06-15,0.010175239044700591
2012-06-18,0.0019365672351076908
2012-06-19,0.009626267179180078
2012-06-20,-0.001622878137551609
2012-06-21,-0.022694258022312643
2012-06-22,0.007672215108242148
2012-06-25,-0.01616466260577029
2012-06-26,0.00501288672324026
2012-06-27,0.008976580391627189
2012-06-28,-0.0028578026731190826
2012-06-29,0.022905365602345837
2012-07-02,0.003008340133481576
2012-07-03,0.006570783060876309
2012-07-05,-0.0045222349190618405
2012-07-06,-0.00954898381030022
2012-07-09,-0.0012554771136343665
2012-07-10,-0.00875831646154465
2012-07-11,0.00014907227346956276
2012-07-12,-0.0048564409972773346
2012-07-13,0.016638594535265585
2012-07-16,-0.002360181669733659
2012-07-17,0.0068433377005002426
2012-07-18,0.0073795871070551815
2012-07-19,0.0026171162573092434
2012-07-20,-0.009190171722974238
2012-07-23,-0.01016373007470207
2012-07-24,-0.008624037538121843
2012-07-25,0.00022427472177237234
2012-07-26,0.01636243663803896
2012-07-27,0.01826530277778077
2012-07-30,0.0
2012-07-31,-0.007019282816732828
2012-08-01,-0.000871550934264599
2012-08-02,-0.006928720647844374
2012-08-03,0.01963944415441194
2012-08-06,0.0019354684342952062
2012-08-07,0.005000869008820905
2012-08-08,0.0012108367750333633
2012-08-09,0.0008539112014056033
2012-08-10,0.0016342682185942333
2012-08-13,-0.0004969900824179237
2012-08-14,0.000142257297367717
2012-08-15,0.001135756262610156
2012-08-16,0.0073513088804553145
2012-08-17,0.0013371310547978265
2012-08-20,7.022226298978425e-05
2012-08-21,-0.003028714539729305
2012-08-22,0.0004231877270136067
2012-08-23,-0.008212897277655715
2012-08-24,0.00602461075003083
2012-08-27,0.0002117855929298048
2012-08-28,-0.0009891715646404267
2012-09-25,-0.010699123730703801
2012-09-26,-0.005636158546540383
2012-09-27,0.00937719868902439
2012-09-28,-0.004642948995180178
2012-10-01,0.0026359528578526756
2012-10-02,0.001038400546006625
2012-10-03,0.004074602760252472
2012-10-04,0.007142462217065838
2012-10-05,6.82897072901761e-05
2012-10-08,-0.0034269314234129287
2012-10-09,-0.009936303749845964
2012-10-10,-0.006400839389685073
2012-10-11,0.0005582531388376356
2012-10-12,-0.003283822876908791
2012-10-15,0.008293593620808403
2012-10-16,0.01008247968776207
2012-10-17,0.0045245240120532545
2012-10-18,-0.0026026199653939788
2012-10-19,-0.016804873141433235
2012-10-22,0.00013951886623843373
2012-10-23,-0.01397334805327004
2012-10-24,-0.0028330467188665454
2012-10-25,0.0029038142545638784
2012-10-26,-0.0005660090164185301
2012-10-31,0.0
2012-11-01,0.01041576050656111
2012-11-02,-0.008931110176376681
2012-11-05,0.0020464437505940793
2012-11-06,0.0077947777114740465
2012-11-07,-0.022924535828024065
2012-11-08,-0.012096874623325041
2012-11-09,0.0008691008799898584
2012-11-12,0.0007958277470747774
2012-11-13,-0.0034780315177022616
2012-11-14,-0.013590383850965294
2012-11-15,-0.001693755938126742
2012-11-16,0.004925140869689733
2012-11-19,0.020037439808931783
2012-11-20,0.00043096461371919416
2012-11-21,0.0018663104993839367
2012-11-23,0.013532925547102087
2012-11-26,-0.002124847413739573
2012-11-27,-0.005117734318884519
2012-11-28,0.0080204563136385
2012-11-29,0.004654718327081316
2012-11-30,0.0002114446518085643
2012-12-03,-0.004936779846426233
2012-12-04,-0.001415151862615143
2012-12-05,0.00176872885575516
2012-12-06,0.0033860469481445943
2012-12-07,0.00302383037833904
2012-12-10,0.00042205120811542865
2012-12-11,0.0067850346526519825
2013-01-09,0.0025388909204695086
2013-01-10,0.007918062945638803
2013-01-11,-6.776407764055785e-05
2013-01-14,-0.000680097681860215
2013-01-15,0.0006800976818600722
2013-01-16,-0.00013586590775000647
2013-01-17,0.006438835163917746
2013-01-18,0.0022277391496690183
2013-01-22,0.005378561892005948
2013-01-23,0.0016083837050345701
2013-01-24,0.00026768508339776724
2013-01-25,0.0056064829888520405
2013-01-28,-0.0011986280096565169
2013-01-29,0.003923723774699824
2013-01-30,-0.003923723774699703
2013-01-31,-0.00246891213054599
2013-02-01,0.010235065487298928
2013-02-04,-0.011304542282458136
2013-02-05,0.010047218854975138
2013-02-06,0.0007278579899248766
2013-02-07,-0.0013237552512493866
2013-02-08,0.005548888360678135
2013-02-11,-0.0001974861141540622
2013-02-12,0.0016456135520288553
2013-02-13,0.0008548579331116134
2013-02-14,0.0009193232433372813
2013-02-15,-0.0011819365187419261
2013-02-19,0.007466319594514663
2013-02-20,-0.012541330769634984
2013-02-21,-0.006097362498405276
2013-02-22,0.009725104248209665
2013-02-25,-0.019210641044669054
2013-02-26,0.006822397080120637
2013-02-27,0.01251984347968938
2013-02-28,-0.001977007555676275
2013-03-01,0.003292677465851203
2013-03-04,0.0053112369577256475
2013-03-05,0.008918535450173133
2013-03-06,0.001360329776965667
2013-03-07,0.00181036575051483
2013-03-08,0.004255190819850631
2013-03-11,0.0037883052162549667
2013-03-12,-0.0022455304029035954
2013-03-13,0.0014121835048855696
2013-03-14,0.005309823208910331
2013-03-15,-0.001321238608517379
2013-03-18,-0.0055338938524138815
2013-03-19,-0.0023258557210339105
2013-03-20,0.006961340060718887
2013-03-21,-0.008579506562380915
2013-03-22,0.00800131335216207
2013-03-25,-0.004186639001811467
2013-03-26,0.00797090944900869
2013-03-27,0.0
2013-03-28,0.003068387555716457
2013-04-01,-0.003965029238121494
2013-04-02,0.004922244943593522
2013-04-03,-0.010191196410104785
2013-04-04,0.004050328088670534
2013-04-05,-0.004501412845119553
2013-04-08,0.006744513118237581
2013-04-09,0.003451137028472684
2013-04-10,0.012174257605194519
2013-04-11,0.003271699454611852
2013-04-12,-0.0024527556085015244
2013-04-15,-0.023446207749561163
2013-04-16,0.01465494523942869
2013-04-17,-0.014719340494468401
2013-04-18,-0.006273763172267136
2013-04-19,0.008656192639461196
2013-04-22,0.004428087546987401
2013-04-23,0.010256362570292577
2013-04-24,0.0006332361172521553
2013-04-25,0.004045912214274652
2013-04-26,-0.0017678741579414503
2013-04-29,0.0066761947087835205
2013-04-30,0.0023827515416981744
2013-05-01,-0.008805884589656839
2013-05-02,0.009243847017771065
2013-05-03,0.010089806005408332
2013-05-06,0.00253787722793496
2013-05-07,0.005055463240316871
2013-05-08,0.0045413971542037435
2013-05-09,-0.0028207113046457076
2013-05-10,0.0032487460291395834
2013-05-13,0.0007951982147576405
2013-05-14,0.010280327549248038
2013-05-15,0.005372362310077243
2013-05-16,-0.004706508394434744
2013-05-17,0.009630674569996651
2013-05-20,-6.011982257481855e-05
2013-05-21,0.0014372261005401478
2013-05-22,-0.0074458107454351465
2013-05-23,-0.002896329917193288
2013-05-24,-0.0008470675440555607
2013-05-28,0.005970818005682201
2013-05-29,-0.006515527316293651
2013-05-30,0.003685829881738475
2013-05-31,-0.014456597018201216
2013-06-03,0.005491082967579377
2013-06-04,-0.00481809639030688
2013-06-05,-0.014099889028742025
2013-06-06,0.00901226943438482
2013-06-07,0.012640452189062677
2013-06-10,0.0
2013-06-11,-0.010369513204836008
2013-06-12,-0.008311448850956714
2013-06-13,0.01509417902250156
2013-06-14,-0.006292095167333154
2013-06-17,0.0076919647607040665
2013-06-18,0.007874347350263511
2013-06-19,-0.013913253082321093
2013-06-20,-0.025090453284984094
2013-06-21,0.003205074961777283
2013-06-24,-0.012716207710130564
2013-06-25,0.009568498908475961
2013-06-26,0.009852161094297932
2013-06-27,0.00585255043356919
2013-06-28,-0.0041058205739712165
2013-07-01,0.005842483266399107
2013-07-02,-0.0009301137102324543
2013-07-03,0.0004338642903828763
2013-07-05,0.01073135361572077
2013-07-08,0.005688448108764061
2013-07-09,0.007171475708501319
2013-07-10,0.0003634764591888524
2013-07-11,0.013528596088478444
2013-07-12,0.0004178373798969459
2013-07-15,0.0038136450632140734
2013-07-16,-0.003754048726422196
2013-07-17,0.00256378302438884
2013-07-18,0.005462702727256677
2013-07-19,0.00177543159684249
2013-07-22,0.001948550387966706
2013-07-23,-0.0021262753383788865
2013-07-24,-0.0036722327912883986
2013-07-25,0.0024302892425695794
2013-07-26,0.001064744986107781
2013-07-29,-0.0030794263558829213
2013-07-30,0.0
2013-07-31,0.0007112380608509351
2013-08-01,0.011492142852899168
2013-08-02,0.0016974347051855506
2013-08-05,-0.001463248777738491
2013-08-06,-0.005698251703779283
2013-08-07,-0.003246511484856371
2013-08-08,0.003658934654654938
2013-08-09,-0.0028900946791657243
2013-08-12,-0.0011822172721678132
2013-08-13,0.002952147865241208
2013-08-14,-0.00514249381692959
2013-08-15,-0.014084726397413247
2013-08-16,-0.003311305508199424
2013-08-19,-0.006412156298260344
2013-08-20,0.0049038098835251795
2013-08-21,-0.006179400515621321
2013-08-22,0.009073932798504387
2013-08-23,0.003366191355657796
2013-08-26,-0.0037281042556762795
2013-08-27,-0.016214456461588648
2013-08-28,0.0035449870247440123
2013-08-29,0.0015842849094262067
2013-08-30,-0.003172006313589218
2013-09-03,0.0045117012721726905
2013-09-04,0.008239143917918253
2013-09-05,0.0012658694044619394
2013-09-06,0.0004818039524046068
2013-09-09,0.009530684883058096
2013-09-10,0.007369584216344681
2013-09-11,0.003133933275865227
2013-09-12,-0.002660206341082364
2013-09-13,0.0022463631583400255
2013-09-16,0.005771185353385067
2013-09-17,0.004452706918566885
2013-09-18,0.011507364001941644
2013-09-19,-0.0016768186883004612
2013-09-20,-0.007016123331316488
2013-09-23,-0.004638526319811935
2013-09-24,-0.0023566020130210766
2013-09-25,-0.002894198760831762
2013-09-26,0.003837705314372885
2013-09-27,-0.004607150328877955
2013-09-30,-0.005342392518670656
2013-10-01,0.007884762864054406
2013-10-02,-0.0009451245958911973
2013-10-03,-0.009263818431968093
2013-10-04,0.007548263713349808
2013-10-07,-0.008682545242804079
2013-10-08,-0.01171462302579351
2013-10-09,0.0007249424646262498
2013-10-10,0.02132861118130511
2013-10-11,0.006422541384468731
2013-10-14,0.003986169402694498
2013-10-15,-0.007280206162814928
2013-10-16,0.013868958857992473
2013-10-17,0.0066612069401836334
2013-10-18,0.006731288945028836
2013-10-21,5.761365843750202e-05
2013-10-22,0.0057745394766492075
2013-10-23,-0.004800455939511832
2013-10-24,0.0033171355720137065
2013-10-25,0.004556951656628351
2013-10-28,0.0015898692850870495
2013-10-29,0.005320074228929891
2013-10-30,-0.0049794350140777875
2013-10-31,-0.002840110879139592
2013-11-01,0.002386396841619115
2013-11-04,0.003512132509189703
2013-11-05,-0.003171561324549433
2013-11-06,0.005092577866958076
2013-11-07,-0.012723824068589925
2013-11-08,0.013401161653478832
2013-11-11,0.00016873317176887992
2013-11-12,-0.002032198222878271
2013-11-13,0.007992641997644821
2013-11-14,0.004976864889884589
2013-11-15,0.0043413757072397075
2013-11-18,-0.003505316546311997
2013-11-19,-0.00217590177866316
2013-11-20,-0.0031330528709915696
2013-11-21,0.008036361536061928
2013-11-22,0.004990217163265997
2013-11-25,-0.0009961780056196943
2013-11-26,0.0002765269398520582
2013-11-27,0.0024325303357679356
2013-11-29,-0.0006624911745486631
2013-12-02,-0.0026002656057391186
2013-12-03,-0.004329911926409871
2013-12-04,-0.00011138281144864489
2013-12-05,-0.004405165908636368
2013-12-06,0.011114745141286403
2013-12-09,0.002539305060773303
2013-12-10,-0.003589834300692683
2013-12-11,-0.011294086200649285
2013-12-12,-0.0033071702203474602
2013-12-13,-0.00011197408960790541
2013-12-16,0.0062124435346013135
2013-12-17,-0.0031854407390481828
2013-12-18,0.01692859597406451
2013-12-19,-0.0011565387060630558
2013-12-20,0.0058001257539890645
2013-12-23,0.005328477734807656
2013-12-24,0.002188778329375168
2013-12-26,0.005071392356255595
2013-12-27,-5.45573164112412e-05
2013-12-30,-0.00016338496287082423
2013-12-31,0.004721594620346594
2014-01-02,-0.009629675173981419
2014-01-03,-0.0001640114717752748
2014-01-06,-0.0029020144466864435
2014-01-07,0.006122781852985216
2014-01-08,0.00021824430887863207
2014-01-09,0.0006533284190469678
2014-01-10,0.002719222749221357
2014-01-13,-0.013394486149339212
2014-01-14,0.010838503408501005
2014-01-15,0.005375869263399672
2014-01-16,-0.0013004669058878998
2014-01-17,-0.0042386423658949245
2014-01-21,0.002936177791642467
2014-01-22,0.0006512923120317492
2014-01-23,-0.008226982003920724
2014-01-24,-0.021566624873468245
2014-01-27,-0.004931398977563884
2014-01-28,0.0059370483777068245
2014-01-29,-0.009651622627516312
2014-01-30,0.010544546019200293
2014-01-31,-0.005875437109614638
2014-02-03,-0.02276252099917464
2014-02-04,0.006980457365762807
2014-02-05,-0.001254930476418809
2014-02-06,0.01310066452486044
2014-02-07,0.012319549203316814
2014-02-10,0.0018350309848700686
2014-02-11,0.01088388479513661
2014-02-12,0.0004947211629906682
2014-02-13,0.0051499951429933655
2014-02-14,0.005503412406128469
2014-02-18,0.001194613951403619
2014-02-19,-0.006643626881549976
2014-02-20,0.00588376761570643
2014-02-21,-0.001141482058652487
2014-02-24,0.005531599031395584
2014-02-25,-0.00037878388397596474
2014-02-26,5.4265125166389985e-05
2014-02-27,0.005233686721622974
2014-02-28,0.0025260447341046714
2014-03-03,-0.007056572235848182
2014-03-04,0.013957552419861628
2014-03-05,0.000905758395646768
2014-03-06,0.002287713459695151
2014-03-07,0.0004250465935595636
2014-03-10,-0.0005313612948038744
2014-03-11,-0.0049549108281274215
2014-03-12,0.0002668361532632283
2014-03-13,-0.011276242778732203
2014-03-14,-0.0028120579869160586
2014-03-17,0.009002990274008577
2014-03-18,0.007112434787083514
2014-03-19,-0.0053431373323793215
2014-03-20,0.005822688953348895
2014-03-21,-0.0038861130631901142
2014-03-24,-0.004143948510385459
2014-03-25,0.004734541819201104
2014-03-26,-0.00721821980506596
2014-03-27,-0.002110657425638444
2014-03-28,0.004917721411106229
2014-03-31,0.008161136738718896
2014-04-01,0.006609013054315745
2014-04-02,0.003341171094883059
2014-04-03,-0.0013249546288167755
2014-04-04,-0.011892111917478836
2014-04-07,-0.01111333896999577
2014-04-08,0.004114651285250584
2014-04-09,0.010693483866529106
2014-04-10,-0.02122989975453071
2014-04-11,-0.009049214317167646
2014-04-14,0.00784765113486553
2014-04-15,0.006863483723914824
2014-04-16,0.01042368631712134
2014-04-17,0.001395619989333743
2014-04-21,0.0034813476776857136
2014-04-22,0.0045343435474648
2014-04-23,-0.0023446611506956765
2014-04-24,0.0020250106351745365
2014-04-25,-0.008232671619602453
2014-04-28,0.003161639354985835
2014-04-29,0.0046450027462708295
2014-04-30,0.0029782046120633765
2014-05-01,0.00010605951390440412
2014-05-02,-0.0014342367377576759
2014-05-05,0.0019121549938093422
2014-05-06,-0.008742010583938302
2014-05-07,0.005872157759021329
2014-05-08,-0.0010653286479508806
2014-05-09,0.0014904697322156053
2014-05-12,0.009689495104058048
2014-05-13,0.0008957876252411825
2014-05-14,-0.004749585073117608
2014-05-15,-0.008819060410373352
2014-05-16,0.003462716144740836
2014-05-19,0.003662436453522797
2014-05-20,-0.006325129026072676
2014-05-21,0.008389412093718084
2014-05-22,0.002429016480646203
2014-05-23,0.0040008407652418095
2014-05-27,0.006127511153321104
2014-05-28,-0.0007310558895587098
2014-05-29,0.005159471501515004
2014-05-30,0.0016100457638729801
2014-06-02,0.0011411482867316382
2014-06-03,-0.0005184195763948949
2014-06-04,0.0020207611077587236
2014-06-05,0.006500991650866073
2014-06-06,0.004771395578920016
2014-06-09,0.0010232697707939884
2014-06-10,0.00010202221250140701
2014-06-11,-0.0034828128165343914
2014-06-12,-0.007104941440049329
2014-06-13,0.0030443430278538656
2014-06-16,0.000823413643132146
2014-06-17,0.0027756845301221884
2014-06-18,0.007312326933643926
2014-06-19,0.0011207231228571232
2014-06-20,0.002028197452474459
2014-06-23,-0.000305998985382709
2014-06-24,-0.006042379165754149
2014-06-25,0.004509274742848674
2014-06-26,-0.0007160581740628054
2014-06-27,0.00194269188078534
2014-06-30,-0.0005112770351724183
2014-07-01,0.006671107001920595
2014-07-02,0.0010147483946621927
2014-07-03,0.004905966062811274
2014-07-07,-0.003487345875415204
2014-07-08,-0.006450344902117223
2014-07-09,0.004473778086463786
2014-07-10,-0.003964892832592815
2014-07-11,0.0013744960787545662
2014-07-14,0.005022561707780632
2014-07-15,-0.0018742183256849818
2014-07-16,0.0036946315098705922
