Date,NVDA
2013-08-22,0.005361491376041925
2013-08-23,0.0
2013-08-26,0.002003372782516028
2013-08-27,-0.01275620084026103
2013-08-28,0.0
2013-08-29,-0.00202868773000049
2013-08-30,-0.0013550070480172812
2013-09-03,0.0006777760865996026
2013-09-04,0.009440432154806038
2013-09-05,0.002680612971298718
2013-09-06,-0.004023789752983336
2013-09-09,0.01666145712511751
2013-09-10,0.020929125209824224
2013-09-11,0.016688291090036996
2013-09-12,-0.0006364536990032239
2013-09-13,0.006349197447384494
2013-09-16,0.0006328287789360801
2013-09-17,0.0031575897222569723
2013-09-18,0.008788622138197786
2013-09-19,-0.004384855588862919
2013-09-20,-0.008827253561562113
2013-09-23,-0.00954476277354679
2013-09-24,0.0038286338371964507
2013-09-25,0.0012730685697735025
2013-09-26,-0.003185674854825067
2013-09-27,-0.005760028836817926
2013-09-30,-0.0012847605658051493
2013-10-01,-0.0006425910957503697
2013-10-02,-0.0006432496601525791
2013-10-03,-0.010349412451319265
2013-10-04,0.013562020195569305
2013-10-07,0.0
2013-10-08,-0.008373884129848248
2013-10-09,-0.015645863474703915
2013-10-10,0.011107584130437293
2013-10-11,-0.008482923185144979
2013-10-14,0.01495959910547465
2013-10-15,-0.00517798060245644
2013-10-16,0.012254410852935896
2013-10-17,0.0019210174924546785
2013-10-18,0.011450694736498858
2013-10-21,0.0025265962505936815
2013-10-22,-0.005060317753807826
2013-10-23,-0.01726884951643787
2013-10-24,-0.007122247380110822
2013-10-25,-0.009794142346578006
2013-10-28,-0.001970475900464343
2013-10-29,0.0013141375630765218
2013-10-30,-0.0006571034464715734
2013-10-31,-0.00197340296885567
2013-11-01,0.004598063914147904
2013-11-04,-0.02925726503159641
2013-11-05,-0.0013507760174951168
2013-11-06,0.006734513463387801
2013-11-07,-0.02377040401498728
2013-11-08,0.05103372909512395
2013-11-11,0.008320374637555236
2013-11-12,0.0019100896198928953
2013-11-13,0.02698648981347167
2013-11-14,0.004324781543470508
2013-11-15,-0.0030874782251479414
2013-11-18,-0.024414363401670337
2013-11-19,-0.016380506147016888
2013-11-20,-0.015007909158891499
2013-11-21,0.007858355155645761
2013-11-22,-0.009833234807359145
2013-11-25,0.02150621939638046
2013-11-26,0.008346684967010633
2013-11-27,0.003828987328119888
2013-11-29,-0.0063896798962567915
2013-12-02,0.009569434808470636
2013-12-03,-0.0006349498672798963
2013-12-04,0.013880091069991805
2013-12-05,-0.0164248961149257
2013-12-06,-0.014757773618939995
2013-12-09,-0.01694923842085768
2013-12-10,0.022749821851248696
2013-12-11,-0.009686853970269855
2013-12-12,-0.0196599248977366
2013-12-13,-0.005974103823800118
2013-12-16,0.0013303114508375943
2013-12-17,0.004643792372962503
2013-12-18,0.013802383276506996
2013-12-19,0.003908974569092666
2013-12-20,0.019955557927642014
2013-12-23,0.005719402635350088
2013-12-24,0.00253208040851331
2013-12-26,-0.009527131120935462
2013-12-27,0.005727083450043732
2013-12-30,0.013236951834704452
2013-12-31,0.003126000512974386
2014-01-02,-0.010037777478804882
2014-01-03,-0.01205225831891767
2014-01-06,0.013312395031131368
2014-01-07,0.016240145761950014
2014-01-08,0.013538962777523332
2014-01-09,-0.03799904729800533
2014-01-10,-0.0012707853639824654
2014-01-13,-0.023802875233429194
2014-01-14,0.030771975414818777
2014-01-15,0.010674703733161721
2014-01-16,0.0031179667952363293
2014-01-17,-0.004368023007478888
2014-01-21,0.003745490459537513
2014-01-22,-0.0012467021311354332
2014-01-23,-0.0037501716545794627
2014-01-24,-0.026008524112911484
2014-01-27,-0.006447110979235898
2014-01-28,0.009655429654976547
2014-01-29,-0.00965542965497656
2014-01-30,0.01667743277433492
2014-01-31,-0.0012731316065500346
2014-02-03,-0.013465971165242889
2014-02-04,0.005792873281531624
2014-02-05,-0.009026004997194737
2014-02-06,0.012870115552786159
2014-02-07,0.014599010285002965
2014-02-10,0.0031455079245768527
2014-02-11,0.02051674160256926
2014-02-12,0.03507028760939084
2014-02-13,0.031005421292339096
2014-02-14,0.031190646915020458
2014-02-18,-0.0005584222292234688
2014-02-19,0.013318694230376012
2014-02-20,0.03467293349960841
2014-02-21,-0.007482661127968363
2014-02-24,0.014380942754550305
2014-02-25,-0.004525642872413752
2014-02-26,-0.0016018283069340444
2014-02-27,-0.01128746761252818
2014-02-28,-0.006507796441177677
2014-03-03,-0.004908671633427367
2014-03-04,0.010334783503547175
2014-03-05,0.008620756488847827
2014-03-06,-0.014046868358967502
2014-03-07,-0.001088476568581349
2014-03-10,-0.014815133870105216
2014-03-11,0.009900827659954332
2014-03-12,0.002733036608856747
2014-03-13,-0.0321715271922282
2014-03-14,0.004499665392958774
2014-03-17,0.0
2014-03-18,0.02329554866460758
2014-03-19,0.01739190687862423
2014-03-20,0.0005387250528056962
2014-03-21,-0.001616842971541483
2014-03-24,-0.004866273426444832
2014-03-25,0.0
2014-03-26,-0.02302724667236338
2014-03-27,-0.013400696445255746
2014-03-28,0.006164387986743641
2014-03-31,0.0005584425355423502
2014-04-01,0.040487005787075155
2014-04-02,-0.006455148873913875
2014-04-03,0.01073512210142899
2014-04-04,-0.03145568408726362
2014-04-07,0.003300528139515872
2014-04-08,0.03507223776778275
2014-04-09,-0.0010611599337897967
2014-04-10,-0.024719244534408994
2014-04-11,-0.014246719575117245
2014-04-14,0.010976973405241673
2014-04-15,0.007071202398781874
2014-04-16,0.002165576117205768
2014-04-17,0.0037788152279747056
2014-04-21,0.008049416479618843
2014-04-22,0.008515098325130355
2014-04-23,0.011591346343897574
2014-04-24,0.008865659715007896
2014-04-25,-0.027904045789577978
2014-04-28,-0.004279973227515224
2014-04-29,0.002142242715180418
2014-04-30,-0.01184082977186664
2014-05-01,0.0053998102629305616
2014-05-02,-0.0075677339306331895
2014-05-05,0.01079326063460226
2014-05-06,-0.020607984765922845
2014-05-07,0.0010951026563288137
2014-05-08,0.012510579219909772
2014-05-09,-0.024624920294814282
2014-05-12,0.028940063729909093
2014-05-13,-0.01627831090751731
2014-05-14,-0.009895799604582022
2014-05-15,-0.005539927745202351
2014-05-16,-0.0022248034021559436
2014-05-19,0.03178363143853633
2014-05-20,-0.011718495897145244
2014-05-21,0.0
2014-05-22,0.0043762600310021885
2014-05-23,0.009236700058619145
2014-05-27,0.01769021292341973
2014-05-28,0.00846563566730007
2014-05-29,-0.0015817044291520138
2014-05-30,0.002634895763569305
2014-06-02,-0.003162709062963578
2014-06-03,-0.004232964161273231
2014-06-04,0.0010598225065849645
2014-06-05,0.004228225520993584
2014-06-06,0.0036853024267812845
2014-06-09,0.001050294098928904
2014-06-10,0.005235772189375406
2014-06-11,0.012970318914049522
2014-06-12,0.006166610454272756
2014-06-13,0.001024070753387694
2014-06-16,-0.00307536380290263
2014-06-17,0.0066513433056327766
2014-06-18,-0.0010204133715804651
2014-06-19,-0.023239062132955755
2014-06-20,-0.011032114912533784
2014-06-23,-0.011689949863160467
2014-06-24,-0.01562122305140107
2014-06-25,0.010261924308419141
2014-06-26,-0.01352438213746459
2014-06-27,0.001088464522584523
2014-06-30,0.008667758781654626
2014-07-01,0.011263280930458261
2014-07-02,-0.003740639553444245
2014-07-03,0.009059760269709248
2014-07-07,-0.007989596695178553
2014-07-08,-0.008053674676988165
2014-07-09,0.029741985525520792
2014-07-10,-0.005246562232924918
2014-07-11,0.0021016924754700063
2014-07-14,0.01252005016122678
2014-07-15,0.004138347378965911
2014-07-16,-0.0010330633243073972
2014-07-17,-0.0025873046121456015
2014-07-18,-0.04558278027784937
2014-07-21,0.005947634906043907
2014-07-22,-0.004322152286438082
2014-07-23,-0.021341516526785124
2014-07-24,0.0016584444618757519
2014-07-25,-0.017828137125209042
2014-07-28,-0.003942682713825043
2014-07-29,0.0033804434795391956
2014-07-30,0.016731931897619148
2014-07-31,-0.03260514746517859
2014-08-01,0.010798644885688177
2014-08-04,-0.002263948877959517
2014-08-05,0.0005663792418660555
2014-08-06,-0.0011329374162039748
2014-08-07,-0.010256766665437126
2014-08-08,0.05103372909512395
2014-08-11,-0.005276951397073506
2014-08-12,0.0
2014-08-13,0.0058032302506554395
2014-08-14,-0.011108242287534051
2014-08-15,0.012684958501008115
2014-08-18,0.013563005865735433
2014-08-19,0.00803428981087687
2014-08-20,-0.006214271348246748
2014-08-21,-0.009394910206870097
2014-08-22,0.0005244575954762654
2014-08-25,0.001571071810823626
2014-08-26,0.017635426774033576
2014-08-27,-0.011375706473233783
2014-08-28,0.008286017561872328
2014-08-29,0.0030896889113615172
2014-09-02,0.002567340588021542
2014-09-03,0.009188306713500486
2014-09-04,0.01762813592212366
2014-09-05,-0.003000088683218925
2014-09-08,-0.009054209094900895
2014-09-09,-0.012712905416716156
2014-09-10,0.0035759680097205747
2014-09-11,-0.010251279595857058
2014-09-12,-0.01505366135791605
2014-09-15,-0.013691430918336514
2014-09-16,0.014736808984435829
2014-09-17,0.0005225400306475894
2014-09-18,0.015029932508938564
2014-09-19,-0.018691956275299414
2014-09-22,-0.010007941700616951
2014-09-23,-0.00424415951124429
2014-09-24,0.0058308890849503026
2014-09-25,-0.021908331015918454
2014-09-26,0.002158724073874297
2014-09-29,-0.0016185386698400956
2014-09-30,-0.003786899211498849
2014-10-01,-0.009804212888393879
2014-10-02,-0.004388367126388131
2014-10-03,0.0021967276146627815
2014-10-06,-0.006052324020736272
2014-10-07,-0.010540968619996207
2014-10-08,0.018237626101682593
2014-10-09,-0.01935352065579811
2014-10-10,-0.049525178569087704
2014-10-13,-0.0035669174486200033
2014-10-14,0.02296258651125181
2014-10-15,0.015020354065080246
2014-10-16,0.0005732465608293633
2014-10-17,-0.0017205832651101315
2014-10-20,0.008574245037730095
2014-10-21,0.04179997684326938
2014-10-22,-0.02375131403430026
2014-10-23,0.02211237017888967
2014-10-24,0.010334763995265608
2014-10-27,0.0005409271712450607
2014-10-28,0.02351812339653257
2014-10-29,-0.006359569376316713
2014-10-30,-0.006400005561472031
2014-10-31,0.044475185387000196
2014-11-03,0.01674725504919337
2014-11-04,0.013000242988701014
2014-11-05,0.0
2014-11-06,0.004460977709628793
2014-11-07,-0.021495570330806825
2014-11-10,0.011555281412958187
2014-11-11,-0.01206047710980835
2014-11-12,-0.006594049073200056
2014-11-13,-0.005102261455915967
2014-11-14,0.012201506225966361
2014-11-17,-0.004558191564513155
2014-11-18,0.02357789130872485
2014-11-19,-0.003741071610330497
2014-11-20,0.01635680315707588
2014-11-21,0.005393996536886778
2014-11-24,0.006336779040060385
2014-11-25,-0.00048616545178438734
2014-11-26,0.01687184334875948
2014-11-28,0.002387057425083557
2014-12-01,-0.018772735322058823
2014-12-02,0.0014565977353197292
2014-12-03,0.025390338168585814
2014-12-04,-0.009028434748071272
2014-12-05,0.00571167626660164
2014-12-08,-0.012896948452001292
2014-12-09,-0.0033713648021107467
2014-12-10,-0.022439647507877438
2014-12-11,-0.0004938476902030467
2014-12-12,-0.031589170220327645
2014-12-15,-0.0030612768943752864
2014-12-16,-0.01130526983686202
2014-12-17,0.04001531465099439
2014-12-18,0.003964718872430174
2014-12-19,0.009842350684813662
2014-12-22,0.0174759170630884
2014-12-23,-0.0062758405311661245
2014-12-24,-0.0038812782106232195
2014-12-26,0.0009718533845779977
2014-12-29,-0.0014579532718216677
2014-12-30,-0.00928431073047509
2014-12-31,-0.01583410966271957
2015-01-02,0.003982109716564357
2015-01-05,-0.017034551212421215
2015-01-06,-0.03078757373659864
2015-01-07,-0.0026087616541962478
2015-01-08,0.03692724004974991
2015-01-09,0.004020005557292282
2015-01-12,-0.012616776319120782
2015-01-13,-0.001524834527488016
2015-01-14,0.004061195658465289
2015-01-15,-0.00711760438772956
2015-01-16,0.018200687630728216
2015-01-20,0.00300142785115569
2015-01-21,0.01388919558924914
2015-01-22,0.017094038275410603
2015-01-23,0.002902004109370103
2015-01-26,-0.004355357271167636
2015-01-27,-0.04920256084712546
2015-01-28,-0.016435946349457393
2015-01-29,0.02404823098976994
2015-01-30,-0.029761131272409758
2015-02-02,0.02163946352047015
2015-02-03,0.024667412144811062
2015-02-04,0.002483516445705065
2015-02-05,0.01623650723159035
2015-02-06,-0.004402224255217592
2015-02-09,-0.0009811532040766716
2015-02-10,0.027584627154733126
2015-02-11,-0.006704720089260425
2015-02-12,0.05103372909512395
2015-02-13,0.00044845799191957174
2015-02-17,0.0031330323829328126
2015-02-18,-0.011685845751157631
2015-02-19,0.0027083455605682732
2015-02-20,0.007187969227320118
2015-02-23,-0.008089786855865356
2015-02-24,0.010589731522683903
2015-02-25,-0.007649191573737004
2015-02-26,0.002706348307083487
2015-02-27,-0.006326056982787101
2015-03-02,0.024183551085989657
2015-03-03,-0.018758833823921923
2015-03-04,0.01120860649297021
2015-03-05,0.018988961123553087
2015-03-06,-0.013653490367809126
2015-03-09,0.0026569885534440075
2015-03-10,0.01710195866443953
2015-03-11,-0.005230916819078585
2015-03-12,-0.009220875877622114
2015-03-13,0.00132278087705116
2015-03-16,0.011823818680252268
2015-03-17,0.012116342919465724
2015-03-18,-0.016479078719666928
2015-03-19,0.015187716152890033
2015-03-20,0.010709053934359693
2015-03-23,-0.032917786703963094
2015-03-24,-0.01374429710334624
2015-03-25,-0.049525178569087704
2015-03-26,-0.0033327244394280044
2015-03-27,0.019363362742697784
2015-03-30,0.004200801976153135
2015-03-31,-0.025473188975861323
2015-04-01,0.003814764403620081
2015-04-02,0.002377372962793973
2015-04-06,0.0285532493635836
2015-04-07,0.008729814503693428
2015-04-08,0.007292238333816253
2015-04-09,0.022897180368308827
2015-04-10,0.010156622564045047
2015-04-13,-0.00926949842414602
2015-04-14,-0.008461560762706833
2015-04-15,0.01200297370954893
2015-04-16,-0.006205919992135415
2015-04-17,-0.01297823048270134
2015-04-20,-0.004967284363291712
2015-04-21,-0.001358772619495466
2015-04-22,0.01126890024944058
2015-04-23,-0.004042649307663704
2015-04-24,-0.008587321618213567
2015-04-27,0.007687127659223803
2015-04-28,0.0049428432666534265
2015-04-29,-0.007649191573737004
2015-04-30,0.002706348307083487
2015-05-01,0.024472484167751066
2015-05-04,-0.00617275808631241
2015-05-05,-0.025986853740662532
2015-05-06,0.0031725068174368225
2015-05-07,0.017492851324488416
2015-05-08,-0.049525178569087704
2015-05-11,-0.009647800243132887
2015-05-12,0.009647800243132873
2015-05-13,0.005744480854838612
2015-05-14,0.016098480868086344
2015-05-15,0.00046978522569727306
2015-05-18,-0.0014097856228197714
2015-05-19,-0.0062539592909723555
2015-05-20,0.0
2015-05-21,-0.00715506178273573
2015-05-22,-0.001436751257210458
2015-05-26,-0.006251668937183827
2015-05-27,0.05103372909512395
2015-05-28,0.013643249816657177
2015-05-29,-0.00045198912701936846
2015-06-01,0.011233606061061335
2015-06-02,-0.019856291275947624
2015-06-03,-0.010999373401820037
2015-06-04,0.01781294838685955
2015-06-05,0.007666548809174305
2015-06-08,-0.02317792010322519
2015-06-09,0.0050449902916547
2015-06-10,-0.018002061618799584
2015-06-11,0.010655494234336314
2015-06-12,-0.027565345832746314
2015-06-15,-0.0018962558873049477
2015-06-16,0.012263546344152809
2015-06-17,0.011652834816478306
2015-06-18,0.016544593961240264
2015-06-19,-0.0031959113095560714
2015-06-22,-0.004123658081163062
2015-06-23,-0.026047605304202803
2015-06-24,-0.00994617437404653
2015-06-25,0.0075868121164453465
2015-06-26,-0.020520820751107637
2015-06-29,-0.030349778359216976
2015-06-30,-0.0004973791576513516
2015-07-01,0.014318217774195393
2015-07-02,0.0009794148695070062
2015-07-06,-0.012318160750450233
2015-07-07,-0.019019684352863296
2015-07-08,-0.00709912953614383
2015-07-09,-0.01228932850095234
2015-07-10,0.01736521926150626
2015-07-13,0.006560800308433281
2015-07-14,0.0005025127601169013
2015-07-15,-0.007063313068550089
2015-07-16,0.02203423295535983
2015-07-17,-0.005961425972558859
2015-07-20,-0.018607625552881157
2015-07-21,0.004558057345670137
2015-07-22,-0.01938845803709625
2015-07-23,0.012289328500952403
2015-07-24,-0.01177414343872823
2015-07-27,-0.005680474664146533
2015-07-28,0.021517289923439403
2015-07-29,0.012090652609992243
2015-07-30,0.0025008366294445882
2015-07-31,-0.0035025793975034256
2015-08-03,0.016899008128798743
2015-08-04,0.003935139867430038
2015-08-05,0.010256230578304909
2015-08-06,-0.006336575578819502
2015-08-07,0.05103372909512395
2015-08-10,0.034220332004513423
2015-08-11,-0.005059167894263379
2015-08-12,0.002533094852808338
2015-08-13,-0.008467536040748362
2015-08-14,0.0008498618033799191
2015-08-17,-0.006392323335907911
2015-08-18,-0.009143256324770374
2015-08-19,-0.003907499006170436
2015-08-20,-0.036770617089192624
2015-08-21,-0.031631939853771995
2015-08-24,-0.03604019744985108
2015-08-25,-0.02098112626756071
2015-08-26,0.05103372909512395
2015-08-27,0.03690792087670544
2015-08-28,0.004409133063555585
2015-08-31,-0.011059662855794083
2015-09-01,-0.04178616360377891
2015-09-02,0.02970264610782951
2015-09-03,0.0026979705062446656
2015-09-04,-0.023626796448777944
2015-09-08,0.041869923889165085
2015-09-09,-0.020040928641887532
2015-09-10,0.01562183685329584
2015-09-11,0.0030951861195186235
2015-09-14,0.001764926446310318
2015-09-15,0.010957538145828928
2015-09-16,0.006950265145305735
2015-09-17,0.009050471627907265
2015-09-18,-0.0008585495945508954
2015-09-21,0.010251657988873196
2015-09-22,-0.027575854152924364
2015-09-23,0.00479402256544917
2015-09-24,0.01894972603241725
2015-09-25,0.0072263447730008855
2015-09-28,-0.013216740803151111
2015-09-29,0.01744355766415995
2015-09-30,0.038879865029653855
2015-10-01,-0.019664523526421906
2015-10-02,0.02573136287078448
2015-10-05,0.024692631887763314
2015-10-06,0.012898105461244494
2015-10-07,0.010431052765444057
2015-10-08,0.005748231535364566
2015-10-09,-0.00382891970967206
2015-10-12,0.010683519876290546
2015-10-13,0.0018957621373898253
2015-10-14,0.035718294491211014
2015-10-15,0.0025550333292210267
2015-10-16,0.0155546533885114
2015-10-19,-0.0017965020105683413
2015-10-20,-0.0014391403581993129
2015-10-21,-0.01304855917325122
2015-10-22,0.03548114729253699
2015-10-23,0.006667974172522466
2015-10-26,-0.004557513508129113
2015-10-27,-0.0007028771222175477
2015-10-28,0.008054396142851916
2015-10-29,-0.035141156594288375
2015-10-30,0.02462240363798589
2015-11-02,0.01156455978857012
2015-11-03,-0.0069928798639875955
2015-11-04,-0.016628404509422188
2015-11-05,-0.011482488245230597
2015-11-06,0.05103372909512395
2015-11-09,-0.004447198637120446
2015-11-10,-0.019287118794127815
2015-11-11,-0.009784713764321846
2015-11-12,-0.003611845044146921
2015-11-13,-0.01993425388754673
2015-11-16,0.01993425388754678
2015-11-17,0.0
2015-11-18,0.02430166295055862
2015-11-19,0.0028962517452120976
2015-11-20,0.008638841007342433
2015-11-23,-0.015086280133531133
2015-11-24,0.00805290294230407
2015-11-25,-0.0012843845600068987
2015-11-27,0.008317761751233914
2015-11-30,0.010457980906514742
2015-12-01,0.031955622846704106
2015-12-02,-0.0076630535271206114
2015-12-03,-0.0021559910876499423
2015-12-04,0.03989654461699882
2015-12-07,-0.019145144279442985
2015-12-08,0.013499452460587912
2015-12-09,-0.02565381701865462
2015-12-10,0.008220412206644694
2015-12-11,-0.014969300105107207
2015-12-14,0.0024592710156455216
2015-12-15,0.012206741177213227
2015-12-16,0.006047466009094041
2015-12-17,-0.01518831864443622
2015-12-18,-0.016355860579728543
2015-12-21,0.02337111837740064
2015-12-22,0.0009116709161895316
2015-12-23,0.003939618134471605
2015-12-24,0.0033217717961027625
2015-12-28,-0.0009047032581116594
2015-12-29,0.01616313035296744
2015-12-30,-0.008647291612738953
2015-12-31,-0.012962203813639963
2016-01-04,-0.018062354060624848
2016-01-05,0.015936410265571833
2016-01-06,-0.04222904967865692
2016-01-07,-0.04045188510931942
2016-01-08,-0.021700100563230584
2016-01-11,0.0016854704050413788
2016-01-12,0.016706188998504644
2016-01-13,-0.030957533406691634
2016-01-14,-0.0203704685414869
2016-01-15,-0.049525178569087704
2016-01-19,0.008082810427359846
2016-01-20,0.005472812205291706
2016-01-21,0.011578089399168063
2016-01-22,0.02311174767911059
2016-01-25,-0.0010548773454592724
2016-01-26,0.009803961931933567
2016-01-27,-0.011917146959394293
2016-01-28,-0.010991213628548439
2016-01-29,0.0432575857939508
2016-02-01,0.00034138655903260184
2016-02-02,-0.043242496864910565
2016-02-03,0.0049768399063077
2016-02-04,0.0003544930734248343
2016-02-05,-0.049525178569087704
2016-02-08,-0.04686235914977376
2016-02-09,0.010648808336993519
2016-02-10,-0.002356664134158528
2016-02-11,-0.0051250777041321445
2016-02-12,0.01685315432632743
2016-02-16,0.047809117681254246
2016-02-17,0.024520472672139994
2016-02-18,0.05103372909512395
2016-02-19,0.013227708769656347
2016-02-22,0.03486462259260311
2016-02-23,0.0025348563881975026
2016-02-24,0.006937770074749727
2016-02-25,0.0021975069691886834
2016-02-26,-0.006606984165880196
2016-02-29,-0.00651560454333971
2016-03-01,0.043369748559901555
2016-03-02,0.005784677904606569
2016-03-03,-0.008842833442246933
2016-03-04,-0.00306738696048393
2016-03-07,-0.00647257327247599
2016-03-08,-0.01841216662801839
2016-03-09,-0.0006301145479032027
2016-03-10,-0.001577064055042949
2016-03-11,0.016901597430770188
2016-03-14,0.0024801341346862515
2016-03-15,-0.004965904392934518
2016-03-16,0.029431903262437897
2016-03-17,-0.008495200620506
2016-03-18,0.029718541983931514
2016-03-21,0.0029534586929885675
2016-03-22,-0.001771085797225166
2016-03-23,0.016989139266530975
2016-03-24,0.0014512626159101313
2016-03-28,0.010099731023061378
2016-03-29,0.015950216497227793
2016-03-30,0.01040080846006319
2016-03-31,-0.00364238402257967
2016-04-01,0.014489055536704014
2016-04-04,-0.009728805849335947
2016-04-05,-0.0013977147169904058
2016-04-06,0.0013977147169903059
2016-04-07,-0.010389127677903435
2016-04-08,0.006470879545065214
2016-04-11,0.0061504411193744205
2016-04-12,-0.0011153717652525755
2016-04-13,0.02480134994416473
2016-04-14,0.0027179767675572413
2016-04-15,0.007841091152266992
2016-04-18,-0.004318525479546958
2016-04-19,-0.01801350554726601
2016-04-20,0.0038483748068411567
2016-04-21,-0.0010980539233862402
2016-04-22,-0.0038525438827607572
2016-04-25,0.004950597806146991
2016-04-26,0.000822666489804848
2016-04-27,0.022497069074757663
2016-04-28,-0.030202185430401433
2016-04-29,-0.018681724111905974
2016-05-02,0.01314172494516343
2016-05-03,-0.01201662674677913
2016-05-04,-0.023035129989082016
2016-05-05,0.006023305054841083
2016-05-06,0.010241962632618564
2016-05-09,-0.001416528798544627
2016-05-10,0.019091027590736488
2016-05-11,0.0027773230237534757
2016-05-12,-0.013681959514323175
2016-05-13,0.05103372909512395
2016-05-16,0.02909899075617176
2016-05-17,0.0021311766021219884
2016-05-18,0.02522309902678289
2016-05-19,0.0043725055715367125
2016-05-20,0.017751851358775227
2016-05-23,0.0015781090543651585
2016-05-24,0.02398460130638423
2016-05-25,-0.0041981636179884456
2016-05-26,0.010570693344084937
2016-05-27,0.005461562638746088
2016-05-31,0.01770730275550921
2016-06-01,0.0019242155601717854
2016-06-02,0.007025321156240034
2016-06-03,-0.01409971993236261
2016-06-06,-0.005177055031082002
2016-06-07,0.0019443806005223752
2016-06-08,-0.0032427378578025775
2016-06-09,0.025653391608074835
2016-06-10,-0.02522020828748031
2016-06-13,0.01268950560661755
2016-06-14,0.0019217541249180296
2016-06-15,0.010186760961824658
2016-06-16,0.004003808055444126
2016-06-17,-0.017609416565086328
2016-06-20,0.017819689152764936
2016-06-21,-0.006116339153705642
2016-06-22,-0.0008463140877024744
2016-06-23,0.026328039593451504
2016-06-24,-0.049525178569087704
2016-06-27,-0.010772792453079983
2016-06-28,0.01448372191376208
2016-06-29,0.016207756473379048
2016-06-30,0.007687768589862623
2016-07-01,-0.007473231544316183
2016-07-05,0.014679354523669572
2016-07-06,0.0063158101452515355
2016-07-07,0.02569020546382111
2016-07-08,0.03930709271118672
2016-07-11,0.022748448829906277
2016-07-12,0.014882854626049885
2016-07-13,-0.0003787491855871917
2016-07-14,0.010178943588498683
2016-07-15,-0.011695837239766489
2016-07-18,0.005110378258570923
2016-07-19,0.010329742525094568
2016-07-20,0.012994244658669747
2016-07-21,-0.018615575491548488
2016-07-22,0.026880798584443543
2016-07-25,0.018305805080877965
2016-07-26,0.01691799244430268
2016-07-27,-0.01011609900517603
2016-07-28,0.0021380849459125264
2016-07-29,0.016243359963566878
2016-08-01,-0.006501140555618577
2016-08-02,-0.012237717781412106
2016-08-03,0.0026736460042104233
2016-08-04,0.018339136336191737
2016-08-05,0.016807225804659928
2016-08-08,0.009235619105493035
2016-08-09,0.0025500820034520494
2016-08-10,-0.006473468233424237
2016-08-11,0.020134428592435204
2016-08-12,0.05103372909512395
2016-08-15,-0.0009521835657321701
2016-08-16,-0.006051874941346801
2016-08-17,-0.023435531422653397
2016-08-18,0.015416321709648247
2016-08-19,0.0025728166555566883
2016-08-22,0.004167449809437388
2016-08-23,0.008059797073506658
2016-08-24,-0.015538976465790926
2016-08-25,-0.006641260409555579
2016-08-26,0.008093298998586615
2016-08-29,-0.0006450120007377373
2016-08-30,-0.00582429994014777
2016-08-31,-0.004716531145731881
2016-09-01,0.02908061357307648
2016-09-02,-0.009866447458415686
2016-09-06,0.00939102057686268
2016-09-07,-0.014843370026101518
2016-09-08,0.007209971743008658
2016-09-09,-0.049525178569087704
2016-09-12,0.02045477137035467
2016-09-13,-0.014591479412894967
2016-09-14,0.008813446514173427
2016-09-15,0.03721293229118005
2016-09-16,0.0023896815424547238
2016-09-19,0.013121892558913927
2016-09-20,-0.009151147451162476
2016-09-21,0.027668720001616503
2016-09-22,0.0024639397949883604
2016-09-23,-0.0010771520844737481
2016-09-26,-0.009436327887689479
