Date,TSLA_rsi14,TSLA_macd,TSLA_macd_signal,TSLA_macd_hist,TSLA_bb_upper,TSLA_bb_middle,TSLA_bb_lower,TSLA_bb_position,TSLA_bb_width,TSLA_stochastic,TSLA_mom_5,TSLA_mom_10,TSLA_mom_20,TSLA_mom_60,TSLA_mom_120,TSLA_roc_10,TSLA_roc_20,TSLA_mom_acceleration,TSLA_vol_5,TSLA_vol_10,TSLA_vol_20,TSLA_vol_60,TSLA_vol_parkinson,TSLA_volvol_20,TSLA_downside_vol_20,TSLA_vol_asymmetry,TSLA_dd_20,TSLA_dd_60,TSLA_dd_120,TSLA_dd_252,TSLA_days_since_high_60,TSLA_days_since_high_120,TSLA_sharpe_20,TSLA_sharpe_60,TSLA_sortino_20,TSLA_sortino_60,TSLA_calmar,TSLA_ma_5_20_cross,TSLA_ma_10_50_cross,TSLA_ma_20_60_cross,TSLA_ma_50_200_cross,TSLA_adx_14,TSLA_adx_28,TSLA_trend_slope_20,TSLA_trend_slope_60,TSLA_skew_20,TSLA_skew_60,TSLA_kurt_20,TSLA_kurt_60,TSLA_autocorr_1,TSLA_autocorr_5,TSLA_autocorr_10,TSLA_mkt_corr_20,TSLA_mkt_corr_60,TSLA_mkt_corr_120,TSLA_beta_60,TSLA_beta_120,TSLA_rel_strength_20,TSLA_rel_strength_60,TSLA_rel_vol,ew_value,ew_vol_5,ew_vol_20,ew_vol_60,ew_ret_5,ew_ret_20,ew_ret_60,ew_dd_60,ew_dd_120,ew_dd_252,ew_sharpe_20,ew_sharpe_60,avg_correlation_60,regime_0,regime_1,regime_2
2013-05-23,1.310240242787104,1.476374463933155,1.2624097869657052,0.7385889844484252,-2.3639424903816533,-2.674959949855053,-2.948942292413477,0.7566834109040145,7.155844456992856,0.9528630100068473,0.33227674266917284,6.031661377179506,4.617345810271923,3.507636089180646,1.560890339370829,6.031661377179507,4.617345810271924,2.8784880781285476,0.9908168220098224,2.387583677900124,2.1888374581056285,1.1218027274030753,2.319562931027897,1.04622432263601,0.6645202569747415,0.5164182938340764,1.0103000649002656,1.302495669974396,1.439883241634321,1.568276099417363,-1.7305595883448777,-1.7305595883448777,0.8618253138254744,1.8027289436303964,0.7048738998618571,1.8509036718822869,0.5178509045169981,4.853776473920255,5.038745084301631,3.320058288678471,0.9856891634113459,2.890095115826616,2.4189791249027905,1.5802820508083382,0.757523900856562,-0.18090592872424055,-0.7227507079031418,-1.4021381505195436,-0.48078472727020205,-0.2641158492983647,2.186419845854466,1.06478464244873,-1.9791863018264237,-1.1284922661090573,-0.0113592425095084,-0.8614191700655437,0.28127099469536043,4.348583615705346,3.1670230764660783,1.4986390274976604,-1.492783799018347,-0.02312571137857357,-0.3327414712972917,-0.5241804767464853,-0.6171078707282409,1.6801215161727605,1.580779909240766,0.24910573670324576,0.2577788874146253,0.2577788874146253,1.7056290703893593,1.6721340814120738,-1.117999985633911,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-24,1.4059686072500548,1.4934621213881631,1.32331179199102,0.6366933933560806,-2.3246136028008855,-2.640648535029111,-2.9207845708594156,0.8364323769652221,7.008040317161036,1.1769467184502076,-0.03623035002138111,3.525105161577289,4.973155443555593,3.782153705617165,1.7202081321652933,3.52510516157729,4.973155443555593,1.4088420481025834,0.9908168220098224,2.387583677900124,2.376172061110149,1.2496437016401882,2.5353418776462053,1.2453340784426903,0.6645202569747415,0.6289159695574983,1.6410969585935822,1.7931186442730513,1.8715352346477834,1.9808972374456497,-1.727575864916697,-1.727575864916697,0.9507335807529104,1.901433657922723,0.8235204844512554,1.9976143927567014,-0.045710255016072024,4.23472993398565,5.136384969054951,3.4477789451541048,1.0485099995216989,2.8721934706767795,2.5696040433230873,1.6121101861212028,0.8118601078051382,-0.18859525891434217,-0.6634070827340508,-1.537614147211202,-0.6168840887273777,-0.33128936597293485,2.421762739948413,1.4486427491754932,-2.2349911571925247,-1.3217384381564783,-0.1646401007888079,-1.0477958472481723,0.15074334233447712,4.787875035764419,3.531854196742007,1.5293881500120488,-1.4925021879765383,0.007113560320101775,-0.34736889193503045,-0.5564435797127625,-0.35787953501834474,1.533027963187018,1.4324380786082234,0.25289730891890416,0.261568400986779,0.261568400986779,1.5586584523235403,1.5366398048485448,-1.2167117833754433,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-28,1.3953772005139693,1.5389884607575555,1.3756722296258088,0.6274217804323671,-2.2822010911132113,-2.6019986935932433,-2.8870386027742208,1.2523700646037716,6.821061466478,1.6113119996278424,0.854185099407603,2.738115526951075,5.725673338125774,4.151516283622332,1.8681599028934095,2.7381155269510753,5.725673338125774,1.0551003487187078,1.671550482037889,2.2989560889314324,2.43741622546362,1.3276218152709998,2.8566244340472724,1.4291096054736212,0.6894554743235803,0.6294915785412069,2.9958674371933376,2.846835820670217,2.798599687580397,2.867088882071499,-1.7245921414885161,-1.7245921414885161,1.2953507071534331,2.107513671661016,1.1710462952387788,2.2389054873712584,-0.09254766143866451,3.817862819481538,5.148970957199613,3.5972808305083768,1.120944041083855,2.844412616577102,2.7148772049319456,1.6360531785415953,0.8704662910856508,-0.6509093009956834,-0.8503652081839218,-1.483548364359016,-0.6709724270620173,-0.06404033289773325,2.2759871323980216,1.5733739604197643,-2.4639635748555233,-1.4240498746380883,-0.24300769774276973,-1.1636979074419307,0.09808356147043194,5.5349623694879,3.8852969781949067,1.5867492485722021,-1.4742890351336708,-0.5973723135171429,-0.40102083294909396,-0.5594725033124757,-0.8603473369615224,1.643750311115237,1.4534364144731409,0.4981166860962261,0.506654635697246,0.506654635697246,1.7244959080949411,1.5612779907731287,-1.2295274150092315,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-29,1.8364112692754428,1.7124004857039998,1.4272554588872246,0.9448818339857503,-2.1992199445434744,-2.555337537049007,-2.880407901074274,0.8518197047996191,7.100123383735583,0.700587239261251,3.4996013722790105,2.6487225182544436,6.473332612380778,5.159899567139498,2.264725749797165,2.6487225182544436,6.47333261238078,-0.09431645426885403,1.685556063592253,2.2989560889314324,2.43741622546362,1.4329040154149186,2.8566244340472724,1.5620374317001988,0.6894554743235803,0.6294915785412069,0.15022729368513646,0.6335458616514505,0.8513386093709305,1.0056794709398806,-1.7216084180603353,-1.7216084180603353,1.2953507071534331,2.3102588237138844,1.1710462952387788,2.492010678722145,-0.04909865078412951,3.9737829782635665,5.120901611759192,3.7678348550508076,1.2135354390021111,2.8294944599704452,2.8705965044576796,1.7804841544805754,0.951163041254546,-0.650909300995683,-0.9869477373078148,-1.4835483643590166,-0.7335582103595079,0.27209522428626,2.002085000207894,1.7408723421951589,-2.4983515156045066,-1.317849313060395,-0.1340731411541163,-1.0025761054356077,0.2888285627351565,6.297715898685045,4.84931724233652,1.6066169919259472,-1.5017393620192827,-0.2437995307598221,-0.5227213188082195,-0.5509798925750006,-0.4983581349548467,1.4448985660061022,1.5858530163894577,0.1285292719742563,0.13726788997514397,0.13726788997514397,1.6054497089341602,1.697109481131703,-1.2293627812998753,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-30,1.490069798265585,1.7580720437399253,1.5054503051200638,0.8743414425169845,-2.152921429110231,-2.512677821788208,-2.84260883801674,0.7627403346606461,6.8969129878270525,0.6426335679369852,2.9861735895524277,2.6527091824307947,6.0048545602803465,4.541390136599386,2.1388165102503973,2.652709182430794,6.0048545602803465,0.8448592212286054,2.6657254215443453,2.2989560889314324,2.8501307948704326,1.6695281637170023,3.196367218254258,1.8482950359281591,1.275211322850439,0.27629248104900334,0.19409481903044035,0.6676652683498902,0.881356995531651,1.0343743938404748,-1.7186246946321544,-1.7186246946321544,1.033614972455898,1.9113774938391812,0.8121242981043134,1.9753160920853237,-0.04726022111427143,4.035725604785552,5.104179916544532,3.917446778887015,1.2965408016020192,2.818145210524471,3.0165363053982865,1.804174570968234,1.0171298968944829,-0.7596304797858004,-0.9176999378332775,-1.5412855162590422,-0.8743321106199416,-0.25277069667028923,2.2692340064524386,2.3858647173144436,-1.8562385008871274,-1.1278428722238067,-0.04381585357559383,-0.7004944030190612,0.4470932092355203,5.941879030682597,4.333276765374729,1.6153812566705945,-1.4775545299552117,0.02579535785422933,-0.42177174299530884,-0.47414192687479395,-0.8629745775004815,0.8108658926808143,1.299022577303171,0.45415051432890136,0.46271233547153695,0.46271233547153695,0.815045658949562,1.3407048851882293,-1.168883722791585,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-31,1.2773157310577226,1.7749240366789683,1.5777319857190875,0.7446966840353636,-2.1189713613629118,-2.4691504224105034,-2.7897752087323218,0.418665270211414,6.5103899723295955,0.11976477825311936,3.121226921800729,2.4331386087178917,6.21715878065069,4.3454375297332115,2.17251926507285,2.4331386087178917,6.21715878065069,0.7806689841605081,2.572756156614011,2.2946049654634315,2.773686487576573,1.6426033274517324,3.0885215587192727,1.8461318384819505,1.3130599354179033,0.2424504691368168,-0.791538075650199,-0.09894304438843274,0.20689203284371943,0.3896455266768274,-1.7156409712039735,-1.7156409712039735,1.1369815954422893,1.8098166018536659,0.8839235570718961,1.8609234755476933,-0.08636477700213194,4.108888800977125,5.067561414231206,4.07256082720535,1.3787206165107802,2.7744365642459514,3.1603812895374963,1.7722455494389917,1.0812526498950774,-0.912386990394427,-0.7723207944386384,-1.3858282724134265,-0.8513937050560018,-0.2529925143799216,2.321570301020806,2.437476329395741,-2.2153449509831438,-1.2090789772306791,-0.04338117860512168,-0.8012072369602289,0.4425073823568032,5.991929412402767,4.17771767289705,1.9703319831793005,-1.5043880082631584,-0.14458242467709298,-0.41545299098729754,-0.49590477239842035,0.19622336677835303,1.1629807533666265,1.2513439632131225,0.09286826435576291,0.10162624458886697,0.10162624458886697,1.20292659782661,1.3041521556918894,-1.2759493332370127,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-06-03,0.67414757186676,1.6794551619159965,1.6391459788202716,0.35564397657927754,-2.1139728414932213,-2.4323791638297454,-2.7197217894487946,0.1675453653474981,5.868891581730613,-0.48361089650831834,0.7465918364735985,0.4800819975994838,5.129368861517325,3.6599674585215483,1.8848114976780148,0.4800819975994828,5.1293688615173245,-1.0775226531888722,3.169558964608194,2.47387643155956,3.2558384924375785,1.8508029704360764,3.4492866476011335,1.9577921169116679,1.7676062385429123,0.07453350522214391,-1.5002594227113626,-0.6501743182271894,-0.2780833768463462,-0.07394808276078349,-1.7126572477757929,-1.7126572477757929,0.7147565697986374,1.4377906115734893,0.47595166235130576,1.41921677545067,-0.09787599048776705,3.7513094824523137,4.8596416064992525,4.189111812438149,1.4493764734294448,2.621127307006982,3.248356528640275,1.6279155048782674,1.1283744703281793,-0.628462255734324,-0.6637059743275281,-1.7515790073088966,-0.9863787989885465,-0.20830151700548283,1.828681458868401,1.7767373491003147,-1.2377210468721138,-0.8066502302067838,0.182171001435374,-0.28096996822224213,0.7202631548571009,5.189519778456122,3.602465646338565,1.5748981793110348,-1.5088294053217528,0.23763131431695306,-0.4858884867125763,-0.42486299467824856,-0.4124029495495567,0.41770972931422223,1.065994108780637,0.033069907097032454,0.041860354995991264,0.041860354995991264,0.4015789413771707,1.0686597474711506,-1.313893430261176,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-06-04,0.01744838738502865,1.5211602645680151,1.6679469816676262,-0.1151997214307195,-2.1288677367349202,-2.40033383410422,-2.638007631043169,0.21136951334812423,5.071291815482793,-0.30489449538228586,-0.857580158260266,-0.046624275391553734,4.400038521550471,3.223275034426024,1.6666109031092118,-0.04662427539155463,4.400038521550471,-1.4938569019250343,2.7267848117461844,2.9489288405384433,3.6681926451502527,2.0670911274926116,3.8879814591914164,2.0688875790388037,2.1093391490671913,-0.03838142514656336,-1.1918209101845798,-0.41027614828198994,-0.067020037782056,0.1278098068594352,-1.709673524347612,-1.709673524347612,0.3832468007768385,1.1375949686718774,0.1771452792741462,1.0839884641402295,-0.09537109605599005,3.091089691740314,4.620687993453002,4.279289406851295,1.5134981559165719,2.3522737890503542,3.303571539056819,1.3945368225351398,1.1620892353799084,-0.37697195059001154,-0.5837270919569894,-2.0234558430287226,-1.1538167760996663,0.34649645274641555,1.4924071131115044,1.9062075125252098,-1.4656212749403692,-0.9989032675538229,0.01809206999134254,-0.48973942425368694,0.5864552211942009,4.492976649808816,3.139983763246848,1.978397414456765,-1.5117415858878098,0.23481956721456584,-0.5695660301397696,-0.45040905198886966,-0.5007397011323369,0.09479676352823224,0.8519898433331292,-0.00613929027793339,0.002672446351638796,0.002672446351638796,0.0545094942206493,0.8596413145838476,-1.4057803675086287,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-06-05,0.3505644582395962,1.4039225980276424,1.6572787284476387,-0.3875739988659843,-2.139365117977238,-2.370563012982512,-2.5656788793502696,0.18596041477528927,4.406324243821145,-0.3373849655978789,-2.360427643513753,0.42227355821022394,3.710434247706248,3.3334895469771815,1.708890237199085,0.4222735582102236,3.7104342477062486,-1.3679841857715023,1.5723909229049098,3.049684009818685,3.4546141696908363,2.087041763597503,3.601807707677682,2.0388427351259537,2.1093391490671913,-0.12181611738376641,-1.1191678951413002,-0.3537678828027549,-0.017303846951991754,0.17533408931558683,-1.7066898009194311,-1.7066898009194311,0.26363640559311363,1.2030127299328988,0.06195197853300632,1.152873820593259,-0.09292265083482598,2.0491565727387844,4.436231321192349,4.33720253037438,1.5767964056740094,2.083420271097994,3.3273600918480475,1.196830214312453,1.1971258094359627,-0.32595592339307566,-0.6794766375936303,-1.9310342462585066,-1.1745400604607654,0.17822583715028573,1.5830735053698766,1.8214253723744651,-1.627120956549511,-1.0614421488867323,-0.044468702896949396,-0.5801932483459228,0.5013661831068924,3.861462357419308,3.307830607661042,1.7778228440504968,-1.5430048162005108,-0.03954194519103481,-0.5880148984141178,-0.45172395197677456,-0.894680231500126,-0.07783740850357905,0.8602266614122479,-0.42706311011145975,-0.41802283185366973,-0.41802283185366973,-0.14567109426148894,0.8688938794276422,-1.4201598870686267,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-06-06,0.3090720940260145,1.2996789079249136,1.6237782484235417,-0.5724638737909051,-2.1748336371507344,-2.336984500193672,-2.4587362282696783,0.24342522062529523,3.3759635620636885,-0.28413200261799654,-1.5320417446205243,0.8005585230358814,4.538282054984004,3.2670028646963174,1.6585194535903585,0.8005585230358812,4.538282054984004,0.05178337539042877,1.4252235248208105,2.8936953356426285,3.051836945047232,2.0812113605302027,3.1363609672248933,1.9083332134467377,1.7676062385429123,-0.006451693787531045,-0.8477422394374924,-0.1426576762786418,0.16843173039613732,0.352880878252423,-1.7037060774912502,-1.7037060774912502,0.5835062824297748,1.1625006218474374,0.34146736936649696,1.1114653837498214,-0.08740040153774685,1.2453350541993944,4.299310743950378,4.429054349931931,1.6379400296595457,1.8180785304054163,3.31987971075578,0.9261831570711522,1.2306911862341277,-0.5567282118630843,-0.6148891112342075,-1.6532604115488516,-1.1731172487559482,0.18414382347699282,1.5823314338772234,1.7997781949869678,-1.37787227826233,-1.116523841353173,-0.1359217190643699,-0.7278054299099537,0.30867991260569305,4.953967769854532,3.3537629943163365,1.144771458360197,-1.5307817911171098,0.054764218818445266,-0.4865768296583397,-0.36251472416131303,-0.9725715775533244,-0.18124380996016032,0.574170253853982,-0.262493986685466,-0.2535430616399437,-0.2535430616399437,-0.281953311782177,0.5332373796060803,-1.355595999255415,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
