Date,TSLA
2014-02-28,-0.031087242042567197
2014-03-03,0.023216004869131498
2014-03-04,0.016937389366238998
2014-03-05,-0.00859112723769916
2014-03-06,0.0011076279364843988
2014-03-07,-0.02696752783463923
2014-03-10,-0.030390939018960398
2014-03-11,-0.01872218675785571
2014-03-12,0.0297563542530863
2014-03-13,-0.015440088727904675
2014-03-14,-0.02910012650090298
2014-03-17,0.012947855671868931
2014-03-18,0.02556989177338053
2014-03-19,-0.01765195035174664
2014-03-20,-0.0039511035586693435
2014-03-21,-0.025961015660230256
2014-03-24,-0.03884148858044731
2014-03-25,0.0012255498715979462
2014-03-26,-0.034521200938025694
2014-03-27,-0.026840890576494185
2014-03-28,0.024066571665897613
2014-03-31,-0.018630841653690857
2014-04-01,0.040059946058557325
2014-04-02,0.05103372909512395
2014-04-03,-0.021462796604579205
2014-04-04,-0.049525178569087704
2014-04-07,-0.022442879981467958
2014-04-08,0.03754754023558408
2014-04-09,0.006799413695085217
2014-04-10,-0.049525178569087704
2014-04-11,-0.002010017097267678
2014-04-14,-0.02831944875968507
2014-04-15,-0.021327399035902955
2014-04-16,0.026463349789988082
2014-04-17,-0.004984526887452057
2014-04-21,0.03110804783128541
2014-04-22,0.05103372909512395
2014-04-23,-0.049525178569087704
2014-04-24,-0.0006252489451896411
2014-04-25,-0.0392977212138951
2014-04-28,-0.006727551860992525
2014-04-29,0.041492794726592966
2014-04-30,0.004676785389335048
2014-05-01,-0.0007698783030908332
2014-05-02,0.015192334533920245
2014-05-05,0.026667006585385133
2014-05-06,-0.04402794501331932
2014-05-07,-0.0290259151935669
2014-05-08,-0.049525178569087704
2014-05-09,0.020341594815875243
2014-05-12,0.013136115045106643
2014-05-13,0.02929538991487726
2014-05-14,0.0024161447744441007
2014-05-15,-0.01070654918672473
2014-05-16,0.01562572480427589
2014-05-19,0.02337266479803366
2014-05-20,-0.004036899292608885
2014-05-21,0.021026737824623498
2014-05-22,0.02686082692929427
2014-05-23,0.011742559564499284
2014-05-27,0.020341655329489665
2014-05-28,-0.006258932089829524
2014-05-29,0.0
2014-05-30,-0.011818070229823507
2014-06-02,-0.014886167951695574
2014-06-03,0.0011718154406881516
2014-06-04,-0.004646363346357747
2014-06-05,0.014164629958340053
2014-06-06,0.006119507800617537
2014-06-09,-0.013834056762668457
2014-06-10,-0.014769270391778938
2014-06-11,0.010669521644387373
2014-06-12,-0.00465699841762891
2014-06-13,0.014148669404237526
2014-06-16,0.05103372909512395
2014-06-17,0.030948394579085787
2014-06-18,-0.01983549248930084
2014-06-19,0.0029456778805498456
2014-06-20,0.00787095018678083
2014-06-23,0.03269289220770816
2014-06-24,-0.02009776071958805
2014-06-25,0.01870571907583391
2014-06-26,-0.005460474515257445
2014-06-27,0.014579082660054648
2014-06-30,0.004174321733873275
2014-07-01,-0.0014173330825706608
2014-07-02,-0.04387359658410735
2014-07-03,-0.0007848664584652751
2014-07-07,-0.029167142807699754
2014-07-08,-0.016254618641429817
2014-07-09,0.018049530344923317
2014-07-10,-0.016270858670541104
2014-07-11,-0.0060787853434410176
2014-07-14,0.03853631607263292
2014-07-15,-0.03191085794986123
2014-07-16,-0.011082270093055043
2014-07-17,-0.008137649954282126
2014-07-18,0.021221725581293954
2014-07-21,0.0023606566806711484
2014-07-22,-0.004362462214627829
2014-07-23,0.013165542036044357
2014-07-24,0.004708191486830045
2014-07-25,0.00013418543557862096
2014-07-28,0.005575496614474071
2014-07-29,0.0008447660058005556
2014-07-30,0.017227763766040502
2014-07-31,-0.02485640806845926
2014-08-01,0.0436803888734628
2014-08-04,0.02225654717656802
2014-08-05,-0.00012577441322981454
2014-08-06,0.04284435857092402
2014-08-07,0.013803804581451591
2014-08-08,-0.017022731624041335
2014-08-11,0.04411003518235753
2014-08-12,0.002464994378784641
2014-08-13,0.0013454128851647835
2014-08-14,0.004102035614554558
2014-08-15,0.002407373362835875
2014-08-18,-0.007931864219710939
2014-08-19,-0.012309033171476682
2014-08-20,-0.004097788889261007
2014-08-21,-0.005372038749552885
2014-08-22,0.009547824136142188
2014-08-25,0.022221729962989444
2014-08-26,-0.003089835329943155
2014-08-27,0.005752471076066729
2014-08-28,0.0023146120561530806
2014-08-29,0.021891485088176944
2014-09-02,0.05103372909512395
2014-09-03,-0.01036609433090444
2014-09-04,0.017100984807661684
2014-09-05,-0.030707162323931017
2014-09-08,0.01687261230693384
2014-09-09,-0.012950853767301998
2014-09-10,0.009364271783535652
2014-09-11,-0.0028143952482857218
2014-09-12,-0.0039677309872367195
2014-09-15,-0.049525178569087704
2014-09-16,0.02674087122522945
2014-09-17,0.0024514768008921163
2014-09-18,0.009291745751680522
2014-09-19,-0.01720418863018451
2014-09-22,-0.03648190544760307
2014-09-23,0.0015186681176542908
2014-09-24,0.0068849274857942745
2014-09-25,-0.020798642012165195
2014-09-26,-0.0014182514133375412
2014-09-29,-0.005448672179967012
2014-09-30,-0.010575223125348778
2014-10-01,-0.010105257551752303
2014-10-02,0.04548638501800962
2014-10-03,0.01496187669211217
2014-10-06,0.020976649594330037
2014-10-07,-0.004036974438302205
2014-10-08,-0.0011178310303564822
2014-10-09,-0.008793536131800233
2014-10-10,-0.049525178569087704
2014-10-13,-0.049525178569087704
2014-10-14,0.010937749542414521
2014-10-15,0.011559786859037711
2014-10-16,-0.014691575048957725
2014-10-17,0.00497980289370228
2014-10-20,0.013058432945318386
2014-10-21,0.02091053353735756
2014-10-22,-0.018180730312522445
2014-10-23,0.017968264566505333
2014-10-24,-0.0002125108973036142
2014-10-27,-0.049525178569087704
2014-10-28,0.05103372909512395
2014-10-29,-0.019423818886007627
2014-10-30,0.002349261190755237
2014-10-31,0.012657259155448224
2014-11-03,0.003675516902470035
2014-11-04,-0.015202121083190924
2014-11-05,-0.03388283063012714
2014-11-06,0.04342155280325142
2014-11-07,-0.004237520104653344
2014-11-10,0.007176651035293924
2014-11-11,0.03712310521679775
2014-11-12,-0.00791718940632346
2014-11-13,0.010383526919173628
2014-11-14,0.027353797829441095
2014-11-17,-0.018336263991684153
2014-11-18,0.014540658522254748
2014-11-19,-0.039416281025618075
2014-11-20,0.0039077546937745025
2014-11-21,-0.02413193064827291
2014-11-24,0.01609840915023267
2014-11-25,0.005537496580522171
2014-11-26,0.0014098547640615476
2014-11-28,-0.015904386506489617
2014-12-01,-0.049525178569087704
2014-12-02,-0.0009069863900364785
2014-12-03,-0.009246274862083455
2014-12-04,-0.004458233608202177
2014-12-05,-0.020222429011297772
2014-12-08,-0.042693701977282617
2014-12-09,0.011733479978398154
2014-12-10,-0.0330449959030178
2014-12-11,-0.004585420541004548
2014-12-12,-0.009041095023733813
2014-12-15,-0.014402740197095514
2014-12-16,-0.031009110024997424
2014-12-17,0.03969498645814139
2014-12-18,0.05103372909512395
2014-12-19,0.0047080277535765935
2014-12-22,0.01498139889757775
2014-12-23,-0.007349541060883608
2014-12-24,0.005820952142920065
2014-12-26,0.024707965182186813
2014-12-29,-0.009304873802173558
2014-12-30,-0.015538067760799705
2014-12-31,0.0008096494592120741
2015-01-02,-0.014036225169085667
2015-01-05,-0.042950328828715974
2015-01-06,0.005648255842151179
2015-01-07,-0.0015631517125408972
2015-01-08,-0.00156553106269541
2015-01-09,-0.01898062692006783
2015-01-12,-0.021768130883067914
2015-01-13,0.010037948528329803
2015-01-14,-0.049525178569087704
2015-01-15,-0.0042646091303445875
2015-01-16,0.006234752215779189
2015-01-20,-0.005922112022732375
2015-01-21,0.023887916243012904
2015-01-22,0.025366093948943954
2015-01-23,-0.0016380356186696048
2015-01-26,0.025795883487268887
2015-01-27,-0.002763444831417415
2015-01-28,-0.03261671754106088
2015-01-29,0.028822750890941436
2015-01-30,-0.007827891211321799
2015-02-02,0.03541650455001054
2015-02-03,0.03457130456060133
2015-02-04,0.0008697468597585222
2015-02-05,0.01110267180298662
2015-02-06,-0.016562460365371068
2015-02-09,0.0005518871416418817
2015-02-10,-0.005486790495772485
2015-02-11,-0.016267296304893594
2015-02-12,-0.047738135628800464
2015-02-13,0.004377269986898078
2015-02-17,0.0028422373753069544
2015-02-18,0.0005381783039690399
2015-02-19,0.034845074204363315
2015-02-20,0.02518669958065304
2015-02-23,-0.046044145136946664
2015-02-24,-0.015700937648674383
2015-02-25,-0.0017162494669841497
2015-02-26,0.01669345934649604
2015-02-27,-0.0187568262214745
2015-03-02,-0.030002041037217854
2015-03-03,0.011237539737762316
2015-03-04,0.014328632289798915
2015-03-05,-0.008981189592245054
2015-03-06,-0.034222991262336
2015-03-09,-0.015594438016240424
2015-03-10,-0.002938104609135431
2015-03-11,0.017810238003898436
2015-03-12,-0.01387723588855585
2015-03-13,-0.012587386429474445
2015-03-16,0.036530447505924324
2015-03-17,-0.0049688967921734046
2015-03-18,0.03024707436572859
2015-03-19,-0.025533757903858405
2015-03-20,0.012343618570630861
2015-03-23,0.007794746195763983
2015-03-24,0.010414901829068896
2015-03-25,-0.03747727079732416
2015-03-26,-0.020223661788001102
2015-03-27,-0.028823861915902877
2015-03-30,0.02966381526583562
2015-03-31,-0.009490228947205274
2015-04-01,-0.006270690148005495
2015-04-02,0.01801467764900878
2015-04-06,0.05103372909512395
2015-04-07,0.0007382967353085246
2015-04-08,0.021513574325074822
2015-04-09,0.01158564245693915
2015-04-10,0.003848138043136459
2015-04-13,-0.005324746976747791
2015-04-14,-0.01112082935895186
2015-04-15,0.0017818964701395738
2015-04-16,-0.005451990154159205
2015-04-17,0.000435356518677135
2015-04-20,-0.00737762051520866
2015-04-21,0.019967868746211544
2015-04-22,0.04678474050637763
2015-04-23,-0.003835254342096437
2015-04-24,-0.0007779222876597997
2015-04-27,0.05103372909512395
2015-04-28,-0.004631839899719443
2015-04-29,0.008511120452263243
2015-04-30,-0.02791897023681704
2015-05-01,-8.841021510166788e-05
2015-05-04,0.019626467298796236
2015-05-05,0.010529570494660813
2015-05-06,-0.010876662094637066
2015-05-07,0.027268756923558395
2015-05-08,-0.0008026891786145386
2015-05-11,0.012098410758755259
2015-05-12,0.02168478414483605
2015-05-13,-0.006394518342469454
2015-05-14,0.003776028799023596
2015-05-15,0.019232142191383122
2015-05-18,-0.0003617749088878535
2015-05-19,-0.0064933318726669185
2015-05-20,-0.011353287570736796
2015-05-21,0.005183918619289489
2015-05-22,0.008553835328295118
2015-05-26,-0.001090469364007163
2015-05-27,-0.00012128808890102426
2015-05-28,0.016116428556298173
2015-05-29,-0.0025883372774883786
2015-06-01,-0.005397323849431632
2015-06-02,-0.004419362352227391
2015-06-03,0.0025736219652755413
2015-06-04,-0.012406423354541639
2015-06-05,0.013008689596127656
2015-06-08,0.028294672033666528
2015-06-09,-0.00113214509669344
2015-06-10,-0.02092050364232466
2015-06-11,0.0028281472936911066
2015-06-12,-0.0028679764483065502
2015-06-15,-0.0012374338282701012
2015-06-16,0.010883927745015778
2015-06-17,0.028393631742213578
2015-06-18,0.005667283729091548
2015-06-19,0.002364655052021524
2015-06-22,-0.010415685822857295
2015-06-23,0.029881379086844274
2015-06-24,-0.009383820283772002
2015-06-25,0.01355925805276423
2015-06-26,-0.006344692767190736
2015-06-29,-0.019164806231762376
2015-06-30,0.023535842676817006
2015-07-01,0.0033121051692337686
2015-07-02,0.03959218179886062
2015-07-06,-0.0010718486621204945
2015-07-07,-0.04324998266363249
2015-07-08,-0.04943247714978346
2015-07-09,0.011542844689962467
2015-07-10,0.004757516993591066
2015-07-13,0.011547946093778832
2015-07-14,0.01322461194395776
2015-07-15,-0.009493350092744896
2015-07-16,0.013363230698704974
2015-07-17,0.02948450757237186
2015-07-20,0.027294636659552916
2015-07-21,-0.049525178569087704
2015-07-22,0.004114947181273161
2015-07-23,-0.0025043254332856916
2015-07-24,-0.00672163769474665
2015-07-27,-0.0478468521890086
2015-07-28,0.045621401391761185
2015-07-29,-0.0037833480487480878
2015-07-30,0.011194777500451487
2015-07-31,-0.0024017057645460025
2015-08-03,-0.02341693366667038
2015-08-04,0.023905279104246856
2015-08-05,0.014354910391804768
2015-08-06,-0.049525178569087704
2015-08-07,-0.014816884909300457
2015-08-10,-0.005665272337093259
2015-08-11,-0.015757566178395816
2015-08-12,0.003364595943075023
2015-08-13,0.018058242572414077
2015-08-14,0.0026355170560445813
2015-08-17,0.04754579507431742
2015-08-18,0.022222705240830896
2015-08-19,-0.021203538585942035
2015-08-20,-0.049525178569087704
2015-08-21,-0.048259598621907714
2015-08-24,-0.049525178569087704
2015-08-25,0.005285962390938471
2015-08-26,0.021625113606494616
2015-08-27,0.05103372909512395
2015-08-28,0.022342022386702107
2015-08-31,0.0023315329812339173
2015-09-01,-0.042779605118654994
2015-09-02,0.03726373473123927
2015-09-03,-0.008595998590490855
2015-09-04,-0.01493346749689931
2015-09-08,0.025465472117565627
2015-09-09,0.002977404618816599
2015-09-10,-0.0017290732428101338
2015-09-11,0.0070581602387096015
2015-09-14,0.011719740597531185
2015-09-15,0.001499728214054951
2015-09-16,0.03365832894647959
2015-09-17,-0.0006866630064168644
2015-09-18,-0.005548217153139337
2015-09-21,0.013642977216394011
2015-09-22,-0.012415868304537009
2015-09-23,0.0004597368093267585
2015-09-24,0.007859912445560249
2015-09-25,-0.02388434853425441
2015-09-28,-0.03356465899801779
2015-09-29,-0.007190844829297469
2015-09-30,0.007070030341408839
2015-10-01,-0.034901542885867484
2015-10-02,0.03155463266830967
2015-10-05,-0.00575231068616969
2015-10-06,-0.019237233296969004
2015-10-07,-0.040138936881572086
2015-10-08,-0.022849132781449556
2015-10-09,-0.02695673780977736
2015-10-12,-0.02342700383143294
2015-10-13,0.016880587647177092
2015-10-14,-0.010868425439148318
2015-10-15,0.020220199401692323
2015-10-16,0.025429643865455483
2015-10-19,0.004790089906799497
2015-10-20,-0.049525178569087704
2015-10-21,-0.013896997938755871
2015-10-22,0.007728686982366763
2015-10-23,-0.012499911621996889
2015-10-26,0.029081868404439975
2015-10-27,-0.02307386560608883
2015-10-28,0.012331597380900512
2015-10-29,-0.006264837843194175
2015-10-30,-0.022458975944985506
2015-11-02,0.03261373712572758
2015-11-03,-0.025774895577753698
2015-11-04,0.05103372909512395
2015-11-05,0.0006041858295331785
2015-11-06,0.002542454778221519
2015-11-09,-0.030721921604877106
2015-11-10,-0.039975463341660966
2015-11-11,0.011846407719766909
2015-11-12,-0.02842651669418848
2015-11-13,-0.02737417981437927
2015-11-16,0.033787245996180895
2015-11-17,-0.0014474450123940017
2015-11-18,0.032503323710174184
2015-11-19,0.003296700922651906
2015-11-20,-0.00810313545175424
2015-11-23,-0.010325289314524337
2015-11-24,0.00229354391959643
2015-11-25,0.050871625742564236
2015-11-27,0.008542120546783584
2015-11-30,-0.005845827169811036
2015-12-01,0.02965239508444062
2015-12-02,-0.02216728039521691
2015-12-03,0.0030987975992940553
2015-12-04,-0.010062873706305039
2015-12-07,0.0032501536272098092
2015-12-08,-0.01926452521184706
2015-12-09,-0.009750976347211632
2015-12-10,0.011293491647282305
2015-12-11,-0.045268765577998055
2015-12-14,0.007162505690348391
2015-12-15,0.01141779682858444
2015-12-16,0.05103372909512395
2015-12-17,-0.004787376861655864
2015-12-18,-0.012633510372626498
2015-12-21,0.009070905109061408
2015-12-22,-0.011286348541965068
2015-12-23,-0.0010878299663785369
2015-12-24,0.003780431193691777
2015-12-28,-0.007050851966452754
2015-12-29,0.035357883762594786
2015-12-30,0.003787272114281592
2015-12-31,0.00803185157604771
2016-01-04,-0.049525178569087704
2016-01-05,8.951101253942103e-05
2016-01-06,-0.019843788561297093
2016-01-07,-0.015597626568759423
2016-01-08,-0.021798618902587004
2016-01-11,-0.015041470598887025
2016-01-12,0.010148015367819617
2016-01-13,-0.04709850033150001
2016-01-14,0.02888335550021133
2016-01-15,-0.005788304635901255
2016-01-19,-0.0013180497358616836
2016-01-20,-0.02984700672603167
2016-01-21,0.006371174528862555
2016-01-22,0.012819409432011437
2016-01-25,-0.030935193433109923
2016-01-26,-0.014463994522802691
2016-01-27,-0.028773321328083013
2016-01-28,0.00862962340794968
2016-01-29,0.007876153690118506
2016-02-01,0.029579034008357437
2016-02-02,-0.049525178569087704
2016-02-03,-0.049525178569087704
2016-02-04,0.01060764461422636
2016-02-05,-0.049525178569087704
2016-02-08,-0.049525178569087704
2016-02-09,0.0017553033123812
2016-02-10,-0.03138101482046277
2016-02-11,0.0462446823259849
2016-02-12,0.0037809843708239777
2016-02-16,0.026976687450607925
2016-02-17,0.05103372909512395
2016-02-18,-0.01138775377170307
2016-02-19,-0.0011399463291754239
2016-02-22,0.05103372909512395
2016-02-23,-0.002986283132399764
2016-02-24,0.01005033020281575
2016-02-25,0.04601958194893397
2016-02-26,0.015406524266142536
2016-02-29,0.00831877164214484
2016-03-01,-0.029504076406392032
2016-03-02,0.010622208018402699
2016-03-03,0.03853837259694783
2016-03-04,0.026716728273089435
2016-03-07,0.02091968264788571
2016-03-08,-0.013189977507998208
2016-03-09,0.029760047444229165
2016-03-10,-0.01710600205707604
2016-03-11,0.011243644655794076
2016-03-14,0.03620413638831722
2016-03-15,0.01471801100064954
2016-03-16,0.016308524049824493
2016-03-17,0.019853015580359887
2016-03-18,0.02770693369392232
2016-03-21,0.023692341709192745
2016-03-22,-0.017268037103027073
2016-03-23,-0.049525178569087704
2016-03-24,0.022961935986388595
2016-03-28,0.010960586620732325
2016-03-29,-0.0005647598115707201
2016-03-30,-0.014179021867915434
2016-03-31,0.012613452861511764
2016-04-01,0.03346765340533194
2016-04-04,0.0388013743491128
2016-04-05,0.03375719467788817
2016-04-06,0.03820852140938891
2016-04-07,-0.03145950214721641
2016-04-08,-0.02811316237550365
2016-04-11,-0.000600025756279789
2016-04-12,-0.008438153646491461
2016-04-13,0.026715974419241527
2016-04-14,-0.010545300037645535
2016-04-15,0.010466726443964266
2016-04-18,-0.0024784027649427595
2016-04-19,-0.025976524355888778
2016-04-20,0.010455766684840656
2016-04-21,-0.006743463134253233
2016-04-22,0.021752130220696962
2016-04-25,-0.007635052586515022
2016-04-26,0.007595589425314437
2016-04-27,-0.008986393867576518
2016-04-28,-0.015065045092183262
2016-04-29,-0.028458107849049553
2016-05-02,0.004310394689883249
2016-05-03,-0.03999526402448902
2016-05-04,-0.04291903900749786
2016-05-05,-0.049525178569087704
2016-05-06,0.015945545968543053
2016-05-09,-0.028360959252312884
2016-05-10,-0.0011014949326037086
2016-05-11,0.0012929235721038251
2016-05-12,-0.008072274349868633
2016-05-13,0.0015907370455505534
2016-05-16,0.0032699891352643744
2016-05-17,-0.01758124678436267
2016-05-18,0.03131343159274645
2016-05-19,0.018950768032964343
2016-05-20,0.02328518965413239
2016-05-23,-0.018603018878406003
2016-05-24,0.007785688457859806
2016-05-25,0.007634532429218333
2016-05-26,0.024916957414126993
2016-05-27,-0.009282495150154764
2016-05-31,0.0008515049013149798
2016-06-01,-0.01657711283877643
2016-06-02,-0.0027364764140605756
2016-06-03,0.00013699201551336878
2016-06-06,0.007687650354747568
2016-06-07,0.05103372909512395
2016-06-08,0.013594012809874581
2016-06-09,-0.026503001317736564
2016-06-10,-0.047180419918366065
2016-06-13,-0.004213833134398357
2016-06-14,-0.013446607255840357
2016-06-15,0.012666011752708678
2016-06-16,0.0010559968563871652
2016-06-17,-0.011352256561249705
2016-06-20,0.01944126218129586
2016-06-21,-0.0004097037520193879
2016-06-22,-0.049525178569087704
2016-06-23,-0.001323003098034977
2016-06-24,-0.0166862723601002
2016-06-27,0.02757384177571996
2016-06-28,0.01618663648550845
2016-06-29,0.04078429108931338
2016-06-30,0.009894302036775618
2016-07-01,0.019684363698009858
2016-07-05,-0.011708010190005998
2016-07-06,0.002147404214086661
2016-07-07,0.0069706390878116345
2016-07-08,0.003882406200045303
2016-07-11,0.03623916222812251
2016-07-12,-0.0005784686275882068
2016-07-13,-0.009481791981114011
2016-07-14,-0.004503834745166498
2016-07-15,-0.005114025755905355
2016-07-18,0.02619652922656733
2016-07-19,-0.004385291037032523
2016-07-20,0.013668059125303526
2016-07-21,-0.035025647680890844
2016-07-22,0.007995166372593208
2016-07-25,0.03422991407229569
2016-07-26,-0.0021761515127662386
2016-07-27,-0.004454145276064341
2016-07-28,0.009235480159939757
2016-07-29,0.01796357608986491
2016-08-01,-0.020568759460974036
2016-08-02,-0.012292084744154984
2016-08-03,-0.006225314026186318
2016-08-04,0.021122582141450387
2016-08-05,-0.0025182407097393686
2016-08-08,-0.01696698387372854
2016-08-09,0.012828586863653185
2016-08-10,-0.015086200330822553
2016-08-11,-0.0032847564907199237
2016-08-12,0.003107487947433554
2016-08-15,-8.864605708714757e-05
2016-08-16,-0.008815727347136438
2016-08-17,-0.0016560451065990524
2016-08-18,0.0012087703175120027
2016-08-19,0.006644211263916558
2016-08-22,-0.00924255005263713
2016-08-23,0.00853117393603597
2016-08-24,-0.009922740252936879
2016-08-25,-0.0074845657889114426
2016-08-26,-0.004399604302090485
2016-08-29,-0.02201424402684505
2016-08-30,-0.018099714132295525
2016-08-31,0.003165273370958645
2016-09-01,-0.049525178569087704
2016-09-02,-0.015004733126627411
2016-09-06,0.025212917233931806
2016-09-07,-0.0055371904013921695
2016-09-08,-0.02180154718867815
2016-09-09,-0.014751515384118504
2016-09-12,0.019503095795038304
2016-09-13,-0.011411350335593517
2016-09-14,0.001834595244160918
2016-09-15,0.02021083106903116
2016-09-16,0.024544117504949954
2016-09-19,0.004566012851566515
2016-09-20,-0.008272913229984902
2016-09-21,0.0028301711415208205
2016-09-22,0.005878858010439563
