Date,META
2014-01-23,-0.015419809951996792
2014-01-24,-0.03925613134803454
2014-01-27,-0.016666976071020398
2014-01-28,0.029259524118767723
2014-01-29,-0.0296331657026263
2014-01-30,0.05103372909512395
2014-01-31,0.024101299476644265
2014-02-03,-0.01757399562504565
2014-02-04,0.020446655113152263
2014-02-05,-0.008964350847650961
2014-02-06,-0.0004825006864112238
2014-02-07,0.034159052213184604
2014-02-10,-0.012043677105760441
2014-02-11,0.02024995820336125
2014-02-12,-0.00618746991488224
2014-02-13,0.04371634993040236
2014-02-14,-0.0035709532725873893
2014-02-18,0.003125409170863029
2014-02-19,0.011229274718424866
2014-02-20,0.022805816572266886
2014-02-21,-0.015048905364771874
2014-02-24,0.03142995162122478
2014-02-25,-0.01322626759286783
2014-02-26,-0.008482693122830422
2014-02-27,-0.004630971519058991
2014-02-28,-0.006987030455457269
2014-03-03,-0.015456330894220752
2014-03-04,0.020410617739208246
2014-03-05,0.03947214374724267
2014-03-06,-0.010252144632745576
2014-03-07,-0.01478983754919727
2014-03-10,0.03144861411984509
2014-03-11,-0.027159685041347064
2014-03-12,0.011065319846882339
2014-03-13,-0.029348466622368796
2014-03-14,-0.016258193426811174
2014-03-17,0.014949791266124056
2014-03-18,0.006524958543411927
2014-03-19,-0.013825386349532062
2014-03-20,-0.018786197400327102
2014-03-21,0.004023480963898075
2014-03-24,-0.04782383678968718
2014-03-25,0.01224916993855716
2014-03-26,-0.049525178569087704
2014-03-27,0.009558413809871618
2014-03-28,-0.015870766092865276
2014-03-31,0.0038253871026211516
2014-04-01,0.038748063807289665
2014-04-02,0.0015957345133664096
2014-04-03,-0.049525178569087704
2014-04-04,-0.04715252905564676
2014-04-07,0.0035180625090779614
2014-04-08,0.021539898453261132
2014-04-09,0.05103372909512395
2014-04-10,-0.049525178569087704
2014-04-11,-0.01070620411661769
2014-04-14,0.006131942948787907
2014-04-15,0.003390241021586931
2014-04-16,0.010605341894635288
2014-04-17,-0.013147025915391084
2014-04-21,0.03828065241182401
2014-04-22,0.028810245970558958
2014-04-23,-0.02685269373508972
2014-04-24,-0.008017679829252092
2014-04-25,-0.049525178569087704
2014-04-28,-0.027581869368361864
2014-04-29,0.035177368616224676
2014-04-30,0.027645231395849144
2014-05-01,0.022658713939640057
2014-05-02,-0.011347865047572672
2014-05-05,0.012491895677068812
2014-05-06,-0.04493443718064233
2014-05-07,-0.01966929350530258
2014-05-08,-0.011038296570163031
2014-05-09,0.008421090771695075
2014-05-12,0.044254313492210796
2014-05-13,0.0
2014-05-14,-0.010079119775232256
2014-05-15,-0.022365449600042633
2014-05-16,0.001725111023109483
2014-05-19,0.020302599082737065
2014-05-20,-0.011038471928416114
2014-05-21,0.03242618611622909
2014-05-22,0.0004958181621260867
2014-05-23,0.013621192548584444
2014-05-27,0.03412974765180538
2014-05-28,0.0004724699597063144
2014-05-29,0.005025978805748157
2014-05-30,-0.00833808719913843
2014-06-02,-0.0034814256562576344
2014-06-03,-0.0033347236049362256
2014-06-04,0.007447951303352565
2014-06-05,-0.002370999830477665
2014-06-06,-0.010979435303813526
2014-06-09,0.006061628530158097
2014-06-10,0.044935514577762556
2014-06-11,0.00015218641371153184
2014-06-12,-0.0229117756256016
2014-06-13,0.003261187904364878
2014-06-16,-0.004817743849971462
2014-06-17,0.0032659021934452735
2014-06-18,0.018462332491549518
2014-06-19,-0.019394308399665335
2014-06-20,0.002483817564642075
2014-06-23,0.013398215843807081
2014-06-24,0.005339723426263213
2014-06-25,0.025834957064612758
2014-06-26,-0.00460723396320576
2014-06-27,0.006976900220300562
2014-06-30,-0.00459630418257337
2014-07-01,0.011378023676087411
2014-07-02,-0.023939656519113124
2014-07-03,-0.002410840925023924
2014-07-07,-0.015200060592729468
2014-07-08,-0.03952108535219946
2014-07-09,0.03460759644847627
2014-07-10,-0.0015402520634199754
2014-07-11,0.022407611391019943
2014-07-14,0.02324305626098257
2014-07-15,-0.010809279267195597
2014-07-16,0.007268469545208781
2014-07-17,-0.01864738100591418
2014-07-18,0.029817353558264852
2014-07-21,0.01422184849686011
2014-07-22,-0.001875070369046494
2014-07-23,0.028744126715485166
2014-07-24,0.050465515035016735
2014-07-25,0.0027966809976243826
2014-07-28,-0.0035974056049836237
2014-07-29,-0.016282360561547898
2014-07-30,0.01307375462669878
2014-07-31,-0.027558938264257444
2014-08-01,-0.003999518732406133
2014-08-04,0.01576765625547325
2014-08-05,-0.01121746714747602
2014-08-06,-0.0030313343172438706
2014-08-07,0.00961279180365124
2014-08-08,-0.0015045235126748522
2014-08-11,0.005187914340399852
2014-08-12,-0.008340887815317277
2014-08-13,0.012824104253650034
2014-08-14,0.007158959120486515
2014-08-15,-0.009058380782663054
2014-08-18,0.012953879884800323
2014-08-19,0.009340745856105993
2014-08-20,-0.006395646983596441
2014-08-21,-0.003213125353154029
2014-08-22,0.0
2014-08-25,0.006016255387886168
2014-08-26,0.012452061192271144
2014-08-27,-0.01766414397713223
2014-08-28,-0.01037125693313447
2014-08-29,0.01291400719017091
2014-09-02,0.024555564019724935
2014-09-03,-0.011146966416850486
2014-09-04,0.0015811077995280985
2014-09-05,0.017101299388408233
2014-09-08,0.00812107678827046
2014-09-09,-0.015786869145400124
2014-09-10,0.009863666222897544
2014-09-11,0.0063083791887601146
2014-09-12,-0.0056627881939072
2014-09-15,-0.038147473220157484
2014-09-16,0.01991300322410289
2014-09-17,0.004589858502591942
2014-09-18,0.007430103915544676
2014-09-19,0.011749018696319141
2014-09-22,-0.014349721991304843
2014-09-23,0.01921517123666774
2014-09-24,0.0031882434101100188
2014-09-25,-0.016949658558988622
2014-09-26,0.020127769369694022
2014-09-29,0.002661720764181098
2014-09-30,0.0005062245274552332
2014-10-01,-0.032010065706437836
2014-10-02,0.006899967549769072
2014-10-03,0.00465951778479467
2014-10-06,0.001548162413976129
2014-10-07,-0.016509809199184437
2014-10-08,0.015994021327237755
2014-10-09,-0.020987441676677633
2014-10-10,-0.04032264414137119
2014-10-13,0.0010965875090661401
2014-10-14,0.008186768616305224
2014-10-15,-0.005177102762079797
2014-10-16,-0.007954071378516829
2014-10-17,0.044697085537874125
2014-10-20,0.013080739605036097
2014-10-21,0.022360326204192017
2014-10-22,-0.004074875482318981
2014-10-23,0.021085199942667686
2014-10-24,0.00784020882313206
2014-10-27,-0.0048461508859325144
2014-10-28,0.006084916588707036
2014-10-29,-0.049525178569087704
2014-10-30,-0.02333910134232217
2014-10-31,0.011804434388809881
2014-11-03,-0.014912666749596947
2014-11-04,0.025128336666396585
2014-11-05,-0.012351564196671381
2014-11-06,0.005729947821478381
2014-11-07,0.0045074535778748025
2014-11-10,-0.007968030742401202
2014-11-11,-0.005213681340182662
2014-11-12,0.0014732903298543818
2014-11-13,-0.0063100782114008805
2014-11-14,0.008449113386853972
2014-11-17,-0.008583834718877819
2014-11-18,0.001346087490612929
2014-11-19,-0.013679298297401757
2014-11-20,0.0036751597523876902
2014-11-21,0.002036038287271913
2014-11-24,0.0035191282281395917
2014-11-25,0.021652744130334405
2014-11-26,0.025972181148517563
2014-11-28,0.001030080647612123
2014-12-01,-0.034034679265334204
2014-12-02,0.004782073191296183
2014-12-03,-0.007715680594558402
2014-12-04,0.004796088876954017
2014-12-05,0.014775974596742006
2014-12-08,0.002093142929319485
2014-12-09,0.004173187792729033
2014-12-10,-0.008626327594205646
2014-12-11,0.020142338020367846
2014-12-12,0.001285786904326884
2014-12-15,-0.010851625678228612
2014-12-16,-0.03032917357378807
2014-12-17,0.018833458767353647
2014-12-18,0.029644277620192717
2014-12-19,0.018701385805290592
2014-12-22,0.019463902093993575
2014-12-23,-0.010366538274235238
2014-12-24,0.001982705236098375
2014-12-26,0.00012392525270372024
2014-12-29,-0.009452865680572707
2014-12-30,-0.010047701135854388
2014-12-31,-0.015263517123072504
2015-01-02,0.00549621190234913
2015-01-05,-0.016191578250351658
2015-01-06,-0.013564866754557963
2015-01-07,0.0
2015-01-08,0.026308886343258918
2015-01-09,-0.005644198083611752
2015-01-12,-0.0132073660377727
2015-01-13,-0.0035256377704880946
2015-01-14,-0.002225979122165462
2015-01-15,-0.029670165952239785
2015-01-16,0.015144605311919452
2015-01-20,0.014001115495779991
2015-01-21,0.006536778448547861
2015-01-22,0.011788590327493747
2015-01-23,0.002315370831957154
2015-01-26,-0.004249148237619415
2015-01-27,-0.02244367684834821
2015-01-28,0.006052085477969124
2015-01-29,0.022822534400708767
2015-01-30,-0.027160390972793477
2015-02-02,-0.012193715888355588
2015-02-03,0.005452375322215418
2015-02-04,0.0030457700924566245
2015-02-05,-0.00026444189134932646
2015-02-06,-0.015192131279292122
2015-02-09,-0.0004028178331720883
2015-02-10,0.010024739530365008
2015-02-11,0.01740320882792528
2015-02-12,-0.0036663349319714022
2015-02-13,-0.006448685956209611
2015-02-17,-0.0018501747614861948
2015-02-18,0.014575843748907268
2015-02-19,0.034717972425369656
2015-02-20,0.0060257156685412944
2015-02-23,-0.013355364735856513
2015-02-24,-0.004958916945773513
2015-02-25,0.014049924774210852
2015-02-26,0.010627036273775339
2015-02-27,-0.018070489005735425
2015-03-02,0.009828731119448311
2015-03-03,-0.0018827125419916973
2015-03-04,0.016199864486249438
2015-03-05,0.0038245332121548676
2015-03-06,-0.014886888347527393
2015-03-09,-0.007149483210359104
2015-03-10,-0.024079102152837786
2015-03-11,0.0002578274012754721
2015-03-12,0.017380653866954265
2015-03-13,-0.011211671614079264
2015-03-16,0.00025597926343897597
2015-03-17,0.01638890298116156
2015-03-18,0.019342784950404396
2015-03-19,0.02248660436285505
2015-03-20,0.012608958692503494
2015-03-23,0.007489742698579057
2015-03-24,0.010368923689991745
2015-03-25,-0.028415325681489738
2015-03-26,0.0010847760294567471
2015-03-27,0.0034875597701666894
2015-03-30,-0.001201395622197442
2015-03-31,-0.011848622585106466
2015-04-01,-0.006711946049398475
2015-04-02,-0.001347736922895418
2015-04-06,0.010731842054675143
2015-04-07,-0.00145663911371601
2015-04-08,-0.0004861426588633528
2015-04-09,-0.0013377385124315427
2015-04-10,-0.0015833423942353286
2015-04-13,0.01175416203400234
2015-04-14,0.006125027417320825
2015-04-15,-0.009745718743776303
2015-04-16,-0.0048478539145446016
2015-04-17,-0.0187631539702887
2015-04-20,0.028194926886665795
2015-04-21,0.00635841136247001
2015-04-22,0.012006031499108337
2015-04-23,-0.026581930799920446
2015-04-24,-0.010735769782404541
2015-04-27,0.004650014667776744
2015-04-28,-0.015130391083119383
2015-04-29,-0.0026062236544111004
2015-04-30,-0.02135221238596065
2015-05-01,0.0027891295429572473
2015-05-04,-0.0022814272618742228
2015-05-05,-0.01598824287212767
2015-05-06,0.006938303749527448
2015-05-07,0.004216573206625427
2015-05-08,0.0010195453840269482
2015-05-11,-0.0063889350342265965
2015-05-12,-0.007075555250569285
2015-05-13,0.012572371536670485
2015-05-14,0.03667265623081892
2015-05-15,-0.011743802356652979
2015-05-18,0.005703701166513405
2015-05-19,-0.003095763897169414
2015-05-20,-0.0009926300350871946
2015-05-21,-0.0008693245139414713
2015-05-22,0.0007450453969905528
2015-05-26,-0.01513754979476877
2015-05-27,0.01526182891171978
2015-05-28,-0.004978367007756707
2015-05-29,-0.012049544130701131
2015-06-01,0.013794874447938187
2015-06-02,0.0018663567699268417
2015-06-03,0.024559298957488294
2015-06-04,-0.004742042836608094
2015-06-05,0.0010963654832827933
2015-06-08,-0.018058413458685706
2015-06-09,0.0
2015-06-10,0.018301928607587236
2015-06-11,-0.004024570746765802
2015-06-12,-0.0036729977394241386
2015-06-15,-0.01010851750226132
2015-06-16,0.004327125708042539
2015-06-17,0.008965335164734056
2015-06-18,0.013600676442640493
2015-06-19,-0.0048361307889473425
2015-06-22,0.026668090389392524
2015-06-23,0.036384642220185746
2015-06-24,0.01108971555339658
2015-06-25,-0.009952437856124525
2015-06-26,0.00034074808229270416
2015-06-29,-0.025431232390962417
2015-06-30,-0.00034970538930426413
2015-07-01,0.013203753174260233
2015-07-02,0.004362967060345539
2015-07-06,0.0029740686122110478
2015-07-07,-0.0037765062144141394
2015-07-08,-0.018164328412727245
2015-07-09,0.0026815822537034507
2015-07-10,0.023817614430047127
2015-07-13,0.024151589971368865
2015-07-14,-0.0046724759135398294
2015-07-15,0.0008917901868241256
2015-07-16,0.012070341931616739
2015-07-17,0.04435142081655152
2015-07-20,0.030487503247492064
2015-07-21,0.0048903987259596386
2015-07-22,-0.013815904961548895
2015-07-23,-0.01662546496439212
2015-07-24,0.015697598075044547
2015-07-27,-0.029093672970791917
2015-07-28,0.011823358846990265
2015-07-29,0.017682832082316566
2015-07-30,-0.01852284681081243
2015-07-31,-0.012683760062056394
2015-08-03,0.0013817979277466542
2015-08-04,-0.000850199091765683
2015-08-05,0.024988253262918925
2015-08-06,-0.013781640094376489
2015-08-07,-0.008658181340774217
2015-08-10,-0.0015919067386008145
2015-08-11,-0.005645256958787076
2015-08-12,0.0060700404354483385
2015-08-13,-0.008101657590787237
2015-08-14,0.010540402856064144
2015-08-17,-0.0052031095998089725
2015-08-18,0.013114985203063832
2015-08-19,0.0014699185051489003
2015-08-20,-0.049525178569087704
2015-08-21,-0.049525178569087704
2015-08-24,-0.04722855839654078
2015-08-25,0.011024520737891204
2015-08-26,0.0492491426683045
2015-08-27,0.028715506362475166
2015-08-28,0.014164208749485674
2015-08-31,-0.017513200993653714
2015-09-01,-0.02490791778823012
2015-09-02,0.030038361311527022
2015-09-03,-0.019546797321605355
2015-09-04,0.001247131346527548
2015-09-08,0.01428662837470475
2015-09-09,0.010113076876396633
2015-09-10,0.01688450062015914
2015-09-11,0.0007606767068807368
2015-09-14,0.00282049366832884
2015-09-15,0.006371195683681642
2015-09-16,0.005903059931433578
2015-09-17,0.009478551766815908
2015-09-18,0.0006358656147147382
2015-09-21,0.012108656214910822
2015-09-22,-0.027480414848535334
2015-09-23,0.010806320153673636
2015-09-24,0.00467130902622945
2015-09-25,-0.017523685318386405
2015-09-28,-0.03913013921200953
2015-09-29,-0.02888533111751959
2015-09-30,0.03659016925719486
2015-10-01,0.011611847115947416
2015-10-02,0.012239320118154307
2015-10-05,0.020852107129293848
2015-10-06,-0.012954650763767835
2015-10-07,-0.004319613875872376
2015-10-08,0.0007573034695915292
2015-10-09,0.008292540283303137
2015-10-12,0.010880000786700147
2015-10-13,-0.0014861416486436553
2015-10-14,-0.0005315045893867587
2015-10-15,0.019892230166644535
2015-10-16,0.016331120118112948
2015-10-19,0.00948937512136052
2015-10-20,-0.015040850366256606
2015-10-21,0.0011331739043759779
2015-10-22,0.02602049455888352
2015-10-23,0.024969194509941634
2015-10-26,0.015342943551148777
2015-10-27,-0.000674735346646054
2015-10-28,0.004810053511867242
2015-10-29,0.006504646047098735
2015-10-30,-0.02813814373230586
2015-11-02,0.013055497071803169
2015-11-03,-0.007091171119512637
2015-11-04,0.013170772455154233
2015-11-05,0.045329865554411916
2015-11-06,-0.015380611745087192
2015-11-09,-0.005711961857535086
2015-11-10,0.01324647117955763
2015-11-11,0.010142157817975112
2015-11-12,-0.009123350392831148
2015-11-13,-0.038406342884255346
2015-11-16,0.0008654112642164101
2015-11-17,0.010422229609780011
2015-11-18,0.024801649880217436
2015-11-19,-0.014110400089201504
2015-11-20,0.009926171714505836
2015-11-23,-0.0034536255156536774
2015-11-24,-0.011378227946819449
2015-11-25,-0.0031257611216736537
2015-11-27,0.000379343561082005
2015-11-30,-0.011540798387325944
2015-12-01,0.02725372995797465
2015-12-02,-0.009850492834135183
2015-12-03,-0.016061205158742143
2015-12-04,0.017097749025451234
2015-12-07,-0.005382754992415554
2015-12-08,0.008298045312293351
2015-12-09,-0.017907439091404437
2015-12-10,0.00780878121546225
2015-12-11,-0.03180381802957071
2015-12-14,0.024568476128124968
2015-12-15,-0.001051605677745355
2015-12-16,0.0211988337578961
2015-12-17,-0.005351925506446357
2015-12-18,-0.020736955811653888
2015-12-21,0.006992154202814143
2015-12-22,0.00703811706297662
2015-12-23,-0.008375296580769194
2015-12-24,0.0037204260631773342
2015-12-28,0.008627710250863355
2015-12-29,0.012477246281477701
2015-12-30,-0.009743401468886081
2015-12-31,-0.014795302573704174
2016-01-04,-0.023589707116205054
2016-01-05,0.0049768970915503
2016-01-06,0.0023334558018474655
2016-01-07,-0.049525178569087704
2016-01-08,-0.0060434994072543135
2016-01-11,0.0018476381843933794
2016-01-12,0.0188952260012961
2016-01-13,-0.04035248973323402
2016-01-14,0.030238262173771638
2016-01-15,-0.03517479422128222
2016-01-19,0.0030487823572428953
2016-01-20,-0.009598664676779436
2016-01-21,-0.0020158824297749796
2016-01-22,0.039359697960416405
2016-01-25,-0.009541050382246829
2016-01-26,0.0033958006410574823
2016-01-27,-0.03013931627425493
2016-01-28,0.05103372909512395
2016-01-29,0.028015521192162277
2016-02-01,0.025342281814263068
2016-02-02,-0.004179298028421273
2016-02-03,-0.016894282959065168
2016-02-04,-0.01971575917614318
2016-02-05,-0.049525178569087704
2016-02-08,-0.04239678649844279
2016-02-09,-0.0021073686904782714
2016-02-10,0.014560894146304817
2016-02-11,0.00896949924288218
2016-02-12,0.0009808602059372864
2016-02-16,-0.003928924397646721
2016-02-17,0.034721311276028725
2016-02-18,-0.016581566752825856
2016-02-19,0.01057507454259063
2016-02-22,0.024466229800842072
2016-02-23,-0.015991370811231607
2016-02-24,0.013374985574766355
2016-02-25,0.011072596673585951
2016-02-26,-0.001389071455582942
2016-02-29,-0.009309326270276476
2016-03-01,0.02676184956737032
2016-03-02,0.0011829880535876307
2016-03-03,-0.003370805777895357
2016-03-04,-0.010919040660381291
2016-03-07,-0.024847133970885296
2016-03-08,0.0018898393676407244
2016-03-09,0.01480544549870284
2016-03-10,-0.001768905382463314
2016-03-11,0.019287333033160672
2016-03-14,0.004377495659594949
2016-03-15,0.0070729509514843025
2016-03-16,0.013551917552274447
2016-03-17,-0.010394430502172546
2016-03-18,0.0038657195351083033
2016-03-21,0.003582657539731786
2016-03-22,0.0035698679119101177
2016-03-23,0.002580119767625176
2016-03-24,0.004521542261972829
2016-03-28,0.005645239461480394
2016-03-29,0.02132098743380977
2016-03-30,-0.012476384167806708
2016-03-31,-0.005244877481322918
2016-04-01,0.017032168416153994
2016-04-04,-0.030709801383193853
2016-04-05,-0.002936354357603113
2016-04-06,0.01319006996378611
2016-04-07,-0.0006156674072512073
2016-04-08,-0.02684443038549715
2016-04-11,-0.01493502289926096
2016-04-12,0.014754250020113132
2016-04-13,-0.0009043549033974753
2016-04-14,0.0029816535533005984
2016-04-15,-0.010885468596920467
2016-04-18,0.00736060076516914
2016-04-19,0.0165218937595021
2016-04-20,0.0011571180337238683
2016-04-21,0.009032252064481982
2016-04-22,-0.025715665746993584
2016-04-25,-0.0041694060670396035
2016-04-26,-0.012245398283266679
2016-04-27,0.0011945108384551445
2016-04-28,0.05103372909512395
2016-04-29,0.007255468950493961
2016-05-02,0.008384274740570609
2016-05-03,-0.009660990070856766
2016-05-04,0.0053505308998744805
2016-05-05,-0.002119797525799162
2016-05-06,0.01415954188744713
2016-05-09,-0.002094466521908837
2016-05-10,0.010511558083367336
2016-05-11,-0.008166060392449506
2016-05-12,0.006338612258167916
2016-05-13,-0.003915178251083912
2016-05-16,-0.009560650440221474
2016-05-17,-0.011185480033219616
2016-05-18,0.0025532136433836713
2016-05-19,-0.007165437848537454
2016-05-20,0.00461222420515372
2016-05-23,-0.011829442524773892
2016-05-24,0.014807460881476196
2016-05-25,0.0016130308627496858
2016-05-26,0.01331318411312428
2016-05-27,-0.0007535337394478491
2016-05-31,-0.004786150095484633
2016-06-01,-0.00025253150364534766
2016-06-02,0.0012621493708717926
2016-06-03,-0.0038754042128778055
2016-06-06,0.002697396014657949
2016-06-07,-0.008708378571885823
2016-06-08,0.00533544652171551
2016-06-09,0.0014348556871617586
2016-06-10,-0.01649819787941825
2016-06-13,-0.023161159798384658
2016-06-14,0.008650548431576402
2016-06-15,-0.002962486528021143
2016-06-16,-0.0018341770008500496
2016-06-17,-0.012048771664737584
2016-06-20,0.003092070929890087
2016-06-21,0.008869188713633066
2016-06-22,-0.0041174146470045825
2016-06-23,0.010218899119203402
2016-06-24,-0.026414513100118935
2016-06-27,-0.02814039715791184
2016-06-28,0.033656728898361445
2016-06-29,0.012871644078892543
2016-06-30,0.0010505187107888293
2016-07-01,-0.0007878359722371961
2016-07-05,8.752317487510524e-05
2016-07-06,0.0216552218530126
2016-07-07,-0.007310183570608046
2016-07-08,0.01192687686701103
2016-07-11,0.005359113305953946
2016-07-12,0.0005089621426612832
2016-07-13,-0.009799387476599107
2016-07-14,0.004357732926267314
2016-07-15,-0.0036729524617946986
2016-07-18,0.02125127528177732
2016-07-19,0.010334383779077158
2016-07-20,0.010802809673485615
2016-07-21,-0.010802809673485595
2016-07-22,0.003228226282690956
2016-07-25,0.005193140440906689
2016-07-26,-0.003376556550601234
2016-07-27,0.017337560041389435
2016-07-28,0.01336912745645096
2016-07-29,-0.008516155298991806
2016-08-01,0.0029808369899400984
2016-08-02,-0.009862769319674653
2016-08-03,-0.004723012258252548
2016-08-04,0.014987893395804414
2016-08-05,0.006332466187265227
2016-08-08,0.0008785235117282662
2016-08-09,-0.0015980908746157168
2016-08-10,-0.0014402596295640872
2016-08-11,0.00016017912559718284
2016-08-12,-0.000160179125597272
2016-08-15,-0.007878453884892549
2016-08-16,-0.004854294046995071
2016-08-17,0.008640536390020844
2016-08-18,-0.0037055160992116878
2016-08-19,-0.0028286198014754764
2016-08-22,0.004763664385978901
2016-08-23,0.00177047151470822
2016-08-24,-0.007181710170470295
2016-08-25,0.0033147350663774882
2016-08-26,0.008599626399595198
2016-08-29,0.012564783501521229
2016-08-30,-0.005547189793064337
2016-08-31,0.0022226185292099953
2016-09-01,0.000396281241695349
2016-09-02,0.0026913082011229454
2016-09-06,0.02513377464472005
2016-09-07,0.010123622853386915
2016-09-08,-0.005969606477822592
2016-09-09,-0.024635010107938757
2016-09-12,0.012432256503943924
2016-09-13,-0.011567266066448822
2016-09-14,0.004392532573868993
2016-09-15,0.004529255613595206
2016-09-16,0.005593947472490857
2016-09-19,-0.0032594761712098587
2016-09-20,-7.757282047985591e-05
2016-09-21,0.010054844789231594
2016-09-22,0.0010769790647466523
2016-09-23,-0.016431981263965043
