Date,META_rsi14,META_macd,META_macd_signal,META_macd_hist,META_bb_upper,META_bb_middle,META_bb_lower,META_bb_position,META_bb_width,META_stochastic,META_mom_5,META_mom_10,META_mom_20,META_mom_60,META_mom_120,META_roc_10,META_roc_20,META_mom_acceleration,META_vol_5,META_vol_10,META_vol_20,META_vol_60,META_vol_parkinson,META_volvol_20,META_downside_vol_20,META_vol_asymmetry,META_dd_20,META_dd_60,META_dd_120,META_dd_252,META_days_since_high_60,META_days_since_high_120,META_sharpe_20,META_sharpe_60,META_sortino_20,META_sortino_60,META_calmar,META_ma_5_20_cross,META_ma_10_50_cross,META_ma_20_60_cross,META_ma_50_200_cross,META_adx_14,META_adx_28,META_trend_slope_20,META_trend_slope_60,META_skew_20,META_skew_60,META_kurt_20,META_kurt_60,META_autocorr_1,META_autocorr_5,META_autocorr_10,META_mkt_corr_20,META_mkt_corr_60,META_mkt_corr_120,META_beta_60,META_beta_120,META_rel_strength_20,META_rel_strength_60,META_rel_vol,ew_value,ew_vol_5,ew_vol_20,ew_vol_60,ew_ret_5,ew_ret_20,ew_ret_60,ew_dd_60,ew_dd_120,ew_dd_252,ew_sharpe_20,ew_sharpe_60,avg_correlation_60,regime_0,regime_1,regime_2
2013-10-29,0.3602057072244866,0.507789194044326,0.847684281042803,-0.6256194743030085,-1.182315140841679,-1.1773580598543645,-1.1675020603206265,-0.8066565215862108,0.4610748734153926,-0.6709805110886304,-1.7118316284419333,-0.060573509475720065,-0.4062989112959274,1.1237788686996653,2.422434090183109,-0.0605735094757215,-0.4062989112959274,-1.8921738100830494,0.15664332963438643,1.1806010247997312,1.5632554051918572,1.254138540900692,1.3808445792698782,-0.20140143742385555,1.2241154479583551,-0.11343747433453429,-1.5281323769256128,-0.8981077143859435,-0.6785987007733696,-0.657109572920937,-0.7332007983946188,-0.7332007983946188,-0.31040478124267257,1.1513058889170924,-0.4044588337389014,1.0030938205441307,-0.02941983484168984,0.3040100327338632,1.3371791762375578,1.5906519104232646,3.0101473814202513,-1.411307781075216,0.6700304351262633,0.1709537884325043,1.0290102010319517,0.245164437329936,-0.10612309269091275,-0.5429454439674837,-0.7353737237808498,-0.032023017380261795,-0.12802594899878184,1.017052098057611,1.0266279568893701,-0.9868354378457751,-1.460860764179093,0.13037261874773284,-0.5026042876620125,-0.8321713861408984,1.0835658300851554,0.47376821869592667,-1.0965423985117915,0.10154852817863097,0.42037004329756167,-0.5323557782626587,-0.364232874003548,0.32905518598332845,0.515211363930779,0.4567268875183644,0.4652873098128097,0.4652873098128097,0.06425025435901086,0.542774369774175,-0.9285633658996311,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-10-30,0.21842537824810868,0.3011900527643813,0.7885307449016026,-0.9742035108153846,-1.1826100050584876,-1.1786416402904014,-1.169794141604053,-0.9192353760356077,0.4807022344060032,-1.477952744450934,-1.60073781585021,-0.3240810063284291,-0.6306599247846872,0.7978917640103934,2.32418496158249,-0.32408100632842907,-0.6306599247846872,-1.3617635381095496,0.09513177694795134,1.2843734814433028,1.6148906706837762,1.2402612095028618,1.5167832956862037,-0.30332563398490714,1.2058618751182155,-0.08705405100590474,-1.7105343550776042,-1.0404276942499624,-0.7996914855810286,-0.7758568281222211,-0.7303155215018986,-0.7303155215018986,-0.5190211686652008,0.8387999508314896,-0.5681357219414915,0.7128708456396423,-0.029420254889781294,-0.027026503360942155,1.2460333822675498,1.4964559601864,3.0400925537422263,-1.3580278968961488,0.6262334297087349,0.10074904844876767,1.0103970123970238,0.40659500611805705,0.03844220906766317,-0.6065389300023725,-0.729584180952526,0.3576867029368352,0.1531970937928096,0.9718985961133711,0.9376779759080697,-1.0224163876962702,-1.5225272887074182,0.07801302460586419,-0.5548727414406892,-1.0254100199994631,0.7147054735303315,0.533305348509502,-1.1103357691496325,0.06309854012389829,0.3771699998419602,-0.5401494878157027,-0.08991065990374728,0.1518534468070638,0.44896748144303705,0.2918298184310586,0.30047977199667897,0.30047977199667897,-0.07906114096974917,0.47539749192794084,-0.9234608143126347,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-10-31,-0.44741960355596255,0.10458286934390947,0.6963482322178479,-1.230173102952542,-1.1826490706494066,-1.180239843947268,-1.1729844092220536,-0.4818676296435107,0.5112278016086957,-0.9454322881606017,-1.4534226020923182,-0.9545869792313286,-0.6864317056970716,0.8570201736247324,2.3632776446611907,-0.9545869792313284,-0.6864317056970717,-1.7916800201632987,0.10533139750531847,0.8537579543263083,1.6245734633160807,1.2190260105995063,1.5710644584883673,-0.4356836479980582,1.1815501845407368,-0.0709756361826586,-1.1493088220568242,-0.6025288985903352,-0.42710581854391316,-0.41048802965687564,-0.7274302446091784,-0.7274302446091784,-0.5708221502313519,0.9059245412796395,-0.609880066431577,0.7742281221951104,-0.029417440103362807,-0.30905590380119974,1.0947398214131967,1.3963257835548994,3.0629589976170895,-1.3968139647815985,0.5422615074663244,0.01034328909600375,0.9772240097061172,0.4513835059596818,0.01698517689667028,-0.6157726766696596,-0.6953588574995402,0.4563769402008291,-0.01568998847279454,0.9344550943652998,0.9299949766478374,-1.0544675910236068,-1.4775933152010652,0.0378816174910718,-0.5209936511862228,-1.037311681656354,0.7679406567543126,0.49167068413558207,-1.10433170078127,-0.24454202456488391,0.3984710259120416,-0.576426841684277,0.15452692066392026,0.07952651793373658,0.5302296372860069,0.36360729056152075,0.3722182723712625,0.3722182723712625,-0.14388502674105594,0.5780698920889348,-0.9723696303977607,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-11-01,-0.14595198036483154,0.01375875734601747,0.5799121313924998,-1.1925355867809682,-1.1825401805473843,-1.1789436762639485,-1.170476211898906,-0.6588924110954881,0.48788330103022975,-1.142928953884819,-1.1628348416720846,-0.9013934263565636,-0.17402538572710313,0.9686369023177765,2.500249779517818,-0.9013934263565636,-0.17402538572710322,-1.3161214255400726,0.7447271187272956,0.9249317170631429,1.627426428878603,1.2478319373796523,1.5928967310194775,-0.5107008479615659,1.1463067719062872,-0.02718994908664814,-1.3644441394955296,-0.7703892165327345,-0.5699295694871436,-0.5505453289336176,-0.724544967716458,-0.724544967716458,-0.10475518833297658,1.004481306459619,-0.23122652054040416,0.8728867213972912,-0.029417341208956643,-0.5830077639266195,0.9397057670910637,1.335069640115143,3.0902769932442697,-1.4100734532521888,0.4405306626759934,-0.07461680039695197,0.9563032248111257,0.135126194398015,-0.032865865725139776,-0.6663824978920034,-0.7396538614858355,0.3989281256741764,0.026302995001666156,0.9964789087762913,0.6277190697640125,-1.1124127385991671,-1.523875054871013,-0.0014577687023693215,-0.5576786625806743,-0.6017363309950512,0.8748255395155151,0.6222445479444686,-1.1120464786429913,-0.557265281939514,0.22572064842235112,-0.5993020659290708,-0.1933136403428774,0.47122413973388294,0.6667125033394276,0.2713786184364186,0.2800396760316176,0.2800396760316176,0.23138462029171136,0.7362852502862449,-1.0009133591611332,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-04,-0.37288433493434003,-0.09307911042380144,0.4670422542278463,-1.1991228030548498,-1.1838588872071945,-1.1805670447551748,-1.1724053602894091,-1.1600257417493718,0.49538466700140843,-1.799820790011873,-1.1547996883753666,-1.6035675237493567,-0.6866056518143752,0.9638482372944723,2.3666729963698994,-1.6035675237493567,-0.6866056518143749,-1.9188544727678591,0.7443337804938532,0.08053591560416912,1.4020610391633899,1.2492024410300278,1.298391792852513,-0.5656491413419878,1.101904443066942,-0.15641780725191673,-2.0800037322100033,-1.3287078699728294,-1.044974328625815,-1.016388618730554,-0.7216596908237378,-0.7216596908237378,-0.5741312368386368,0.9992543545808842,-0.6111182564611857,0.8683964313901134,-0.029420317725385326,-0.7894921449333672,0.7087613015544711,1.2306639988639794,3.114930657835948,-1.4193068922685141,0.3133705557057924,-0.0908796524577762,0.9230332200552221,0.34660558557972243,-0.030487331897116207,-0.39665047741418014,-0.7420862128292286,0.29674772488681295,0.0612693427543629,0.8759591652133889,0.5830370487494974,-1.0985291457010065,-1.5416857326363629,0.015991789730602637,-0.5526611853213235,-1.0509821735136904,0.8789514056532604,0.5044107433841426,-1.1059881326071683,-1.0346373599449814,0.16739141811655614,-0.6050050301736262,-0.7110935401457431,0.1216645119592198,0.49347450607181187,0.34380496954766865,0.35242670307654284,0.35242670307654284,-0.07217899585508912,0.5509020873812408,-0.9713738298967488,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-05,-0.7356659613299216,-0.27565664863481404,0.3535482262444473,-1.3779581084913568,-1.1834618522598117,-1.1834614209254635,-1.1786625997980176,-0.46997791516984416,0.5594632983718443,-0.7560273549423592,-1.102565089931773,-1.9552940391401152,-0.9112144128321662,0.7538161552650365,2.2690855176036,-1.9552940391401148,-0.9112144128321659,-2.1449413383234823,0.6550436457473447,0.3014725626624845,1.5586868222371424,1.341420410398561,1.5198733058259553,-0.6127137722661797,1.3331280731615869,-0.2986083725077494,-1.1960743254896438,-0.6390178970887154,-0.45815243931517174,-0.44093328703301077,-0.7187744139310176,-0.7187744139310176,-0.7865179099694297,0.7587330110250916,-0.7711448326976716,0.6338683826865024,-0.029417304342851433,-0.9484521440031197,0.466381878057662,1.1182023221200406,3.120757406986086,-1.392794848332372,0.17144781972844103,-0.19808239767449426,0.8694374327810113,0.3626378096121353,-0.01234445808836398,-0.5780284359352267,-0.8401323189075253,0.4119423810521382,0.5020669270200814,1.0896320981867054,0.46818401746962707,-1.2368536098272644,-1.558178064167995,-0.06883611137926011,-0.5469673614614323,-1.399986904143597,0.6293319798687919,0.7879975878983272,-1.0960907968210327,-1.22227977581963,0.10950356208918734,-0.6205645091802362,-0.2738920575846363,0.35385012416383477,0.6091507410945309,0.4621256980887628,0.4706831890856667,0.4706831890856667,0.15314743440561449,0.6839359709888643,-1.0346108289935776,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-06,-0.6729353730562957,-0.30961967156025033,0.22310922519991622,-1.1804603413931978,-1.187017060271495,-1.1797238923913558,-1.167463171063236,-0.8838956587933143,0.42085649273769093,-1.1251139489741129,0.11536485118060955,-1.0680965361672126,0.29245145216393525,1.0744875903680984,2.677959870486384,-1.0680965361672132,0.2924514521639354,-0.27879399587214626,1.6296963532976907,1.1046028537423562,1.3466320351396446,1.417179455939473,1.4030110188159746,-0.648576387164296,0.47134760865783704,0.5683561380455061,-1.6590872750689825,-1.0002858741607723,-0.7655368659240245,-0.7423637728327985,-0.7158891370382973,-0.7158891370382973,0.1448604141887405,1.036649134526351,0.05867343495429243,0.9030160835065307,-0.02941883155869352,-0.950245854088729,0.3193653864967296,1.0919614928931332,3.1313057807111355,-1.3331613378186646,0.033893647101699856,-0.379354974983651,0.8290808576708345,0.621008386634558,-0.09602090225786632,-0.9329771532513006,-0.8993281206981386,-0.0456182202077625,0.32450933750531846,0.8844925911166115,-0.5176869426019263,-1.3997141064946914,-1.6811923033299128,-0.20116546493398446,-0.6471608819061303,-0.3220642755718884,0.956728047033679,0.940009386936694,-1.097217168736559,-1.1441784181675798,-0.39618269238899195,-0.6250366048880357,-0.1946703555885431,0.9831448637444511,0.7091034767896379,0.4486601404343488,0.45722494258905894,0.45722494258905894,0.9915009526509981,0.7952254662835698,-1.064585706073513,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-07,-1.1511029545565017,-0.40012795204392737,0.11138349967412883,-1.1520416159353815,-1.1930601887714445,-1.1767665944749626,-1.1552899592315466,-1.5977681391301009,0.25253411365299466,-1.7066971405343172,-0.1562188302018407,-1.1441369715414682,0.1509571683496056,1.1606718832679805,2.496851130389864,-1.1441369715414678,0.15095716834960582,0.011041033244752373,1.83486153184904,1.148643161779352,1.423733039857675,1.3631690639550096,1.5303804560943646,-0.6653408114410098,0.5576869324642353,0.47924061306571636,-2.388673646680434,-1.5695489861555405,-1.249893704546291,-1.217338770027905,-0.713003860145577,-0.713003860145577,0.005429646067024679,1.1387382660818233,-0.07899900932951633,1.021891519704345,-0.029421242189243933,-1.0011224823376907,0.1615924472947249,1.0527236248291156,3.148275935289686,-1.226845546778789,-0.09300529657462844,-0.6396809133223217,0.7612907838599569,0.6459500273544028,-0.05854198524032172,-0.9909176448353559,-0.8688349613686603,-0.4362043492556813,0.550457970329453,0.6171511090314021,-0.6461997628885802,-1.3989179634182307,-1.7311405570238216,-0.23402784818569736,-0.671304782966651,-0.5082858474031339,1.0259356697541142,1.0082084755778618,-1.1549746559581533,-1.4040257423856033,-0.46670097432964847,-0.625968369264886,0.013858763900537478,1.124023044668416,0.716974426208649,-0.24181941026806514,-0.23287971053490233,-0.23287971053490233,1.1943752961099972,0.8042960399703779,-1.0623012550596194,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-08,-2.027247695561529,-0.5682179422463715,0.0023505004874669,-1.307093397443741,-1.189838444906797,-1.1786416354602989,-1.162382999462683,-1.5131926671525164,0.3479681072221332,-1.4713163478664848,-1.388348639349545,-1.7752255659593839,-0.7431972249251414,1.001122637988234,2.399581688478055,-1.775225565959383,-0.7431972249251417,-0.8185109599373882,1.7647563079485653,1.2456179684030444,1.1992453856485985,1.4475304387710464,1.3687300025730127,-0.8193699492629326,0.8182347801562088,-0.13931731240666032,-2.4027094009926255,-1.5805004478190916,-1.2592117426167069,-1.2264763205969207,-0.7101185832528567,-0.7101185832528567,-0.8556200271794807,0.9567533918453642,-0.8413102225918621,0.8256759416139647,-0.029421256144315244,-1.2518149628639472,-0.0475937426420447,0.949404153231956,3.154498519230724,-1.0203306741825997,-0.19879245761188527,-0.8670917086026568,0.6689945092556179,0.6553084049441475,-0.08051001724630406,-0.9661819883935991,-0.9358389449638956,-0.20053264706441876,0.3001103658479336,0.6593455488882434,-1.049476348481802,-1.2038878908395736,-1.5878808527742558,-0.055364739816355604,-0.5471474208135838,-1.0113757275652686,0.9228005469857655,1.0918682345120414,-1.131459428131813,0.24034562360865017,-0.33822647593895744,-0.40528872089824625,-1.036388415643582,0.02259663300156811,0.3288509632103894,0.039300574780829566,0.04808763972337146,0.04808763972337146,-0.07966944852222786,0.29795477005571885,-0.6169814228508688,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-11,-1.983759874876814,-0.703075535310509,-0.1213739392641707,-1.3549792403879586,-1.1869065666087764,-1.1806299423507665,-1.1694077832946852,-1.8969176391883562,0.44056410259534357,-2.0383215159113774,-1.205733129039916,-1.6455696496771568,-0.7631118630977648,1.0141063516578157,2.423059296759753,-1.6455696496771568,-0.7631118630977642,-0.5285230620164795,1.811582631473384,1.2718115266034509,1.1978447601434996,1.4459086715214033,1.3624938375339926,-1.0215710520482502,0.8110167356184212,-0.12800178687059735,-3.0247326015923317,-2.0658369023970993,-1.6721596850607685,-1.631425589739079,-0.7072333063601365,-0.7072333063601365,-0.8764076092374413,0.9694309160259722,-0.8587518019842718,0.8345648552206836,-0.029422164541158806,-1.453656941483692,-0.23505078692012826,0.8447864065801246,3.157271098963792,-0.8134763568074314,-0.3042935208661672,-1.085581880626452,0.5715641406123811,0.6756039369329152,-0.08893342943057223,-0.9585764283218986,-0.9327256644165609,-0.12595767201711178,0.3242224719528647,0.708779523053757,-1.1414032240519782,-1.2961477937112131,-1.640872592290063,-0.11990198806134203,-0.6346066372443945,-1.105722586321288,0.7457456570066168,0.843338764726161,-1.1208933097570346,0.5651769968543379,-0.3385342558792174,-0.464491180125906,-0.5152081217514716,0.02209034343205598,0.695100335095466,0.16561646937808913,0.17433495079349193,0.17433495079349193,-0.08015651567019777,0.7025006353163765,-0.9084484857144325,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-12,-2.0044925761715824,-0.8886150306474042,-0.24963565042717092,-1.5094308990031844,-1.180115987802693,-1.1847953262001174,-1.1847891435563804,-1.5592580157024847,0.647454415863897,-1.3139040786876084,-1.14456078343306,-1.568392533351053,-1.1477614265662104,0.7181908889416371,2.3605172101247005,-1.5683925333510522,-1.1477614265662097,-0.7679025839841026,1.746930743695105,1.1892838533710104,1.3073873963582678,1.515518317376261,1.5763062720691141,-1.0230411228349932,0.9149879409176646,-0.17999523410076285,-2.832980035870036,-1.91622108370389,-1.5448592445031673,-1.5065909191504046,-0.7043480294674163,-0.7043480294674163,-1.2626210146799919,0.6667110335459505,-1.1693479170361225,0.5550951415635933,-0.02942170851726784,-1.588693484895399,-0.39991248419820935,0.7209558924402327,3.1569680844745696,-0.5624999210670296,-0.397054213444727,-1.3373995592833359,0.4620069085613112,0.873887957190728,0.020308349420549154,-0.9527640873924105,-1.0073159238201133,-0.11891180782485188,0.5438382074891926,0.9717983282745309,-1.1365448072100324,-1.2681144711835677,-1.7111424448487302,-0.045479829487493226,-0.6801706798673716,-1.4476382168439195,0.43957483877709735,0.9340892623302122,-1.1256003374418166,0.5992415893133781,-0.39121634125838756,-0.4625629092621936,-0.43965135761113183,-0.10020060764263862,0.7455220403395174,0.1093448669023339,0.11809390112336626,0.11809390112336626,-0.20440496861605612,0.7543618596737097,-0.9528204849780769,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-13,-1.7518055760344178,-1.007005132356827,-0.39253193941077585,-1.4791122289457206,-1.1761716857718023,-1.188432166416171,-1.1961839871212483,-0.8157805676957877,0.7924821753578881,-0.5623149300370701,-1.7705616789370346,-1.1904854642788705,-1.0538084051455998,0.6459254978008677,2.452816147378018,-1.1904854642788705,-1.0538084051456,-0.4380039311850704,0.34313614841696327,1.2458980475825667,1.3339360334917516,1.4996383116716516,1.6673758248107597,-1.0948587718048723,0.9175967660521605,-0.20295372177392676,-1.8508380457082352,-1.149900292232206,-0.8928361147642614,-0.8671972747873038,-0.7014627525746959,-0.7014627525746959,-1.1603482875999847,0.602163885554317,-1.0896483013507254,0.4933702258751813,-0.02941976964586305,-1.8991846725038861,-0.5224362054323167,0.6079152397750032,3.15126270518868,-0.3316476391940884,-0.4613361891647696,-1.5546984152163066,0.3613616625431746,0.7764676701342407,0.05859103829892937,-1.0235789081102225,-0.9861394136700045,-0.210278777146235,0.5266831542847001,0.9005369829452388,-1.122692599825477,-1.1634077821918953,-1.7266579529906123,0.07766427394130825,-0.6950388827769711,-1.4085684730436212,0.3424467889825657,1.1070132885329644,-1.0793565040803486,0.5344334986720357,-0.38548404003037096,-0.45804998784419615,-0.6810848733498152,-0.16708263388673597,0.7039943289061082,0.6621809201689605,0.6706297906886346,0.6706297906886346,-0.2787630074220524,0.7088221142179213,-0.9284490620321877,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-14,-1.2696934297370828,-0.9697032208552829,-0.5325554788211402,-1.0980724401444175,-1.1785526464250726,-1.191490133330208,-1.1999236724243245,-0.694942222817414,0.8093864684962125,-0.3752756374212925,-0.39339313580672397,-0.38932708519821785,-0.9332850339372872,0.8396461530669908,3.012982296784092,-0.3893270851982178,-0.9332850339372869,-0.25529275039727567,2.007871393590757,1.945556274786991,1.5127418401434105,1.6042233917356823,1.7884203357695885,-1.1057186272797719,0.9175967660521605,-0.009313101293655552,-1.719886737730951,-1.0477249337009282,-0.8059003330483347,-0.7819454121437805,-0.6985774756819757,-0.6985774756819757,-1.014790218862595,0.7521057196160496,-0.9890732192463475,0.6573754943403121,-0.029418417717401057,-1.8810781059082406,-0.5774513484277498,0.4942600708202298,3.154870433870264,-0.2185688161194875,-0.5424792745655864,-1.5772332131223699,0.2859448043364788,0.9135688659450343,0.1063020716209742,-0.9190181372786761,-1.0435580436947933,-0.1316099517395685,0.3690088117257651,0.76989515253635,-1.3044699040925543,-1.072727814358856,-1.6454692552859744,0.21736817241314318,-0.6145396076489454,-1.2277032203019191,0.5062481034374144,1.545818232964891,-1.067453945453304,1.1839549143262875,-0.27017199784435336,-0.37440638569534496,0.10529718336494999,-0.0634689895053348,0.8651219108983109,0.8044736986182633,0.8128453109222268,0.8128453109222268,-0.18324458612008512,0.835721406739338,-0.8053652766251279,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-15,-1.1056519687101478,-0.9204042702131218,-0.6364747996562192,-0.7657481144338828,-1.184677054934413,-1.195542265764735,-1.2018347243192826,-0.6466951351103306,0.7766539365429176,0.09905814574951545,0.4668154022893437,-0.6785148084332671,-1.090300341255065,0.8959047214573491,3.1262785052230293,-0.6785148084332672,-1.0903003412550647,-0.9490770915735635,1.359075906153685,1.7649473961888993,1.4225858281025745,1.6013393393989632,1.630450462938381,-1.1243283124273489,0.9175967660521605,-0.04560808443906086,-1.7105343550776042,-1.0404276942499624,-0.7996914855810286,-0.7758568281222211,-0.6956921987892555,-0.6956921987892555,-1.183617153481386,0.804658492846989,-1.12032933985987,0.7016679616497274,-0.029419128999254092,-1.6376700266451756,-0.6582029058225076,0.3643375288991845,3.1538400859056113,-0.11989761644946526,-0.6475815612035009,-1.5203987621089001,0.20883835407730925,1.0498860729561745,0.06945918171337251,-0.7441635240105274,-1.0384657271601596,-0.11018327918167403,0.376834800798691,0.8101560294634662,-1.4178369271788767,-1.0813873132173284,-1.6086799110898298,0.22934960892421288,-0.5798457874148588,-1.3665243851407578,0.4860446184887475,1.505223789219176,-1.0700528539813647,-0.43162761588280996,-0.2816875064314373,-0.39842894679677243,1.2512574873605964,-0.09887383200041992,1.045006937141044,0.7022056013466653,0.71063274036678,0.71063274036678,-0.2189421132818091,1.032585277719651,-0.9035550293701532,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-11-18,-0.7479546787985663,-0.8779190300387262,-0.7089057813572608,-0.5155029980814624,-1.2024819913366125,-1.2020986663058473,-1.1968317089211684,-1.6520660502264433,0.5755383544500676,-1.6670388027029168,0.49080121405831234,-0.5285901436058313,-1.471994184901341,0.8570201736247324,3.3945430189611114,-0.5285901436058315,-1.4719941849013412,-0.8134272310662705,1.3512884804301786,1.7508321751538145,1.0793279675552472,1.6021677660088118,1.2362724690975146,-0.9854190705845124,0.9175967660521605,-0.30079355203423674,-3.0505044638628083,-2.2008554409448258,-1.7870400472490293,-1.7440807550162967,-0.6928069218965351,-0.6928069218965351,-1.6727502734581916,0.7687574682140086,-1.4478492230850462,0.6694347581134683,-0.029422486552092317,-1.3336257928941522,-0.7148153863014618,0.19991334127862098,3.142800514026246,-0.1386173143379599,-0.7003563512632335,-1.3443771211957056,0.13064970104672727,1.2147807669929704,0.09519338715060863,-0.33040230511094176,-1.040285207202436,-0.13732746340658192,0.3750167052296483,0.8204946712120317,-1.6926807428867416,-1.075146560227942,-1.6890350365028224,0.2624472280644825,-0.6824200720872112,-1.7231387160502531,0.4805125149918455,1.2427588645430707,-1.1113338252539042,-0.3150230323865081,-0.41202477369221413,-0.4449492471420248,0.8149506495563176,-0.42568812932485195,0.8082442484870834,0.2095579503944818,0.21825257367417308,0.21825257367417308,-0.5624403205215689,0.8113491275049206,-0.9204940280062613,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-11-19,-1.2095232641327602,-1.033886632915954,-0.7576255794923864,-0.7700827597577774,-1.2162270088629497,-1.2121912332352667,-1.2031385921341387,-1.3788830581798486,0.5194721015182349,-1.1899735021231532,-0.3858195944859147,-1.0804983040524723,-2.058043929661708,0.08509266614895969,2.4795691630109267,-1.0804983040524725,-2.0580439296617086,-1.188022380906215,2.318099896789613,2.1533811856343963,1.4507923961615357,1.642057784101279,1.6864642741859541,-0.9870560341121762,1.584972392702334,-0.6600851588101356,-2.316072081440361,-2.0074519836804945,-1.622482946735499,-1.582711074395758,-0.6899216450038149,-0.6899216450038149,-2.0182677696150857,0.1213938717209702,-1.6067893384204313,0.02202013393155256,-0.0294232012617842,-1.157546191227559,-0.8038245444533464,0.017801877989603487,3.1161822300827384,-0.07361873050964071,-0.7312309051699502,-1.308788640645327,0.03718280163787793,0.8385794059551804,-0.105354778018206,-0.42854072638608004,-1.012147182691259,-0.2864174641393684,0.8614972576550654,1.1934595671582624,-1.400402609895692,-0.9897209881049879,-1.6672355011328261,0.3682679503048504,-0.6478003994963135,-2.2751383975892088,-0.20612979902097586,1.517346222250681,-1.1120987291654358,0.5738551506945534,-0.23557077135912655,-0.39396630978607716,-0.03511536359299598,-0.6391892646262846,0.3103151701643658,0.200429577112458,0.20912915666498194,0.20912915666498194,-0.7877285114632233,0.274922346340739,-0.9235006973960885,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-11-20,-1.0049563405321338,-1.1202290577006366,-0.8304672767848693,-0.8141930480061839,-1.22749695266188,-1.2201444801175474,-1.2076590687980968,-1.2767547428652235,0.4663207064991093,-1.1542216857525844,-0.32659246734858904,-1.4825514439956862,-1.7368323537973531,0.03708065088173091,2.624119996849591,-1.482551443995686,-1.7368323537973525,-2.1025924256237785,2.338119867532181,1.686723546199115,1.4648310376704505,1.6279779964892387,1.576035426221983,-0.9856952038890242,1.6307183847194289,-0.6870798481090662,-2.184370171310086,-1.981906043115012,-1.6007472137304712,-1.5613963557836237,-0.6870363681110946,-0.6870363681110946,-1.6636335745270108,0.0746137918555476,-1.3543036929482137,-0.019527963643061,-0.029422724432298274,-1.0120468977727302,-0.942913907337828,-0.1306530357853462,3.095292554875579,0.06179769134464617,-0.7558520767908299,-1.269456884866324,-0.044120129892521155,0.5528137333879988,-0.0824150164477165,-0.5451258265024054,-0.9952694957602546,-0.21410410332059665,0.8282485178754986,1.285498072111678,-1.3793877476342824,-0.9369594156472644,-1.7064591399889926,0.42434055709478,-0.6426177868066094,-1.8748541011666313,-0.26066070571510225,1.5590070162522227,-1.131811529277893,0.5607060325160579,-0.25078345217381465,-0.39913359487539996,0.03028496213299097,-0.5392263979117395,0.34965962995198124,-0.03482323719213396,-0.02599592654269738,-0.02599592654269738,-0.6840635893658777,0.3172089954252545,-0.9289881621762126,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-11-21,-1.3114318403035683,-1.1787280017707984,-0.9074885047593036,-0.7856749730530296,-1.2368904822056765,-1.2270280573160537,-1.211941347124,-1.1016723970754954,0.4266452163414393,-1.0059520804502946,-1.254650967973832,-1.1632166275443983,-1.575189715595783,0.3098017554226386,2.7910769997367875,-1.1632166275443974,-1.5751897155957835,-1.7884232366492372,1.2044605194635665,1.6296418042987109,1.454923807799751,1.4858514681911426,1.4345969640454088,-0.9866284190085516,1.6965631733819282,-0.7201790201707838,-2.0538337210743234,-1.883379304309217,-1.5169158557481974,-1.4791887851508798,-0.6841510912183744,-0.6841510912183744,-1.4942984853245678,0.38663265183715145,-1.2252630431584188,0.26526787826535875,-0.02942259908798936,-1.1198022574475617,-1.0387966800903825,-0.27399315463026297,3.067339164064824,0.2090064554969808,-0.7759469758481881,-1.2359834517623176,-0.14477417820211425,0.3985063352716844,-0.06288387858058692,-0.5569711026576425,-0.9153424252761807,0.003261139457434087,0.7656451426179142,1.652572545454326,-1.5075623984272162,-1.2976019986766467,-1.6371535832073698,0.10547710667622144,-0.585832536168542,-1.7281630749631638,-0.08133817617996612,1.6038158890187735,-1.1066700085054386,-0.3262151873713391,-0.30586904719958874,-0.5593754290498197,-1.0635656681994197,-0.45729101213887524,0.5666431837465095,0.2652160004542522,0.2738804040581145,0.2738804040581145,-0.5980529298750075,0.6096252504818928,-1.0854391929692029,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
