Date,AAPL
2013-11-04,0.012839552535831005
2013-11-05,-0.0024711300286485035
2013-11-06,-0.0028375822561234024
2013-11-07,-0.016314750131168277
2013-11-08,0.01562334972500266
2013-11-11,-0.0029044927758853966
2013-11-12,0.0018479886210519768
2013-11-13,0.001191161015691671
2013-11-14,0.014360169101451095
2013-11-15,-0.006020421271323558
2013-11-18,-0.012188623227193395
2013-11-19,0.001772436372839962
2013-11-20,-0.008796446770575882
2013-11-21,0.011852146039934933
2013-11-22,-0.002574454693227085
2013-11-25,0.007551060628505431
2013-11-26,0.01827613854971907
2013-11-27,0.023274340187657585
2013-11-29,0.018348606224824635
2013-12-02,-0.008742313351254995
2013-12-03,0.027007362100067146
2013-12-04,-0.0023337794135739943
2013-12-05,0.005119716217739853
2013-12-06,-0.013973034849347366
2013-12-09,0.011381116912089331
2013-12-10,-0.0015548369323502434
2013-12-11,-0.007436279200710243
2013-12-12,-0.001461924938583346
2013-12-13,-0.010959781708318399
2013-12-16,0.005521874288316366
2013-12-17,-0.00451220183390857
2013-12-18,-0.0076330135470293065
2013-12-19,-0.011523293601047526
2013-12-20,0.008341051784249983
2013-12-23,0.03765932889470722
2013-12-24,-0.004254165965961904
2013-12-26,-0.006662995644304684
2013-12-27,-0.006779599449531272
2013-12-30,-0.009994845393088368
2013-12-31,0.01165328551248489
2014-01-02,-0.014162959305991355
2014-01-03,-0.022210352061276115
2014-01-06,0.005437890612472779
2014-01-07,-0.007177288098344178
2014-01-08,0.006312627446943464
2014-01-09,-0.012852046173231331
2014-01-10,-0.006695072709524622
2014-01-13,0.005221541940322155
2014-01-14,0.019702709346732416
2014-01-15,0.019878211796204002
2014-01-16,-0.005595267688075584
2014-01-17,-0.024807386095766836
2014-01-21,0.015417326510002402
2014-01-22,0.004433975648191776
2014-01-23,0.008431792664641617
2014-01-24,-0.018344726411297023
2014-01-27,0.008079440468361763
2014-01-28,-0.049525178569087704
2014-01-29,-0.011416793809933134
2014-01-30,-0.0019392514084082759
2014-01-31,0.001639264618473152
2014-02-03,0.0018562007910103212
2014-02-04,0.014371893297565629
2014-02-05,0.007441072083928394
2014-02-06,0.00581156291948277
2014-02-07,0.013893409554749518
2014-02-10,0.01775532101704947
2014-02-11,0.013090780110512071
2014-02-12,-7.436404488169367e-05
2014-02-13,0.015754608836281287
2014-02-14,-0.0008086063831211394
2014-02-18,0.0036699211072845845
2014-02-19,-0.015914198647255535
2014-02-20,-0.011642437344947269
2014-02-21,-0.011170048514270857
2014-02-24,0.004369225800465689
2014-02-25,-0.01046097048614434
2014-02-26,-0.009063136767582124
2014-02-27,0.01975176432114155
2014-02-28,-0.002713589713985508
2014-03-03,0.0028838641724985253
2014-03-04,0.0065722802977362235
2014-03-05,0.0021061051996929575
2014-03-06,-0.0030288868853811154
2014-03-07,-0.0005842007563300941
2014-03-10,0.0009045540643168993
2014-03-11,0.009690558869892547
2014-03-12,0.0009697547066507384
2014-03-13,-0.011169334134113815
2014-03-14,-0.01129468315353909
2014-03-17,0.003899357552456914
2014-03-18,0.008808312803712403
2014-03-19,-0.0002636828035417945
2014-03-20,-0.0048302455462312256
2014-03-21,0.007856113850822096
2014-03-24,0.011790107503266839
2014-03-25,0.010699465628309894
2014-03-26,-0.009604931301134151
2014-03-27,-0.004307547558099977
2014-03-28,-0.0011174792654021586
2014-03-31,-0.00022375966779245582
2014-04-01,0.009106365171188048
2014-04-02,0.0016599301490082736
2014-04-03,-0.006953630514693355
2014-04-04,-0.013020763783205243
2014-04-07,-0.015825675494259707
2014-04-08,-5.7336848218469585e-05
2014-04-09,0.013058427430081839
2014-04-10,-0.012982056876381494
2014-04-11,-0.007420175809879456
2014-04-14,0.0039760732208976475
2014-04-15,-0.0071563398134189965
2014-04-16,0.002024965193760243
2014-04-17,0.01136111434827236
2014-04-21,0.011797882206455834
2014-04-22,0.0009973570464624525
2014-04-23,-0.013157449606520837
2014-04-24,0.05103372909512395
2014-04-25,0.007317486097819359
2014-04-28,0.03799699600674469
2014-04-29,-0.0029667449493243894
2014-04-30,-0.003789036502061206
2014-05-01,0.0023529457920848434
2014-05-02,0.0018582844460103675
2014-05-05,0.014041969166708778
2014-05-06,-0.010958926084825254
2014-05-07,-0.0035052368179174383
2014-05-08,-0.0017845290538953153
2014-05-09,-0.004174977782231061
2014-05-12,0.01237313662709717
2014-05-13,0.0015675933976176527
2014-05-14,0.00018477309072567461
2014-05-15,-0.008539743113177314
2014-05-16,0.014650532664114408
2014-05-19,0.011779648871374445
2014-05-20,0.00019845211437739653
2014-05-21,0.0026422717774693587
2014-05-22,0.001581718080853764
2014-05-23,0.011233671999306631
2014-05-27,0.018552378418911726
2014-05-28,-0.0025928149782269505
2014-05-29,0.018056878905287933
2014-05-30,-0.0037530218316474367
2014-06-02,-0.0068952745075111085
2014-06-03,0.014041809120806274
2014-06-04,0.011354483049523764
2014-06-05,0.0039159404886884115
2014-06-06,-0.0027538879362995214
2014-06-09,0.0158749862159446
2014-06-10,0.005852580247994982
2014-06-11,-0.004146172937188293
2014-06-12,-0.016868663031061028
2014-06-13,-0.011004160025634036
2014-06-16,0.010028404207037316
2014-06-17,-0.0013025848784539748
2014-06-18,0.0010854638840780634
2014-06-19,-0.003477337417097305
2014-06-20,-0.010395683453683172
2014-06-23,-0.0008803352493525405
2014-06-24,-0.0060732310306789525
2014-06-25,0.0008854073127307567
2014-06-26,0.005958111667866991
2014-06-27,0.011811527354021318
2014-06-30,0.010274992928993028
2014-07-01,0.0063289959150048146
2014-07-02,-0.0004280650425159249
2014-07-03,0.005866683468522807
2014-07-07,0.020421757971686928
2014-07-08,-0.006481535482592125
2014-07-09,0.00041948950464128465
2014-07-10,-0.0036759424303899916
2014-07-11,0.0018920550538227892
2014-07-14,0.012834964049025637
2014-07-15,-0.01178509384644521
2014-07-16,-0.00568113761023049
2014-07-17,-0.01799182398322533
2014-07-18,0.014292180194819754
2014-07-21,-0.005202696832948546
2014-07-22,0.00826930991701502
2014-07-23,0.025742508412970294
2014-07-24,-0.0016480717628711648
2014-07-25,0.006574274399350313
2014-07-28,0.013727563883693018
2014-07-29,-0.006483997938315031
2014-07-30,-0.002340804062892826
2014-07-31,-0.026324553918382378
2014-08-01,0.00552893926044203
2014-08-04,-0.005633405852302634
2014-08-05,-0.004928580133469969
2014-08-06,-0.0016836930527056376
2014-08-07,-0.00010581086870393393
2014-08-08,0.0027479064711587783
2014-08-11,0.013108031739153541
2014-08-12,-0.00020841549428115094
2014-08-13,0.013146492012725977
2014-08-14,0.0026702813989926064
2014-08-15,0.004910850806200679
2014-08-18,0.011971453939593747
2014-08-19,0.01372156778235515
2014-08-20,0.00039754228986457784
2014-08-21,9.940383908897128e-05
2014-08-22,0.007330560123380544
2014-08-25,0.0021689618932592743
2014-08-26,-0.006422037365716052
2014-08-27,0.012215671902498407
2014-08-28,0.0011744172230115887
2014-08-29,0.002442077857458455
2014-09-02,0.0077745114442215974
2014-09-03,-0.04312375517558058
2014-09-04,-0.008322179002254194
2014-09-05,0.00862518520152964
2014-09-08,-0.006182436862124305
2014-09-09,-0.003769178299066411
2014-09-10,0.030255120234503326
2014-09-11,0.004248795135160673
2014-09-12,0.0022646198023176757
2014-09-15,-0.0002949873091838336
2014-09-16,-0.007605443777197983
2014-09-17,0.007113548097126657
2014-09-18,0.002065118831117038
2014-09-19,-0.008187671478222832
2014-09-22,0.000990185355903384
2014-09-23,0.01551323795637372
2014-09-24,-0.008708698263989864
2014-09-25,-0.03887862369982878
2014-09-26,0.029002041506417116
2014-09-29,-0.006372513119704352
2014-09-30,0.006372513119704296
2014-10-01,-0.015705930972660178
2014-10-02,0.007233261267202356
2014-10-03,-0.002806827248721171
2014-10-06,0.0
2014-10-07,-0.008771564988641439
2014-10-08,0.020546923209234527
2014-10-09,0.0021801392038277713
2014-10-10,-0.0028747398184093354
2014-10-13,-0.009175275218524733
2014-10-14,-0.010677047376128335
2014-10-15,-0.012328726694501763
2014-10-16,-0.013210095555655704
2014-10-17,0.014541667290556556
2014-10-20,0.02117324828274215
2014-10-21,0.026802419265922202
2014-10-22,0.005061841150960816
2014-10-23,0.017708149638869967
2014-10-24,0.003713562366592515
2014-10-27,-0.0010458824849638856
2014-10-28,0.01538859749781479
2014-10-29,0.005605066736831405
2014-10-30,-0.0033594463218592943
2014-10-31,0.009489484961151854
2014-11-03,0.012879753842229417
2014-11-04,-0.007339261389358665
2014-11-05,0.002391054228101769
2014-11-06,0.002855770942579172
2014-11-07,0.002847638733119198
2014-11-10,-0.0016524751386653375
2014-11-11,0.00796254477121817
2014-11-12,0.014030480130471113
2014-11-13,0.014013818258345008
2014-11-14,0.011982431605051233
2014-11-17,-0.0016655947898196308
2014-11-18,0.012900269636967807
2014-11-19,-0.006952600408917495
2014-11-20,0.014200777788420488
2014-11-21,0.0013747740844104923
2014-11-24,0.01837571799226013
2014-11-25,-0.008720501548561518
2014-11-26,0.011834356944480312
2014-11-28,-0.0005881104092926998
2014-12-01,-0.03299452279090253
2014-12-02,-0.003831139023729766
2014-12-03,0.01127676005535824
2014-12-04,-0.0038021441659571464
2014-12-05,-0.004252202755553158
2014-12-08,-0.02286813725589435
2014-12-09,0.0151866586692467
2014-12-10,-0.01919835882430826
2014-12-11,-0.0029516362129554307
2014-12-12,-0.017077889324312343
2014-12-15,-0.013764020085931257
2014-12-16,-0.013769115471834311
2014-12-17,0.024612758535335923
2014-12-18,0.029183288680019622
2014-12-19,-0.007752833271238086
2014-12-22,0.010324116045658256
2014-12-23,-0.0035480575371804484
2014-12-24,-0.004720556797621951
2014-12-26,0.017522347452032787
2014-12-29,-0.0007018794589751135
2014-12-30,-0.012277901107211149
2014-12-31,-0.019201888492383395
2015-01-02,-0.009558064311328657
2015-01-05,-0.02857624420714933
2015-01-06,9.433162106158732e-05
2015-01-07,0.013924798102182969
2015-01-08,0.03770241134721053
2015-01-09,0.0010720890545596392
2015-01-12,-0.024949428847372765
2015-01-13,0.00883966165225098
2015-01-14,-0.003817704334180315
2015-01-15,-0.02751540871007933
2015-01-16,-0.007800737249434954
2015-01-20,0.025431365710668192
2015-01-21,0.007604969883019717
2015-01-22,0.025682927490250113
2015-01-23,0.005146984098565818
2015-01-26,0.0010613708068175564
2015-01-27,-0.03564085432630904
2015-01-28,0.05103372909512395
2015-01-29,0.030659185846219503
2015-01-30,-0.014742153853394219
2015-02-02,0.012468624126231207
2015-02-03,0.00016860578466555343
2015-02-04,0.007640169431771293
2015-02-05,0.00711227638450386
2015-02-06,-0.008456468057026845
2015-02-09,0.006620574994613906
2015-02-10,0.01902923098575197
2015-02-11,0.023168340088261942
2015-02-12,0.012572597433885245
2015-02-13,0.004890879815456518
2015-02-17,0.005884396150055819
2015-02-18,0.006938365616713078
2015-02-19,-0.0021000437257071747
2015-02-20,0.00814139361733982
2015-02-23,0.026668083383713036
2015-02-24,-0.006260034607496409
2015-02-25,-0.02590594544361549
2015-02-26,0.012577100386886017
2015-02-27,-0.015142474867240529
2015-03-02,0.004892125598967984
2015-03-03,0.0020893115166003514
2015-03-04,-0.006359077098635771
2015-03-05,-0.01670937439693479
2015-03-06,0.0015016523738390164
2015-03-09,0.004256800274304143
2015-03-10,-0.020903209230686875
2015-03-11,-0.01839970821953764
2015-03-12,0.0179179330194108
2015-03-13,-0.0069345628551095075
2015-03-16,0.010944087906537035
2015-03-17,0.0165886088650925
2015-03-18,0.011193128373992733
2015-03-19,-0.007578959964116675
2015-03-20,-0.012628667312468731
2015-03-23,0.0103514869449242
2015-03-24,-0.004096019884431365
2015-03-25,-0.026474159425032572
2015-03-26,0.0069461172436483115
2015-03-27,-0.008000496978042195
2015-03-30,0.024999458324582582
2015-03-31,-0.015470756395972047
2015-04-01,-0.0014477112308801184
2015-04-02,0.008574716554193685
2015-04-06,0.016068556191853458
2015-04-07,-0.010577849106913248
2015-04-08,-0.003258981833995531
2015-04-09,0.007614220915990021
2015-04-10,0.004258007787639353
2015-04-13,-0.0019690775238632775
2015-04-14,-0.004345192125874707
2015-04-15,0.00379329009241595
2015-04-16,-0.004823212547567326
2015-04-17,-0.011318443304166478
2015-04-20,0.022588659401945904
2015-04-21,-0.005422169183662547
2015-04-22,0.01338413331844415
2015-04-23,0.008130344582309384
2015-04-24,0.004693528864858144
2015-04-27,0.01802758306691277
2015-04-28,-0.015881061415769424
2015-04-29,-0.014814895726823759
2015-04-30,-0.027504812326497565
2015-05-01,0.029911699846285677
2015-05-04,-0.0019406676076696159
2015-05-05,-0.022790763984009112
2015-05-06,-0.00629945189296354
2015-05-07,0.006166263883107394
2015-05-08,0.018665561414572526
2015-05-11,-0.01023863530048597
2015-05-12,-0.0035689853569124456
2015-05-13,0.001111457723105803
2015-05-14,0.02306342138688776
2015-05-15,-0.0013965500858865772
2015-05-18,0.010967084591865298
2015-05-19,-0.0009222747029944641
2015-05-20,-7.703133571617823e-05
2015-05-21,0.010174141473867634
2015-05-22,0.008714430614980194
2015-05-26,-0.022277386497326992
2015-05-27,0.01849788461200436
2015-05-28,-0.0019707909913217903
2015-05-29,-0.011448103318752142
2015-06-01,0.001993394471452454
2015-06-02,-0.004452502904051975
2015-06-03,0.001230178944514687
2015-06-04,-0.0058578154361523275
2015-06-05,-0.005503791972903657
2015-06-08,-0.0066287999560567515
2015-06-09,-0.0029780902051624166
2015-06-10,0.01139338337929289
2015-06-11,-0.0022530112368934364
2015-06-12,-0.011104173856264166
2015-06-15,-0.0019679347818666883
2015-06-16,0.0053435410581940315
2015-06-17,-0.0023538703385210143
2015-06-18,0.004545730377999664
2015-06-19,-0.010059895260039552
2015-06-22,0.007946417826297132
2015-06-23,-0.004555436957019032
2015-06-24,0.008465888463016645
2015-06-25,-0.004772730527679308
2015-06-26,-0.00589996966577917
2015-06-29,-0.017669881180611562
2015-06-30,0.007201402811868206
2015-07-01,0.009284309229907072
2015-07-02,-0.0012644722729606202
2015-07-06,-0.003485870474579533
2015-07-07,-0.0024632340725856635
2015-07-08,-0.02513629745516381
2015-07-09,-0.020607666871889082
2015-07-10,0.02638354377417683
2015-07-13,0.01912152576404667
2015-07-14,-0.00039799043548212977
2015-07-15,0.009586925434641999
2015-07-16,0.013237820914646274
2015-07-17,0.008600383109677185
2015-07-20,0.018725173019319332
2015-07-21,-0.010045250601627951
2015-07-22,-0.043214743654895166
2015-07-23,-0.0004792998101786971
2015-07-24,-0.005287310284526782
2015-07-27,-0.013992809022827117
2015-07-28,0.004956363821002925
2015-07-29,-0.0031660552449414786
2015-07-30,-0.005053852431299491
2015-07-31,-0.00878251294430877
2015-08-03,-0.023860203191322975
2015-08-04,-0.03260976511839801
2015-08-05,0.006607786941805528
2015-08-06,0.0021737671184005503
2015-08-07,0.0033816281896751487
2015-08-10,0.03571203528652622
2015-08-11,-0.049525178569087704
2015-08-12,0.015302112838796423
2015-08-13,-0.0007812386602692262
2015-08-14,0.00700956576899007
2015-08-17,0.010295277712853037
2015-08-18,-0.005649431189927449
2015-08-19,-0.012872330077719697
2015-08-20,-0.02073341380656297
2015-08-21,-0.049525178569087704
2015-08-24,-0.025279097989246706
2015-08-25,0.00599439172480876
2015-08-26,0.05103372909512395
2015-08-27,0.029021398215828727
2015-08-28,0.003271335514456998
2015-08-31,-0.004689416587674949
2015-09-01,-0.045726379557668756
2015-09-02,0.04199499180877338
2015-09-03,-0.01769167164386318
2015-09-04,-0.010016590456512979
2015-09-08,0.02744081724018642
2015-09-09,-0.019419472682579732
2015-09-10,0.021731911352115347
2015-09-11,0.014463672291431839
2015-09-14,0.009585480122355506
2015-09-15,0.008377168834238434
2015-09-16,0.001117155579444038
2015-09-17,-0.02162229252846561
2015-09-18,-0.004134147078210459
2015-09-21,0.015394635529505893
2015-09-22,-0.015835205218247553
2015-09-23,0.008080046649114587
2015-09-24,0.005930621365773659
2015-09-25,-0.002524925583520322
2015-09-28,-0.019987723098006602
2015-09-29,-0.030521559173081407
2015-09-30,0.011306089137043613
2015-10-01,-0.006549056208156697
2015-10-02,0.0072737379981716995
2015-10-05,0.003617469608430651
2015-10-06,0.004772649531744007
2015-10-07,-0.004772649531744057
2015-10-08,-0.011621724793503565
2015-10-09,0.023645264217204122
2015-10-12,-0.004648710759616186
2015-10-13,0.0017012668600948368
2015-10-14,-0.014234566139042998
2015-10-15,0.014860204071755482
2015-10-16,-0.007357624877822063
2015-10-19,0.00619484929200509
2015-10-20,0.018093702539693845
2015-10-21,-8.7970083656673e-05
2015-10-22,0.015179574653189955
2015-10-23,0.03052490676073395
2015-10-26,-0.0324314482534596
2015-10-27,-0.006352618643081672
2015-10-28,0.04037841174178328
2015-10-29,0.010508954227886613
2015-10-30,-0.008582524769458129
2015-11-02,0.013960713118850356
2015-11-03,0.011405428464643853
2015-11-04,-0.004661397710931055
2015-11-05,-0.004620472708069506
2015-11-06,0.0011571561040270187
2015-11-09,-0.004055847964282656
2015-11-10,-0.03202434759874399
2015-11-11,-0.005668241440552102
2015-11-12,-0.0033643804896206697
2015-11-13,-0.029643491949465778
2015-11-16,0.016245896305378114
2015-11-17,-0.00430046587549049
2015-11-18,0.031174029409901008
2015-11-19,0.012623693984364776
2015-11-20,0.0043681768390385674
2015-11-23,-0.013077487479821303
2015-11-24,0.009550488478818477
2015-11-25,-0.0071753909787382044
2015-11-27,-0.0018659345127200108
2015-11-30,0.004150813126287007
2015-12-01,-0.008147978597483695
2015-12-02,-0.009074605251411667
2015-12-03,-0.009331435645833613
2015-12-04,0.032705755161777886
2015-12-07,-0.006321010982095511
2015-12-08,-0.00042270550821500713
2015-12-09,-0.022323016517674984
2015-12-10,0.004745913175911475
2015-12-11,-0.026075246809342003
2015-12-14,-0.006204009137624011
2015-12-15,-0.01785069890158024
2015-12-16,0.007663713187901549
2015-12-17,-0.021423961595049945
2015-12-18,-0.027442586939312532
2015-12-21,0.01218661385540219
2015-12-22,-0.0009325292252793378
2015-12-23,0.012787603436688085
2015-12-24,-0.0053547380596347255
2015-12-28,-0.011263642479100153
2015-12-29,0.017814733428551704
2015-12-30,-0.013144830080406938
2015-12-31,-0.01938178848636952
2016-01-04,0.0008545031293747014
2016-01-05,-0.025378736026572604
2016-01-06,-0.01976306760580698
2016-01-07,-0.04312119964357423
2016-01-08,0.005273831735341925
2016-01-11,0.01606248285038463
2016-01-12,0.01440892954815816
2016-01-13,-0.026046276274501724
2016-01-14,0.021634687764383456
2016-01-15,-0.02430812974797341
2016-01-19,-0.004850532335156003
2016-01-20,0.0013436332352611722
2016-01-21,-0.005075345969271778
2016-01-22,0.05103372909512395
2016-01-25,-0.019715936056164625
2016-01-26,0.005515660319031512
2016-01-27,-0.049525178569087704
2016-01-28,0.007146664635428089
2016-01-29,0.03395834814118704
2016-02-01,-0.009392759943022827
2016-02-02,-0.020429291329425933
2016-02-03,0.019599492419175808
2016-02-04,0.008002417795325057
2016-02-05,-0.02707100607211861
2016-02-08,0.010474749874591474
2016-02-09,-0.00021078830564310105
2016-02-10,-0.0076083053786054665
2016-02-11,-0.006064752744044264
2016-02-12,0.003089656903082766
2016-02-16,0.027804866798152503
2016-02-17,0.015198473242756022
2016-02-18,-0.01913836050391398
2016-02-19,-0.002288139283490185
2016-02-22,0.008708347388235376
2016-02-23,-0.022864867048169393
2016-02-24,0.014780878074020704
2016-02-25,0.006844597551093955
2016-02-26,0.0015487823608545527
2016-02-29,-0.002272688248171791
2016-03-01,0.038946202390235406
2016-03-02,0.002185971939018181
2016-03-03,0.007416923680337271
2016-03-04,0.014767050784364593
2016-03-07,-0.011128630181783809
2016-03-08,-0.00827975826856158
2016-03-09,0.0008903704565689203
2016-03-10,0.0004943726017130538
2016-03-11,0.010716170426447527
2016-03-14,0.0025391849107586116
2016-03-15,0.01989432267151429
2016-03-16,0.01320383471798099
2016-03-17,-0.0016055272670187349
2016-03-18,0.0011334734174309983
2016-03-21,-9.4135632197682e-05
2016-03-22,0.007618888808237374
2016-03-23,-0.0055440825313181315
2016-03-24,-0.004343491976334978
2016-03-28,-0.004553030807021328
2016-03-29,0.023395887169422005
2016-03-30,0.017308481322697206
2016-03-31,-0.005216078117427904
2016-04-01,0.009133231682396957
2016-04-04,0.01022133002839189
2016-04-05,-0.011859460320535649
2016-04-06,0.010418336165720871
2016-04-07,-0.022051001041880507
2016-04-08,0.0011049529694709928
2016-04-11,0.0033075522146272687
2016-04-12,0.012941037731899706
2016-04-13,0.014383687493589271
2016-04-14,0.000535370200325829
2016-04-15,-0.020275589700584986
2016-04-18,-0.02181105633760624
2016-04-19,-0.005317448863486336
2016-04-20,0.0020556551277095434
2016-04-21,-0.010886981736507331
2016-04-22,-0.002740207288478725
2016-04-25,-0.005693674091043551
2016-04-26,-0.0069716504102039206
2016-04-27,-0.049525178569087704
2016-04-28,-0.03104361315750214
2016-04-29,-0.01156057582727707
2016-05-02,-0.0010670615261604635
2016-05-03,0.016312080560714506
2016-05-04,-0.010455853422900011
2016-05-05,-0.004067420996974367
2016-05-06,-0.005592311351110031
2016-05-09,0.0007544688525048939
2016-05-10,0.006766516758764434
2016-05-11,-0.009788717532008908
2016-05-12,-0.023736389498815767
2016-05-13,0.001990524859435797
2016-05-16,0.036446602532258135
2016-05-17,-0.0041629340996273525
2016-05-18,0.011380426974540886
2016-05-19,-0.00381461407473982
2016-05-20,0.01076997613328388
2016-05-23,0.012627208915413097
2016-05-24,0.015129079527425935
2016-05-25,0.017416462025784174
2016-05-26,0.007898870826960159
2016-05-27,-0.0005978500072806286
2016-05-31,-0.004895113004875674
2016-06-01,-0.014118239551300354
2016-06-02,-0.007544208392531722
2016-06-03,0.0020444742089158964
2016-06-06,0.00722484511042381
2016-06-07,0.004046996173967465
2016-06-08,-0.0009090753800878284
2016-06-09,0.007150208371005684
2016-06-10,-0.008262583807044718
2016-06-13,-0.015191125229877221
2016-06-14,0.0012317679150580163
2016-06-15,-0.003288780852071104
2016-06-16,0.004211826436051737
2016-06-17,-0.023020327450059087
2016-06-20,-0.002415725940969835
2016-06-21,0.008481253114244004
2016-06-22,-0.0037606459914983244
2016-06-23,0.005739589597116358
2016-06-24,-0.028497935242805885
2016-06-27,-0.014667901885498684
2016-06-28,0.01670006248351214
2016-06-29,0.008617593307594406
2016-06-30,0.012631934835442785
2016-07-01,0.0030287971789370958
2016-07-05,-0.00943015310055406
2016-07-06,0.005668808976562029
2016-07-07,0.004282483340682688
2016-07-08,0.007683903979539798
2016-07-11,0.003097980992773163
2016-07-12,0.00452681547647889
2016-07-13,-0.00566177165823609
2016-07-14,0.01962665022512696
2016-07-15,-0.00010133515638049326
2016-07-18,0.01057337485813306
2016-07-19,0.0004009335515358109
2016-07-20,0.0009008648048684122
2016-07-21,-0.005316215001351749
2016-07-22,-0.007774340730668786
2016-07-25,-0.013469508063563052
2016-07-26,-0.00690699615044995
2016-07-27,0.05103372909512395
2016-07-28,0.013411262108623038
2016-07-29,-0.0012466358531012535
2016-08-01,0.01750248083812504
2016-08-02,-0.014915025181332303
2016-08-03,0.012460395473253044
2016-08-04,0.006158587338564927
2016-08-05,0.015092792706899819
2016-08-08,0.008246444453354372
2016-08-09,0.004052071450687326
2016-08-10,-0.007472012163170685
2016-08-11,-0.0006480773777876935
2016-08-12,0.0023130314567431304
2016-08-15,0.011945795659895075
2016-08-16,-0.0009139516439481873
2016-08-17,-0.0014640318336847172
2016-08-18,-0.001282388130257691
2016-08-19,0.0025635902028852287
2016-08-22,-0.0078031662964384105
2016-08-23,0.0031286075980488893
2016-08-24,-0.007561801708393821
2016-08-25,-0.004267183138096418
2016-08-26,-0.005873807173293955
2016-08-29,-0.0011226908525805292
2016-08-30,-0.0077064521263276575
2016-08-31,0.000943238024021134
2016-09-01,0.005920406994666093
2016-09-02,0.009325776763906423
2016-09-06,-0.00027845828807612663
2016-09-07,0.006109316651251077
2016-09-08,-0.02655868790757575
2016-09-09,-0.022910333049985215
2016-09-12,0.022152201313879228
2016-09-13,0.02352569997104106
2016-09-14,0.034775133045395715
2016-09-15,0.03343334729261258
2016-09-16,-0.00564037047451463
