Date,EFA_ret_1d,EFA_rsi14,EFA_macd,EFA_macd_signal,EFA_macd_hist,EFA_bb_upper,EFA_bb_middle,EFA_bb_lower,EFA_bb_position,EFA_bb_width,EFA_stochastic,EFA_mom_5,EFA_mom_10,EFA_mom_20,EFA_mom_60,EFA_mom_120,EFA_roc_10,EFA_roc_20,EFA_mom_acceleration,EFA_vol_5,EFA_vol_10,EFA_vol_20,EFA_vol_60,EFA_vol_parkinson,EFA_volvol_20,EFA_downside_vol_20,EFA_vol_asymmetry,EFA_dd_20,EFA_dd_60,EFA_dd_120,EFA_dd_252,EFA_days_since_high_60,EFA_days_since_high_120,EFA_sharpe_20,EFA_sharpe_60,EFA_sortino_20,EFA_sortino_60,EFA_calmar,EFA_ma_5_20_cross,EFA_ma_10_50_cross,EFA_ma_20_60_cross,EFA_ma_50_200_cross,EFA_adx_14,EFA_adx_28,EFA_trend_slope_20,EFA_trend_slope_60,EFA_skew_20,EFA_skew_60,EFA_kurt_20,EFA_kurt_60,EFA_autocorr_1,EFA_autocorr_5,EFA_autocorr_10,EFA_mkt_corr_20,EFA_mkt_corr_60,EFA_mkt_corr_120,EFA_beta_60,EFA_beta_120,EFA_rel_strength_20,EFA_rel_strength_60,EFA_rel_vol,ew_ret_1d,ew_value,ew_vol_5,ew_vol_20,ew_vol_60,ew_ret_5,ew_ret_20,ew_ret_60,ew_dd_60,ew_dd_120,ew_dd_252,ew_sharpe_20,ew_sharpe_60,avg_correlation_60,regime_0,regime_1,regime_2
2011-01-04,-0.3443998415415122,0.5942610821856316,0.608088058951495,0.4226064648020328,0.5055572582070206,-1.271385205892858,-1.1278190070752414,-0.9827357254198148,1.1346004494651305,-0.7399565549919047,0.6815557337187966,0.7773673745345859,0.8970032181961178,0.7033044704923257,0.5308965897455027,1.441217079168087,0.8970032181961173,0.7033044704923287,0.8622817667638345,-0.6346645034021567,-1.0615318493798531,-0.9447607377408622,0.42080676718975224,-0.8689030145748091,3.381723641912809,-0.8248353851103889,-0.09183197895946998,0.696916734080085,0.7285666759826199,0.7734988413723793,0.8796432652351031,0.7946671265980079,0.6549526445559243,1.127508640206145,0.21367437992913627,0.8128949918124077,0.12463703458597872,-0.052347357752286716,0.551239486162854,0.4177920181285063,0.2313531640346494,1.1397452015774685,0.6409858323436423,-1.1077264495272974,0.4769598157070207,-0.029397917185100483,-1.113871055112793,0.20861757730781205,0.7811391181793607,0.12773052331932924,0.08378580662559905,0.3389219682912978,-0.1701369616846713,-1.5934816245871786,0.5133609984974712,0.8253531957025061,1.6722419220996767,0.6072084428403849,-0.05139416758759227,-0.8546943650695382,1.771303457609741,0.028050900161634983,-1.6246464737544344,-0.3800631233040304,-1.073723648213278,0.08729412581378122,0.6553484024408102,0.5413117020283394,0.7857955579331749,0.8206053714029014,0.8467015611892086,0.8377457614140646,0.9492478362485691,0.480281323391762,0.17040122185677595,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-05,-0.4691321204336665,0.35539192485587406,0.6451884183338037,0.46851529709542566,0.4924011950717435,-1.2581948643624938,-1.116889617585858,-0.9740232171880258,0.6935771549016673,-0.7245002412875851,0.34514937537405166,0.6036755537178352,0.7127427549065184,0.7434419219367987,0.3689553505802304,1.3374735560104358,0.71274275490652,0.7434419219367987,0.8445786638959726,-0.47720212771909026,-0.9704662337609333,-0.9652072916232507,0.41573405487005266,-0.8924028306069641,3.6778330929451064,-0.8470399717959539,-0.051583586641515064,0.5381969310840644,0.6242492139232247,0.6918569188871817,0.8129348375861271,0.8036068042635285,0.6635430789531473,1.212111284301108,0.07545093764043494,0.8893957377650401,-0.00355565924203486,-0.05235001380557725,0.6309094443936322,0.4849822819752029,0.27432416781166075,1.1440569121251796,0.5586265977018533,-1.059719803282565,0.48723927723822263,-0.005328166386462356,-1.1689530719459964,0.32216194276324517,0.9731370141538993,0.14488895214026964,0.06370469040093027,0.3659234679763007,-0.1934579908198894,-1.6464964381632525,0.5076152742004214,0.8381224777071482,1.6723293674055872,0.6138968114596224,-0.0062298069921886325,-0.945686256833173,1.7306290992044964,-0.024710712421703838,-1.6236929807554612,-0.5519095666081947,-1.0776098852154583,0.07438754680168251,0.8502864101383547,0.5707736574955888,0.6506321232405803,0.8036173867644019,0.8303258096649528,0.8223088523444415,1.0008532186936674,0.3687113355877844,0.1276105605149864,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-06,-1.2197567358911605,0.9201151057002885,0.6303674735552959,0.5132206733849365,0.35981612725823625,-1.254230924871885,-1.1075669020854255,-0.9597966023864766,-0.22823720995614086,-0.7772657270172537,-0.5564237872282076,0.038824554128422735,0.28042209734882095,0.6122684817386836,0.31782715876386125,1.709384091903893,0.2804220973488241,0.6122684817386816,0.2597007797766228,-0.5295294777496536,-0.9916704300374863,-0.9233736950526413,0.42090201991909676,-0.8322787037987582,3.8411478378004764,-0.8310479703624882,-0.06505593726597382,0.11282591414244782,0.34467713732427674,0.473055566207404,0.6341554340586881,0.8125464819290491,0.6721335133503704,0.9617763947536159,0.030481604496926974,0.6912695473235443,-0.04425800704467208,-0.05235201754483851,0.5714185640834711,0.5095855461494525,0.3092008588678291,1.14609285572642,0.7025431723050207,-1.026039854816357,0.45235471162379276,0.009776171172359124,-0.9271882768673357,0.35797288974514563,0.5083041223431608,0.11983947724898342,0.0804618551230977,0.32173380597596674,-0.22904767810511648,-2.3284054160997067,0.4073384433335603,0.7020383387002802,1.605679644251342,0.6523252430134845,-0.44736458321633515,-1.1366550958542494,1.7869411054356557,-0.20523702675283848,-1.6272014975448852,-0.6645849810091102,-1.114123109384368,0.07459434927060105,0.43982906830107843,0.6774242464098472,0.6361655028658381,0.7454922062672765,0.7742954132772436,0.7694907491330643,1.2164203189165466,0.35610945256397336,0.09370689339402839,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-07,-0.4402286025700034,-0.024766441254876762,0.5175221690002051,0.5457977789110291,0.02330558222402745,-1.2583434653489962,-1.1030597758343386,-0.9472971488325799,-0.6026102419756166,-0.8572129261893171,-0.8658929034753127,-0.2529456992326017,-0.17548774420551055,0.21942247300168166,0.16038417126698562,1.4713164003595123,-0.17548774420551042,0.21942247300168433,-0.9092721893357523,-0.1241226406371845,-0.6470500824666102,-0.7380928353721085,0.45580024646693096,-0.6946827498083925,3.8447237860222496,-0.5679797493588101,-0.4243717555250123,-0.03318463514020503,0.24871274190824624,0.3979510000377098,0.5727885851907286,0.8214861595945697,0.6807239477475935,0.2590243939950206,-0.10989611194686663,0.05261197247366029,-0.17648992182773487,-0.05235249363937188,0.47567316983775343,0.48593171006288144,0.3200745224206902,1.1453561216832369,0.6432005968065285,-1.0246963519290637,0.34663420161917324,0.005374443563218017,-0.7861169209052765,0.4162273728296114,-0.12422747266765946,-0.011087326265784686,0.18924033284535433,0.32706849240446595,-0.265279338719543,-2.005376957500556,0.4064363958357802,0.6687314613200108,1.6670316325656893,0.6756265277550286,-0.861091584243371,-1.251453176071953,2.3178454392220655,-0.21839353843175316,-1.6310326992370803,-0.7652177143152732,-1.107197011784686,0.07650555278948305,0.5320043480230754,0.6536034739268616,0.5832130724646034,0.6955862618242151,0.7261880383782354,0.724141430612062,1.1687532939899827,0.30957319742040773,0.06664581621731468,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-10,-0.2077587386154333,0.0558790579745559,0.3894185809790211,0.5475924511493769,-0.28177308906955034,-1.2614831234250026,-1.1007270836257068,-0.9398851243795002,-0.7975153719438406,-0.9076834996159233,-1.1615870051482262,-0.6836699150035738,-0.2923132271929331,0.04255808753590474,-0.09023389582738472,1.3306184351574304,-0.2923132271929348,0.04255808753590212,-0.6609085051633335,-0.3354798617363105,-0.6196047453309271,-0.7200047719361249,0.43015252081948596,-0.672454003358062,3.762325934243272,-0.5758541815284614,-0.3789946094770947,-0.09668602111594353,0.2069769074553192,0.36528730506283735,0.5460995550129476,0.8304258372600903,0.6893143821448166,-0.005744316855795646,-0.3272693081875723,-0.1570933887555236,-0.38011871216897963,-0.052352980006027186,0.28105079282742196,0.44456806718862113,0.32774653523012237,1.1474257297879242,0.4737606558088934,-0.9987550130616285,0.224863791030385,0.00950363427556515,-0.49135729737860107,0.5596686623628202,-0.3276908810469514,0.0862799843147672,0.15923101335471673,0.03259000974305781,-0.1419342355248609,-1.9164914309764889,0.3866260355243841,0.6831011453009523,1.6354662317788233,0.717714955137645,-0.8963011438495111,-1.3944324163299566,2.2493121181227163,0.06660236074490528,-1.6278263973443414,-0.6900980382320874,-1.0935795921585827,0.05149263632272912,0.30870806984509624,0.5379017134018171,0.3506382170371688,0.7373521454770343,0.7664487136404161,0.7620939106666931,0.9634698272270699,0.1160220107710335,0.039994965629855724,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-11,0.6715048292630728,-0.1428145804795508,0.2686168227856778,0.5214799330033829,-0.5086703760900771,-1.2629422304959768,-1.099708607563337,-0.9365666279863141,-0.2507639628339802,-0.9305059901360974,-0.707365235101638,-1.1069065761530892,-0.28104290501698614,-0.0639472699307618,-0.2316952682878672,1.5468121172272344,-0.281042905016987,-0.06394726993076151,-1.1291513575823218,-1.042150321890619,-0.6215093476133896,-0.7200186414705997,0.4189905041750933,-0.6806709761975966,3.6113233924445876,-0.5915921409809721,-0.32661846668502975,0.15092375355515084,0.3697166714117732,0.4926522440854845,0.6501675945835366,0.839365514925611,0.6979048165420396,-0.16279291030072618,-0.45291718788605645,-0.2843621670060605,-0.4970740979143251,-0.05235341996267027,-0.020198192251520034,0.41188865036137684,0.33316614236208153,1.146699461290804,0.18542366242794922,-0.9566049506014722,0.10304718687148935,0.020202406346714566,-0.3112519490786672,0.6606881057315273,-0.37067851577839955,0.13956237872962055,0.19541488145282399,0.061053489204172466,-0.1973313183505947,-1.849858167889761,0.5919831670616813,0.6388429398777803,1.7651300797172953,0.6805213560704139,-0.7549977227855627,-1.6860660722819565,2.4276151144037015,0.3577375629449681,-1.6174275614989881,-1.540140958072761,-1.0941585313727273,0.0462386004435607,-0.1598888788610925,0.5086633244888936,0.43648859645685306,0.872809311574011,0.8970241139240288,0.8851832588362809,0.9161087721181007,0.19262655321398803,0.09616513005008442,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-12,2.2172652908387054,-0.21966702075409397,0.22201629964865435,0.47461189707660256,-0.5157507754130958,-1.2631747227519552,-1.099977886692356,-0.9368675293085507,1.6219224284566625,-0.9300579966310674,1.2844780722918507,-0.6878364098533856,-0.08210006281468188,-0.16765972378260652,-0.06759960837490257,1.2044631818245177,-0.08210006281467855,-0.16765972378260544,-1.4721926486178074,-0.44749607922999657,-0.5204735084209735,-0.7978353205606986,0.4274798693003571,-0.7433159414855047,3.383513028842998,-0.5915921409809721,-0.5399468883323163,0.9572058407371468,0.899639840739841,0.9073857456421002,0.9890403077685074,0.8483051925911316,0.7064952509392627,-0.31774216149194107,-0.30715193857691114,-0.4109864430527237,-0.36163511631762346,-0.052320568809673604,-0.19349610582351195,0.3964569952254106,0.32318413896497056,1.1492272576223024,-0.11546734755848509,-0.9016443992074291,0.09485532582550148,0.03526160583767238,-0.5701562409536134,0.5424553359303572,-0.3262264571328473,0.09806497875944925,0.19018303364869357,0.04303040223912042,-0.19356751384345247,-1.2126619602088087,0.6038085355455008,0.5670487270668463,1.7856426953198188,0.7096426100671348,-1.0691795507364363,-1.4656855846779517,2.057156736231023,1.2668873625302142,-1.5845101945891444,-1.3271192763386042,-1.0858729073909477,0.04106709939970608,-0.008555872243130288,0.5634936421753776,0.39580443526813036,1.219481254119825,1.2312022823393471,1.2002025720714296,0.9974745357211898,0.15875759821291416,0.23897237109239625,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-13,0.25147491126660354,0.5718280808146746,0.35458210435562826,0.42709617886162154,-0.10021841532176451,-1.2391254098854811,-1.093464803501525,-0.9467703926246321,1.5112480352169817,-0.7745866069571327,1.139904643090798,0.4404407765238088,0.3641252443650887,0.37316328539204463,0.2549299288079781,1.3346691742807628,0.3641252443650907,0.37316328539204485,-1.4959755536483106,0.883630205175765,0.12895616485439865,-0.32972723669837356,0.5411736436370684,-0.41930665892189795,2.9651924503339413,-0.5915921409809721,0.7056836680264107,0.9123606748024394,0.9561834383948404,0.9516384328303226,1.025198534959979,0.8572448702566522,0.7150856853364858,0.34423308978591644,-0.03868971605433446,0.24393355967149533,-0.09934547019273539,-0.052343013519746164,-0.1165696887654299,0.41253855598375005,0.34241088651831303,1.1603871484069743,-0.22731123191631308,-0.8134690433148957,0.23525905517889253,0.08160760750820556,1.2403610238314628,0.6420358741356196,1.089984977993362,-0.09420672339038645,0.42412769071131823,-0.08288409121245961,0.029506608966189892,-0.6187691674907843,0.5821070770439168,0.5177019676286623,1.9608443223287508,0.7751670127666688,-0.5074133035810526,-1.0641309616346513,3.0254712541064634,0.22276359272079005,-1.5773878033251072,-0.5468214254397241,-0.9345174576931373,0.0813379573006466,0.5843143954658828,0.9343798193957191,0.5948482494434726,0.8832982283592568,0.9071350187010743,0.8947144927111771,1.4050170704343385,0.31785364075845496,0.14163909150731063,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-14,0.598034025706882,0.6778602170362027,0.4740105116309817,0.4175914452715358,0.2013231640605409,-1.216212986392112,-1.0816515436767433,-0.945423744713603,1.6833335757184476,-0.6799304084812061,1.3673915659303415,1.070931425001512,0.6225641256178527,0.8083694906737772,0.6768156828402139,1.2797526267029984,0.6225641256178507,0.8083694906737771,-0.2563501833676752,0.3371725880649599,0.06696118566745918,-0.5361224474751344,0.41044912907135794,-0.5885674242737533,2.61201442056568,-0.9619446928516645,1.6367758649999666,1.0382364193163065,1.0392041324707277,1.0166128765773506,1.0782882081057448,0.8661845479221728,0.7236761197337088,0.9789040464769093,0.3402160305648665,1.1093141704416019,0.29541988893700544,-0.05234946752434026,0.08225004448520051,0.46856023069673697,0.37788689632245576,1.1653527683323066,-0.2768289264792698,-0.7277535449014338,0.2888430933126395,0.1007115711724719,1.7410342870976812,0.7989002429299791,1.6606013070793662,0.03799524229955397,0.9894804507759883,-0.34313964971424604,0.43075041688944177,-1.2391265821620325,0.4167690574184167,0.5093618976661997,1.8449925493626096,0.7976368346534051,0.10400935647447493,-0.7103475617549612,2.6932529573217443,0.6429393542501631,-1.5597804247494111,-0.6550684253636406,-1.1824380181343368,0.00706782654852236,0.7807755444625625,1.30718134263291,0.9273920394854654,1.0185848322653026,1.0375460037160396,1.0176488517464948,2.4014120634210103,0.6400317056421531,0.07740447918350764,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
2011-01-18,0.6459098336491036,0.9423379798139743,0.6091751628130044,0.43567034520435616,0.47955028551856216,-1.1841356732182344,-1.0695912698230816,-0.9521477586940055,1.7469817102402088,-0.5055319652589088,1.3249773886279654,1.5213235469071167,0.6240800409931053,0.82294198377932,0.46358360374844554,1.3210393548782262,0.6240800409931025,0.8229419837793185,0.0779708253854854,0.046635352851234026,0.0674869777529826,-0.5317737549115178,0.3359251773004054,-0.5800641747866269,2.1550252534151157,-0.9619446928516645,1.645366575500466,1.0556589712191442,1.0506950861658408,1.0256060358465366,1.0856363877686257,0.8751242255876934,0.7322665541309319,0.9950953814587448,0.17164648279249395,1.1317175185946178,0.11326699426380253,-0.05234624569869866,0.398147661541382,0.5256718256174086,0.4234232823720587,1.1712736603598708,-0.24970546763450763,-0.6295573633941384,0.3958609146777678,0.1501009924169474,1.7160048135914003,0.762821836263872,1.608869923553656,0.23361019135222025,1.1585275255728156,-0.1312113974748204,0.3352423298871574,-1.2592656864938354,0.38684834074438157,0.518307137542306,1.707785831065735,0.7924207484228019,0.06146348867504908,-0.9755786549503064,2.5290761821117758,0.2428216952505671,-1.5521236616401934,-0.8384429066866474,-1.2368304969507182,-0.026702852818713214,1.1761451819482152,1.21877121864323,0.803311197824094,0.889756460418713,0.9133605013431978,0.9005830605945278,2.360860824115543,0.545522350515562,0.055289262920209664,0.9519166199813134,-0.7632563768787071,-0.3466375393928784
