Date,EFA
2011-09-29,0.01939430975972064
2011-09-30,-0.025208777652977004
2011-10-03,-0.025208777652977004
2011-10-04,0.016627808243048037
2011-10-05,0.015315719498159363
2011-10-06,0.022905416265258074
2011-10-07,-0.006917367016852022
2011-10-10,0.022905416265258074
2011-10-11,-0.0017713093764686312
2011-10-12,0.014473303610497932
2011-10-13,0.00038807470167643107
2011-10-14,0.01157863550934324
2011-10-17,-0.02329313482679645
2011-10-18,0.014234942976037394
2011-10-19,-0.01816986359722021
2011-10-20,0.002559351002930408
2011-10-21,0.022905416265258074
2011-10-24,0.014866204998822154
2011-10-25,-0.0173655907865182
2011-10-26,0.013574482616961425
2011-10-27,0.022905416265258074
2011-10-28,-0.005774996443538505
2011-10-31,-0.025208777652977004
2011-11-01,-0.025208777652977004
2011-11-02,0.008439126106651892
2011-11-03,0.022905416265258074
2011-11-04,-0.012661082839498416
2011-11-07,0.004237938153712855
2011-11-08,0.012038036099866326
2011-11-09,-0.025208777652977004
2011-11-10,0.011742719590024256
2011-11-11,0.022905416265258074
2011-11-14,-0.017920256370568585
2011-11-15,-0.002755314449520583
2011-11-16,-0.019302310163246596
2011-11-17,-0.01090908362208459
2011-11-18,0.0034472761198318415
2011-11-21,-0.025208777652977004
2011-11-22,-0.002911581995093852
2011-11-23,-0.025208777652977004
2011-11-25,-0.005153875317063705
2011-11-28,0.022905416265258074
2011-11-29,0.006585569319000801
2011-11-30,0.022905416265258074
2011-12-01,-0.008624336999967105
2011-12-02,-0.0001967117739135687
2011-12-05,0.011354684882457958
2011-12-06,-0.004683011647757151
2011-12-07,0.007016094617593832
2011-12-08,-0.025208777652977004
2011-12-09,0.022905416265258074
2011-12-12,-0.025208777652977004
2011-12-13,-0.013613825822205109
2011-12-14,-0.011936510941290515
2011-12-15,0.004956778441654677
2011-12-16,-0.004129090033034198
2011-12-19,-0.009352722256051304
2011-12-20,0.022905416265258074
2011-12-21,-0.005321095791577437
2011-12-22,0.00898852203923882
2011-12-23,0.006891145815037478
2011-12-27,-0.004453414258219229
2011-12-28,-0.01822136118018018
2011-12-29,0.018221361180180227
2011-12-30,0.004857477031823429
2012-01-03,0.022905416265258074
2012-01-04,-0.0059138063980163
2012-01-05,-0.014938841555349913
2012-01-06,-0.01374044800503735
2012-01-09,0.0038585294161178657
2012-01-10,0.015085970305413877
2012-01-11,-0.003199577413719638
2012-01-12,0.004197399368840333
2012-01-13,-0.010828080037714216
2012-01-17,0.011824566010517004
2012-01-18,0.01659784833358577
2012-01-19,0.012270282280240777
2012-01-20,0.005212950074636119
2012-01-23,0.0038437317976615986
2012-01-24,-0.005578253992083913
2012-01-25,0.010362834731100242
2012-01-26,0.0003816006202928326
2012-01-27,0.0017162189696256925
2012-01-30,-0.011882402783994958
2012-01-31,0.005192228895111728
2012-02-01,0.01560417348736809
2012-02-02,0.002075192125815311
2012-02-03,0.015518654624072741
2012-02-06,-0.0048355164785950895
2012-02-07,0.006133653451858094
2012-02-08,0.0035137934554537505
2012-02-09,0.0025818365462248116
2012-02-10,-0.019150888460682462
2012-02-13,0.011386142585162533
2012-02-14,-0.007451936758842135
2012-02-15,0.0011216940964200014
2012-02-16,0.013726322147342443
2012-02-17,0.004412014143573862
2012-02-21,0.00018338161508793212
2012-02-22,-0.00293877913200717
2012-02-23,0.00824258247740095
2012-02-24,0.006001919782603632
2012-02-27,-0.00509015300927386
2012-02-28,0.009251770392786124
2012-02-29,-0.013086434696349137
2012-03-01,0.011279091637826739
2012-03-02,-0.009268688697088284
2012-03-05,-0.005308867753111107
2012-03-06,-0.025208777652977004
2012-03-07,0.012249097729589115
2012-03-08,0.021310761432968506
2012-03-09,-0.003305524302181586
2012-03-12,-0.002578772840199493
2012-03-13,0.016099747311381356
2012-03-14,-0.008932640518960875
2012-03-15,0.009477207020816331
2012-03-16,0.006869004240514954
2012-03-19,0.005210718625343296
2012-03-20,-0.011898577263915383
2012-03-21,-0.006550029986960019
2012-03-22,-0.006961069145777422
2012-03-23,0.006961069145777429
2012-03-26,0.012697359724456922
2012-03-27,-0.00632847533943983
2012-03-28,-0.006916722591048759
2012-03-29,-0.006413230939745718
2012-03-30,0.008966967962846928
2012-04-02,0.01159207732565293
2012-04-03,-0.01762198983482244
2012-04-04,-0.02261482627135201
2012-04-05,-0.006017290836124464
2012-04-09,-0.0043475849154099916
2012-04-10,-0.021637875353304706
2012-04-11,0.013841262611314202
2012-04-12,0.018161488493525023
2012-04-13,-0.019307710564370365
2012-04-16,0.007236701800130646
2012-04-17,0.015813964646005506
2012-04-18,-0.005244048341843484
2012-04-19,-0.006025925959621184
2012-04-20,0.00958712123366027
2012-04-23,-0.020221591307486613
2012-04-24,0.007986111668243555
2012-04-25,0.013544112106679348
2012-04-26,0.0059616680818059455
2012-04-27,0.004078034361640716
2012-04-30,-0.00575129046681365
2012-05-01,0.004085167159998465
2012-05-02,-0.007813047193688373
2012-05-03,-0.00881535284150445
2012-05-04,-0.015377960310067143
2012-05-07,0.007243709266637986
2012-05-08,-0.015503986564032794
2012-05-09,-0.011641604424287614
2012-05-10,0.004672717881362994
2012-05-11,-0.00623493196539855
2012-05-14,-0.019342094315028893
2012-05-15,-0.012634248055380035
2012-05-16,-0.009937808417035713
2012-05-17,-0.012305471831167689
2012-05-18,-0.007249034791388971
2012-05-21,0.021793783102634825
2012-05-22,-0.0036674262476614292
2012-05-23,-0.008198117504700628
2012-05-24,-0.006607704232057464
2012-05-25,-0.0035280344387702803
2012-05-29,0.012601945503721144
2012-05-30,-0.023892044427558948
2012-05-31,0.00419640817237348
2012-06-01,-0.025208777652977004
2012-06-04,0.008343111800312303
2012-06-05,0.007217226776703809
2012-06-06,0.022905416265258074
2012-06-07,0.0014393670539156213
2012-06-08,-0.003293081757816598
2012-06-11,-0.009735944217221643
2012-06-12,0.01651616410433573
2012-06-13,-0.008017705755820649
2012-06-14,0.0074029842803682725
2012-06-15,0.01403774804333685
2012-06-18,-0.0028325507089596563
2012-06-19,0.0164757007080964
2012-06-20,0.0057628250704369844
2012-06-21,-0.025208777652977004
2012-06-22,0.008500371764700218
2012-06-25,-0.022548260968793737
2012-06-26,0.006524425587391236
2012-06-27,0.009395547521314314
2012-06-28,0.0020758752984076805
2012-06-29,0.022905416265258074
2012-07-02,0.006583594977412068
2012-07-03,0.009105299016831346
2012-07-05,-0.01669008854903364
2012-07-06,-0.009461838592059525
2012-07-09,-0.002227069104270094
2012-07-10,-0.00671214684725169
2012-07-11,0.0030564484997838643
2012-07-12,-0.01001909624591514
2012-07-13,0.014080033937545984
2012-07-16,-0.00020254259443297428
2012-07-17,0.0028333361228958776
2012-07-18,0.007851331110137928
2012-07-19,0.009181518341783898
2012-07-20,-0.02372458067201555
2012-07-23,-0.020763393601447164
2012-07-24,-0.010860523477490825
2012-07-25,0.005235952454305602
2012-07-26,0.022905416265258074
2012-07-27,0.020863214027989376
2012-07-30,-0.0011921225114243296
2012-07-31,-0.006180665431013889
2012-08-01,0.00020009250299623114
2012-08-02,-0.014096148556959048
2012-08-03,0.022905416265258074
2012-08-06,0.007035215418111174
2012-08-07,0.008339184525790643
2012-08-08,-0.000579760468879247
2012-08-09,0.0005797604688792883
2012-08-10,0.0017365143096632534
2012-08-13,-0.004831416477494115
2012-08-14,0.002322208957305903
2012-08-15,-0.0029033343585446714
2012-08-16,0.012329027849531611
2012-08-17,0.001339228072245863
2012-08-20,-0.0011475710287970394
2012-08-21,0.005726111872898916
2012-08-22,-0.0011424321761149513
2012-08-23,-0.005733103882144659
2012-08-24,-0.0015343380104956626
2012-08-27,0.0005756526711961053
2012-08-28,-0.0009596052989017064
2012-09-25,-0.007015895154182705
2012-09-26,-0.010056410232636282
2012-09-27,0.011907275025370192
2012-09-28,-0.019987468856378948
2012-10-01,0.008080193831008662
2012-10-02,0.0039226904350757544
2012-10-03,-0.0041095561959681925
2012-10-04,0.01209414078626252
2012-10-05,0.001293889603352023
2012-10-08,-0.005928164626960466
2012-10-09,-0.014598758251705578
2012-10-10,-0.002832495070399393
2012-10-11,0.006408206939373749
2012-10-12,-0.0011279295906857904
2012-10-15,0.00973258456479445
2012-10-16,0.016440719786467328
2012-10-17,0.00930043301738389
2012-10-18,-0.003819042530400027
2012-10-19,-0.01357555423786819
2012-10-22,0.0069942504607077545
2012-10-23,-0.021693934801920046
2012-10-24,0.0005627961180722444
2012-10-25,0.005976466163089299
2012-10-26,-0.0014908753738650258
2012-10-31,-0.0007460637313293391
2012-11-01,0.011689269961194947
2012-11-02,-0.009638464831532972
2012-11-05,-0.002424462585754171
2012-11-06,0.00947712901798518
2012-11-07,-0.015094200053797798
2012-11-08,-0.009052975002513714
2012-11-09,0.0003788613190917055
2012-11-12,-0.0007579719976704266
2012-11-13,-0.004940074482339904
2012-11-14,-0.010531606734743562
2012-11-15,0.0032670497771808762
2012-11-16,-0.000575763151064423
2012-11-19,0.021461476457059113
2012-11-20,0.0015020722322503332
2012-11-21,0.0016869297106359077
2012-11-23,0.02131080724130176
2012-11-26,-0.0023860179181000316
2012-11-27,-0.00497469779393778
2012-11-28,0.007177653377471582
2012-11-29,0.008582112436839071
2012-11-30,0.0012718223840126588
2012-12-03,0.0012704093140017722
2012-12-04,0.0025357851411860924
2012-12-05,0.0014462390703224484
2012-12-06,0.001984830149621561
2012-12-07,0.00036059246788680847
2012-12-10,0.001080596070258324
2012-12-11,0.0057439733957502645
2013-01-09,0.0050836309624289
2013-01-10,0.012683878822534656
2013-01-11,0.0020697365552697087
2013-01-14,0.001205117679977714
2013-01-15,-0.0015499349865832986
2013-01-16,-0.004837482857935939
2013-01-17,0.00810679714674849
2013-01-18,-0.0010309310563145157
2013-01-22,0.0005154086269519534
2013-01-23,-0.0010316528850878174
2013-01-24,0.004806025046577269
2013-01-25,0.01073000527433096
2013-01-28,-0.004924967117460988
2013-01-29,0.0067867120222368325
2013-01-30,0.0010140551512994923
2013-01-31,-0.003723365078843338
2013-02-01,0.00793749918113713
2013-02-04,-0.018162252621410656
2013-02-05,0.004614146800246181
2013-02-06,-0.0001705535530524569
2013-02-07,-0.00821944990862222
2013-02-08,0.006341721397371251
2013-02-11,-0.0010255748715280177
2013-02-12,0.004947465042595518
2013-02-13,0.0023797733872722034
2013-02-14,-0.005447679218185776
2013-02-15,-0.002564049536314428
2013-02-19,0.011739767820614993
2013-02-20,-0.009858922837972482
2013-02-21,-0.015146657770193485
2013-02-22,0.014292372657010813
2013-02-25,-0.02422679003645758
2013-02-26,0.008025031441095993
2013-02-27,0.012604936791577237
2013-02-28,-0.0010298815305243925
2013-03-01,-0.0020638055676788975
2013-03-04,0.004294128798881308
2013-03-05,0.009890771143352598
2013-03-06,0.0025420415523521376
2013-03-07,0.0028734634532805773
2013-03-08,0.0021915943527106908
2013-03-11,0.003026821544342087
2013-03-12,-0.005049711243306033
2013-03-13,-0.0015199272056109073
2013-03-14,0.009754739375183345
2013-03-15,0.0020060400177126098
2013-03-18,-0.011084753439051798
2013-03-19,-0.0030447403940595157
2013-03-20,0.00607995964608782
2013-03-21,-0.009134092600356759
2013-03-22,0.008629187521963191
2013-03-25,-0.012545162509276448
2013-03-26,0.006292206976433573
2013-03-27,-0.0049284091688750085
2013-03-28,0.004758745111255869
2013-04-01,-0.013484720731211479
2013-04-02,0.01059827142529602
2013-04-03,-0.004943154030083191
2013-04-04,0.008846408203914843
2013-04-05,-0.0045835041771418
2013-04-08,0.003905811527177462
2013-04-09,0.0035531931988754665
2013-04-10,0.014752870370574357
2013-04-11,0.007791352852056504
2013-04-12,-0.0024802052473441726
2013-04-15,-0.019895292594459574
2013-04-16,0.014084755525472337
2013-04-17,-0.021032235629042266
2013-04-18,-0.0030655759794230098
2013-04-19,0.007984508779293194
2013-04-22,0.0042213437070716875
2013-04-23,0.014054028433130415
2013-04-24,0.008602287435985565
2013-04-25,0.0052571404762724845
2013-04-26,0.0008188357070077528
2013-04-29,0.012689454853167702
2013-04-30,0.00129232373159102
2013-05-01,-0.005991540443780507
2013-05-02,0.003081370544764057
2013-05-03,0.012710087541957318
2013-05-06,-0.0012795361295330323
2013-05-07,0.001599473281288505
2013-05-08,0.010492965011699242
2013-05-09,-0.009694363016508214
2013-05-10,0.0011172013636507028
2013-05-13,-0.00047858483538877584
2013-05-14,0.001913142463617477
2013-05-15,0.004291628974191026
2013-05-16,-0.006843387966070376
2013-05-17,0.006843387966070391
2013-05-20,0.005535921448195108
2013-05-21,0.0020483717932806176
2013-05-22,-0.010125286144114039
2013-05-23,-0.014413952275123258
2013-05-24,-0.008749306794677926
2013-05-28,0.0026005497804597747
2013-05-29,-0.009622568302532749
2013-05-30,0.003925258825576507
2013-05-31,-0.019616698780182133
2013-06-03,0.0038215381995156104
2013-06-04,0.003641916085416903
2013-06-05,-0.022559206966970582
2013-06-06,0.0055615300085824545
2013-06-07,0.013355760872971214
2013-06-10,0.0009946490972100085
2013-06-11,-0.012335671274813055
2013-06-12,-0.0011746704631038335
2013-06-13,0.015165955748742058
2013-06-14,-0.010976629345162378
2013-06-17,0.014278928832240523
2013-06-18,0.007063636883935291
2013-06-19,-0.018837092068395248
2013-06-20,-0.025208777652977004
2013-06-21,0.003284574427540926
2013-06-24,-0.01583053582992223
2013-06-25,0.012719238773196619
2013-06-26,0.003974259419339273
2013-06-27,0.010013408090433908
2013-06-28,-0.0019181929613950746
2013-07-01,0.00938003973480774
2013-07-02,-0.005026469305776746
2013-07-03,0.00034749452989399473
2013-07-05,0.004678974775882708
2013-07-08,0.006204864061026826
2013-07-09,0.0054829692850285475
2013-07-10,0.002900806914687179
2013-07-11,0.022905416265258074
2013-07-12,-0.006665544257847051
2013-07-15,0.006167434135912857
2013-07-16,-0.0006650427997119685
2013-07-17,0.0029883637110992983
2013-07-18,0.006609463274308565
2013-07-19,-0.0008239092994615213
2013-07-22,0.005588675378525668
2013-07-23,0.002128676645179922
2013-07-24,-0.0013094457899010662
2013-07-25,0.001963349388431507
2013-07-26,-0.006230839918402826
2013-07-29,-0.0095849593037532
2013-07-30,-0.00016622116438007396
2013-07-31,0.002322434217153579
2013-08-01,0.013495885012332674
2013-08-02,0.008140826267664214
2013-08-05,-0.0021101878895718284
2013-08-06,-0.0014635325084073772
2013-08-07,-0.0044034047126350435
2013-08-08,0.008949483987711646
2013-08-09,0.0017805705575892593
2013-08-12,-0.002752929434686684
2013-08-13,0.006465243689513684
2013-08-14,0.00048294668473637166
2013-08-15,-0.008408635556380209
2013-08-16,0.0017845529380328125
2013-08-19,-0.007157752787200234
2013-08-20,-0.0013071812363664597
2013-08-21,-0.011840197212554379
2013-08-22,0.009712830809484353
2013-08-23,0.008645461225384647
2013-08-26,-0.007335586516955046
2013-08-27,-0.017162149542791445
2013-08-28,-0.001165851368119803
2013-08-29,-0.0016675665847949038
2013-08-30,-0.012429160948065
2013-09-03,0.019083345502964682
2013-09-04,0.008913795363416264
2013-09-05,-0.0008220594893220284
2013-09-06,0.005413128074269904
2013-09-09,0.013647640536766268
2013-09-10,0.011232428409381406
2013-09-11,0.0035041865954167097
2013-09-12,-0.005740636160895403
2013-09-13,0.004786220842073966
2013-09-16,0.007768533675368984
2013-09-17,0.0006316543056358958
2013-09-18,0.022905416265258074
2013-09-19,-0.004777091096229472
2013-09-20,-0.007286226883294873
2013-09-23,-0.00031126339722640644
2013-09-24,-0.0015575189067804742
2013-09-25,0.0010906526911807933
2013-09-26,0.00419548001080246
2013-09-27,-0.0035726753087463115
2013-09-30,-0.007184550574274543
2013-10-01,0.005315140303793761
2013-10-02,-0.000311978737357926
2013-10-03,-0.006571759785338036
2013-10-04,0.0023522721740312936
2013-10-07,-0.010390596102056608
2013-10-08,-0.007784576577416963
2013-10-09,0.004296970421980049
2013-10-10,0.017785866981334574
2013-10-11,0.0052902453072589005
2013-10-14,0.0034081826696967504
2013-10-15,-0.0048059736787444554
2013-10-16,0.007431685826328073
2013-10-17,0.013178179699710744
2013-10-18,0.00591941679934748
2013-10-21,0.0015121446283395208
2013-10-22,0.009923311410470032
2013-10-23,-0.009772165416599615
2013-10-24,0.006925700028559441
2013-10-25,-0.002854835107098954
2013-10-28,-0.0016565277541575126
2013-10-29,0.002107987553031636
2013-10-30,-0.003616254848487089
2013-10-31,-0.005600526831584387
2013-11-01,-0.004869256655688878
2013-11-04,0.004869256655688965
2013-11-05,-0.008689732794009353
2013-11-06,0.008689732794009468
2013-11-07,-0.01591230388925156
2013-11-08,0.005843578913623543
2013-11-11,0.002144388427040022
2013-11-12,-0.00337170234685917
2013-11-13,0.00321847126303389
2013-11-14,0.004580239054036289
2013-11-15,0.008040639544243345
2013-11-18,0.0
2013-11-19,-0.002571917874471412
2013-11-20,-0.006993083229909215
2013-11-21,0.006235144619282272
2013-11-22,0.0028766085363647535
2013-11-25,-0.0030281995905844118
2013-11-26,0.0
2013-11-27,0.0024232764601233225
2013-11-29,0.001964459525034422
2013-12-02,-0.0074248042862854234
2013-12-03,-0.0070208339527023135
2013-12-04,-0.0053749744602491455
2013-12-05,-0.005713993319858907
2013-12-06,0.01231362937490153
2013-12-09,-0.0010715382765307383
2013-12-10,-0.001685813440844336
2013-12-11,-0.009401530818897873
2013-12-12,-0.0073042603336504605
2013-12-13,-0.0006241780114483661
2013-12-16,0.0071538776864040095
2013-12-17,-0.0043484764497666245
2013-12-18,0.015607944426741264
2013-12-19,0.0
2013-12-20,0.005702491717429749
2013-12-23,0.010243986540519641
2013-12-24,0.0019756498974596824
2013-12-26,0.005450697433234862
2013-12-27,0.005120170212620776
2013-12-30,0.004197368464758377
2013-12-31,0.0037325950837187763
2014-01-02,-0.01789387358238391
2014-01-03,0.0010616153474679523
2014-01-06,-0.0012132388237765983
2014-01-07,0.005598860685993903
2014-01-08,-0.00030194605675774215
2014-01-09,-0.000755021185692528
2014-01-10,0.009172267058450527
2014-01-13,-0.008718797204399433
2014-01-14,0.007970347948776825
2014-01-15,0.004185207189854802
2014-01-16,-0.0004475095472562004
2014-01-17,-0.0029892483869760405
2014-01-21,0.004778246043628597
2014-01-22,0.0
2014-01-23,-0.006725670084014174
2014-01-24,-0.025208777652977004
2014-01-27,-0.00463666258051952
2014-01-28,0.008637885461673845
2014-01-29,-0.01127506046928
2014-01-30,0.005112670513727399
2014-01-31,-0.01714507739057853
2014-02-03,-0.020648693560842653
2014-02-04,0.0114888440682973
2014-02-05,0.0020604212844255194
2014-02-06,0.017577227081854614
2014-02-07,0.012983296252687028
2014-02-10,-0.00338403544054356
2014-02-11,0.01574600410786269
2014-02-12,0.0016669743892446774
2014-02-13,0.003023886709019561
2014-02-14,0.0037671458171193743
2014-02-18,0.008535851757836325
2014-02-19,-0.00673287564231549
2014-02-20,0.00344681817961251
2014-02-21,0.0019434083319224257
2014-02-24,0.008623110752741674
2014-02-25,-0.002371613314213545
2014-02-26,-0.0034185592463119303
2014-02-27,0.003418559246311861
2014-02-28,0.0017794754341912428
2014-03-03,-0.021409974712494957
2014-03-04,0.019630499278303813
2014-03-05,-0.000890488423988213
2014-03-06,0.010343064607085518
2014-03-07,-0.005453774917830775
2014-03-10,-0.00622694965056992
2014-03-11,-0.0073140698423430385
2014-03-12,-0.00375236502523806
2014-03-13,-0.018822353291754943
2014-03-14,-0.0021477391036474384
2014-03-17,0.0125135231443051
2014-03-18,0.006198486245003605
2014-03-19,-0.012282990288629293
2014-03-20,-0.00382193724514921
2014-03-21,-0.001992888957837894
2014-03-24,0.002605318973467635
2014-03-25,0.010809431185403713
2014-03-26,-0.00015156866284376884
2014-03-27,0.0049853110455195205
2014-03-28,0.0075064458686456385
2014-03-31,0.005072447477672295
2014-04-01,0.006378173024746664
2014-04-02,0.0019204912622526387
2014-04-03,-0.002807897531474493
2014-04-04,-0.0031126159117216166
2014-04-07,-0.004762050782498368
2014-04-08,-0.0005968840239027131
2014-04-09,0.012754036785756989
2014-04-10,-0.0178413434155619
2014-04-11,-0.006018828728476079
2014-04-14,0.005718488549925463
2014-04-15,-0.004210462575364424
2014-04-16,0.012281126634356264
2014-04-17,0.005196570919721336
2014-04-21,0.0013317604158578492
2014-04-22,0.004132089107074739
2014-04-23,-0.002359294951259734
2014-04-24,-0.0001475270747126866
2014-04-25,-0.0048840655788560065
2014-04-28,0.003110612965070898
2014-04-29,0.006487104236841592
2014-04-30,0.003959779368515597
2014-05-01,0.0027771940610876425
2014-05-02,-0.001606826445757531
2014-05-05,-0.0007314369382144234
2014-05-06,-0.0017571943081246834
2014-05-07,0.0011718320601634047
2014-05-08,0.0001464315708455019
2014-05-09,-0.0014648097537937467
2014-05-12,0.006574656255934924
2014-05-13,0.0014550617116427947
2014-05-14,-0.0018919465143680406
2014-05-15,-0.004380476816114665
2014-05-16,0.0021924803483193457
2014-05-19,-0.0020460345545051323
2014-05-20,-0.006311008896422008
2014-05-21,0.00777295636022497
2014-05-22,0.0013141078169588748
2014-05-23,0.0026228902091936864
2014-05-27,0.007104828110383909
2014-05-28,-0.0033286673959699096
2014-05-29,0.00607027486112189
2014-05-30,0.00014397731443196687
2014-06-02,0.0020150512615153297
2014-06-03,-0.002447277339174821
2014-06-04,-0.000288409207185885
2014-06-05,0.006896508901598173
2014-06-06,0.00542645896631882
2014-06-09,-0.0009973283891601984
2014-06-10,-0.002140618896188714
2014-06-11,-0.005012438629268127
2014-06-12,0.0002870544986667576
2014-06-13,0.0007171220855527246
2014-06-16,0.0002868433425416969
2014-06-17,-0.0007170702725262019
2014-06-18,0.008572847286026121
2014-06-19,0.005391279413997847
2014-06-20,-0.0016990031504523551
2014-06-23,-0.0026972382523945963
2014-06-24,-0.006272920788776576
2014-06-25,-0.0003517922508558883
2014-06-26,0.000732601158762324
2014-06-27,0.0005856181058114976
2014-06-30,0.0008782823492560237
2014-07-01,0.008737240888437272
2014-07-02,0.0015937375183010547
2014-07-03,0.0020245890453231257
2014-07-07,-0.007831763701380536
2014-07-08,-0.01053866129438132
2014-07-09,0.0032318115448422328
2014-07-10,-0.011061056287406945
2014-07-11,0.0005929110783431336
2014-07-14,0.007383303452489229
2014-07-15,-0.002504131318480899
2014-07-16,0.006175517460084201
2014-07-17,-0.012834789429280093
2014-07-18,0.007838354448827745
2014-07-21,-0.0036897324463139626
2014-07-22,0.004426155944057618
2014-07-23,0.0020588284457366927
