Date,MSFT
2014-01-22,-0.006657404330077865
2014-01-23,0.0036117912079428574
2014-01-24,0.020585404642006335
2014-01-27,-0.021417516965927513
2014-01-28,0.006639112552112654
2014-01-29,0.01069485892548707
2014-01-30,0.005440905337964328
2014-01-31,0.026240003175267708
2014-02-03,-0.03660260895417539
2014-02-04,-0.0035701962551657885
2014-02-05,-0.014687484811640967
2014-02-06,0.009999827258516298
2014-02-07,0.010448211386202014
2014-02-10,0.006543057717159029
2014-02-11,0.010004020463927446
2014-02-12,0.008038917036660568
2014-02-13,0.0037292238070949007
2014-02-14,0.0002659159268476306
2014-02-18,0.002139908122271009
2014-02-19,0.002402604852428899
2014-02-20,0.006377940638960836
2014-02-21,0.006074292218164174
2014-02-24,-0.007664937588689812
2014-02-25,-0.003987991705341769
2014-02-26,-0.0018661785325383368
2014-02-27,0.010354413499935149
2014-02-28,0.011815852198010814
2014-03-03,-0.013931226197082848
2014-03-04,0.016538012833321517
2014-03-05,-0.00784107441071496
2014-03-06,0.0010489081259397333
2014-03-07,-0.00657452144459126
2014-03-10,-0.002113199418356299
2014-03-11,0.005274499005194392
2014-03-12,0.00655353996711087
2014-03-13,-0.009978813145598531
2014-03-14,-0.005027149281763836
2014-03-17,0.009241368190832834
2014-03-18,0.038663938434824796
2014-03-19,-0.007104725868815912
2014-03-20,0.02663521861786082
2014-03-21,-0.004224270690907749
2014-03-24,0.008430433915580026
2014-03-25,-0.0039588371117140995
2014-03-26,-0.013727284879852558
2014-03-27,-0.01086565368719564
2014-03-28,0.023601228578461506
2014-03-31,0.01697650792932182
2014-04-01,0.01043604262890154
2014-04-02,-0.0016918790168277537
2014-04-03,-0.008256198715382967
2014-04-04,-0.028191997888749792
2014-04-07,-0.0017570236329312087
2014-04-08,0.0005022072405625208
2014-04-09,0.01619163026262413
2014-04-10,-0.027810517385980008
2014-04-11,-0.003818229533032492
2014-04-14,-0.0007660041708968319
2014-04-15,0.014444003932786477
2014-04-16,0.01622002130398599
2014-04-17,-0.009700590754314922
2014-04-21,-0.001751441088128124
2014-04-22,0.0012517335435434376
2014-04-23,-0.007530907787069433
2014-04-24,0.004274418110969143
2014-04-25,0.0012537865235334761
2014-04-28,0.02376937440278898
2014-04-29,-0.00884742476062584
2014-04-30,-0.002718948190696972
2014-05-01,-0.009950641490136051
2014-05-02,-0.007780564595832926
2014-05-05,-0.006571822274002142
2014-05-06,-0.009428207514754932
2014-05-07,0.009174130871024262
2014-05-08,0.005566078625807577
2014-05-09,-0.0025261432814139865
2014-05-12,0.010816114764616087
2014-05-13,0.01822544512400701
2014-05-14,-0.004463263302869981
2014-05-15,-0.01603214067091349
2014-05-16,0.005791390033987629
2014-05-19,-0.0020107928551533127
2014-05-20,-0.0017623098218984812
2014-05-21,0.016744156282255725
2014-05-22,-0.006215341449983014
2014-05-23,0.0004984616370794898
2014-05-27,0.0017434509489932229
2014-05-28,-0.0044885228569815265
2014-05-29,0.008213723379196613
2014-05-30,0.014764448094006776
2014-06-02,-0.0036707258961150074
2014-06-03,-0.012333089634023256
2014-06-04,0.0007437373361488958
2014-06-05,0.02183366366705744
2014-06-06,0.006530109261906476
2014-06-09,-0.0050755892834990655
2014-06-10,-0.0038845702860530263
2014-06-11,-0.006099645257494988
2014-06-12,-0.006875838538571305
2014-06-13,0.015890242839151792
2014-06-16,0.00652761029946061
2014-06-17,0.004327607833697314
2014-06-18,-0.0007194609150118395
2014-06-19,-0.0033672929537430386
2014-06-20,0.0040867538687548105
2014-06-23,0.007410643584198914
2014-06-24,-0.005732392130172372
2014-06-25,0.006684119006905889
2014-06-26,-0.007402807539361617
2014-06-27,0.012623481855900018
2014-06-30,-0.013103256892334762
2014-07-01,0.004068821283052319
2014-07-02,0.0007157902148882749
2014-07-03,-0.002389227366719442
2014-07-07,0.004535471567841887
2014-07-08,-0.0050141112773126545
2014-07-09,-0.002636186353717662
2014-07-10,0.0004799028544342301
2014-07-11,0.009548930918296469
2014-07-14,0.0011867197472551756
2014-07-15,0.007329511854376984
2014-07-16,0.03767929628427024
2014-07-17,0.010157433737623591
2014-07-18,0.003586455658377323
2014-07-21,0.0033504202507797544
2014-07-22,-0.00022276311660502618
2014-07-23,0.000892168787986939
2014-07-24,-0.010530071195781955
2014-07-25,0.0022494747842369896
2014-07-28,-0.011981274124627562
2014-07-29,-0.0018212936442764647
2014-07-30,-0.007087971619770844
2014-07-31,-0.009684282605049081
2014-08-01,-0.006975233340768396
2014-08-04,0.011828784304772605
2014-08-05,-0.006708847059774139
2014-08-06,-0.007923795745345593
2014-08-07,0.01139921159628425
2014-08-08,-0.0006941804990696903
2014-08-11,0.0
2014-08-12,0.007380454384902492
2014-08-13,0.012785309446104932
2014-08-14,0.004301383249952146
2014-08-15,0.01167770368492593
2014-08-18,0.0071186796999700595
2014-08-19,0.011091593014052218
2014-08-20,-0.008418217108413319
2014-08-21,0.0059887934026906986
2014-08-22,-0.0015492206465811552
2014-08-25,0.0004428651883969338
2014-08-26,-0.0035484253258604285
2014-08-27,-0.0031153350604107145
2014-08-28,0.00022288908399919515
2014-08-29,0.012180639168088404
2014-09-02,-0.007511907230599982
2014-09-03,-0.002887806135508722
2014-09-04,0.006650465072408173
2014-09-05,0.01425931727550447
2014-09-08,0.012123858942524464
2014-09-09,0.006220985032731535
2014-09-10,0.0017096732898298872
2014-09-11,0.003410027631820214
2014-09-12,-0.006403177690727773
2014-09-15,-0.009898932177284957
2014-09-16,0.011182408946362606
2014-09-17,-0.005145659975539603
2014-09-18,0.0034336375452505862
2014-09-19,0.01783496776516927
2014-09-22,-0.009727284626321747
2014-09-23,-0.010681757003653003
2014-09-24,0.011106460314499227
2014-09-25,-0.02233785644001679
2014-09-26,0.00800482199546538
2014-09-29,0.0006460512525872957
2014-09-30,-0.0017239260040651382
2014-10-01,-0.00997238300285625
2014-10-02,-0.0030548371912161865
2014-10-03,0.007186222196688363
2014-10-06,0.0
2014-10-07,-0.012224920347547172
2014-10-08,0.027084565093120294
2014-10-09,-0.020080887876986628
2014-10-10,-0.04050396378781545
2014-10-13,-0.008667744823071857
2014-10-14,0.0018312699476203127
2014-10-15,-0.011731670058108254
2014-10-16,-0.011167567373361284
2014-10-17,0.02060967713408808
2014-10-20,0.01026112183789892
2014-10-21,0.017986111303023602
2014-10-22,-0.011203429086139426
2014-10-23,0.01431797089781645
2014-10-24,0.024356558199179854
2014-10-27,-0.004780391860964753
2014-10-28,0.012554631453343233
2014-10-29,0.002791933091544834
2014-10-30,-0.012301889659709754
2014-10-31,0.019355532936529817
2014-11-03,0.010382678862809696
2014-11-04,0.002736384953929064
2014-11-05,0.00607794446327983
2014-11-06,0.017398858303897605
2014-11-07,-0.0004107576760920869
2014-11-10,0.004304517511695782
2014-11-11,-0.00040906891603421583
2014-11-12,-0.0018433453576378004
2014-11-13,0.016871995152485015
2014-11-14,-0.0006043938416314427
2014-11-17,-0.0024236933296270316
2014-11-18,-0.008376644873930842
2014-11-19,-0.01072668548993752
2014-11-20,0.009905494227853485
2014-11-21,-0.014894767544132515
2014-11-24,-0.008161544578513046
2014-11-25,-0.0025245015721770785
2014-11-26,0.0058809640769011615
2014-11-28,0.0012554587261992762
2014-12-01,0.016800258663583294
2014-12-02,-0.0032963039095967187
2014-12-03,-0.007872325168238414
2014-12-04,0.01568352710580726
2014-12-05,-0.008636678089450248
2014-12-08,-0.014981827402778002
2014-12-09,-0.0023085724302505965
2014-12-10,-0.014605124806419146
2014-12-11,0.005740206890066582
2014-12-12,-0.0046745472251988746
2014-12-15,-0.005981568775788978
2014-12-16,-0.0328899344707843
2014-12-17,0.012761678574976565
2014-12-18,0.03817737573053978
2014-12-19,0.0029412892227380434
2014-12-22,0.006692169438383363
2014-12-23,0.009748095517712104
2014-12-24,-0.00641877711984646
2014-12-26,-0.005415855366102417
2014-12-29,-0.009021005500600959
2014-12-30,-0.009103410937463098
2014-12-31,-0.01219665870630367
2015-01-02,0.006651346169953626
2015-01-05,-0.009238368220643096
2015-01-06,-0.014786197276588963
2015-01-07,0.012625560127484791
2015-01-08,0.028993726733885037
2015-01-09,-0.008441014761772263
2015-01-12,-0.012581066629421695
2015-01-13,-0.005163456040646698
2015-01-14,-0.008665745028477395
2015-01-15,-0.010498846272426114
2015-01-16,0.01657263719777801
2015-01-20,0.003238411917633549
2015-01-21,-0.010183185071454786
2015-01-22,0.026009095955221478
2015-01-23,0.0010603671374374796
2015-01-26,-0.003609730920878479
2015-01-27,-0.049525178569087704
2015-01-28,-0.03506603069702941
2015-01-29,0.019712249251609647
2015-01-30,-0.0390778913808479
2015-02-02,0.02154838987514559
2015-02-03,0.007722270421802482
2015-02-04,0.005752684783209797
2015-02-05,0.014473747351551755
2015-02-06,-0.0009429283346452107
2015-02-09,-0.001179278228212173
2015-02-10,0.00564934477209034
2015-02-11,-0.005177424345084579
2015-02-12,0.016614551755519003
2015-02-13,0.01793973767479761
2015-02-17,0.0004588415682441297
2015-02-18,-0.0011480603628907782
2015-02-19,-0.0006892855384378863
2015-02-20,0.008242259895735267
2015-02-23,0.00658982947586378
2015-02-24,-0.0013599693864591853
2015-02-25,-0.002270632758887473
2015-02-26,0.0015899034408552533
2015-02-27,-0.004777921872822126
2015-03-02,0.0006842922580807053
2015-03-03,-0.013768015562805089
2015-03-04,-0.005096402641068807
2015-03-05,0.0011606873429447562
2015-03-06,-0.017550750535074232
2015-03-09,0.011501323830040579
2015-03-10,-0.01932206930594834
2015-03-11,-0.0011901068311523295
2015-03-12,-0.02313341352695081
2015-03-13,0.008737863284237129
2015-03-16,0.004340412625527317
2015-03-17,0.0033628524743729753
2015-03-18,0.01900279493141745
2015-03-19,-0.004953420514956812
2015-03-20,0.013855031980757293
2015-03-23,-0.0004664374021412995
2015-03-24,0.0009328645024068929
2015-03-25,-0.03414292638668166
2015-03-26,-0.006048187170492684
2015-03-27,-0.005840709380788636
2015-03-30,-0.00024438954991299873
2015-03-31,-0.007351073596762305
2015-04-01,0.001474827865113468
2015-04-02,-0.010616676033135836
2015-04-06,0.030794528601649922
2015-04-07,-0.0004813715716604817
2015-04-08,-0.00265212273184789
2015-04-09,0.0014472505520832242
2015-04-10,0.0057697450158271405
2015-04-13,0.000958023498165284
2015-04-14,-0.002637496426624498
2015-04-15,0.014539614693815834
2015-04-16,-0.002369075631982368
2015-04-17,-0.01289105551255542
2015-04-20,0.030524018646187305
2015-04-21,-0.006312157906538514
2015-04-22,0.008174846741744774
2015-04-23,0.008108457610464071
2015-04-24,0.05103372909512395
2015-04-27,0.0033368222642335943
2015-04-28,0.023254317410569034
2015-04-29,-0.0020362183044849995
2015-04-30,-0.008597885155134292
2015-05-01,0.00041138638429096355
2015-05-04,-0.008668867850669112
2015-05-05,-0.013355551374782679
2015-05-06,-0.028123057478217518
2015-05-07,0.009034253220714964
2015-05-08,0.022235066251897192
2015-05-11,-0.007990007610590601
2015-05-12,-0.0004224040859796906
2015-05-13,0.005895709387699271
2015-05-14,0.022626909753149512
2015-05-15,-0.008657779605580613
2015-05-18,-0.006022284335978522
2015-05-19,-0.002519015804446046
2015-05-20,0.0
2015-05-21,-0.003368433747350715
2015-05-22,-0.011026036469006023
2015-05-26,-0.006632435234455721
2015-05-27,0.021657208171420715
2015-05-28,-0.003366307706916624
2015-05-29,-0.01251196879228609
2015-06-01,0.007864655975664214
2015-06-02,-0.00658528526502114
2015-06-03,-0.0014930725013500771
2015-06-04,-0.010513444561571635
2015-06-05,-0.004757315645800311
2015-06-08,-0.008925591143481253
2015-06-09,-0.0017509840288896334
2015-06-10,0.020811184843517544
2015-06-11,-0.0036534841766206745
2015-06-12,-0.010172277482814723
2015-06-15,-0.01071626916012992
2015-06-16,0.007666136928544608
2015-06-17,0.0030501322315853825
2015-06-18,0.01618340496549236
2015-06-19,-0.013359438615150274
2015-06-22,0.0028162050134974363
2015-06-23,-0.00694638299244107
2015-06-24,-0.005898288199087144
2015-06-25,0.00021907664360645422
2015-06-26,-0.00857975432993049
2015-06-29,-0.019860172887527287
2015-06-30,-0.004970614879573469
2015-07-01,0.006772165503199309
2015-07-02,-0.0011257627515247498
2015-07-06,-0.00022514557984373604
2015-07-07,-0.002029591141752813
2015-07-08,-0.0013552863169234918
2015-07-09,0.006309211872605856
2015-07-10,0.0020195716826326036
2015-07-13,0.02063269810104262
2015-07-14,0.0017555970871611297
2015-07-15,0.003063764388410007
2015-07-16,0.01947672883718624
2015-07-17,-0.0008576120405032734
2015-07-20,0.006414610336434359
2015-07-21,0.007643441735088182
2015-07-22,-0.03749653034377689
2015-07-23,0.012438865372339231
2015-07-24,-0.0036934617984147014
2015-07-27,-0.012925892832940399
2015-07-28,-0.00022062335826827632
2015-07-29,0.020736086503925485
2015-07-30,0.012665351414779575
2015-07-31,-0.003846979666276428
2015-08-03,0.0023527267475876574
2015-08-04,0.015474504329372833
2015-08-05,0.0008411149645354255
2015-08-06,-0.020383213404385828
2015-08-07,0.002570916145025573
2015-08-10,0.012544360443159057
2015-08-11,-0.019629465875258222
2015-08-12,0.007085105432099333
2015-08-13,-0.00021387264588991397
2015-08-14,0.005761196734139014
2015-08-17,0.006785736829864766
2015-08-18,0.005515423404987509
2015-08-19,-0.014061436474381732
2015-08-20,-0.020591875194567098
2015-08-21,-0.049525178569087704
2015-08-24,-0.03280499956459089
2015-08-25,-0.029460319338476003
2015-08-26,0.05103372909512395
2015-08-27,0.027481421430234815
2015-08-28,0.0006829402730677046
2015-08-31,-0.009376986319651878
2015-09-01,-0.03984572910826795
2015-09-02,0.03616277487772201
2015-09-03,0.0032235907297087697
2015-09-04,-0.020672136695512554
2015-09-08,0.029597229523187763
2015-09-09,-0.01885987122398785
2015-09-10,0.005095487082182986
2015-09-11,0.00437941408114171
2015-09-14,-0.010171381145931233
2015-09-15,0.021605039243863526
2015-09-16,0.0072499137093808225
2015-09-17,-0.0011294081833287107
2015-09-18,-0.01755416362398441
2015-09-21,0.014385594518253378
2015-09-22,-0.004772307737844441
2015-09-23,-0.000683606952639402
2015-09-24,0.0009109725851259966
2015-09-25,0.000683084519000209
2015-09-28,-0.014903151013037432
2015-09-29,0.0034587217681605956
2015-09-30,0.018700324343578135
2015-10-01,0.007877038239115048
2015-10-02,0.02129201154538381
2015-10-05,0.02299400682654392
2015-10-06,0.00257081033016012
2015-10-07,0.0010684815082714994
2015-10-08,0.0137935506489476
2015-10-09,-0.0071916260946468715
2015-10-12,-0.002337418890021969
2015-10-13,-0.0023431758328512115
2015-10-14,-0.00448863956950708
2015-10-15,0.007044372785720658
2015-10-16,0.010579904528818069
2015-10-19,0.0023126333235642237
2015-10-20,0.0031448128364697167
2015-10-21,-0.01200360414196335
2015-10-22,0.01743179344148501
2015-10-23,0.05103372909512395
2015-10-26,0.025766925736190802
2015-10-27,-0.010376262559749244
2015-10-28,0.005386779897211285
2015-10-29,-0.011551834653871008
2015-10-30,-0.013585322828508113
2015-11-02,0.011333743130704687
2015-11-03,0.016947871919222254
2015-11-04,0.004606115051627653
2015-11-05,-0.0003674739401572076
2015-11-06,0.009881092762451507
2015-11-09,-0.01393507810374259
2015-11-10,-0.012074116612848284
2015-11-11,0.0026131707780945946
2015-11-12,-0.006169992992874103
2015-11-13,-0.009043127056056553
2015-11-16,0.01744718558830517
2015-11-17,-0.008272125943358858
2015-11-18,0.01647678935386845
2015-11-19,0.001669893995988107
2015-11-20,0.004623989548596655
2015-11-23,0.0
2015-11-24,0.0011066699298952563
2015-11-25,-0.010376454246582225
2015-11-27,0.00446009243369657
2015-11-30,0.007757613491675468
2015-12-01,0.01588104055652475
2015-12-02,-0.00018123953133905628
2015-12-03,-0.018463473905927962
2015-12-04,0.031062690599501636
2015-12-07,-0.0017903768542631628
2015-12-08,-0.000358522818016476
2015-12-09,-0.014625065407231451
2015-12-10,0.005260983767138372
2015-12-11,-0.022135912317353085
2015-12-14,0.019780869745765123
2015-12-15,0.001087692653651072
2015-12-16,0.016707509754819508
2015-12-17,-0.0076904759366875144
2015-12-18,-0.028591618404762365
2015-12-21,0.01284891033186839
2015-12-22,0.009438954064154802
2015-12-23,0.008456121927805234
2015-12-24,-0.002691341051796989
2015-12-28,0.0050172599788572345
2015-12-29,0.010666873346976009
2015-12-30,-0.004253089769134388
2015-12-31,-0.01484947027251877
2016-01-04,-0.012332597234092777
2016-01-05,0.004551510141976496
2016-01-06,-0.01833191577360068
2016-01-07,-0.03540218919350865
2016-01-08,0.0030623061031566116
2016-01-11,-0.0005735258006681741
2016-01-12,0.00913585268274189
2016-01-13,-0.02183559131547523
2016-01-14,0.028068832166409458
2016-01-15,-0.04073599659934761
2016-01-19,-0.00846839821115295
2016-01-20,0.0045385371242237975
2016-01-21,-0.00612250980763369
2016-01-22,0.03522833106749084
2016-01-25,-0.00960831565420399
2016-01-26,0.007310478244459099
2016-01-27,-0.018377516339684576
2016-01-28,0.016266461118139806
2016-01-29,0.05103372909512395
2016-02-01,-0.006921488481718876
2016-02-02,-0.0317548633159089
2016-02-03,-0.015975889716355128
2016-02-04,-0.003072218311748704
2016-02-05,-0.03602596590049831
2016-02-08,-0.015064885486779873
2016-02-09,-0.0026345411684759045
2016-02-10,0.00868775658084487
2016-02-11,-0.0004024389555260832
2016-02-12,0.016169700095959076
2016-02-16,0.018769699139891405
2016-02-17,0.02569926093695341
2016-02-18,-0.004397264365245917
2016-02-19,-0.007114471034566155
2016-02-22,0.015890159237500697
2016-02-23,-0.028317601008355675
2016-02-24,0.0035106483612511227
2016-02-25,0.0143053546201003
2016-02-26,-0.015474258081955397
2016-02-29,-0.008220636666025275
2016-03-01,0.03286590001116963
2016-03-02,0.007012160908945392
2016-03-03,-0.011396262066393043
2016-03-04,-0.006131303889508704
2016-03-07,-0.01940660176861541
2016-03-08,0.012076067441637176
2016-03-09,0.022778774004849015
2016-03-10,-0.015064059708687697
2016-03-11,0.019407103298044612
2016-03-14,0.001882497350239848
2016-03-15,0.007868291812176664
2016-03-16,0.014081896764463421
2016-03-17,0.005687878685106557
2016-03-18,-0.02163758596136782
2016-03-21,0.006892955615454944
2016-03-22,0.0038918445692077445
2016-03-23,-0.0018508132075752354
2016-03-24,0.0044364815939096905
2016-03-28,-0.012436006038971235
2016-03-29,0.02161751370907739
2016-03-30,0.006194914133346754
2016-03-31,0.0032646455860429855
2016-04-01,0.0061370792268739096
2016-04-04,-0.0025223857060732023
2016-04-05,-0.015819936237278683
2016-04-06,0.010211840656397205
2016-04-07,-0.012046334307833487
2016-04-08,-0.0007348838741104292
2016-04-11,-0.002023261787831456
2016-04-12,0.006241032748961555
2016-04-13,0.012726982858502362
2016-04-14,0.00018097715994188807
2016-04-15,0.0052248134054944835
2016-04-18,0.01445010394909727
2016-04-19,-0.001240593796546454
2016-04-20,-0.014288488610780227
2016-04-21,0.0034120551590324376
2016-04-22,-0.049525178569087704
2016-04-25,0.006352832990828438
2016-04-26,-0.012940510194585822
2016-04-27,-0.009767775222264916
2016-04-28,-0.020627081699563753
2016-04-29,-0.0006016846049291578
2016-05-02,0.014729460284884258
2016-05-03,-0.01653590725854175
2016-05-04,0.001806446973657582
2016-05-05,0.0014025018590753124
2016-05-06,0.008970472657749811
2016-05-09,-0.006370638549751585
2016-05-10,0.018795781482304107
2016-05-11,0.0005877875714306477
2016-05-12,0.008970361590690533
2016-05-13,-0.008382749946526668
2016-05-16,0.014576009885260385
2016-05-17,-0.01882794348662559
2016-05-18,0.005922076135275156
2016-05-19,-0.009690612476489925
2016-05-20,0.00594411489972964
2016-05-23,-0.011724132153268679
2016-05-24,0.03070522780239805
2016-05-25,0.010220932001648598
2016-05-26,-0.004422803616909243
2016-05-27,0.008252822652404429
2016-05-31,0.012913064260404436
2016-06-01,-0.002834269401581111
2016-06-02,-0.007025290039293123
2016-06-03,-0.01323524868361236
2016-06-06,0.006543652850811371
2016-06-07,-0.0005757297162073535
2016-06-08,-0.0011524547817208298
2016-06-09,-0.008103339201857606
2016-06-10,-0.0027158823301039726
2016-06-13,-0.026374424361163887
2016-06-14,-0.006201766519115423
2016-06-15,-0.0028134938066978685
2016-06-16,0.013989058676967214
2016-06-17,-0.005173173229748578
2016-06-20,-0.001197599491454222
2016-06-21,0.02212224247150339
2016-06-22,-0.003914815784499617
2016-06-23,0.017881918391034417
2016-06-24,-0.04089413722710467
2016-06-27,-0.028497623805322215
2016-06-28,0.0206400000514722
2016-06-29,0.02200570421413502
2016-06-30,0.012388010419814138
2016-07-01,-0.00019519334970647453
2016-07-05,0.00019519334970649485
2016-07-06,0.004095801488733833
2016-07-07,0.0
2016-07-08,0.017747379165346338
2016-07-11,0.005529754073250398
2016-07-12,0.011720143400330084
2016-07-13,0.005622177917119846
2016-07-14,0.0042895108691108135
2016-07-15,-0.0007452378489130113
2016-07-18,0.00483056586472822
2016-07-19,-0.016254768413982018
2016-07-20,0.05103372909512395
2016-07-21,-0.00196945324157889
2016-07-22,0.013704951983671531
2016-07-25,0.0028241972684824226
2016-07-26,0.0005287542306670315
2016-07-27,-0.010093153230803191
2016-07-28,0.0003560231230978106
2016-07-29,0.008326699154066013
2016-08-01,-0.001765613020685733
2016-08-02,0.0
2016-08-03,0.006868988158079377
2016-08-04,0.007345748902346106
2016-08-05,0.00988277294380091
2016-08-08,0.0017239068309815178
2016-08-09,0.0024083843949930287
2016-08-10,-0.0030978570719415693
2016-08-11,0.004814292617763693
2016-08-12,-0.006194146769252377
2016-08-15,0.003102054077863815
2016-08-16,-0.00555559475497853
2016-08-17,0.0020867163480031937
2016-08-18,0.0006946797083186761
2016-08-19,0.0003473812321617218
2016-08-22,0.000867407338615133
2016-08-23,0.0038075905886790985
2016-08-24,0.001035828829308142
2016-08-25,0.0037890080703083967
2016-08-26,-0.0024094717893537736
2016-08-29,0.0012056452766496851
2016-08-30,-0.0036210103869126166
2016-08-31,-0.0074556494829211215
2016-09-01,0.002259830947577995
2016-09-02,0.0013882279466639917
2016-09-06,-0.0010410087703923768
2016-09-07,0.0008677059411805627
2016-09-08,-0.0039968786231998
2016-09-09,-0.021472323183915874
2016-09-12,0.014833270139864975
2016-09-13,-0.009156299573579815
2016-09-14,-0.004788042009711567
2016-09-15,0.01639545133414334
2016-09-16,0.0010486498811633767
2016-09-19,-0.005605524730227336
