Date,AMZN
2014-02-20,0.0069422977414354305
2014-02-21,-0.008728689340968475
2014-02-24,0.01437315995295193
2014-02-25,0.018420442229440108
2014-02-26,0.004121846454221649
2014-02-27,0.0009167821411067436
2014-02-28,0.005455300552955511
2014-03-03,-0.006427640140422914
2014-03-04,0.011386336498260064
2014-03-05,0.023008882660289484
2014-03-06,-0.0005641118357561163
2014-03-07,-0.0002686926305247979
2014-03-10,-0.004120715035079746
2014-03-11,-0.004625731685000152
2014-03-12,0.0049224995577277185
2014-03-13,0.0023445891049791363
2014-03-14,0.00598457520968956
2014-03-17,0.0034723468835711887
2014-03-18,0.009896401629179109
2014-03-19,-0.014734230232825217
2014-03-20,-0.011479578918567044
2014-03-21,-0.022890542588789337
2014-03-24,-0.02461979252136099
2014-03-25,0.008095585705809535
2014-03-26,-0.03237551610307354
2014-03-27,-0.014489591307021148
2014-03-28,-0.0005319923509101769
2014-03-31,-0.005691697967125984
2014-04-01,0.019489510572911855
2014-04-02,-0.003007539823771052
2014-04-03,-0.0246911400798998
2014-04-04,-0.03235030648781885
2014-04-07,-0.01635594803754381
2014-04-08,0.028877886095142986
2014-04-09,0.014388270922235085
2014-04-10,-0.045313777787587474
2014-04-11,-0.01711129149309984
2014-04-14,0.013319911034559857
2014-04-15,0.0005379894914277226
2014-04-16,0.023760034534892855
2014-04-17,0.003792881292983937
2014-04-21,0.018177347749176925
2014-04-22,-0.004695705068003317
2014-04-23,-0.014497853807384043
2014-04-24,0.037995895177366554
2014-04-25,-0.049525178569087704
2014-04-28,-0.024151286933829296
2014-04-29,0.012731314887918888
2014-04-30,0.01240690175556421
2014-05-01,0.012287316864678948
2014-05-02,0.0003897073459915525
2014-05-05,0.006601278428657596
2014-05-06,-0.041722736212006326
2014-05-07,-0.015828456855995012
2014-05-08,-0.01511135483714367
2014-05-09,0.013504414514023696
2014-05-12,0.03569521501555669
2014-05-13,0.0058601452908085975
2014-05-14,-0.02331329886508663
2014-05-15,-0.00819828946251849
2014-05-16,0.00846709708256155
2014-05-19,-0.0031625320240843964
2014-05-20,0.014817526244088285
2014-05-21,0.01260326732698432
2014-05-22,-0.0003279193726752962
2014-05-23,0.023755527109596754
2014-05-27,-0.004558162630670564
2014-05-28,-0.0021256725826840736
2014-05-29,0.011603794202766807
2014-05-30,-0.003927682145080941
2014-06-02,-0.011941060888577411
2014-06-03,-0.005356924448211716
2014-06-04,-0.001335582283614474
2014-06-05,0.05103372909512395
2014-06-06,0.01867669968994697
2014-06-09,-0.006604070354910719
2014-06-10,0.014881125657929643
2014-06-11,0.008358201531125934
2014-06-12,-0.028106124805570308
2014-06-13,0.0011039683086659462
2014-06-16,0.004129206079793739
2014-06-17,-0.00612336610895257
2014-06-18,0.026546996857246964
2014-06-19,-0.022317868366810812
2014-06-20,-0.008599641406330613
2014-06-23,0.009333263980698798
2014-06-24,-0.009456584445556738
2014-06-25,0.010067583982512694
2014-06-26,-0.005358800134129986
2014-06-27,-0.0034447642724235858
2014-06-30,0.0006467978358434689
2014-07-01,0.023160880781009585
2014-07-02,0.0013830029120699406
2014-07-03,0.013843963058083835
2014-07-07,-0.01174313108897777
2014-07-08,-0.029635825381900835
2014-07-09,0.01884485112989521
2014-07-10,-0.006232120567292684
2014-07-11,0.05103372909512395
2014-07-14,0.02600222209685815
2014-07-15,-0.002479747919249888
2014-07-16,0.004110710736360004
2014-07-17,-0.00974105888908393
2014-07-18,0.017466158088306812
2014-07-21,0.0030622948114330736
2014-07-22,0.002997445825408668
2014-07-23,-0.007510688238032695
2014-07-24,0.0013115003068568723
2014-07-25,-0.049525178569087704
2014-07-28,-0.011172972530591525
2014-07-29,-0.0012804413290941484
2014-07-30,0.007813130680723666
2014-07-31,-0.02996289215174374
2014-08-01,-0.019128086466204803
2014-08-04,0.021234559388840543
2014-08-05,-0.004249392783718993
2014-08-06,0.005014289654920821
2014-08-07,-0.007803777718613043
2014-08-08,0.017031843175368017
2014-08-11,0.004817916732328431
2014-08-12,0.003105123623589875
2014-08-13,0.021562147995906333
2014-08-14,0.02101703827771469
2014-08-15,0.0012596671957254173
2014-08-18,0.0026939717914522027
2014-08-19,0.0017919956307108228
2014-08-20,0.0019376264306455201
2014-08-21,-0.008583963070537477
2014-08-22,-0.003972916225477395
2014-08-25,0.007301606259101448
2014-08-26,0.02311261395955904
2014-08-27,0.0039416158041359175
2014-08-28,-0.009250706879446208
2014-08-29,-0.002886332381345829
2014-09-02,0.00980312632378448
2014-09-03,-0.009921048649565436
2014-09-04,0.020294138838729242
2014-09-05,0.0012421611672344094
2014-09-08,-0.011732023255328869
2014-09-09,-0.03746968381864889
2014-09-10,0.004780094751877462
2014-09-11,-0.0024477245650377667
2014-09-12,0.002025097643423784
2014-09-15,-0.022288263064095124
2014-09-16,0.01187771294388268
2014-09-17,-0.011538100146307106
2014-09-18,0.0030816194423813046
2014-09-19,0.019259492479235172
2014-09-22,-0.020799115153596986
2014-09-23,-0.0026847037835687946
2014-09-24,0.014052765511165095
2014-09-25,-0.019319466128945792
2014-09-26,0.003968085070645065
2014-09-29,-0.004309881948972491
2014-09-30,0.00192469794992256
2014-10-01,-0.015565221049131541
2014-10-02,0.002988012776048283
2014-10-03,0.013507143562731864
2014-10-06,-0.0016744829858935503
2014-10-07,-0.016333829669237344
2014-10-08,0.01788443428320233
2014-10-09,-0.022976539744672068
2014-10-10,-0.012700429612386557
2014-10-13,-0.015991519016912065
2014-10-14,0.006051125144119577
2014-10-15,-0.007618688093336726
2014-10-16,-0.010216432567510907
2014-10-17,0.0025721703490328767
2014-10-20,0.008428350849755293
2014-10-21,0.029348588953683332
2014-10-22,-0.0075123719261290705
2014-10-23,0.0006707628738065313
2014-10-24,-0.049525178569087704
2014-10-27,0.010086229058262827
2014-10-28,0.019195899110924574
2014-10-29,-0.004985489882515075
2014-10-30,0.016689776290915295
2014-10-31,0.021141175729614003
2014-11-03,0.0008508451885895139
2014-11-04,-0.009564116193101335
2014-11-05,-0.02099086645501377
2014-11-06,0.0004045832630584544
2014-11-07,0.010796433641957745
2014-11-10,0.01735665571999282
2014-11-11,0.022362888602370356
2014-11-12,-0.0016038348634330756
2014-11-13,0.01582866053381798
2014-11-14,0.03520465178157001
2014-11-17,-0.014657603425651452
2014-11-18,0.005802656004081382
2014-11-19,0.004942656682430793
2014-11-20,0.012175274426689132
2014-11-21,0.006303069243084204
2014-11-24,0.009008356645347357
2014-11-25,-0.0017891564945635657
2014-11-26,-0.00439728423344842
2014-11-28,0.015084857626778948
2014-12-01,-0.03804021479067347
2014-12-02,0.0009505311122191478
2014-12-03,-0.0305246361413495
2014-12-04,0.001357724807881839
2014-12-05,-0.013660556048408374
2014-12-08,-0.019345991649410702
2014-12-09,0.018930062534918496
2014-12-10,-0.021542391762237455
2014-12-11,0.0049576235918150765
2014-12-12,-0.00013013958683683356
2014-12-15,-0.004075715991640557
2014-12-16,-0.03663510235531076
2014-12-17,0.012863428305265469
2014-12-18,-0.003855111755441522
2014-12-19,0.007262018500955475
2014-12-22,0.02189915254564472
2014-12-23,-0.0008158745593126145
2014-12-24,-0.010700562216992601
2014-12-26,0.01980071556809382
2014-12-29,0.009498890418686819
2014-12-30,-0.005591806296370405
2014-12-31,0.00016109436024795815
2015-01-02,-0.005914040122495067
2015-01-05,-0.02073069374229033
2015-01-06,-0.02309805250552857
2015-01-07,0.010543956937772861
2015-01-08,0.006812759380520335
2015-01-09,-0.011818170381278284
2015-01-12,-0.018765211590182393
2015-01-13,0.011362407445480715
2015-01-14,-0.004999968410075042
2015-01-15,-0.021785701035730624
2015-01-16,0.013121402610751216
2015-01-20,-0.004481346448052067
2015-01-21,0.0266255183222718
2015-01-22,0.04303046145131587
2015-01-23,0.006648407611927956
2015-01-26,-0.008777508890486037
2015-01-27,-0.009441849857626305
2015-01-28,-0.009301429174865683
2015-01-29,0.025566165189589755
2015-01-30,0.05103372909512395
2015-02-02,0.027651261355507578
2015-02-03,-0.002527378513748023
2015-02-04,0.0032953190647652506
2015-02-05,0.024749489304619617
2015-02-06,0.0010425830406616764
2015-02-09,-0.00998884955846854
2015-02-10,0.006563030833522425
2015-02-11,0.005720888815523967
2015-02-12,0.005396701104405952
2015-02-13,0.012279459098634262
2015-02-17,-0.01690343200013241
2015-02-18,-0.005502082900133491
2015-02-19,0.014966312035109902
2015-02-20,0.012220527796125482
2015-02-23,-0.009217168822113446
2015-02-24,-0.004085748360366676
2015-02-25,0.017750023321773792
2015-02-26,-0.001480172383095798
2015-02-27,-0.012131520665915154
2015-03-02,0.014364015123052923
2015-03-03,-0.0027264055823154843
2015-03-04,-0.004926161193133822
2015-03-05,0.013263489096297565
2015-03-06,-0.020159086597809534
2015-03-09,-0.004033482888479241
2015-03-10,-0.024196744784348488
2015-03-11,-0.008534029363169621
2015-03-12,0.021253517088100537
2015-03-13,-0.009827987507792043
2015-03-16,0.0074469833398575465
2015-03-17,-0.0038374794735981962
2015-03-18,0.008620474519045398
2015-03-19,-0.005077608480877715
2015-03-20,0.013967947123365439
2015-03-23,-0.008970268052454936
2015-03-24,-0.0027229378138794243
2015-03-25,-0.008402162599518113
2015-03-26,-0.009779169500559888
2015-03-27,0.008700279674878311
2015-03-30,0.010816716379716264
2015-03-31,-0.00666947398762797
2015-04-01,-0.004957122812163059
2015-04-02,0.005360142637337408
2015-04-06,0.012785614000309035
2015-04-07,-0.006999740390030553
2015-04-08,0.017972639576541403
2015-04-09,0.006119776472180107
2015-04-10,-0.002323202927133299
2015-04-13,-0.0007581425134450244
2015-04-14,0.007166474179881308
2015-04-15,-0.004319782926109481
2015-04-16,0.006731727364913847
2015-04-17,-0.027522754520884297
2015-04-20,0.036471305516949735
2015-04-21,0.004278268482925638
2015-04-22,-0.0035340375596052956
2015-04-23,0.0004873365248035342
2015-04-24,0.05103372909512395
2015-04-27,-0.014802328720787992
2015-04-28,-0.021317346584747692
2015-04-29,0.00013976146658735783
2015-04-30,-0.017835140106403087
2015-05-01,0.0025808892506080355
2015-05-04,0.0004019838049338454
2015-05-05,-0.0043827314519974065
2015-05-06,-0.004974474679941024
2015-05-07,0.018393385562940696
2015-05-08,0.01582704434698185
2015-05-11,-0.0019387370635095265
2015-05-12,-0.004236723783933855
2015-05-13,-0.009674996692712878
2015-05-14,0.012594017600344542
2015-05-15,-0.014634230809673496
2015-05-18,-0.0017856359365701227
2015-05-19,-0.008335766490117151
2015-05-20,0.0050853414440791295
2015-05-21,0.01816544858996659
2015-05-22,-0.009310350922674376
2015-05-26,-0.005063886094626784
2015-05-27,0.013887592912888979
2015-05-28,-0.011305538821696852
2015-05-29,0.006216398486480132
2015-06-01,0.003929522453572549
2015-06-02,0.00016242924792519466
2015-06-03,0.012909683360482354
2015-06-04,-0.01339705027547289
2015-06-05,-0.00893059519904854
2015-06-08,-0.00811342514389438
2015-06-09,0.0046644732113107
2015-06-10,0.012356345908307004
2015-06-11,0.005094164796486129
2015-06-12,-0.007069303623812147
2015-06-15,-0.01464429435721301
2015-06-16,0.008437903938059568
2015-06-17,0.0012863624751618726
2015-06-18,0.02670825222184991
2015-06-19,-0.010225263170542422
2015-06-22,0.003145077468608174
2015-06-23,0.021989311417397437
2015-06-24,-0.011614518831298546
2015-06-25,-0.0016800538374842117
2015-06-26,-0.0045547095123684034
2015-06-29,-0.018987650467357453
2015-06-30,0.009792319313729854
2015-07-01,0.007573314318589781
2015-07-02,0.0007313792115561281
2015-07-06,-0.0038226041830913536
2015-07-07,0.0015582933786275465
2015-07-08,-0.01620495854921257
2015-07-09,0.010855409939170349
2015-07-10,0.02077765950262371
2015-07-13,0.02682897612278171
2015-07-14,0.021713079555152615
2015-07-15,-0.009452349965458655
2015-07-16,0.03051473282903452
2015-07-17,0.01571250303118269
2015-07-20,0.01048300082484486
2015-07-21,-0.00020494080940346978
2015-07-22,0.0005531344451505448
2015-07-23,-0.012551067355651577
2015-07-24,0.05103372909512395
2015-07-27,0.003751736482401084
2015-07-28,-0.01017557202723197
2015-07-29,0.0056302031879088225
2015-07-30,0.014562582082145125
2015-07-31,-0.0011370388129638095
2015-08-03,-0.002091214682903946
2015-08-04,-0.005867313359490785
2015-08-05,0.009561244357738303
2015-08-06,-0.014159117203467297
2015-08-07,-0.013002960688429046
2015-08-10,0.002637071045348761
2015-08-11,0.006581288985736997
2015-08-12,-0.0029429145338807517
2015-08-13,0.007105195874011613
2015-08-14,0.0035055506963879903
2015-08-17,0.006937030886517252
2015-08-18,-0.000373756509223592
2015-08-19,-0.003932793184296871
2015-08-20,-0.032691014838186455
2015-08-21,-0.04219384732642084
2015-08-24,-0.049525178569087704
2015-08-25,0.006453422872329922
2015-08-26,0.05103372909512395
2015-08-27,0.03454240059306778
2015-08-28,-0.0006947859679200845
2015-08-31,-0.00993309597204411
2015-09-01,-0.032397395121310214
2015-09-02,0.027824551312481315
2015-09-03,-0.011484759497810694
2015-09-04,-0.011397696150875184
2015-09-08,0.03648072176048199
2015-09-09,-0.0012567781186459805
2015-09-10,0.010297163664101251
2015-09-11,0.013692615148410357
2015-09-14,-0.015340696921933065
2015-09-15,0.0018969878443180286
2015-09-16,0.009564143002022603
2015-09-17,0.021534090980653404
2015-09-18,0.002576149550911345
2015-09-21,0.014936202215630164
2015-09-22,-0.018384944291586505
2015-09-23,-0.004337060639394074
2015-09-24,-0.004337155982388765
2015-09-25,-0.01795890931377515
2015-09-28,-0.03927338173950382
2015-09-29,-0.015978259064668845
2015-09-30,0.03139272768568419
2015-10-01,0.017102700194569404
2015-10-02,0.022445600200184785
2015-10-05,0.020702796539557356
2015-10-06,-0.01146926859723264
2015-10-07,0.008263728262103982
2015-10-08,-0.01633369648571856
2015-10-09,0.012377089879623358
2015-10-12,0.019064999316853213
2015-10-13,-0.0023474269842082953
2015-10-14,-0.007442413670491155
2015-10-15,0.031810601732728636
2015-10-16,0.014684357306616063
2015-10-19,0.004178628795449432
2015-10-20,-0.021640437393723278
2015-10-21,-0.009152467645848823
2015-10-22,0.014540110170808777
2015-10-23,0.05103372909512395
2015-10-26,0.015865991188240783
2015-10-27,0.003935684634853103
2015-10-28,0.009917716371994578
2015-10-29,0.015197489637304624
2015-10-30,-0.0010379437598100534
2015-11-02,0.003906705122261544
2015-11-03,-0.004849823028025014
2015-11-04,0.024703971340571496
2015-11-05,0.022675677410498654
2015-11-06,0.005657632795229069
2015-11-09,-0.005901677514696447
2015-11-10,0.006371801622698443
2015-11-11,0.020361782245871995
2015-11-12,-0.011427833535744648
2015-11-13,-0.03555551684774463
2015-11-16,0.008464080178710955
2015-11-17,-0.006986209277764125
2015-11-18,0.030977875324577683
2015-11-19,-0.003426870357171514
2015-11-20,0.010799405843003132
2015-11-23,0.015644812781888586
2015-11-24,-0.011613803368476512
2015-11-25,0.006223590044783705
2015-11-27,-0.0030846857313211024
2015-11-30,-0.012645237381074675
2015-12-01,0.021223168795362995
2015-12-02,-0.0045016246967343925
2015-12-03,-0.014542862655202382
2015-12-04,0.00954529186108015
2015-12-07,-0.004186292980946955
2015-12-08,0.01113464962931569
2015-12-09,-0.018687478684151916
2015-12-10,-0.003722288377978472
2015-12-11,-0.034046342569693445
2015-12-14,0.027365635063433754
2015-12-15,0.001108929475256666
2015-12-16,0.0256757540486396
2015-12-17,-0.00760540519332874
2015-12-18,-0.009754435069844242
2015-12-21,0.0005568800757596681
2015-12-22,-0.002048627001940745
2015-12-23,0.0008290357791071377
2015-12-24,-0.0013720937334212534
2015-12-28,0.0185507057627864
2015-12-29,0.027419884076997837
2015-12-30,-0.007085948930284084
2015-12-31,-0.019312533856740727
2016-01-04,-0.049525178569087704
2016-01-05,-0.0050362826582582305
2016-01-06,-0.0018003578167065514
2016-01-07,-0.039841165185002386
2016-01-08,-0.0014649816495862417
2016-01-11,0.017456438647195635
2016-01-12,0.00024284299430716287
2016-01-13,-0.049525178569087704
2016-01-14,0.0190504563776785
2016-01-15,-0.03924225838410732
2016-01-19,0.007513188458676298
2016-01-20,-0.004728536149936751
2016-01-21,0.005668023638552371
2016-01-22,0.03647325227997746
2016-01-25,0.0002514756298703957
2016-01-26,0.007881289814971014
2016-01-27,-0.030223487844411107
2016-01-28,0.05103372909512395
2016-01-29,-0.049525178569087704
2016-02-01,-0.020985298936447353
2016-02-02,-0.04031036118155143
2016-02-03,-0.03883536271861415
2016-02-04,0.009725297854782525
2016-02-05,-0.049525178569087704
2016-02-08,-0.028338744199446216
2016-02-09,-0.01243098411350577
2016-02-10,0.017295163383573304
2016-02-11,0.02683455051919019
2016-02-12,0.0064497248637008404
2016-02-16,0.02727318794641811
2016-02-17,0.02464111086088663
2016-02-18,-0.01718482189718473
2016-02-19,0.018681582324656512
2016-02-22,0.04496369647179335
2016-02-23,-0.01179406802845524
2016-02-24,0.0019874008292603204
2016-02-25,0.002001462317041723
2016-02-26,0.0001440843730898221
2016-02-29,-0.004892808931288433
2016-03-01,0.046881936272885824
2016-03-02,0.0020185571762998634
2016-03-03,-0.0046989696560619815
2016-03-04,-0.0040776473798696386
2016-03-07,-0.021689184810563263
2016-03-08,-0.004523324423672128
2016-03-09,-0.0014110972070344532
2016-03-10,-0.0009656123733343161
2016-03-11,0.018927620860452448
2016-03-14,0.006579373578707948
2016-03-15,0.006345658149205671
2016-03-16,-0.004777285551767826
2016-03-17,-0.026163348823340673
2016-03-18,-0.013243321130635607
2016-03-21,0.003435596899328257
2016-03-22,0.011665001910245174
2016-03-23,0.01619348377708438
2016-03-24,0.023114338753498484
2016-03-28,-0.0052974559029092295
2016-03-29,0.02383969600342797
2016-03-30,0.008100298200387797
2016-03-31,-0.008470877974365666
2016-04-01,0.008153451207283656
2016-04-04,-0.008911742986402993
2016-04-05,-0.01195611469764253
2016-04-06,0.026831688067412804
2016-04-07,-0.017846970350456674
2016-04-08,0.005345535630746494
2016-04-11,0.0022342902436338235
2016-04-12,0.012075917560596302
2016-04-13,0.01913041375415018
2016-04-14,0.00959891995387111
2016-04-15,0.008246211345508382
2016-04-18,0.015001377724516572
2016-04-19,-0.011795093048061929
2016-04-20,0.008073688155408782
2016-04-21,-0.003148782496958384
2016-04-22,-0.016780246010194188
2016-04-25,0.009144199486108597
2016-04-26,-0.01499528076288244
2016-04-27,-0.016854348372268575
2016-04-28,-0.007562704717826353
2016-04-29,0.05103372909512395
2016-05-02,0.036120202250886815
2016-05-03,-0.018492646756634798
2016-05-04,-0.0006259398253998102
2016-05-05,-0.017759996103670374
2016-05-06,0.02229583049430125
2016-05-09,0.008569186690485535
2016-05-10,0.033731387760508734
2016-05-11,0.014347472831843011
2016-05-12,0.0065681394001179914
2016-05-13,-0.011219818993391717
2016-05-16,0.0010419002709790468
2016-05-17,-0.021893876858918856
2016-05-18,0.003130600442517069
2016-05-19,0.0015329075805936736
2016-05-20,0.006108565444622202
2016-05-23,-0.008645628781849027
2016-05-24,0.010635670557085685
2016-05-25,0.0058759281815327965
2016-05-26,0.009218314179923586
2016-05-27,-0.003741703526223667
2016-05-31,0.014703794693496877
2016-06-01,-0.00464557924802742
2016-06-02,0.012157494834424692
2016-06-03,-0.003714412862365348
2016-06-06,0.001638754436637447
2016-06-07,-0.004122751952452871
2016-06-08,0.003998969897112789
2016-06-09,0.0013889656182546066
2016-06-10,-0.013475936868213923
2016-06-13,-0.003726038382165039
2016-06-14,0.005660341395014478
2016-06-15,-0.007031444367638922
2016-06-16,0.0045398004146631095
2016-06-17,-0.015619385122896904
2016-06-20,0.010729489480786948
2016-06-21,0.0025317674181925638
2016-06-22,-0.00731909970913789
2016-06-23,0.016026289384540253
2016-06-24,-0.03254236935774068
2016-06-27,-0.010932874119620612
2016-06-28,0.02371274872966297
2016-06-29,0.010747873650852587
2016-06-30,2.793283283991869e-05
2016-07-01,0.013959906890177258
2016-07-05,0.0033292106288024307
2016-07-06,0.012976883279012188
2016-07-07,-0.0014110071229049223
2016-07-08,0.012466649235593598
2016-07-11,0.010629633120740091
2016-07-12,-0.007416850567350355
2016-07-13,-0.007485729713040711
2016-07-14,-0.0019274146344338784
2016-07-15,-0.007801589339770667
2016-07-18,0.0008563114551830428
2016-07-19,0.005257399883838424
2016-07-20,0.0077675223360477675
2016-07-21,-0.0017313402742775172
2016-07-22,0.0005774465487074925
2016-07-25,-0.007073281638809294
2016-07-26,-0.005450127867068349
2016-07-27,0.0014671556638082637
2016-07-28,0.0214071581925869
2016-07-29,0.008204186814807538
2016-08-01,0.011699787950620771
2016-08-02,-0.00936987872916021
2016-08-03,-0.007840509370718434
2016-08-04,0.00809035091420748
2016-08-05,0.006824930154292793
2016-08-08,0.0007568958830049434
2016-08-09,0.0022803641761202646
2016-08-10,0.0003253564118527587
2016-08-11,0.0034809456613437103
2016-08-12,0.0017100167029187637
2016-08-15,-0.005282095171927685
2016-08-16,-0.005807402795085379
2016-08-17,0.0007718881392052844
2016-08-18,-0.00022233212519353119
2016-08-19,-0.009396973130926274
2016-08-22,0.0028612449459098515
2016-08-23,0.003903005725525535
2016-08-24,-0.006843538827050335
2016-08-25,0.0025981221230235232
2016-08-26,0.012799437467918376
2016-08-29,0.00297341989587572
2016-08-30,-0.004821658543237256
2016-08-31,0.002056264342905858
2016-09-01,0.0018963246763828443
2016-09-02,0.002359038801240371
2016-09-06,0.021047176376332754
2016-09-07,-0.005580501891665515
2016-09-08,-0.0005355275465747367
2016-09-09,-0.030982899420211922
2016-09-12,0.014821110815878372
2016-09-13,-0.013677265744095248
2016-09-14,0.00010516043517248254
2016-09-15,0.011236227831538258
2016-09-16,0.011406788285257588
2016-09-19,-0.004402566814648825
