Date,GOOGL
2014-01-21,0.011381944551152372
2014-01-22,0.0011336574654394287
2014-01-23,-0.004232058776737113
2014-01-24,-0.03176375768831681
2014-01-27,-0.020314679699094226
2014-01-28,0.019584763404853336
2014-01-29,-0.014431203472395276
2014-01-30,0.025394763629274224
2014-01-31,0.039360140635505116
2014-02-03,-0.04108779798549878
2014-02-04,0.0041644885516481205
2014-02-05,0.004418326311706316
2014-02-06,0.01455415484138328
2014-02-07,0.01495725034272321
2014-02-10,-0.0038378079111813855
2014-02-11,0.014599714474876303
2014-02-12,-0.002936620147468031
2014-02-13,0.011070222686300753
2014-02-14,0.0024139969434202276
2014-02-18,0.00669513117146829
2014-02-19,-0.007077581071795376
2014-02-20,0.0014709898072386316
2014-02-21,-0.000265744375682542
2014-02-24,0.007217708920722854
2014-02-25,0.00615813764468025
2014-02-26,0.00013932348000257914
2014-02-27,-0.0007870708376462886
2014-02-28,-0.002924043756244616
2014-03-03,-0.010718286152225608
2014-03-04,0.010109280272952801
2014-03-05,0.002753485116924615
2014-03-06,0.0011076436691037697
2014-03-07,-0.0039599914579297076
2014-03-10,-0.002654053906068889
2014-03-11,-0.009603905421169026
2014-03-12,0.00607332863403303
2014-03-13,-0.015223486349709507
2014-03-14,-0.013769152649163405
2014-03-17,0.01632255966614552
2014-03-18,0.015944594775238248
2014-03-19,-0.009964672100629998
2014-03-20,-0.0017442995419716864
2014-03-21,-0.011864693292698465
2014-03-24,-0.02145343237232034
2014-03-25,0.0006820819657856522
2014-03-26,-0.023356570686832417
2014-03-27,-0.015750909554424417
2014-03-28,0.005254029473918418
2014-03-31,-0.00504777740485599
2014-04-01,0.018121051252303365
2014-04-02,0.0001848609565538064
2014-04-03,0.005935082367548726
2014-04-04,-0.04702005254520582
2014-04-07,-0.008509141687717617
2014-04-08,0.030745241797143393
2014-04-09,0.01694940894311964
2014-04-10,-0.03654794097356092
2014-04-11,-0.016469473232731752
2014-04-14,0.013740322597962248
2014-04-15,0.006399079235230146
2014-04-16,0.02732505316861665
2014-04-17,-0.03714157162538846
2014-04-21,-0.007333533007562246
2014-04-22,0.011301045921856982
2014-04-23,-0.014755416562554882
2014-04-24,-0.005727898478998817
2014-04-25,-0.02144688943054148
2014-04-28,-0.0002293412844447319
2014-04-29,0.02520627241878267
2014-04-30,-0.002707112309772682
2014-05-01,0.006800771919638352
2014-05-02,-0.008690817708598033
2014-05-05,0.0027309537735928585
2014-05-06,-0.024124397043851026
2014-05-07,-0.008783689190450424
2014-05-08,0.004180395109409601
2014-05-09,0.012323567638130388
2014-05-12,0.0221781713238874
2014-05-13,0.005759482694534687
2014-05-14,-0.013253427893939521
2014-05-15,-0.009948136548813356
2014-05-16,-0.0015509038821941896
2014-05-19,0.01973575780915186
2014-05-20,0.0028908832238427563
2014-05-21,0.017081692166754144
2014-05-22,0.01040576115837381
2014-05-23,0.014920992482850368
2014-05-27,0.01944437603505813
2014-05-28,-0.007718272852701341
2014-05-29,0.00019275561445253109
2014-05-30,0.0019085832492483474
2014-06-02,-0.012870169109742122
2014-06-03,-0.01757196908491362
2014-06-04,-0.0013533829199524458
2014-06-05,0.0199703734595744
2014-06-06,0.0019452969566468783
2014-06-09,0.008269113900356341
2014-06-10,-0.0042667511223844394
2014-06-11,-0.0014087078559905492
2014-06-12,-0.014197174788024146
2014-06-13,0.0015180874112262184
2014-06-16,-0.014470181053353072
2014-06-17,-0.003046563548713167
2014-06-18,0.018069831026443387
2014-06-19,0.007693313143641221
2014-06-20,0.002704332192261013
2014-06-23,0.013622199708402394
2014-06-24,-0.003051962591248726
2014-06-25,0.02311769677472637
2014-06-26,-0.0019816941315972847
2014-06-27,0.001571963035415573
2014-06-30,-0.0017430846843738833
2014-07-01,0.011597219962709696
2014-07-02,-0.0012010318204450673
2014-07-03,0.003885591620040124
2014-07-07,-0.0039194654622170194
2014-07-08,-0.02114413565864946
2014-07-09,0.00853876893680595
2014-07-10,-0.005707315532659864
2014-07-11,0.011331239760905361
2014-07-14,0.01288853802551187
2014-07-15,-0.0020213725451196695
2014-07-16,-0.004122806982224851
2014-07-17,-0.01673184433451873
2014-07-18,0.040969352124017304
2014-07-21,-0.011083967915568255
2014-07-22,0.008535773201854367
2014-07-23,0.002680470341531979
2014-07-24,-0.0036087451999388047
2014-07-25,-0.008209337135079806
2014-07-28,0.0015705428639678667
2014-07-29,-0.008499870726191598
2014-07-30,0.0025054935392800144
2014-07-31,-0.027048586707250254
2014-08-01,-0.010319766067010312
2014-08-04,0.015001967467255467
2014-08-05,-0.01580424018746922
2014-08-06,0.0023527408174942263
2014-08-07,-0.004675965266808295
2014-08-08,0.010663319357163532
2014-08-11,-0.0011946063791963212
2014-08-12,-0.008926573981621992
2014-08-13,0.021510510511172046
2014-08-14,0.00015394122583324546
2014-08-15,-0.001609044447928791
2014-08-18,0.015284073381331609
2014-08-19,0.007412942057265556
2014-08-20,-0.002851157564215425
2014-08-21,-0.005034326444316026
2014-08-22,0.00020259162405116191
2014-08-25,-0.0033302332652273337
2014-08-26,-0.004157271414431817
2014-08-27,-0.008743799622592984
2014-08-28,-0.004607421191098258
2014-08-29,0.0035090014489606706
2014-09-02,0.010709094153463054
2014-09-03,0.001510778191267651
2014-09-04,0.00612187084049911
2014-09-05,0.007792293714650312
2014-09-08,0.006419901920068259
2014-09-09,-0.016186712307994254
2014-09-10,0.0024464204271354203
2014-09-11,-0.0039001258424103498
2014-09-12,-0.01056134166165027
2014-09-15,-0.005589155680864518
2014-09-16,0.012200787013111962
2014-09-17,0.007630841996357876
2014-09-18,0.006685912526039823
2014-09-19,0.0135201108102122
2014-09-22,-0.013520110810212305
2014-09-23,-0.010248723400758504
2014-09-24,0.012172231437269483
2014-09-25,-0.02225369258685647
2014-09-26,0.004517803992593907
2014-09-29,-0.00015315548683329268
2014-09-30,0.00102022388135058
2014-10-01,-0.015033958729499987
2014-10-02,0.002154256215653255
2014-10-03,0.009202054347287148
2014-10-06,0.002606454373521077
2014-10-07,-0.02354916057800257
2014-10-08,0.016652093333019518
2014-10-09,-0.022399312133911397
2014-10-10,-0.02774599904350739
2014-10-13,-0.018983516992086457
2014-10-14,0.007206698380097371
2014-10-15,-0.01461344976545142
2014-10-16,-0.007070990457754741
2014-10-17,-0.02632508307563864
2014-10-20,0.017833362361916284
2014-10-21,0.010556886118820257
2014-10-22,0.008623910558364135
2014-10-23,0.01999447893836669
2014-10-24,-0.008616410200543427
2014-10-27,0.001783717526591289
2014-10-28,0.0163420886137852
2014-10-29,-0.0008769703863378398
2014-10-30,0.0032536253595447867
2014-10-31,0.013473726996205184
2014-11-03,-0.007246096644190584
2014-11-04,0.0007447324318430878
2014-11-05,-0.01471270881374774
2014-11-06,-0.007692109546590996
2014-11-07,0.00023557503319908963
2014-11-10,0.011549275710495488
2014-11-11,0.005466669480068746
2014-11-12,-0.005430890534226886
2014-11-13,-0.003247538903446371
2014-11-14,-0.0022489821892820658
2014-11-17,-0.015519958372940046
2014-11-18,-0.003904058304956985
2014-11-19,0.004928008718926196
2014-11-20,-0.00630640498098164
2014-11-21,0.0039095032045977475
2014-11-24,0.0029084139157040593
2014-11-25,0.003191438716317836
2014-11-26,-0.0027348146931591225
2014-11-28,0.0024616135801902783
2014-12-01,-0.017323334194326332
2014-12-02,-0.0019662443371229327
2014-12-03,-0.003012355741194599
2014-12-04,0.010393353963899883
2014-12-05,-0.027087744342166157
2014-12-08,0.0050056795848706665
2014-12-09,0.010085916266504272
2014-12-10,-0.01516731620124802
2014-12-11,0.007678212061247909
2014-12-12,-0.02012183894717886
2014-12-15,-0.010931920288835915
2014-12-16,-0.034875187542330766
2014-12-17,0.0165042314962344
2014-12-18,0.01600319203078536
2014-12-19,0.010476981649404235
2014-12-22,0.023301502229620814
2014-12-23,0.012081495968831733
2014-12-24,-0.0034210246210126406
2014-12-26,0.008512275593791219
2014-12-29,-0.0078047441302928275
2014-12-30,-0.0037852548920219494
2014-12-31,-0.008668463815098885
2015-01-02,-0.002093949648443343
2015-01-05,-0.019237816719468944
2015-01-06,-0.024989074654021438
2015-01-07,-0.002945284578837083
2015-01-08,0.003478186227212473
2015-01-09,-0.012286590652868792
2015-01-12,-0.00733620417820289
2015-01-13,0.009490804539199621
2015-01-14,0.008196695970840079
2015-01-15,-0.00380221957419238
2015-01-16,0.012716194663538101
2015-01-20,-0.0010191996303766243
2015-01-21,0.020285456463650764
2015-01-22,0.03197799100511086
2015-01-23,0.008617221142000168
2015-01-26,-0.009697117937925884
2015-01-27,-0.029361956397583024
2015-01-28,-0.016950530231180063
2015-01-29,0.001559981277218911
2015-01-30,0.04629767563696913
2015-02-02,-0.010002393562205473
2015-02-03,0.002064736002490635
2015-02-04,-0.013592895117160407
2015-02-05,0.007064969235975614
2015-02-06,0.007614888143493086
2015-02-09,-0.008653484539750265
2015-02-10,0.020347798454474795
2015-02-11,-0.004006885658037824
2015-02-12,0.014778799027112675
2015-02-13,0.00938782914947226
2015-02-17,-0.011220988159007841
2015-02-18,-0.004339724708047607
2015-02-19,0.006978382189745778
2015-02-20,-0.008545883444697049
2015-02-23,-0.012630262950730609
2015-02-24,0.006799323569182513
2015-02-25,0.015985875896465333
2015-02-26,0.02161623698853703
2015-02-27,0.005954140707801681
2015-03-02,0.021782629502047023
2015-03-03,0.006534806042809864
2015-03-04,-0.0007950758827978558
2015-03-05,0.005345881116054432
2015-03-06,-0.014779396504747608
2015-03-09,0.0020924960472207548
2015-03-10,-0.025134678724308798
2015-03-11,-0.007458311554418972
2015-03-12,0.009813243440556197
2015-03-13,-0.014665777492272424
2015-03-16,0.01550300575544648
2015-03-17,-0.0072012553007667155
2015-03-18,0.015216940702897617
2015-03-19,-0.004407835567219471
2015-03-20,0.0022682858071853013
2015-03-23,0.0007431095690445836
2015-03-24,0.02129745781937985
2015-03-25,-0.018418523200786345
2015-03-26,-0.005943619119547889
2015-03-27,-0.010863486566849585
2015-03-30,0.006418171060846007
2015-03-31,-0.01154277164025629
2015-04-01,-0.009436955941937738
2015-04-02,-0.014998521579007421
2015-04-06,0.004865135275262647
2015-04-07,0.0016717123891951066
2015-04-08,0.007277963708364595
2015-04-09,-0.0014951379295189036
2015-04-10,0.0009484826303655919
2015-04-13,0.00018218162900590182
2015-04-14,-0.016280795175047266
2015-04-15,0.002331642821067582
2015-04-16,0.0045731925766501836
2015-04-17,-0.020032967297171057
2015-04-20,0.021889487293799453
2015-04-21,-0.0029610520236611555
2015-04-22,0.0114643429412686
2015-04-23,0.01496439613800477
2015-04-24,0.028646248639321213
2015-04-27,-0.013230839312295425
2015-04-28,-0.0030960076844508424
2015-04-29,-0.0052941582511504045
2015-04-30,-0.022736466180722757
2015-05-01,0.0043457199338924465
2015-05-04,0.0030434442148584624
2015-05-05,-0.017885549095640454
2015-05-06,-0.014766763564685812
2015-05-07,0.012923569437895346
2015-05-08,0.012667442663250865
2015-05-11,-0.0057913687634028235
2015-05-12,-0.013001333480269418
2015-05-13,0.0014096259644253812
2015-05-14,0.017838407883275516
2015-05-15,-0.004946706809506528
2015-05-18,0.0003293717977824519
2015-05-19,0.004763005739840688
2015-05-20,0.005863167190323263
2015-05-21,0.007752550673443892
2015-05-22,-0.004121209877119504
2015-05-26,-0.01330676013108471
2015-05-27,0.012819692730659004
2015-05-28,-0.0001262743960935087
2015-05-29,-0.016116721428572848
2015-06-01,0.007108208159403448
2015-06-02,0.008593469662316219
2015-06-03,0.00241602284919723
2015-06-04,-0.006504177451667545
2015-06-05,-0.003922909887678584
2015-06-08,-0.011070548207677793
2015-06-09,-0.00243167713666005
2015-06-10,0.019073274276917275
2015-06-11,-0.004643397174604222
2015-06-12,-0.004683230009537055
2015-06-15,-0.008198435724768393
2015-06-16,0.0034378335560623008
2015-06-17,0.003170091196782283
2015-06-18,0.01737472852751834
2015-06-19,0.002406278520311785
2015-06-22,0.003866866932190685
2015-06-23,0.006607034417959744
2015-06-24,-0.008592302842946022
2015-06-25,-0.0011104838164627375
2015-06-26,-0.008802903023344143
2015-06-29,-0.021585257664637123
2015-06-30,-0.002238057804642769
2015-07-01,0.006018544449909118
2015-07-02,0.0074084759163370135
2015-07-06,-0.003147424597484858
2015-07-07,0.00805008563219142
2015-07-08,-0.015260466325003236
2015-07-09,0.005430919177655387
2015-07-10,0.02082278579038006
2015-07-13,0.027700727488455715
2015-07-14,0.021542322860791736
2015-07-15,-0.00037668930272961594
2015-07-16,0.03005939467008667
2015-07-17,0.05103372909512395
2015-07-20,-0.00973811902285882
2015-07-21,0.0036162550017356386
2015-07-22,-0.00035955666410273285
2015-07-23,-0.02974301848228582
2015-07-24,-0.030028736830315365
2015-07-27,0.00533115738335805
2015-07-28,0.002109344870980419
2015-07-29,0.0026797432821847695
2015-07-30,0.0047211808380774
2015-07-31,-0.01068063842872274
2015-08-03,0.010921048134249467
2015-08-04,-0.005188442616640751
2015-08-05,0.01799888521759389
2015-08-06,-0.004674724834773957
2015-08-07,-0.00863220425313237
2015-08-10,-0.0018832235993002664
2015-08-11,0.04014015092637104
2015-08-12,0.0016935496123520113
2015-08-13,-0.007198930483225797
2015-08-14,0.004157254246156502
2015-08-17,0.006852250568932526
2015-08-18,-0.00778104926294052
2015-08-19,0.007680330551842349
2015-08-20,-0.021201840016767275
2015-08-21,-0.049525178569087704
2015-08-24,-0.04107899723930542
2015-08-25,-0.009166381288604811
2015-08-26,0.05103372909512395
2015-08-27,0.012382568766081632
2015-08-28,-0.012458141208445947
2015-08-31,-0.018157411093066962
2015-09-01,-0.02859159136012361
2015-09-02,0.024089445801557748
2015-09-03,-0.012262458797669391
2015-09-04,-0.012780555054425814
2015-09-08,0.0234447270294661
2015-09-09,-0.0007301939694710994
2015-09-10,0.011850294960889612
2015-09-11,0.006460799289994659
2015-09-14,-0.004328067663868423
2015-09-15,0.019127198114772936
2015-09-16,0.0006761794687306872
2015-09-17,0.009198674528744047
2015-09-18,-0.016134547273641574
2015-09-21,0.009127193929440634
2015-09-22,-0.020876582941292444
2015-09-23,0.00013770699067010723
2015-09-24,0.0024766616078682833
2015-09-25,-0.022795170262779194
2015-09-28,-0.025151663288492457
2015-09-29,-0.0026304783588648704
2015-09-30,0.024997670747146573
2015-10-01,0.005670224024339534
2015-10-02,0.02308048374660027
2015-10-05,0.022113254939155703
2015-10-06,-5.9588631444666174e-05
2015-10-07,-0.002444705640586849
2015-10-08,-0.004487752419122431
2015-10-09,0.006336719704966684
2015-10-12,0.007702175579210706
2015-10-13,0.009914830962612545
2015-10-14,-0.004048051838752569
2015-10-15,0.018363117980846284
2015-10-16,0.0033133060423067365
2015-10-19,0.0066367723837789825
2015-10-20,-0.028916052844284293
2015-10-21,-0.012132026687065567
2015-10-22,0.013807109794417039
2015-10-23,0.05103372909512395
2015-10-26,0.016257237811453704
2015-10-27,0.0023225415780200025
2015-10-28,0.005579293824679817
2015-10-29,0.01070340133275816
2015-10-30,-0.010065730183234863
2015-11-02,0.013938266651861514
2015-11-03,0.0014433296055598973
2015-11-04,0.008629622393616398
2015-11-05,0.007071427438950678
2015-11-06,0.0012219403522665975
2015-11-09,-0.009008520423958966
2015-11-10,0.004613086245374899
2015-11-11,0.00917626926535533
2015-11-12,-0.011460402054053282
2015-11-13,-0.021997342544563113
2015-11-16,0.01388834832671788
2015-11-17,-0.00593443084861859
2015-11-18,0.018632866928608598
2015-11-19,-9.208613668928051e-05
2015-11-20,0.022200952912111722
2015-11-23,-0.00038615264050273246
2015-11-24,-0.009144380461000301
2015-11-25,-0.000480921565592011
2015-11-27,0.0035166555346882837
2015-11-30,-0.011884185189099237
2015-12-01,0.027079636798297602
2015-12-02,-0.007607378865530607
2015-12-03,-0.012483479984682008
2015-12-04,0.014230393186906373
2015-12-07,-0.008014440464950468
2015-12-08,0.002777600927054579
2015-12-09,-0.01637564835979135
2015-12-10,-0.0032970450433190165
2015-12-11,-0.012737956727891358
2015-12-14,0.01602180459578851
2015-12-15,-0.003217949902988462
2015-12-16,0.021475553444480554
2015-12-17,-0.008742855259399898
2015-12-18,-0.0170046208890332
2015-12-21,0.0052054485346997425
2015-12-22,0.008285742181589449
2015-12-23,0.0017972931991023454
2015-12-24,-0.0034802541717368555
2015-12-28,0.02118836289700032
2015-12-29,0.014871663461884939
2015-12-30,-0.004620777048723489
2015-12-31,-0.015673040748289103
2016-01-04,-0.024158111897275177
2016-01-05,0.002748308054661348
2016-01-06,-0.0028932717818647593
2016-01-07,-0.024435918223787663
2016-01-08,-0.013710005847913345
2016-01-11,0.0029505869551559303
2016-01-12,0.016599429656749064
2016-01-13,-0.03518658794615799
2016-01-14,0.016292928410169116
2016-01-15,-0.028991957540479524
2016-01-19,0.012017678440531471
2016-01-20,-0.0007232948703626716
2016-01-21,0.01122311157637752
2016-01-22,0.025528996983376524
2016-01-25,-0.016010167775829705
2016-01-26,0.0002317048339985401
2016-01-27,-0.022338407808129117
2016-01-28,0.04191951825695824
2016-01-29,0.017289276141338784
2016-02-01,0.012296733503607778
2016-02-02,0.013069929021804686
2016-02-03,-0.04121368845346381
2016-02-04,-0.026160563954817168
2016-02-05,-0.0366481766052633
2016-02-08,0.0005681085456158795
2016-02-09,-0.004469219488186616
2016-02-10,0.008282111584463188
2016-02-11,-0.0006935073522122049
2016-02-12,0.0007501278015014655
2016-02-16,0.015092957046362963
2016-02-17,0.019771415693126262
2016-02-18,-0.019952553121046074
2016-02-19,0.006390583695792322
2016-02-22,0.009564847159420428
2016-02-23,-0.016262218888131452
2016-02-24,0.005020222845762273
2016-02-25,0.011337983690276093
2016-02-26,-0.005859879351103909
2016-02-29,-0.010596005117093108
2016-03-01,0.034195955990384115
2016-03-02,-0.00363131351247234
2016-03-03,-0.010727050207380615
2016-03-04,-0.001874193556224027
2016-03-07,-0.024145152486228158
2016-03-08,0.001023744628956027
2016-03-09,0.01651253828925058
2016-03-10,0.009275846975260597
2016-03-11,0.017196852526942957
2016-03-14,0.007183394193815764
2016-03-15,0.0004397883640602591
2016-03-16,0.009005858562539928
2016-03-17,0.0014775759945799198
2016-03-18,-0.004055734767834851
2016-03-21,0.008895903036571456
2016-03-22,-0.002772413033752404
2016-03-23,-0.0032813399301090717
2016-03-24,-0.0035968976091808576
2016-03-28,-0.002068784038675678
2016-03-29,0.01660138645088598
2016-03-30,0.003193920192008456
2016-03-31,-0.007105407158991675
2016-04-01,0.00883489862893552
2016-04-04,-0.005929142061276558
2016-04-05,-0.00859759330739421
2016-04-06,0.012445745494425687
2016-04-07,-0.010404612778981612
2016-04-08,-0.0008554614950586823
2016-04-11,-0.002544519295921597
2016-04-12,0.008910300176004003
2016-04-13,0.009881193999048594
2016-04-14,0.004498303868590658
2016-04-15,0.005927860773149825
2016-04-18,0.009797921245383572
2016-04-19,-0.014617275242720317
2016-04-20,-0.0017149178345458773
2016-04-21,0.006534271831882549
2016-04-22,-0.049525178569087704
2016-04-25,0.0060000646122946475
2016-04-26,-0.02295032065146569
2016-04-27,-0.005404815569927388
2016-04-28,-0.022994176060934124
2016-04-29,0.003991561138688217
2016-05-02,0.00918257679722687
2016-05-03,-0.008391551314944455
2016-05-04,0.004127314741788968
2016-05-05,0.0046841586454028205
2016-05-06,0.014542994787380034
2016-05-09,0.005431953028439148
2016-05-10,0.013960109756928248
2016-05-11,-0.012014238492130104
2016-05-12,-0.003400562361563748
2016-05-13,-0.004460007035638985
2016-05-16,0.007518235015205667
2016-05-17,-0.013940226174837953
2016-05-18,0.0022052431307137636
2016-05-19,-0.009004400932090966
2016-05-20,0.008907437107770344
2016-05-23,-0.006198867835823395
2016-05-24,0.02176218680266083
2016-05-25,0.006892446908807103
2016-05-26,-0.0015863694327552993
2016-05-27,0.014375184217108842
2016-05-31,0.0016707468985737227
2016-06-01,-0.0005210580736438445
2016-06-02,-0.005613892301002216
2016-06-03,-0.01136404352496907
2016-06-06,-0.007913159133882559
2016-06-07,0.0014099601403114671
2016-06-08,0.016065232960739716
2016-06-09,-0.0005520066802963427
2016-06-10,-0.012644980938955084
2016-06-13,-0.001788225249205483
2016-06-14,0.001870051360801462
2016-06-15,-0.0014466162632701762
2016-06-16,-0.010903269026513203
2016-06-17,-0.028003296651774767
2016-06-20,0.0026659773048393165
2016-06-21,0.003886697108848989
2016-06-22,0.0022404964485103008
2016-06-23,0.006174024536491632
2016-06-24,-0.04238996766240692
2016-06-27,-0.005942821069931882
2016-06-28,0.014748346625349186
2016-06-29,0.00566900866255996
2016-06-30,0.011925300775719265
2016-07-01,0.009506712277331327
2016-07-05,-0.007575544589749246
2016-07-06,0.005771660353937444
2016-07-07,-0.0024149948552656553
2016-07-08,0.014764740740998025
2016-07-11,0.013038419663973745
2016-07-12,0.007275608496435713
2016-07-13,-0.004145274777931524
2016-07-14,0.008626383565277012
2016-07-15,-0.00023096740465556836
2016-07-18,0.023603518851279325
2016-07-19,0.0002788064491490898
2016-07-20,0.004859367493042959
2016-07-21,-0.00353288977600974
2016-07-22,0.006434646213905093
2016-07-25,-0.0023209136822515165
2016-07-26,0.00017167252327094705
2016-07-27,0.005685622903537966
2016-07-28,0.005066145727996253
2016-07-29,0.03275442628920796
2016-08-01,0.012058307071393378
2016-08-02,-0.0010242944046070172
2016-08-03,-0.0015009103544197384
2016-08-04,-0.0020925013402032667
2016-08-05,0.012068655666136014
2016-08-08,-0.002109009766694773
2016-08-09,0.002790413236716822
2016-08-10,0.0012499670643426877
2016-08-11,-0.00035875285349764446
2016-08-12,-0.0014238303473353678
2016-08-15,-0.0013517026331525046
2016-08-16,-0.0059358878119644696
2016-08-17,0.005265788817619809
2016-08-18,-0.003320499031121058
2016-08-19,-0.0038693933107895114
2016-08-22,-0.003381995253925301
2016-08-23,-0.0004519910048981572
2016-08-24,-0.0037604571852264484
2016-08-25,-0.0029024844545332447
2016-08-26,0.0024235022230521116
2016-08-29,0.0032723913823545967
2016-08-30,-0.00491266006090655
2016-08-31,-0.00261722013118008
2016-09-01,0.0019605721339244838
2016-09-02,0.006887804480489446
2016-09-06,0.013895333085954491
2016-09-07,-3.7078802632772596e-05
2016-09-08,-0.006394364786039576
2016-09-09,-0.018048291976176682
2016-09-12,0.013028683343925528
2016-09-13,-0.012724364112654095
2016-09-14,0.0022036463342487394
