Date,INTC
2014-02-26,0.007284628700378665
2014-02-27,-0.001613975807102306
2014-02-28,0.0
2014-03-03,-0.010556582810794333
2014-03-04,0.0044797828791744
2014-03-05,-0.004479782879174413
2014-03-06,0.005292221520794558
2014-03-07,0.0004056110511757863
2014-03-10,0.0080843056902296
2014-03-11,-0.004438108655585254
2014-03-12,0.0012125532041797034
2014-03-13,-0.0077032464577573324
2014-03-14,-0.0028533363530370555
2014-03-17,0.008130004332017488
2014-03-18,0.00484666875661432
2014-03-19,0.008026011154385603
2014-03-20,0.016253827185599704
2014-03-21,-0.010276715392036114
2014-03-24,-0.001988538549466336
2014-03-25,0.013444050284048875
2014-03-26,-0.003146983873354969
2014-03-27,-0.0027621473403074497
2014-03-28,0.012174138358373254
2014-03-31,0.0073886055714312655
2014-04-01,0.006949926124075432
2014-04-02,-0.0038552907593280123
2014-04-03,0.01988611985286594
2014-04-04,-0.009511346739573528
2014-04-07,0.012535590377579169
2014-04-08,0.01573099740139902
2014-04-09,0.002597658515481859
2014-04-10,-0.020595908676577148
2014-04-11,-0.009504018106784024
2014-04-14,0.014410635886430108
2014-04-15,0.007875604174384765
2014-04-16,0.00595895907316738
2014-04-17,0.0040763769032014716
2014-04-21,-0.0033339975736420414
2014-04-22,-0.004090018091944617
2014-04-23,-0.0033588831001860066
2014-04-24,0.0
2014-04-25,-0.018487808199568016
2014-04-28,0.0026621617713372472
2014-04-29,0.005680769330472267
2014-04-30,0.007899496096344244
2014-05-01,-0.00903285988666593
2014-05-02,-0.0015134091548561792
2014-05-05,-0.0005730283927092267
2014-05-06,0.0011456324681306863
2014-05-07,0.006467783599318114
2014-05-08,-0.0011384337363650812
2014-05-09,-0.0015199943589090405
2014-05-12,0.002658428095274213
2014-05-13,0.003029057900776249
2014-05-14,-0.004547512856138447
2014-05-15,-0.012227589237998701
2014-05-16,-0.007332110082834884
2014-05-19,0.008484979285066524
2014-05-20,0.0
2014-05-21,0.0061253913918110055
2014-05-22,-0.001910470450621089
2014-05-23,0.005339609815077924
2014-05-27,0.015849580045276365
2014-05-28,0.006344303355334183
2014-05-29,0.002972046796615656
2014-05-30,0.013264405020156089
2014-06-02,-0.002198212972163578
2014-06-03,0.014566603042013064
2014-06-04,-0.002171162708931748
2014-06-05,0.0021711627089318402
2014-06-06,0.018270354285465144
2014-06-09,-0.009272543471100365
2014-06-10,0.01175444868248174
2014-06-11,-0.011037914375286255
2014-06-12,0.0010732991635706702
2014-06-13,0.05103372909512395
2014-06-16,0.004676335154640687
2014-06-17,-0.0020018149465818964
2014-06-18,-0.0006679387112754873
2014-06-19,0.005331645275506069
2014-06-20,0.003648892976639074
2014-06-23,0.0009930810285505855
2014-06-24,0.008891644840179784
2014-06-25,0.012382250369535993
2014-06-26,-0.0032435305971611804
2014-06-27,0.004861359223621011
2014-06-30,-0.0009707580496660125
2014-07-01,0.002586054843178485
2014-07-02,0.0
2014-07-03,0.005151000225915911
2014-07-07,-0.003538633122721565
2014-07-08,-0.007764588922739788
2014-07-09,0.003242887891449018
2014-07-10,0.011906689769475242
2014-07-11,-0.000319958454875393
2014-07-14,0.007650648717064874
2014-07-15,0.006962024351389583
2014-07-16,0.05103372909512395
2014-07-17,-0.02779983769137617
2014-07-18,0.0
2014-07-21,0.010626080726489701
2014-07-22,0.02120592409919388
2014-07-23,-0.008370407218106085
2014-07-24,-0.007273050850311008
2014-07-25,0.0
2014-07-28,-0.0005839826057052075
2014-07-29,-0.0011692840175308965
2014-07-30,0.004668881700498938
2014-07-31,-0.013482142842409343
2014-08-01,-0.004436116988961568
2014-08-04,0.009146009503492624
2014-08-05,-0.030162023579194498
2014-08-06,0.0009137459568639175
2014-08-07,-0.005188406759650445
2014-08-08,-0.0024510350775268715
2014-08-11,0.012801067921394805
2014-08-12,0.003325765627905575
2014-08-13,0.028858470808059904
2014-08-14,-0.004703447631776708
2014-08-15,0.006753835082957548
2014-08-18,0.0069993065937684965
2014-08-19,-0.0020359988303065594
2014-08-20,0.004648205183500461
2014-08-21,0.01866552584415695
2014-08-22,-0.00599266619907548
2014-08-25,-0.003727333817332616
2014-08-26,-0.00028765379134408956
2014-08-27,-0.0002871611479556069
2014-08-28,-0.004032332838899943
2014-08-29,0.007761805807855743
2014-09-02,-0.010073400093363261
2014-09-03,0.0
2014-09-04,0.009787225885424551
2014-09-05,0.0025746977540466657
2014-09-08,0.009384151035599406
2014-09-09,-0.011958848789646146
2014-09-10,0.003145779015774017
2014-09-11,0.0
2014-09-12,-0.011487451706669722
2014-09-15,-0.0023138167481475363
2014-09-16,0.01122797089731172
2014-09-17,0.0014306656423131198
2014-09-18,0.005416586957174172
2014-09-19,-0.010001509182994438
2014-09-22,-0.003164021131657718
2014-09-23,-0.008390160507763712
2014-09-24,0.009541963928482508
2014-09-25,-0.017709888624281613
2014-09-26,0.0035087427968267452
2014-09-29,0.01850845233797945
2014-09-30,-0.0022950887995857104
2014-10-01,-0.024125142679801224
2014-10-02,-0.013924419183615307
2014-10-03,0.015100679696357588
2014-10-06,0.0023478648563203834
2014-10-07,-0.01894119754936818
2014-10-08,0.023620965411868308
2014-10-09,-0.019149301730306666
2014-10-10,-0.049525178569087704
2014-10-13,-0.013884675788847316
2014-10-14,0.021066702943699396
2014-10-15,-0.027122380265879202
2014-10-16,-0.013842537359526383
2014-10-17,0.017034138784151772
2014-10-20,0.006353280915359474
2014-10-21,0.03209508475282291
2014-10-22,-0.010480689020581841
2014-10-23,0.012930590340817076
2014-10-24,0.014878361170772635
2014-10-27,0.0006026230986106159
2014-10-28,0.01613401091337883
2014-10-29,0.005320868448331417
2014-10-30,-0.04030623877088005
2014-10-31,0.042955762560701126
2014-11-03,0.0087823592837476
2014-11-04,0.006681244121754481
2014-11-05,-0.01630574194233725
2014-11-06,0.0017753835014878564
2014-11-07,-0.007121413026864554
2014-11-10,-0.00957564701140337
2014-11-11,0.0015028913801879758
2014-11-12,0.0020988603990422395
2014-11-13,0.008947513144449368
2014-11-14,0.007984571228342442
2014-11-17,0.00850560665597706
2014-11-18,0.013633273266107797
2014-11-19,-0.010425617730403649
2014-11-20,0.045526811537996495
2014-11-21,-0.010064198522743187
2014-11-24,0.018374651988042858
2014-11-25,0.0019291423720538292
2014-11-26,0.015842762253834904
2014-11-28,0.009440449937386656
2014-12-01,-0.002150032498126112
2014-12-02,0.011502259298804557
2014-12-03,-0.004531505480549539
2014-12-04,0.0008014091579303229
2014-12-05,0.005590434779033306
2014-12-08,-0.012555384431050878
2014-12-09,-0.00836836760321538
2014-12-10,-0.012822635353191442
2014-12-11,0.0076586307286736445
2014-12-12,-0.012889109365576055
2014-12-15,-0.008592900064495404
2014-12-16,-0.010073201259245199
2014-12-17,0.018941975308642382
2014-12-18,0.0212950094196417
2014-12-19,-0.01771425743561374
2014-12-22,0.022833336595014766
2014-12-23,0.005895059523451998
2014-12-24,0.00026709708726127307
2014-12-26,0.0029337663170623416
2014-12-29,-0.009902250827149194
2014-12-30,-0.011360979002284714
2014-12-31,-0.012867867152883267
2015-01-02,0.0019269496799962503
2015-01-05,-0.011340245450706575
2015-01-06,-0.01881300272105601
2015-01-07,0.020758711419542098
2015-01-08,0.01842949222509464
2015-01-09,0.0019059620000127736
2015-01-12,-0.004361863655409093
2015-01-13,-0.0027359176636852483
2015-01-14,-0.004118031126156128
2015-01-15,-0.004411444319618512
2015-01-16,0.007158568110265247
2015-01-20,-0.009925455259040856
2015-01-21,0.010748334202175344
2015-01-22,0.011718072562026378
2015-01-23,-0.01254095150516077
2015-01-26,-0.017714314059940537
2015-01-27,-0.046293796416783835
2015-01-28,-0.012064501409894084
2015-01-29,0.012649297959708972
2015-01-30,-0.03479931178397109
2015-02-02,0.018294334418502922
2015-02-03,0.0014846737377570444
2015-02-04,0.004175605934999019
2015-02-05,0.010067850462452078
2015-02-06,-0.01903664420518938
2015-02-09,-0.011173471332336994
2015-02-10,0.023113856496448114
2015-02-11,-0.004461036159674096
2015-02-12,0.017139977943920956
2015-02-13,0.006716125527240322
2015-02-17,0.010998874865238624
2015-02-18,-0.013621269803988494
2015-02-19,-0.001752404290712527
2015-02-20,0.00582915762143137
2015-02-23,-0.019070597846668466
2015-02-24,0.019070597846668477
2015-02-25,-0.013458451989383887
2015-02-26,-0.008875555601748188
2015-02-27,-0.011958528239852608
2015-03-02,0.02406928351461016
2015-03-03,0.001173464400779696
2015-03-04,0.0005859268530477262
2015-03-05,-0.011495828362683336
2015-03-06,-0.016138908888364053
2015-03-09,-0.014262177547626917
2015-03-10,-0.0316699835350417
2015-03-11,0.019679017523957558
2015-03-12,-0.04848085927088429
2015-03-13,0.004212019168914772
2015-03-16,-0.0032383095694945604
2015-03-17,-0.007815143487431219
2015-03-18,0.0097594033361678
2015-03-19,-0.004868237602401132
2015-03-20,0.018372993776300424
2015-03-23,-0.003519458462846123
2015-03-24,-0.013228208163315346
2015-03-25,-0.029665751283843026
2015-03-26,0.006336315319931348
2015-03-27,0.05103372909512395
2015-03-30,-0.01701911795426277
2015-03-31,-0.00605776384675085
2015-04-01,-0.014819715900837471
2015-04-02,0.0
2015-04-06,0.007437390217142561
2015-04-07,0.0070625063019433545
2015-04-08,0.0015981538795037116
2015-04-09,-0.0022379416371336087
2015-04-10,0.02184654696810589
2015-04-13,-0.006283411144806494
2015-04-14,-0.007592786464750001
2015-04-15,0.041673003538492806
2015-04-16,0.0012177030530501622
2015-04-17,-0.012243743535788621
2015-04-20,0.007975279754832672
2015-04-21,-0.009208145171855722
2015-04-22,0.00829121232886459
2015-04-23,-0.010761283524078328
2015-04-24,-0.008381064369994976
2015-04-27,0.013007197907564173
2015-04-28,0.015873510621003232
2015-04-29,-0.003944593035640891
2015-04-30,-0.010391540852093298
2015-05-01,0.026377089368327156
2015-05-04,0.0002990780884898525
2015-05-05,-0.016709861801283882
2015-05-06,-0.012951087334066337
2015-05-07,0.0006205946685093791
2015-05-08,0.017220535459691193
2015-05-11,-0.0033595918159417585
2015-05-12,-0.013551246601358482
2015-05-13,0.012020795623165997
2015-05-14,0.010059445213193914
2015-05-15,0.0006066303454087454
2015-05-18,0.012650633567884767
2015-05-19,-0.007812567638250022
2015-05-20,0.006614718397807944
2015-05-21,0.005379459896805019
2015-05-22,-0.002985194542225339
2015-05-26,-0.010518403484350448
2015-05-27,0.01826131986684976
2015-05-28,0.008859840119973332
2015-05-29,0.013144864012196295
2015-06-01,-0.01608947897263536
2015-06-02,-0.01905358031647475
2015-06-03,-0.016364109674813682
2015-06-04,-0.01291531945228979
2015-06-05,-0.014653491728963564
2015-06-08,-0.01710530154421432
2015-06-09,-0.0015987844998363193
2015-06-10,0.018075615379307082
2015-06-11,0.0009425194724791099
2015-06-12,-0.016780520279915164
2015-06-15,0.0022324626906993304
2015-06-16,0.007932773871485683
2015-06-17,0.009750205822634986
2015-06-18,0.013368653203548768
2015-06-19,-0.009619872053931689
2015-06-22,0.0059072753956023885
2015-06-23,-0.005283931657352176
2015-06-24,-0.005624822491789333
2015-06-25,0.0025037513146160748
2015-06-26,-0.0307911955462585
2015-06-29,-0.020518770664229278
2015-06-30,0.000986767300327352
2015-07-01,-0.007920563147252974
2015-07-02,0.012512485822957017
2015-07-06,-0.017162034148854952
2015-07-07,-0.004671759408346102
2015-07-08,-0.013468089249210726
2015-07-09,-0.01951110860816886
2015-07-10,0.008261720414829135
2015-07-13,0.01901570443710229
2015-07-14,-0.002694419824702712
2015-07-15,0.0013481999388092667
2015-07-16,0.007047992891341346
2015-07-17,-0.014485562751527568
2015-07-20,-0.012634400137997171
2015-07-21,-0.013144573792759576
2015-07-22,-0.0038373487189375553
2015-07-23,-0.00034970579921358557
2015-07-24,-0.019061685536042542
2015-07-27,0.01028208251134322
2015-07-28,0.021288451887960035
2015-07-29,0.001725014076822229
2015-07-30,-0.003452924203509943
2015-07-31,0.0013827700309147948
2015-08-03,0.0034482454774914747
2015-08-04,0.002749993498416144
2015-08-05,0.00792992621485833
2015-08-06,-0.0037849654866082215
2015-08-07,-0.004491115827027019
2015-08-10,0.025975406563587725
2015-08-11,-0.02286414808466072
2015-08-12,0.016772733808105247
2015-08-13,-0.020230519804106933
2015-08-14,0.005182582570621183
2015-08-17,0.00206505103133833
2015-08-18,-0.005863000051356502
2015-08-19,-0.01920797252198324
2015-08-20,-0.029703235891390473
2015-08-21,-0.03586987993910972
2015-08-24,-0.011740547237637497
2015-08-25,-0.014581856160382807
2015-08-26,0.05103372909512395
2015-08-27,0.015267681206673498
2015-08-28,0.02493888399321428
2015-08-31,0.004213619783349548
2015-09-01,-0.025551351231575273
2015-09-02,0.027651181883230767
2015-09-03,0.016643864120884703
2015-09-04,-0.019444789744591663
2015-09-08,0.03378451550571683
2015-09-09,-0.008852628069732261
2015-09-10,0.0010253316444357762
2015-09-11,0.0068097156843320815
2015-09-14,-0.0027182083691009297
2015-09-15,0.011502049239780333
2015-09-16,0.0013446888295941114
2015-09-17,-0.002017548314690443
2015-09-18,-0.023498177437081918
2015-09-21,0.004812363402447592
2015-09-22,-0.01694667963156802
2015-09-23,0.002438620429492047
2015-09-24,-0.009087623848214398
2015-09-25,0.011520311872060107
2015-09-28,-0.0017370422907115322
2015-09-29,0.016552198789225373
2015-09-30,0.030315519763128962
2015-10-01,-0.004655767884572242
2015-10-02,0.016857079467218768
2015-10-05,0.022684159112733967
2015-10-06,0.016839345400825875
2015-10-07,0.018108345413981177
2015-10-08,0.006168918019305596
2015-10-09,-0.011753813917615536
2015-10-12,0.0021757711289040094
2015-10-13,-0.005292131446923694
2015-10-14,0.023443473393122
2015-10-15,-0.0015253534146298742
2015-10-16,0.008815571201755535
2015-10-19,0.01650970236702474
2015-10-20,-0.0044756093925381385
2015-10-21,-0.002095584881589055
2015-10-22,0.030399309323604094
2015-10-23,0.014430339124275849
2015-10-26,-0.008922367301084363
2015-10-27,-0.0034752805177924776
2015-10-28,0.0069384552561255605
2015-10-29,-0.01978515597054431
2015-10-30,-0.005008028407725859
2015-11-02,0.007355900375138026
2015-11-03,0.005846419162968451
2015-11-04,0.002345200141918696
2015-11-05,-0.004401647457263509
2015-11-06,-0.004717390602075293
2015-11-09,-0.014585502872503903
2015-11-10,-0.004207076685609591
2015-11-11,-0.010594829939273185
2015-11-12,-0.014097688178725242
2015-11-13,-0.008990903840335532
2015-11-16,-0.0003113635153573905
2015-11-17,0.016682704919150446
2015-11-18,0.015805419767585024
2015-11-19,0.03380112876831851
2015-11-20,0.010441152365870997
2015-11-23,-0.005207299008816388
2015-11-24,-0.003486119873631911
2015-11-25,0.0026157811313185725
2015-11-27,0.00029033715772503317
2015-11-30,0.008955701545459379
2015-12-01,0.009161332074324895
2015-12-02,-0.007436995109896775
2015-12-03,-0.02294297026625354
2015-12-04,0.026096069424257635
2015-12-07,0.0014298904148654517
2015-12-08,-0.006882627999736345
2015-12-09,0.001725189746285312
2015-12-10,-0.0011498882838465736
2015-12-11,-0.014484249955838462
2015-12-14,0.005818731282242731
2015-12-15,0.020388214969948113
2015-12-16,0.0034052750413578517
2015-12-17,-0.01110947954886282
2015-12-18,-0.030243556783710632
2015-12-21,0.01086471827247911
2015-12-22,0.014209273654184826
2015-12-23,0.007744187665252944
2015-12-24,-0.0005713818422096146
2015-12-28,-0.0014305755036980792
2015-12-29,0.014495022916427873
2015-12-30,-0.012778853630276194
2015-12-31,-0.015553365240482144
2016-01-04,-0.013442349160954999
2016-01-05,-0.0047182118757273985
2016-01-06,-0.022419164826014283
2016-01-07,-0.038205893943045674
2016-01-08,-0.010418311343630696
2016-01-11,0.017304286972712205
2016-01-12,0.019154092404440694
2016-01-13,-0.023843811279746874
2016-01-14,0.025678250644441018
2016-01-15,-0.049525178569087704
2016-01-19,0.0013430952665394419
2016-01-20,-0.007071848384155147
2016-01-21,0.002362898181479256
2016-01-22,0.00906197629204038
2016-01-25,-0.011086940621017746
2016-01-26,0.011420955625935739
2016-01-27,-0.004351488228926368
2016-01-28,0.00535326700566029
2016-01-29,0.03443504535144819
2016-02-01,-0.006468057595631706
2016-02-02,-0.03365580762683287
2016-02-03,-0.006793517637767245
2016-02-04,0.014549510939980565
2016-02-05,-0.024827031533290755
2016-02-08,-0.007604613849088035
2016-02-09,-0.0003470421376361671
2016-02-10,-0.020337261325871884
2016-02-11,-0.0003544660512971654
2016-02-12,0.014773592568257747
2016-02-16,0.004876202055435679
2016-02-17,0.02369214200082402
2016-02-18,-0.001697840936214698
2016-02-19,-0.024429346598887916
2016-02-22,0.02204709211589253
2016-02-23,-0.01891735951351216
2016-02-24,0.013450906318251387
2016-02-25,0.014623812875061128
2016-02-26,0.0060582737961163285
2016-02-29,-0.007071698793184667
2016-03-01,0.02601893710167755
2016-03-02,0.005581951606193331
2016-03-03,0.0013087464997408088
2016-03-04,0.0016336453039339323
2016-03-07,0.010070021186500092
2016-03-08,-0.012358060489167452
2016-03-09,0.010092972152765037
2016-03-10,0.012234714337924304
2016-03-11,0.01618828847083171
2016-03-14,-0.010444803759822163
2016-03-15,0.006974856423850687
2016-03-16,0.0012633298484975763
2016-03-17,0.009109850047981193
2016-03-18,0.02165223020928628
2016-03-21,-0.010458213928441746
2016-03-22,-0.00061862154892683
2016-03-23,-0.00995049739972535
2016-03-24,-0.0037569808706175885
2016-03-28,0.0006270820026847616
2016-03-29,0.014934892368331192
2016-03-30,0.010139912680833627
2016-03-31,-0.01106691571690143
2016-04-01,0.0030864283563656835
2016-04-04,-0.013964418820696257
2016-04-05,-0.0031298988679328175
2016-04-06,0.0056267837274243246
2016-04-07,-0.016659225330005297
2016-04-08,0.002532453124975109
2016-04-11,0.0012638256212272466
2016-04-12,0.005981605372414775
2016-04-13,0.008438734242120143
2016-04-14,-0.010323827427580676
2016-04-15,-0.01074941166921425
2016-04-18,0.0060208839779005655
2016-04-19,-0.0015806529294590955
2016-04-20,0.012578730158129861
2016-04-21,-0.0009378666507726479
2016-04-22,-0.010376141349880841
2016-04-25,-0.00793248405208754
2016-04-26,0.0003185226428707635
2016-04-27,0.011084927931269244
2016-04-28,-0.02036337318186987
2016-04-29,-0.027042007721296522
2016-05-02,0.010839422134432555
2016-05-03,-0.008200972187286323
2016-05-04,-0.00834037494569429
2016-05-05,0.0016735222991392739
2016-05-06,0.004671633331528618
2016-05-09,-0.008021722080184127
2016-05-10,0.01134485318889683
2016-05-11,-0.0026575892820512917
2016-05-12,-0.01003017722339702
2016-05-13,0.005027545165972388
2016-05-16,0.015920522141869287
2016-05-17,-0.013582877430540607
2016-05-18,0.00033349230425184985
2016-05-19,-0.01207658785432563
2016-05-20,0.017397630459330418
2016-05-23,0.0026495881968842663
2016-05-24,0.027086306781037826
2016-05-25,0.010568457794070812
2016-05-26,0.0031807407559255275
2016-05-27,0.002537283227393376
2016-05-31,0.0006331472382438586
2016-06-01,0.0022134630933105972
2016-06-02,0.0031537326085454326
2016-06-03,-0.0044179258062350055
2016-06-06,0.001895616112672496
2016-06-07,0.006293438969041458
2016-06-08,0.00031369415062917894
2016-06-09,0.0015666250890358474
2016-06-10,0.003126054461210062
2016-06-13,0.004048976762268203
2016-06-14,-0.0009328116677264166
2016-06-15,-0.01662796708596747
2016-06-16,0.0025276635999297646
2016-06-17,0.00220663541514197
2016-06-20,0.01282647973862214
2016-06-21,0.004652151548355666
2016-06-22,-0.000928627064404658
2016-06-23,0.02144676119754906
2016-06-24,-0.04463095743924134
2016-06-27,-0.026659668716491915
2016-06-28,0.015183727249450097
2016-06-29,0.0234486018334039
2016-06-30,0.02688253488897893
2016-07-01,-0.001525734587716644
2016-07-05,-0.0021397871394220375
2016-07-06,0.008834582168528936
2016-07-07,0.006952158950253928
2016-07-08,0.023810655417633254
2016-07-11,0.011114630199790414
2016-07-12,0.016157062359749744
2016-07-13,0.0020015868142265994
2016-07-14,0.005412288126934266
2016-07-15,-0.003700269690209612
2016-07-18,-0.000570234422113197
2016-07-19,0.002849140598933319
2016-07-20,0.015245895214892684
2016-07-21,-0.04060033418108109
2016-07-22,0.011316027336625827
2016-07-25,0.0008651563953347021
2016-07-26,0.011464326091203014
2016-07-27,-0.00743679696063358
2016-07-28,-0.0017242344829871501
2016-07-29,0.002585578333306084
2016-08-01,-0.00028764472216989207
2016-08-02,-0.00835579434872882
2016-08-03,-0.0014590446479468735
2016-08-04,0.009589197405296974
2016-08-05,0.01150103631412787
2016-08-08,0.0017136388389537135
2016-08-09,-0.0034306237478249715
2016-08-10,-0.011231136988672865
2016-08-11,0.004334514543516661
2016-08-12,-0.0031767194572641555
2016-08-15,0.009787205595488282
2016-08-16,0.008556762850841842
2016-08-17,-0.005410934333142004
2016-08-18,-0.0014288911911316726
2016-08-19,0.007691214673150204
2016-08-22,0.003399325016164566
2016-08-23,0.0011308999643674278
2016-08-24,-0.007087038902315212
2016-08-25,-0.0017088078118244123
2016-08-26,0.004833257142077897
2016-08-29,0.00819093494075086
2016-08-30,0.0042102779622461865
2016-08-31,0.005307946209373983
2016-09-01,0.0036159791258833
2016-09-02,0.0016643329498007308
2016-09-06,0.013489420376208646
2016-09-07,-0.0030124225161029805
2016-09-08,-0.0005488186877151172
2016-09-09,-0.02782570400454681
2016-09-12,0.017897524832156283
2016-09-13,-0.013112416283795936
2016-09-14,0.0002809090154838064
2016-09-15,0.026047510119161982
2016-09-16,0.02990950349205091
2016-09-19,-0.013631363370681486
2016-09-20,-0.0005383507890864791
2016-09-21,0.008312294241245138
