Date,INTC_rsi14,INTC_macd,INTC_macd_signal,INTC_macd_hist,INTC_bb_upper,INTC_bb_middle,INTC_bb_lower,INTC_bb_position,INTC_bb_width,INTC_stochastic,INTC_mom_5,INTC_mom_10,INTC_mom_20,INTC_mom_60,INTC_mom_120,INTC_roc_10,INTC_roc_20,INTC_mom_acceleration,INTC_vol_5,INTC_vol_10,INTC_vol_20,INTC_vol_60,INTC_vol_parkinson,INTC_volvol_20,INTC_downside_vol_20,INTC_vol_asymmetry,INTC_dd_20,INTC_dd_60,INTC_dd_120,INTC_dd_252,INTC_days_since_high_60,INTC_days_since_high_120,INTC_sharpe_20,INTC_sharpe_60,INTC_sortino_20,INTC_sortino_60,INTC_calmar,INTC_ma_5_20_cross,INTC_ma_10_50_cross,INTC_ma_20_60_cross,INTC_ma_50_200_cross,INTC_adx_14,INTC_adx_28,INTC_trend_slope_20,INTC_trend_slope_60,INTC_skew_20,INTC_skew_60,INTC_kurt_20,INTC_kurt_60,INTC_autocorr_1,INTC_autocorr_5,INTC_autocorr_10,INTC_mkt_corr_20,INTC_mkt_corr_60,INTC_mkt_corr_120,INTC_beta_60,INTC_beta_120,INTC_rel_strength_20,INTC_rel_strength_60,INTC_rel_vol,ew_value,ew_vol_5,ew_vol_20,ew_vol_60,ew_ret_5,ew_ret_20,ew_ret_60,ew_dd_60,ew_dd_120,ew_dd_252,ew_sharpe_20,ew_sharpe_60,avg_correlation_60,regime_0,regime_1,regime_2
2011-01-04,-1.5819169202797465,-0.3951533703663996,-0.2366138519334261,-0.45574159164725164,-1.4089048428668955,-1.3846569317311304,-1.3450642548710066,-0.38876348644890374,-0.53757099876821,-0.1838413495430794,-0.10108892740784484,-0.8155232294888137,-0.8627025845957763,0.37401759073230684,-0.6344704232334237,-0.8155232294888138,-0.862702584595776,-0.9645884964701003,-1.1787020214747588,-1.5259465751703176,-1.5149434060849845,-0.9061188856662147,-1.4778060981447152,-1.317919376722672,-0.669604478151774,-1.0206458011210844,-0.12187104914401661,0.34311767588436026,0.5078732068777778,-0.34956605394705886,-1.1168175047424693,-1.2732822580624774,-1.4773472644274168,0.604841778836042,-1.0185946278041749,0.4766379937709694,-0.052355138695660004,-0.7670515024400201,-0.3786562985361717,0.29887502483244616,-0.25556329360098673,-0.42003785750869554,0.004862419932967506,-0.660264932444527,0.21385190735898751,-0.6698702745699331,-0.01959436240632253,-0.17324340607124045,-0.26705413444051107,-1.1345874929384299,0.7721147793196661,-1.313994271756098,-2.010369653443617,-1.144358074472923,-0.07148100941342911,-1.1110968475874812,0.11739453124908193,-0.9723797974666654,-0.3449286955134882,0.4211121063535393,-1.0528650717392127,-0.8660817397560241,-1.1977673535029854,-0.7292476141267826,0.7316412910691908,0.005784869142348539,1.3986543362015005,1.006310128900955,1.0382149180322353,1.0441203721470986,0.09270017845033782,1.629500763116086,-1.0069864418260497,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-05,-0.7854781260518126,-0.3715449660092054,-0.27192746921076805,-0.30512216670907183,-1.4148176370077654,-1.3877914402559082,-1.3451302562201044,-0.732639194175925,-0.5903221052518788,-0.871606957475093,0.291976670068807,-0.2580798883758754,-0.6475519330812359,0.456989118769193,-0.5819818177385707,-0.25807988837587653,-0.6475519330812367,-0.4824982511807322,-0.6234801702473093,-1.1878600193721212,-1.2750131148366022,-0.8645330283009002,-1.2526391130374332,-1.3123375953413363,-0.669604478151774,-0.6850035783864816,-0.39996991970482937,0.15694975362401772,0.35120186193079395,-0.47201546038969905,-1.1123285424579228,-1.2687637855091025,-0.9686742112054051,0.6973875684795801,-0.7920475898428453,0.5737309973639715,-0.05235505957288387,-0.6245078215638269,-0.417654703480162,0.23088574742803153,-0.23340572966758738,-0.33979921844667627,-0.10544500011074616,-0.6178205257583484,0.1887400254280779,-0.17198595713105858,-0.031073421227457033,-0.2950584691418502,-0.3575646508300968,-1.2983754493629875,0.7846015015429382,-1.5133236614629844,-1.7869027995866493,-1.165919344524078,-0.046433799783836154,-1.114395146188636,0.15418872171075249,-0.7596044659574415,-0.20275196099067294,0.949899138722901,-1.0369198757700353,-1.221093184236211,-1.1649530659105527,-0.7554619683557615,1.1116346356929414,0.17771069819996926,1.3279953842070864,1.0587346939097528,1.083783509023986,1.0847635207500217,0.334281904716849,1.5681587056093536,-1.0554297803164292,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-06,-0.8133221583301214,-0.3827534030411718,-0.2951686770698602,-0.2768031379115086,-1.4189427678122304,-1.3914388316408095,-1.348220662451784,-0.9933648257938315,-0.600334831469018,-1.441704641653812,-0.11621265767140478,-0.34432609946302345,-0.7168639793297497,0.33434088842826004,-0.48694405133136437,-0.34432609946302456,-0.7168639793297495,-0.37014851274319066,-0.3226388708602957,-1.0886134200525168,-1.224174997166405,-0.8277263861890137,-1.1804395891501702,-1.3117946972388381,-0.6060629077341336,-0.724498408304441,-0.6250904587342104,0.006247153053536162,0.22437668801405736,-0.5711380362081686,-1.1078395801733762,-1.2642453129557274,-1.0706942920473823,0.5330417409056026,-0.849126983777174,0.42204589051367697,-0.052355106790285884,-0.5688166888310973,-0.45994344945580196,0.16278761318419738,-0.21231215329880004,-0.34998555065102377,-0.20495490213565995,-0.6099062340853626,0.15811609391536954,-0.11965633088155528,0.05459729795696761,-0.44680524470424027,-0.4503977449716645,-1.4882330368886532,0.7656376890224559,-1.3741589401696888,-2.1240494526190106,-1.2279998857203225,-0.10481818654904469,-1.1625147996727465,0.07320207686993642,-0.9913055278685303,-0.3178709828049837,1.129361903190844,-1.0169096185204547,-1.2181701190726912,-1.0996840120997595,-0.7417981720296654,1.2718200040131205,0.31130577348060534,1.4267505083515297,1.1141146733018108,1.131921011540693,1.1276979109863638,0.49948994412888426,1.6710004869011632,-1.1634413139314457,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-07,-1.06606253693978,-0.41525988731492314,-0.316140065414559,-0.3105338364789225,-1.4284810917996686,-1.397422777149863,-1.3502603053346085,-1.149712608154231,-0.6687870072323545,-1.5384411416081678,-0.4916539393312515,-0.302747887918138,-1.013703552876267,0.14523367420995703,-0.7381310461786346,-0.3027478879181386,-1.0137035528762663,-0.6274003709363006,-0.2719725030360176,-1.141625331536867,-1.3451057250925031,-0.8293881215701333,-1.2278108685033817,-1.3006939860792182,-0.6061901992213117,-0.87891638584259,-0.7707690445028619,-0.09127456494439573,0.14230638001056536,-0.6352816133568353,-1.1033506178888295,-1.2597268404023525,-1.656509757109241,0.29371675843927947,-1.1540414902111062,0.19703218253018978,-0.05235510357808235,-0.565344414143921,-0.4909183103075887,0.07835514394424592,-0.1960780874274375,-0.31532378209809464,-0.30544261638897857,-0.5822692015234123,0.12733607544647826,0.030787947927680862,0.20254930935119705,-0.2907637084850732,-0.4482347438706575,-1.0295856746029617,0.739783869079021,-1.319347995496164,-2.47986910543195,-1.2686719302192573,0.15156614601872445,-1.1953354130567522,0.31135356493024363,-1.109360527087835,-0.3705599317851141,0.9968454149743685,-0.9999359528688544,-1.7074203503379495,-1.0096109004358298,-0.739964086062396,1.6972306808802335,0.44218443509169053,1.4308583273595803,1.0704280940928483,1.0939476709995202,1.0938290533154373,0.6395658539108114,1.6742932610163659,-1.2088411083005146,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-10,-1.5292018467701887,-0.45530669330210016,-0.33981502803751923,-0.3574811639466379,-1.438966706698192,-1.4039766865981602,-1.3524518076867635,-1.0295392832343204,-0.7448791621343173,-1.0975217132333372,-0.6715910227129778,-0.36816297461038716,-1.0877802410100406,0.36514093116597557,-0.7950768420675732,-0.36816297461038716,-1.0877802410100408,-0.4410000614512,-0.28578263612609545,-1.1103437628493515,-1.3423938008993381,-1.0532704508492916,-1.1487854678669245,-1.2888348468113437,-0.6324109152348862,-0.864960461632266,-0.7310433374953825,-0.06468095699844645,0.1646864778990629,-0.6177900311948131,-1.098861655604283,-1.2552083678489776,-1.7909709249748413,0.6371720539781365,-1.2423873936950995,0.6257617075420797,-0.0523551907335424,-0.5955696964809647,-0.5227619509306148,-0.019977336007441983,-0.18327341268268696,-0.1401958363286703,-0.39788023619167623,-0.5559086599697904,0.07990604193805713,0.1727222914239607,0.8516294717619395,-0.2966954044447034,-0.6866228528136291,-0.8737367002897165,1.68991511449324,-1.1088955554012103,-2.491371106264741,-1.1767162816413475,0.1522160109574712,-1.15474196614656,0.34688540701994164,-1.3014441018539114,-0.22501155354248878,1.0426053765796466,-0.9676165844820555,-1.7100934436004387,-1.033390566956946,-0.7243100424553787,1.712464468305774,0.7673711596547278,1.5155760172927337,1.2800181165148687,1.2761279524400648,1.256317734443427,1.0963315479633347,1.7586617446217567,-1.1098646097449372,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-11,-1.2172203637142691,-0.48032367282576915,-0.36725290077991146,-0.35524802503259595,-1.456738625434836,-1.4109295610325592,-1.3475050606683763,-0.15196328387214142,-0.9514363793539385,0.4479817626799441,-0.3584398832273406,-0.3356212546266083,-1.13527973576101,0.33773781194353586,-0.6560309048359129,-0.3356212546266071,-1.1352797357610107,-0.5250030752071065,-0.3310218862020583,-1.1028701568855004,-1.3767267755032935,-1.0557435091476177,-1.1996606963069658,-1.2696916064059744,-0.6324109152348862,-0.8826846733380587,0.27730635840740236,0.25446767163034023,0.4332689720160356,-0.40787438263357734,-1.0943726933197364,-1.2506898952956025,-1.9051641156586798,0.6013289651949655,-1.2926167011219198,0.5880426451229621,-0.05235521029805334,-0.5452624146094919,-0.5463052298846633,-0.12118376521525438,-0.17434720421509517,0.03239056922464532,-0.46980133356611015,-0.49782636752058507,0.033890719831177994,0.21724215842286343,0.8833606975194106,-0.17544527388352638,-0.6749915197664796,-0.8668235619184832,1.6547322435820977,-1.1736771390027478,-2.075512163124768,-1.1967644648520779,0.21163409521549073,-1.1798478228495444,0.3695712723120484,-1.5304637728565624,-0.3279259192857529,0.3790789180845812,-0.9680673248901125,-1.2002194271301658,-0.8019028561069981,-0.6665306619067725,1.9783040802532001,1.1091384110564408,1.8086683355710729,0.8298582725326864,0.8848390631971709,0.9073226892586737,1.378007421372894,2.0411804874923836,-0.8760686963917587,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-12,-0.306945178386645,-0.44500356452540907,-0.3945117835462817,-0.1937209393160558,-1.4642633727310193,-1.4134941300465154,-1.3446199236145295,0.5953517551462117,-1.0462329882621857,1.5087917730119376,-0.26546148074802967,0.011171806999028725,-0.5765606634947892,0.5141905730525631,-0.7053261459002672,0.011171806999026803,-0.5765606634947895,-0.005026759798154496,-0.12004294353436945,-0.665510791159772,-1.2993725677516657,-0.9808431419036763,-1.2263764881929071,-1.3027248665842093,-1.0380345602110201,-0.08221925991262863,0.654840654343485,0.4760882489418462,0.6197758282657657,-0.2621064768752505,-1.0898837310351899,-1.2461714227422276,-0.852154862108349,0.8084450544380247,-0.7986872892318622,0.8291576595421655,-0.05235497946931102,-0.5411990309408901,-0.5524134377535589,-0.18425760360013788,-0.15571697354196617,-0.024775698989605435,-0.5646297136154378,-0.43546834909225046,-0.004711244161091,1.1745318561995246,0.7988983237328239,-0.20672467544248677,-0.8147179485657207,-0.863752582802971,1.8964665552806843,-1.2406521326428526,-2.394622558135888,-1.1510334068684451,0.07838008132457279,-1.069334467857645,0.23499480699340958,-1.0263036607047267,0.11792083273114039,0.4515980873137589,-0.9360315268887107,-0.720927828407132,-1.0816734082700097,-0.7100072524406952,1.6978513985972883,1.3691428974554245,1.6116435079686504,1.2655981330246837,1.2635937839703453,1.2451383659213433,1.9719598597629788,1.8561392998445925,-0.7713577965790098,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-13,0.41527149075695596,-0.3789070829110629,-0.4088239888724268,0.01698022609941781,-1.4683337047065148,-1.4144630426862463,-1.3421873232642967,0.6412988122874513,-1.1052835957868128,0.8398663187048492,0.42646883508708383,0.21576191309590026,-0.3673717160141053,0.7074490991856761,-0.5911342848962942,0.21576191309589782,-0.3673717160141056,0.03204611534976894,-0.14755313002811793,-0.5245565352065756,-1.159589979894444,-0.9718623986639076,-1.0568397747343874,-1.3089017493822963,-1.020260738344438,0.03702736951087224,0.6547452242401024,0.4672342684921112,0.6123246787425174,-0.2679300615055215,-1.0853947687506433,-1.2416529501888527,-0.47557268121662677,1.0510930766437598,-0.5301956734121624,1.0907801996195632,-0.05235501451341267,-0.3982349247566676,-0.5331796280687658,-0.23821443913931953,-0.14158009227803411,-0.09656323648421022,-0.66736085220025,-0.3410706653482111,-0.0420421348836718,0.9061488607754972,0.6471347384003812,-0.647288337720941,-0.8561002550888646,-0.6124040198358995,1.7013806788233004,-0.9704950235352788,-2.161181321284331,-1.0286702205030938,0.09421402775200313,-0.9560947378841299,0.25669758380919755,-1.0165037087758977,0.27873288106718763,0.7575550441920718,-0.9298253771197635,-0.5288108833759481,-0.960384470422528,-0.6378251175533406,2.0364810129973456,1.7966879782141394,1.790401818983421,0.9195875027817149,0.9628336940069148,0.9768869944355527,2.413932692117451,1.996553936966855,-0.8165864669405569,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-14,0.49350678259279757,-0.32748346492750363,-0.4062481285666525,0.1466952056070682,-1.4681380918937548,-1.4144060593208136,-1.3422825122193374,0.02718764336761793,-1.1026360940208377,0.15758199475258403,0.6740921936827264,0.11749033976539283,-0.23250865477881924,0.6915804038057486,-0.601163915245763,0.11749033976539067,-0.23250865477882024,0.34330055863679826,-0.43015266598996116,-0.5265148356202902,-1.226000214575947,-0.9704531787598084,-1.1939689630538957,-1.3149987335141928,-1.0726513681437924,0.10385171456394003,0.37080709916030385,0.2810612795762895,0.45564906990453313,-0.3903828004715551,-1.0809058064660968,-1.2371344776354776,-0.25758053199567965,1.030498869194858,-0.36167072972136677,1.0710631246216078,-0.05235518760516755,-0.21423905632557516,-0.5278734430522213,-0.28093770377395105,-0.12458170059759062,-0.15676110913930433,-0.769055461808685,-0.27118039789632137,-0.08096021404303479,0.8377639802578923,0.6631256687478594,-0.5688116057706298,-0.8578164970710148,-0.6427082417732308,1.72554606493976,-1.0056481362305478,-2.2999055591550235,-0.9978567063879333,0.09719914372468919,-0.8754170898806052,0.2610967828285757,-0.9551189921309183,0.03002950458335732,0.6700509406984609,-0.9267973368171663,-0.36473544023176063,-1.3002862682096386,-0.6862588164177129,1.7272994166526536,2.107802236901227,1.9480048601597748,0.8767002817946177,0.9255551733056768,0.9436378545437393,3.3823715715572646,2.214661842492113,-0.8723830603551859,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
2011-01-18,0.11736562001357566,-0.3174023171226541,-0.3932753865775298,0.14101427759134277,-1.4714666651608663,-1.4156597992168276,-1.3412549418240247,0.06986295270436539,-1.142485616776207,0.15758199475258403,0.5255094384164334,-0.11914117034441347,-0.40611108449529615,0.3605497560880134,-0.6292695926033091,-0.1191411703444158,-0.40611108449529687,0.3218563171294595,-0.1861741881160466,-0.38771552122030406,-1.145474475553697,-1.057902191903736,-1.0478127250605342,-1.3127374931212419,-1.0006628373526973,0.022130100107247534,0.37080709916030385,0.2810612795762895,0.45564906990453313,-0.3903828004715551,-1.0764168441815503,-1.2326160050821027,-0.5367922703207495,0.6324767268915447,-0.5762664677593337,0.6080663375560059,-0.05235504958073928,-0.04528327899089173,-0.5350355255645548,-0.3245503995767492,-0.11346245533591727,-0.2869491297423739,-0.8492587420613792,-0.22420602306588833,-0.11614008992728636,0.9231551703566049,0.6663973454143414,-0.6409511778171924,-0.8260175775697509,-0.7781116469812102,1.6836542142598814,-1.489562349532486,-2.386847443310134,-1.0714184195445366,0.12211338989509216,-0.9676677535321633,0.3049561539896891,-1.152730097495962,-0.24353530073944127,0.7741455624303692,-0.9535070003090758,-0.20728438097752827,-1.2804755841276736,-0.6938734093305553,1.4193883207627458,2.051096813445726,1.860745235847953,0.4772164397869559,0.5783149854051126,0.6339303509629423,3.2577364532719866,2.1234530351252086,-0.8785073667275579,-0.3644202585395019,-0.7346503871473423,0.9374724665560374
