Date,AMD_rsi14,AMD_macd,AMD_macd_signal,AMD_macd_hist,AMD_bb_upper,AMD_bb_middle,AMD_bb_lower,AMD_bb_position,AMD_bb_width,AMD_stochastic,AMD_mom_5,AMD_mom_10,AMD_mom_20,AMD_mom_60,AMD_mom_120,AMD_roc_10,AMD_roc_20,AMD_mom_acceleration,AMD_vol_5,AMD_vol_10,AMD_vol_20,AMD_vol_60,AMD_vol_parkinson,AMD_volvol_20,AMD_downside_vol_20,AMD_vol_asymmetry,AMD_dd_20,AMD_dd_60,AMD_dd_120,AMD_dd_252,AMD_days_since_high_60,AMD_days_since_high_120,AMD_sharpe_20,AMD_sharpe_60,AMD_sortino_20,AMD_sortino_60,AMD_calmar,AMD_ma_5_20_cross,AMD_ma_10_50_cross,AMD_ma_20_60_cross,AMD_ma_50_200_cross,AMD_adx_14,AMD_adx_28,AMD_trend_slope_20,AMD_trend_slope_60,AMD_skew_20,AMD_skew_60,AMD_kurt_20,AMD_kurt_60,AMD_autocorr_1,AMD_autocorr_5,AMD_autocorr_10,AMD_mkt_corr_20,AMD_mkt_corr_60,AMD_mkt_corr_120,AMD_beta_60,AMD_beta_120,AMD_rel_strength_20,AMD_rel_strength_60,AMD_rel_vol,ew_value,ew_vol_5,ew_vol_20,ew_vol_60,ew_ret_5,ew_ret_20,ew_ret_60,ew_dd_60,ew_dd_120,ew_dd_252,ew_sharpe_20,ew_sharpe_60,avg_correlation_60,regime_0,regime_1,regime_2
2013-05-23,0.6393006352409656,1.280650240664503,1.3833624216002065,-0.032890606367522224,-0.33870983485450956,-0.4952673518560579,-0.6871196856897335,0.3070650848338007,2.890614603505612,0.02422662882503122,-1.2250203184282347,0.17097781296998166,3.0892412949966266,1.502270617927728,1.2801651914735834,0.17097781296998166,3.089241294996626,0.34213247439206823,1.407262944963114,0.9236088922360358,0.9171520237482551,0.5508523383108578,1.757146008550507,-0.7772766452723667,-0.40428826786789046,1.6284482926358987,-0.026780623240713952,0.5490538055193319,0.7719915556054172,-0.9152409901019819,-1.0593408573572178,0.38424431975209256,2.4793700970838493,1.4683875070551078,3.0861401517111706,1.7318332478505907,-0.054824383938430594,1.394399362526559,3.0223122190098346,2.2143718434692485,-0.31922773975064633,2.1214726157482557,0.2405960108728127,1.419930302889312,0.6735416436641655,-1.2222452842464266,0.9376959278068813,-0.4071977665098745,-0.8588256161900235,0.814801528855452,1.0700201716727866,-0.3288452732027761,0.26495393240632154,0.027061443162861906,0.3117311475236264,0.16738559096516065,0.5119672176445217,2.9183813778442613,1.234622380594284,0.6994622841372955,-1.492783799018347,-0.02312571137857357,-0.3327414712972917,-0.5241804767464853,-0.6171078707282409,1.6801215161727605,1.580779909240766,0.24910573670324576,0.2577788874146253,0.2577788874146253,1.7056290703893593,1.6721340814120738,-1.117999985633911,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-24,0.4897680885454065,1.2089745471423787,1.378293267655405,-0.20108333162633596,-0.34270910186444775,-0.4782140520506369,-0.6436673135164889,0.3097112506271519,2.455329907575268,0.11690660422175181,0.4658942447341054,0.21452520519803908,2.956103354030703,1.4265014767381392,1.1858046643432727,0.2145252051980399,2.956103354030703,-0.18124477735437222,0.49405028617776403,0.922412335035138,0.9119917539731801,0.5210761702710461,1.636956591626222,-0.7292213536351996,-0.40428826786789046,1.6587940845660412,0.08157758257213527,0.634339739131048,0.8439878777825747,-0.8766504481649932,-1.0518270213354215,0.3912712970732264,2.3833925146326225,1.4009907188225088,2.959750353809185,1.6413267288349096,-0.05482440812239946,1.2440011273383704,2.953180314519993,2.3306553966702412,-0.2786084626948155,1.7626599190509957,0.38401820043038265,1.2415341419387316,0.7153088077850418,-1.0413753178108023,1.0531849408882854,-0.454608381615881,-0.7918491080851131,0.8676821487220239,1.0231447121984036,-0.27366034664445815,0.24896437989258036,-0.08903640227506135,0.2524796061923748,0.09605818902842227,0.45002441035320695,2.849437824537879,1.2341650017824701,0.6385326950053481,-1.4925021879765383,0.007113560320101775,-0.34736889193503045,-0.5564435797127625,-0.35787953501834474,1.533027963187018,1.4324380786082234,0.25289730891890416,0.261568400986779,0.261568400986779,1.5586584523235403,1.5366398048485448,-1.2167117833754433,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-28,0.5236091429139724,1.1498927735802515,1.358909749747727,-0.30399177685240303,-0.353915920459583,-0.46013499095418653,-0.5887965546247107,0.26974307602445974,1.88573404876245,0.11690660422175181,-0.148418533409679,0.09459016081200682,3.196204050608859,1.553495463917,0.970642376486495,0.09459016081200648,3.196204050608859,-0.3234560789356951,-0.788567356315928,0.8868241405049069,0.7673191213521894,0.49037175384801684,1.5928140723732416,-0.7243522188134446,-0.4359271328582281,1.6111931586588653,0.08157758257213527,0.634339739131048,0.8439878777825747,-0.8766504481649932,-1.044313185313625,0.39829827439436016,2.643584253646612,1.5368999236284049,3.2210925768326804,1.790492542494906,-0.05482438694999766,0.9229545656683521,2.8700484956643284,2.452428155657059,-0.23859076140181595,1.4114122825657442,0.5293198222639385,1.0249201766061888,0.7542123687013581,-1.3069153109404605,0.8477219221149725,-0.05647382152036805,-0.735374948897128,0.7853985611908086,1.1971321368800316,-0.23560964108526036,0.16858645156232466,-0.12893474159685414,0.34273845838874717,0.05166601574292765,0.4631041514692412,3.0890671495352433,1.3557490093666984,0.5679577281761036,-1.4742890351336708,-0.5973723135171429,-0.40102083294909396,-0.5594725033124757,-0.8603473369615224,1.643750311115237,1.4534364144731409,0.4981166860962261,0.506654635697246,0.506654635697246,1.7244959080949411,1.5612779907731287,-1.2295274150092315,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-29,0.6509253956514224,1.0883614462927367,1.3307680115451284,-0.39247371968376027,-0.3731040013817872,-0.44256881050325086,-0.5249941081702248,0.12085716802598508,1.2062136396560774,-0.5339604911789757,-0.2345814483985893,-0.3844295745004439,3.0508516105542625,1.6973765230583049,0.7554283576300723,-0.3844295745004443,3.0508516105542625,-1.3523117372018965,-0.8545206264771619,0.44677708059406573,0.8141205299841165,0.41133084583265284,1.4629668660924178,-0.7998227432689662,-0.4359271328582281,1.7297573829056423,-0.10804992346620343,0.48508884696628224,0.717993884840619,-0.9441841265724973,-1.0367993492918286,0.405325251715494,2.5072620209351406,1.7033301531227336,3.0831779279616094,1.9960161193864194,-0.05482437586373862,0.5984788735369672,2.7229354438610116,2.5607669950633407,-0.19765156132322395,1.121951795698454,0.6463684637315135,0.7806889547025768,0.7861547408003963,-1.0939527358087602,0.7645381336591598,-0.2505971657853261,-0.6141723111544238,0.7235527766395078,1.1942040552655255,-0.4307894971853135,0.08305578903746591,-0.07971057071022662,0.6008142044144369,0.056769882990165964,0.5817896340070069,2.9455215904389047,1.48601413258875,0.6092989068554236,-1.5017393620192827,-0.2437995307598221,-0.5227213188082195,-0.5509798925750006,-0.4983581349548467,1.4448985660061022,1.5858530163894577,0.1285292719742563,0.13726788997514397,0.13726788997514397,1.6054497089341602,1.697109481131703,-1.2293627812998753,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-30,0.14554776972540892,1.0028797944659313,1.2950958481598622,-0.5234411415076684,-0.39887212120976645,-0.4276952564982769,-0.4589388472492064,0.19386022575090955,0.48438522531378875,-0.3216391293925557,-0.2080166563592576,-0.7116440994843309,2.4170120752830053,1.650829304009731,0.8329562525015004,-0.7116440994843304,2.4170120752830058,-2.0166038282389076,-0.9191981351746041,0.45976351672402294,0.8111012299467133,0.43525652111893653,1.1738349761964642,-0.8024738874871936,-0.3780690085634965,1.5718238292060978,0.054487385253070314,0.6130177473838564,0.8259883681063551,-0.8862983136670141,-1.029285513270032,0.41235222903662777,2.0136286041911595,1.6499760636944887,2.4071656129807533,1.9318311960134154,-0.05482438292750864,0.33445738993854957,2.542028866122926,2.637113482916112,-0.15669677233233667,0.7375854773141534,0.7641233922142125,0.5206962888847835,0.8099867029127173,-0.579249964665323,0.8051654903654656,-0.4788922721204078,-0.660051176317653,0.7551534630768463,1.302133165729759,-0.4585857181192544,0.3495592455982029,0.05038277791733153,0.6519284670131082,0.15788882067984383,0.5595153010092864,2.371530244087163,1.4997728073185208,0.45415520596920583,-1.4775545299552117,0.02579535785422933,-0.42177174299530884,-0.47414192687479395,-0.8629745775004815,0.8108658926808143,1.299022577303171,0.45415051432890136,0.46271233547153695,0.46271233547153695,0.815045658949562,1.3407048851882293,-1.168883722791585,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-05-31,0.1906389758499598,0.9418249858535135,1.248277451544935,-0.5668358253872972,-0.4105580243174029,-0.4171811940941971,-0.42049642308662977,0.04795903555107811,0.09904107228018919,-0.4631867039168357,0.14880056482758944,-0.8170045412384387,1.422327217946581,1.6637291024464895,0.8383538597020167,-0.8170045412384384,1.4223272179465805,-3.463572062036262,-0.9759273085109029,0.3213622498128243,0.616368535946255,0.43773070611676995,0.8623743699611696,-0.8078628766286753,-0.3780690085634965,1.3431919078602752,-0.053870820559778744,0.5277318137721404,0.7539920459291978,-0.9248888556040028,-1.0217716772482357,0.4193792063577616,1.8332131105501286,1.6617964441396715,2.0823092129896,1.9468286462415705,-0.05482439273314204,0.23482893338623306,2.344359168140675,2.6563109994350977,-0.11523758823022259,0.35602507481666085,0.8746520518098774,0.36140893368606575,0.8359004242160284,-0.44050072377806704,0.7808717293516857,-0.21795226470576295,-0.6668662693649087,0.7247792714049516,1.2623875973050587,-0.4219025406925173,1.2483241343884,0.059168670781213566,0.6620465134577381,0.189706768361063,0.5647519556198306,1.2278946984943209,1.5397382108606767,0.59483480502297,-1.5043880082631584,-0.14458242467709298,-0.41545299098729754,-0.49590477239842035,0.19622336677835303,1.1629807533666265,1.2513439632131225,0.09286826435576291,0.10162624458886697,0.10162624458886697,1.20292659782661,1.3041521556918894,-1.2759493332370127,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-06-03,-0.0215369808219507,0.8681290946663351,1.1977658672600233,-0.6333158166901275,-0.4191371830682309,-0.4096161984588363,-0.3926205143514546,-0.1290779070369204,-0.17620307336057267,-0.6047342784411158,-0.1197785050615423,0.2634624509909994,0.90407867851162,1.613388434158231,0.74387493655166,0.2634624509909988,0.9040786785116199,-2.1290398263844295,-0.9571325554159181,-0.3908450602593323,0.4545074763650584,0.452967982935849,0.507632085345171,-0.8000808800381443,-0.3922712231437643,1.1587809640483033,-0.16222902637262795,0.44244588016042424,0.6819957237520403,-0.7709030337970989,-1.0142578412264391,0.4264061836788954,1.4282057897013276,1.6075513105747603,1.5410954858118802,1.8949701278029025,-0.05482443271221541,0.11344043639197096,2.301526428231527,2.6418528006598696,-0.07706601616299442,0.0021814116882779883,0.9795690800058301,0.22429909023717795,0.856557929555602,-0.04433258757182191,0.8601910762814267,-0.07579918999142823,-0.7000351094088417,0.7618597844453026,1.2361682322116674,-0.20976606709045528,0.9882354141724866,0.098067532474956,0.6486494203618919,0.12530899505672935,0.47958414371065733,0.8771010935455602,1.5701051711468812,0.10117818200500917,-1.5088294053217528,0.23763131431695306,-0.4858884867125763,-0.42486299467824856,-0.4124029495495567,0.41770972931422223,1.065994108780637,0.033069907097032454,0.041860354995991264,0.041860354995991264,0.4015789413771707,1.0686597474711506,-1.313893430261176,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-06-04,-0.5076540429253941,0.7853690606207218,1.141596376009794,-0.709275995672824,-0.4233724740261469,-0.40500026653518484,-0.37687455976377204,-0.02844661656076501,-0.3251949542996985,-0.42779896659567135,-0.35324194979336365,-0.36893356142333067,0.44053462833623047,1.328519469317532,0.6896683460024657,-0.36893356142333084,0.44053462833623047,-3.3250759608124456,-1.0496230279943157,-1.3859067095323647,0.22848466043249646,0.34839420272114424,0.15375331075968052,-0.7530789129710537,-0.41154212464407314,0.8928826415346427,-0.026780623240713952,0.5490538055193319,0.7719915556054172,-0.6734468053259562,-1.0067440052046428,0.4334331610000292,1.0088554945334847,1.347302012818161,0.9961652093829209,1.5561702490774394,-0.05482441132742475,-0.02276433365921252,2.1766186278632045,2.602659527539772,-0.037170652849483087,-0.22636621193389592,1.0898553645239624,0.11578281639731339,0.8789298243415774,0.28011905568216927,1.1063822092354991,0.2361696532098959,-0.5708074567296377,0.823577892029288,1.2009573188617977,0.051083710294793284,0.5603728985334285,0.07288605097749126,0.5966732249769308,0.05499483797969375,0.4479020360867879,0.4209077541296418,1.2583382629900477,0.07729754751362607,-1.5117415858878098,0.23481956721456584,-0.5695660301397696,-0.45040905198886966,-0.5007397011323369,0.09479676352823224,0.8519898433331292,-0.00613929027793339,0.002672446351638796,0.002672446351638796,0.0545094942206493,0.8596413145838476,-1.4057803675086287,0.8897565210026093,-0.27386127875258304,-0.7698003589195009
2013-06-05,-0.5973986453523978,0.7256779354597325,1.0789621482677192,-0.7120770738639566,-0.4285035426127541,-0.3998714509090089,-0.3588417051663478,-0.4484981983318522,-0.4963455950251887,-0.7816687465964659,-0.20714443041795336,-0.32398421660960897,0.5091159908429859,1.3696985842618357,0.7767184242746135,-0.3239842166096092,0.5091159908429859,-3.3747215872694056,-0.8330818854907944,-1.319362960080771,0.2298733091182486,0.35170983395412564,0.23814301612553648,-0.6929948759381156,-0.41154212464407314,0.8553383628853941,-0.29767678363868944,0.33583846314577903,0.5920003210305934,-0.7627254896133172,-0.9992301691828462,0.440460138321163,1.089163699976588,1.3899038954990197,1.0851108463733437,1.60746143276549,-0.05482438987116676,-0.1278224264080256,2.0488965457684865,2.5675718872766837,0.005532520354719308,-0.398525488008802,1.2093792226537894,0.013403751698687032,0.9019987902240263,0.12770295540379092,1.018335603845982,0.22779207629749945,-0.5834284574976998,0.8055219684735917,1.1891913454572474,0.036605473707168164,0.4863370842235867,0.036730727024280145,0.5449527153207722,0.01775020389287497,0.4008943592614538,0.5490857972663438,1.345510138618126,0.03435440678456882,-1.5430048162005108,-0.03954194519103481,-0.5880148984141178,-0.45172395197677456,-0.894680231500126,-0.07783740850357905,0.8602266614122479,-0.42706311011145975,-0.41802283185366973,-0.41802283185366973,-0.14567109426148894,0.8688938794276422,-1.4201598870686267,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
2013-06-06,-1.0423825774780435,0.6360287716599363,1.0160895294022791,-0.7895958605520889,-0.4410062388843437,-0.39512729882397885,-0.33235890292576836,-0.48718678037805646,-0.7834382260674794,-0.2718341621886186,-0.2983998918126845,-0.37190986040100804,0.469226761034805,1.196134248886896,0.6899192200694261,-0.37190986040100793,0.4692267610348054,-2.936249896368994,-0.606825799444573,-1.210863095960809,0.28294941946175745,0.41188987106047664,0.2871265094592961,-0.6819257773216947,-0.320029682045925,0.7556302479206165,-0.21640812927905248,0.3998029133545662,0.6459975626634615,-0.7318721598220412,-0.9917163331610498,0.4474871156422968,1.0274403820288238,1.188885608047224,0.9969686252417146,1.3709873221719888,-0.05482437439417651,-0.24862160457252275,1.9228040546312892,2.537001577210393,0.04761807496295394,-0.457406179260365,1.3032463688397482,-0.14713892820477958,0.9185021829944372,0.09857580620767778,1.2415679025594122,0.13250880433873286,-0.678108754383007,0.7601629536258867,1.2808436641723382,0.22290575468957985,1.008157365132541,0.18314715196950998,0.6773583248453682,0.08078001349142666,0.43697955187090226,0.6515267583311045,1.25195203412512,-0.17026949300479413,-1.5307817911171098,0.054764218818445266,-0.4865768296583397,-0.36251472416131303,-0.9725715775533244,-0.18124380996016032,0.574170253853982,-0.262493986685466,-0.2535430616399437,-0.2535430616399437,-0.281953311782177,0.5332373796060803,-1.355595999255415,-1.1239029738980326,-0.27386127875258304,1.2990381056766578
