Date,AMD
2014-03-06,0.005376351867712715
2014-03-07,0.05103372909512395
2014-03-10,-0.03608641686474095
2014-03-11,0.010443949408814861
2014-03-12,0.015464272419925778
2014-03-13,-0.012870239649365116
2014-03-14,-0.002594032770560677
2014-03-17,-0.01307206934493735
2014-03-18,0.023408130414015006
2014-03-19,0.022872639490670896
2014-03-20,0.017435104124794962
2014-03-21,-0.0024722456827359356
2014-03-24,0.0024722456827359573
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-0.03517953226461778
2014-03-28,-0.0077022128185933025
2014-03-31,0.03295611526597722
2014-04-01,0.014851743235504504
2014-04-02,-0.002460082111813139
2014-04-03,-0.014888598400041399
2014-04-04,0.002496937276350143
2014-04-07,-0.03295611526597716
2014-04-08,0.027956050161669712
2014-04-09,-0.0025094092032537183
2014-04-10,-0.03320870055974845
2014-04-11,-0.049525178569087704
2014-04-14,0.016304693179083295
2014-04-15,0.021334122127624016
2014-04-16,-0.007947054163735354
2014-04-17,-0.018792481306100086
2014-04-21,0.05103372909512395
2014-04-22,0.04276193147194801
2014-04-23,-0.011696084120135277
2014-04-24,0.007034075678021245
2014-04-25,-0.049525178569087704
2014-04-28,-0.02247289331401162
2014-04-29,0.01752239312075247
2014-04-30,0.01477857934204703
2014-05-01,0.026539472513996566
2014-05-02,-0.019231344291746142
2014-05-05,-0.007308128222250434
2014-05-06,-0.01975370896602165
2014-05-07,-0.010025196490534856
2014-05-08,-0.010126659037970807
2014-05-09,-0.015384965397341733
2014-05-12,0.025511624435312682
2014-05-13,0.015000326114509431
2014-05-14,-0.012484603931535955
2014-05-15,-0.0050377891892164845
2014-05-16,0.01503786298681836
2014-05-19,0.017263109475981163
2014-05-20,-0.009828079148787717
2014-05-21,0.012270022236438059
2014-05-22,-0.022195652053671886
2014-05-23,0.002490599490040648
2014-05-27,0.004962784644457254
2014-05-28,-0.00995032141084811
2014-05-29,0.007472066900324853
2014-05-30,-0.0074720669003248376
2014-06-02,-0.007528259214184675
2014-06-03,-0.007585364072904482
2014-06-04,0.0250639446979372
2014-06-05,0.0098522871858351
2014-06-06,-0.00491401019664174
2014-06-09,0.002460082111813219
2014-06-10,0.0314414382445137
2014-06-11,0.021202244171598352
2014-06-12,0.0
2014-06-13,-0.002333665433510724
2014-06-16,0.03670133071727731
2014-06-17,0.006733972356861325
2014-06-18,-0.01578379908985382
2014-06-19,-0.009132474615119266
2014-06-20,-0.049525178569087704
2014-06-23,-0.022195652053671886
2014-06-24,-0.017610560563439234
2014-06-25,0.00506329706666151
2014-06-26,0.01752239312075247
2014-06-27,0.01965663297318382
2014-06-30,0.019277686597081116
2014-07-01,0.007134330739820333
2014-07-02,0.02803930494051221
2014-07-03,-0.023311168008513194
2014-07-07,0.004705998747108145
2014-07-08,-0.009434135679107251
2014-07-09,0.002366919236984209
2014-07-10,0.01408472648057228
2014-07-11,0.01847625887178794
2014-07-14,0.05103372909512395
2014-07-15,-0.023992351653256822
2014-07-16,0.028293429583120994
2014-07-17,-0.01950217292459425
2014-07-18,-0.049525178569087704
2014-07-21,-0.013140781209811785
2014-07-22,0.005277052121341313
2014-07-23,-0.010582099318558446
2014-07-24,-0.008010716096175893
2014-07-25,0.008010716096175936
2014-07-28,-0.008010716096175893
2014-07-29,0.01595777025991132
2014-07-30,0.007884396113605759
2014-07-31,0.023286990806080623
2014-08-01,0.015228705956849048
2014-08-04,0.007528259214184688
2014-08-05,0.01980260859668314
2014-08-06,0.009756165867939136
2014-08-07,-0.004866185134600146
2014-08-08,0.0048661851346001326
2014-08-11,0.004842620002853491
2014-08-12,-0.014598785870792663
2014-08-13,0.007326091276825576
2014-08-14,-0.007326091276825493
2014-08-15,0.012180464966032653
2014-08-18,0.019185222072722358
2014-08-19,0.014151166018345812
2014-08-20,0.0023392358406720136
2014-08-21,-0.009389843352046762
2014-08-22,0.002355767674025659
2014-08-25,-0.016607777466976375
2014-08-26,0.002389542121131396
2014-08-27,-0.007185709997090511
2014-08-28,-0.004819282006023489
2014-08-29,0.007220298519253612
2014-09-02,-0.002401016513230197
2014-09-03,0.007185709997090522
2014-09-04,-0.009592390367769748
2014-09-05,0.0
2014-09-08,-0.004830922540104328
2014-09-09,-0.012180464966032565
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,-0.029852934817110672
2014-09-15,-0.012706638950606189
2014-09-16,-0.025908221828740603
2014-09-17,0.002621231022659948
2014-09-18,0.015584777987487237
2014-09-19,-0.018206009010147232
2014-09-22,-0.013210219254680976
2014-09-23,-0.018792481306100086
2014-09-24,0.0027063589783342767
2014-09-25,-0.019100152734486845
2014-09-26,-0.008298860832071861
2014-09-29,-0.013986228915818995
2014-09-30,-0.040235273589576695
2014-10-01,-0.017751999096630337
2014-10-02,0.011869634968458198
2014-10-03,0.0029455073338171245
2014-10-06,-0.011834516917728074
2014-10-07,-0.02409752908021036
2014-10-08,0.0
2014-10-09,-0.049525178569087704
2014-10-10,-0.049525178569087704
2014-10-13,0.007326033054169503
2014-10-14,-0.04478364978727719
2014-10-15,-0.003824092951833983
2014-10-16,0.011428775753223054
2014-10-17,0.029852933931718787
2014-10-20,-0.018553389839703473
2014-10-21,0.03676881232684292
2014-10-22,-0.048068356418858066
2014-10-23,0.01876225799063979
2014-10-24,-0.003724395453124868
2014-10-27,-0.00749066437138548
2014-10-28,0.022305735765589245
2014-10-29,0.018215422487139424
2014-10-30,-0.007246401635032083
2014-10-31,0.018018488472779662
2014-11-03,0.02469258974538498
2014-11-04,-0.014035305200489982
2014-11-05,-0.010657284544894995
2014-11-06,-0.014388723877542694
2014-11-07,0.007220241137379365
2014-11-10,-0.007220241137379281
2014-11-11,-0.01092906009022354
2014-11-12,-0.007352967215510279
2014-11-13,-0.018622493907199746
2014-11-14,-0.01897597391935255
2014-11-17,0.022728319845238397
2014-11-18,-0.0075188250008288715
2014-11-19,-0.007575786282511008
2014-11-20,0.022557325181964363
2014-11-21,0.029306098428218342
2014-11-24,0.021429371382642642
2014-11-25,0.0
2014-11-26,0.00352733725488618
2014-11-28,-0.017762439790516657
2014-12-01,-0.04396308117385499
2014-12-02,0.0037383184454995756
2014-12-03,0.022141104448373364
2014-12-04,-0.0184167089952484
2014-12-05,-0.011215059824510343
2014-12-08,-0.030536785698554336
2014-12-09,0.0038684732099547887
2014-12-10,-0.0433992747043712
2014-12-11,0.0040241464388207845
2014-12-12,0.011976179647854565
2014-12-15,-0.02004073173151355
2014-12-16,0.012072569651180509
2014-12-17,0.01980260859668314
2014-12-18,0.0
2014-12-19,0.007812532460724927
2014-12-22,0.03442028212922032
2014-12-23,0.003752345925885716
2014-12-24,-0.0075188250008288715
2014-12-26,0.0
2014-12-29,0.0037664790749430688
2014-12-30,-0.01134226535745401
2014-12-31,0.015094611283339934
2015-01-02,0.0
2015-01-05,-0.003752345925885807
2015-01-06,-0.01134226535745401
2015-01-07,-0.01919452034110022
2015-01-08,0.011560811779201754
2015-01-09,0.007633708561898423
2015-01-12,0.0
2015-01-13,0.011342265357453946
2015-01-14,-0.01134226535745401
2015-01-15,-0.0427249957488411
2015-01-16,-0.049525178569087704
2015-01-20,-0.049525178569087704
2015-01-21,0.05103372909512395
2015-01-22,0.008130118203598047
2015-01-23,-0.008130118203598055
2015-01-26,0.05103372909512395
2015-01-27,0.03390160952948789
2015-01-28,-0.026267900967589467
2015-01-29,-0.007633708561898499
2015-01-30,-0.015444308209867775
2015-02-02,0.038172628055106
2015-02-03,0.03315217528704774
2015-02-04,0.032088284544585004
2015-02-05,0.05103372909512395
2015-02-06,-0.049525178569087704
2015-02-09,0.003294892790826155
2015-02-10,0.0
2015-02-11,0.009820036984304599
2015-02-12,0.016155425287520342
2015-02-13,0.009569517971307478
2015-02-17,-0.012779790653020116
2015-02-18,-0.009693120245174902
2015-02-19,-0.006514674949928501
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.016207795195103535
2015-02-25,-0.0032206117324838006
2015-02-26,-0.00647250851269115
2015-02-27,0.009693120245174845
2015-03-02,0.03164825656582022
2015-03-03,-0.022048115696582268
2015-03-04,-0.02908125834381935
2015-03-05,-0.023218268067503114
2015-03-06,-0.02033966450955827
2015-03-09,0.0034188034047501876
2015-03-10,-0.0034188034047502353
2015-03-11,-0.027779620457212675
2015-03-12,-0.028573345677323933
2015-03-13,-0.0036297645952370152
2015-03-16,0.0036297645952369758
2015-03-17,0.0036166370397949996
2015-03-18,-0.007246401635032083
2015-03-19,-0.0036429877979378762
2015-03-20,0.021661476270717614
2015-03-23,0.014184621799781118
2015-03-24,-0.017762439790516657
2015-03-25,-0.049525178569087704
2015-03-26,0.007575786282510921
2015-03-27,0.026072214840532442
2015-03-30,-0.007380100155453859
2015-03-31,-0.007434971238749889
2015-04-01,0.0037243954531247596
2015-04-02,0.0
2015-04-06,0.0037105757856250618
2015-04-07,0.0
2015-04-08,0.003696858297064305
2015-04-09,0.00368324185838948
2015-04-10,0.014598785447344208
2015-04-13,0.007220241137379365
2015-04-14,-0.040372416424427106
2015-04-15,0.011173289684249525
2015-04-16,0.05103372909512395
2015-04-17,-0.049525178569087704
2015-04-20,-0.03550665505559542
2015-04-21,-0.049525178569087704
2015-04-22,-0.030239857156177868
2015-04-23,0.021692804415423084
2015-04-24,-0.012959132630372643
2015-04-27,0.01724179048677462
2015-04-28,-0.012903392926887598
2015-04-29,-0.01307206934493735
2015-04-30,-0.008810621353606442
2015-05-01,0.021882690698543702
2015-05-04,0.0
2015-05-05,-0.01307206934493735
2015-05-06,0.004376370490078383
2015-05-07,0.013015355995480675
2015-05-08,-0.00431965714062166
2015-05-11,0.004319657140621676
2015-05-12,0.012848130670618959
2015-05-13,0.008474619285550421
2015-05-14,-0.01702167202630534
2015-05-15,-0.004301077929863997
2015-05-18,0.012848130670618959
2015-05-19,-0.030239857156177868
2015-05-20,0.017391726485559075
2015-05-21,-0.017391726485559075
2015-05-22,0.0
2015-05-26,-0.02666822164632427
2015-05-27,0.026668221646324243
2015-05-28,-0.004395607327108627
2015-05-29,0.004395607327108693
2015-06-01,-0.013245214201674278
2015-06-02,0.021978885986724744
2015-06-03,-0.008733671785050415
2015-06-04,0.021692804415423084
2015-06-05,0.0
2015-06-08,-0.008620735070485731
2015-06-09,-0.008695698854858923
2015-06-10,0.013015355995480675
2015-06-11,0.0
2015-06-12,-0.00431965714062166
2015-06-15,0.004319657140621676
2015-06-16,0.012848130670618959
2015-06-17,0.04980287464879368
2015-06-18,0.020040731731513474
2015-06-19,0.02353047540774091
2015-06-22,0.015384904731035915
2015-06-23,-0.003824092951833983
2015-06-24,0.00382409295183407
2015-06-25,-0.015384904731035867
2015-06-26,-0.0435712071392544
2015-06-29,-0.049525178569087704
2015-06-30,0.02531788440050099
2015-07-01,0.008298794604689132
2015-07-02,0.044451719736019406
2015-07-06,-0.02400112920806313
2015-07-07,-0.049525178569087704
2015-07-08,-0.03902930758306772
2015-07-09,-0.015037862986818345
2015-07-10,-0.010152361634350938
2015-07-13,0.0
2015-07-14,0.04489527718480052
2015-07-15,-0.04489527718480056
2015-07-16,-0.04700605928874028
2015-07-17,-0.04372283487492111
2015-07-20,0.0055710398696598214
2015-07-21,0.0
2015-07-22,-0.005571039869659899
2015-07-23,-0.016901794910049166
2015-07-24,-0.049525178569087704
2015-07-27,-0.030397448543120546
2015-07-28,0.05103372909512395
2015-07-29,0.05103372909512395
2015-07-30,-0.015424516965620335
2015-07-31,0.0
2015-08-03,0.05103372909512395
2015-08-04,-0.03233534858922336
2015-08-05,0.013986227983039808
2015-08-06,-0.0234203636621472
2015-08-07,-0.00952387286095172
2015-08-10,-0.049525178569087704
2015-08-11,-0.015666102115498
2015-08-12,0.0
2015-08-13,-0.049525178569087704
2015-08-14,0.027549991219932724
2015-08-17,-0.021978951350272766
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,-0.049525178569087704
2015-08-21,0.04598506911941638
2015-08-24,-0.01699756029540832
2015-08-25,-0.049525178569087704
2015-08-26,0.03550672519835532
2015-08-27,0.03428904077161518
2015-08-28,0.03857230374689308
2015-08-31,-0.02185883831350347
2015-09-01,-0.049525178569087704
2015-09-02,0.03448614298701744
2015-09-03,0.011236062731748845
2015-09-04,0.016620931367026387
2015-09-08,0.03243524439695811
2015-09-09,-0.016086122327765805
2015-09-10,-0.005420062216286015
2015-09-11,0.05103372909512395
2015-09-14,-0.049525178569087704
2015-09-15,0.021739965507499983
2015-09-16,0.01600032608667546
2015-09-17,0.0
2015-09-18,-0.010638388086280572
2015-09-21,-0.0326116197522059
2015-09-22,-0.045205394129396545
2015-09-23,-0.01749314042340947
2015-09-24,0.011696028347801337
2015-09-25,-0.005830914636476495
2015-09-28,-0.029675810561878704
2015-09-29,0.006006018469991941
2015-09-30,0.029500706728363458
2015-10-01,0.011560811248108576
2015-10-02,0.05043087159701261
2015-10-05,-0.016529351893171625
2015-10-06,0.016529351893171736
2015-10-07,0.01626050511169458
2015-10-08,0.0369434803235148
2015-10-09,0.015424516965620439
2015-10-12,-0.04700605928874028
2015-10-13,0.026386730271521622
2015-10-14,0.015504233340894498
2015-10-15,0.01020416024401339
2015-10-16,-0.015345554702537852
2015-10-19,0.035446714756017815
2015-10-20,0.004962784644457254
2015-10-21,0.038839797345520136
2015-10-22,0.01886857873808785
2015-10-23,0.0321866547363336
2015-10-26,-0.027524646294219458
2015-10-27,0.0
2015-10-28,0.013857020927051615
2015-10-29,-0.023202873974104168
2015-10-30,-0.00470599874710827
2015-11-02,0.032485535254118084
2015-11-03,0.04027386046153039
2015-11-04,-0.035718048379316844
2015-11-05,0.0
2015-11-06,-0.022989495542170862
2015-11-09,-0.018779988726159873
2015-11-10,-0.04359039579956212
2015-11-11,0.02445107305662767
2015-11-12,-0.03440139446747581
2015-11-13,-0.005012537031211045
2015-11-16,0.0
2015-11-17,-0.0050377891892164845
2015-11-18,0.05103372909512395
2015-11-19,0.009389843352046751
2015-11-20,0.03670133071727731
2015-11-23,0.0
2015-11-24,0.05103372909512395
2015-11-25,0.016949643077973472
2015-11-27,-0.02123230093437536
2015-11-30,0.012793339753170128
2015-12-01,-0.008510681896768226
2015-12-02,-0.030371069598933625
2015-12-03,-0.017778229065734136
2015-12-04,0.02217383639284286
2015-12-07,0.034486144168593025
2015-12-08,0.012631835249782387
2015-12-09,-0.016878122262197592
2015-12-10,0.041672756445195525
2015-12-11,-0.03742646943278041
2015-12-14,-0.008510681896768226
2015-12-15,0.008510681896768206
2015-12-16,0.05103372909512395
2015-12-17,0.007843170127777039
2015-12-18,-0.043919192120352495
2015-12-21,0.03213124741166113
2015-12-22,0.05103372909512395
2015-12-23,0.021429371382642642
2015-12-24,0.03130695771209893
2015-12-28,0.027028646259856202
2015-12-29,0.0
2015-12-30,-0.006688981750297861
2015-12-31,-0.03761131702116714
2016-01-04,-0.03546467658313269
2016-01-05,-0.007246401635032083
2016-01-06,-0.049525178569087704
2016-01-07,-0.049525178569087704
2016-01-08,-0.049525178569087704
2016-01-11,0.05103372909512395
2016-01-12,0.021142517146550494
2016-01-13,-0.049525178569087704
2016-01-14,-0.017937683425593903
2016-01-15,-0.049525178569087704
2016-01-19,-0.04020638193114397
2016-01-20,-0.049525178569087704
2016-01-21,0.05103372909512395
2016-01-22,-0.03406652293861039
2016-01-25,0.04831853273156113
2016-01-26,-0.023867459674933467
2016-01-27,0.028573458422041637
2016-01-28,-0.023754176416018246
2016-01-29,0.05103372909512395
2016-02-01,-0.027651503984284922
2016-02-02,-0.049525178569087704
2016-02-03,0.03941393149868682
2016-02-04,0.009615449881982607
2016-02-05,-0.049525178569087704
2016-02-08,-0.025576878599971216
2016-02-09,-0.015666102115498
2016-02-10,-0.03208828386261025
2016-02-11,0.010810905654593712
2016-02-12,-0.016260505111694693
2016-02-16,0.0
2016-02-17,0.03753788331971127
2016-02-18,0.00524935095878255
2016-02-19,0.0
2016-02-22,0.05103149274350494
2016-02-23,-0.020101160053479915
2016-02-24,0.0250639446979372
2016-02-25,0.0049382769891932795
2016-02-26,0.019512796067434404
2016-02-29,0.03325730302698026
2016-03-01,0.018519029369165677
2016-03-02,0.05103372909512395
2016-03-03,0.05103372909512395
2016-03-04,-0.037271458591439245
2016-03-07,0.041328255363243104
2016-03-08,-0.049525178569087704
2016-03-09,-0.017544293138656752
2016-03-10,0.0
2016-03-11,0.05103372909512395
2016-03-14,0.05103372909512395
2016-03-15,-0.049525178569087704
2016-03-16,0.05103372909512395
2016-03-17,0.05103372909512395
2016-03-18,0.04538304566174404
2016-03-21,-0.04538304566174407
2016-03-22,-0.0035778179907354503
2016-03-23,-0.040224762728355366
2016-03-24,0.040224762728355366
2016-03-28,-0.0035906647494279775
2016-03-29,0.02837067074088294
2016-03-30,0.0
2016-03-31,-0.003502627333677229
2016-04-01,-0.007042276122147227
2016-04-04,0.0
2016-04-05,-0.025046008422437746
2016-04-06,0.014388723877542623
2016-04-07,-0.049525178569087704
2016-04-08,0.037178966985888275
2016-04-11,0.007272752393174878
2016-04-12,0.01795378670878471
2016-04-13,-0.0035650628312419866
2016-04-14,-0.028987509324886983
2016-04-15,-0.007380100155453859
2016-04-18,0.02197888560279815
2016-04-19,-0.049525178569087704
2016-04-20,0.030077516577653975
2016-04-21,-0.03007751657765391
2016-04-22,0.05103372909512395
2016-04-25,-0.049525178569087704
2016-04-26,0.05103372909512395
2016-04-27,0.01894506790497694
2016-04-28,-0.03270049548379848
2016-04-29,-0.01676015323016919
2016-05-02,0.05103372909512395
2016-05-03,-0.03815179500526114
2016-05-04,0.0
2016-05-05,0.016529351893171736
2016-05-06,0.005449599457100964
2016-05-09,-0.008185576598920169
2016-05-10,-0.0027434832539860944
2016-05-11,0.0027434832539862254
2016-05-12,-0.01657501513054577
2016-05-13,0.02203950426310212
2016-05-16,0.032174326174151065
2016-05-17,0.0
2016-05-18,0.01310633521872291
2016-05-19,-0.018397347847254306
2016-05-20,0.02617948106975413
2016-05-23,0.042990205060345274
2016-05-24,0.038839797345520136
2016-05-25,-0.004773274406909872
2016-05-26,0.039864617707696
2016-05-27,0.05103372909512395
2016-05-31,-0.006543040294221546
2016-06-01,-0.03111369716148012
2016-06-02,-0.04383633004499717
2016-06-03,-0.019048177668910055
2016-06-06,0.05103372909512395
2016-06-07,0.008908842575952997
2016-06-08,-0.011148429679332912
2016-06-09,0.013363215039236298
2016-06-10,-0.04525654763189394
2016-06-13,0.01834912060618362
2016-06-14,-0.0022753659248559086
2016-06-15,0.006810516676904558
2016-06-16,0.05103372909512395
2016-06-17,0.05103372909512395
2016-06-20,-0.030890549232491016
2016-06-21,0.05103372909512395
2016-06-22,-0.049525178569087704
2016-06-23,0.03714993318301265
2016-06-24,-0.049525178569087704
2016-06-27,-0.03333648816952178
2016-06-28,0.05103372909512395
2016-06-29,0.001951264791174795
2016-06-30,0.0019473720006593052
2016-07-01,-0.013712202030157416
2016-07-05,-0.021935103033592942
2016-07-06,0.01600032608667546
2016-07-07,-0.003976144610294895
2016-07-08,0.015810591126644992
2016-07-11,-0.017804560249013876
2016-07-12,0.02561709270973886
2016-07-13,-0.009775192951102891
2016-07-14,0.015594842736981602
2016-07-15,-0.005819649785878682
2016-07-18,0.05103372909512395
2016-07-19,-0.01831560005057138
2016-07-20,0.0
2016-07-21,-0.03575170295222792
2016-07-22,0.05103372909512395
2016-07-25,0.05103372909512395
2016-07-26,0.04094142157784223
2016-07-27,-0.018800281154991196
2016-07-28,-0.004389141326220709
2016-07-29,0.005847964174874583
2016-08-01,-0.03259551781978351
2016-08-02,-0.049525178569087704
2016-08-03,0.006369441998261662
2016-08-04,0.026626412412072285
2016-08-05,0.021407597977511635
2016-08-08,0.010534287788297592
2016-08-09,-0.012048327267974208
2016-08-10,-0.01680713913361769
2016-08-11,0.013772238293250163
2016-08-12,0.022540412748334127
2016-08-15,0.03216648564209979
2016-08-16,-0.024764499235347157
2016-08-17,-0.01485917104674495
2016-08-18,0.05103372909512395
2016-08-19,0.05103372909512395
2016-08-22,-0.005263165090945717
2016-08-23,0.011803435737108094
2016-08-24,-0.03179078970037582
2016-08-25,0.005369135432083444
2016-08-26,0.02642165426829242
2016-08-29,-0.010485013814879396
2016-08-30,-0.013262844540539704
2016-08-31,-0.012088753873190307
2016-09-01,-0.006779712848030252
2016-09-02,0.021535196003400606
2016-09-06,-0.022896632838020188
2016-09-07,-0.049525178569087704
2016-09-08,-0.049525178569087704
2016-09-09,-0.049525178569087704
2016-09-12,0.006756775931982309
2016-09-13,-0.03424997255103744
2016-09-14,0.050944835174409696
2016-09-15,-0.00331674947862314
2016-09-16,0.004971047416796766
2016-09-19,0.018018449205493423
2016-09-20,0.0016220975079368634
2016-09-21,0.019262214365043995
2016-09-22,0.012638386970816911
2016-09-23,0.027865627148522042
2016-09-26,-0.03574584344661058
2016-09-27,0.03421792431586097
2016-09-28,0.0076162120326385635
2016-09-29,0.012066499697029427
2016-09-30,0.03534974433148954
2016-10-03,0.00577201643544069
2016-10-04,0.0028735625379685678
2016-10-05,-0.027638061773315712
2016-10-06,0.026202346929727175
2016-10-07,-0.03063697494277665
2016-10-10,0.013245249058191574
2016-10-11,-0.049525178569087704
2016-10-12,0.018293175760177586
2016-10-13,-0.019832857212617763
2016-10-14,0.039280009435287234
2016-10-17,-0.01192263351853351
2016-10-18,0.008955275124830554
2016-10-19,0.00592593761609411
2016-10-20,0.02767839572038543
2016-10-21,-0.049525178569087704
2016-10-24,0.05103372909512395
