Date,QQQ
2011-11-01,-0.025208763771856067
2011-11-02,0.008468938824270458
2011-11-03,0.020518783920255627
2011-11-04,-0.0051768804616961
2011-11-07,0.00706830086952444
2011-11-08,0.011444370456614117
2011-11-09,-0.025208763771856067
2011-11-10,-0.0005282146805479898
2011-11-11,0.01866934771498268
2011-11-14,-0.0062424237177452335
2011-11-15,0.011070843878607536
2011-11-16,-0.016653173449075596
2011-11-17,-0.023717436335838865
2011-11-18,-0.007731831530284417
2011-11-21,-0.019318801870404613
2011-11-22,0.0033069973186963452
2011-11-23,-0.022818953175360465
2011-11-25,-0.007724060009858967
2011-11-28,0.022905365602345837
2011-11-29,-0.0062332204240681
2011-11-30,0.022905365602345837
2011-12-01,0.0068923021764353215
2011-12-02,-0.0028215616788772476
2011-12-05,0.010890503414396221
2011-12-06,-0.0027992328913510347
2011-12-07,0.0
2011-12-08,-0.01696204769579767
2011-12-09,0.015910264566888564
2011-12-12,-0.011287656356159347
2011-12-13,-0.011057779664135904
2011-12-14,-0.01572579665035051
2011-12-15,-0.002736002026370703
2011-12-16,0.005134938401736457
2011-12-19,-0.00989176959699696
2011-12-20,0.022905365602345837
2011-12-21,-0.014406981327613283
2011-12-22,0.008488924786312595
2011-12-23,0.008595968205925059
2011-12-27,0.003723082641213702
2011-12-28,-0.011624603793582336
2011-12-29,0.007169656698545729
2011-12-30,-0.002861912976305708
2012-01-03,0.018984337242288502
2012-01-04,0.004208850627587835
2012-01-05,0.00819194923460599
2012-01-06,0.0034655129767485796
2012-01-09,-0.003292160908609308
2012-01-10,0.007262680448264529
2012-01-11,0.0020653789996510526
2012-01-12,0.003946967944930616
2012-01-13,-0.0036030538432784247
2012-01-17,0.00906850939061014
2012-01-18,0.013198426473380941
2012-01-19,0.006200058281486226
2012-01-20,-0.0015047281336419342
2012-01-23,0.00033479567105406386
2012-01-24,-0.001841863528252761
2012-01-25,0.012488877717711597
2012-01-26,-0.0034812097669811425
2012-01-27,0.0029843301054115795
2012-01-30,0.0008276634612773546
2012-01-31,0.0013227530211977682
2012-02-01,0.008062265771476127
2012-02-02,0.003108797806167686
2012-02-03,0.013630044625456568
2012-02-06,-0.0008061048496944088
2012-02-07,0.0020949103992106465
2012-02-08,0.005297078034762616
2012-02-09,0.007178793653031206
2012-02-10,-0.007018625667127719
2012-02-13,0.009241617321955707
2012-02-14,0.0025343991037882377
2012-02-15,-0.006985266562479198
2012-02-16,0.01360772351797061
2012-02-17,-0.00314790091977399
2012-02-21,0.002833786379288586
2012-02-22,-0.004569385432341987
2012-02-23,0.006611123767661166
2012-02-24,0.003445377328886234
2012-02-27,0.0014062903765746713
2012-02-28,0.010097098658683763
2012-02-29,-0.0044922987279669025
2012-03-01,0.007886707913508838
2012-03-02,-0.0007704545562135444
2012-03-05,-0.010382202776997423
2012-03-06,-0.009861391019362767
2012-03-07,0.00767873269761153
2012-03-08,0.010713251619692046
2012-03-09,0.004161062265663337
2012-03-12,0.0004613173696469644
2012-03-13,0.018430492561850854
2012-03-14,0.0034649787617785726
2012-03-15,0.0028536656527371374
2012-03-16,-0.0007065827561448988
2012-03-19,0.007041152354528611
2012-03-20,0.0017898567671572445
2012-03-21,0.0001490102248221267
2012-03-22,-0.002088294703363697
2012-03-23,-0.0005974850056675964
2012-03-26,0.017327190346470036
2012-03-27,0.0014677614820470639
2012-03-28,-0.003966924445250268
2012-03-29,-0.003834311505922682
2012-03-30,-0.001922365134066184
2012-04-02,0.010309586862496507
2012-04-03,-0.00029310737080257525
2012-04-04,-0.013724486222259757
2012-04-05,0.006221579938450167
2012-04-09,-0.007559625715180367
2012-04-10,-0.016199528782313892
2012-04-11,0.004827422486810858
2012-04-12,0.011372106295502865
2012-04-13,-0.015292366786697107
2012-04-16,-0.011243372790532183
2012-04-17,0.020117696970954387
2012-04-18,-0.0025491924034534885
2012-04-19,-0.011323269949863561
2012-04-20,-0.0027371682118745824
2012-04-23,-0.00917702086544566
2012-04-24,-0.005392358643999391
2012-04-25,0.022905365602345837
2012-04-26,0.005851628259403637
2012-04-27,0.00596671355047546
2012-04-30,-0.007164160212812096
2012-05-01,0.0016464088376346097
2012-05-02,0.0028371543197179077
2012-05-03,-0.010643958111492238
2012-05-04,-0.025182475061724427
2012-05-07,0.0009270037678285091
2012-05-08,-0.003713248849032272
2012-05-09,-0.0031043516226962947
2012-05-10,-0.0020230221107889234
2012-05-11,-0.00015574554342048265
2012-05-14,-0.00939257877542149
2012-05-15,-0.0033087324327171234
2012-05-16,-0.00680855326496187
2012-05-17,-0.021357663596314143
2012-05-18,-0.013070041134277724
2012-05-21,0.022905365602345837
2012-05-22,-0.0011206095494691293
2012-05-23,0.001920021748980151
2012-05-24,-0.006575062906143211
2012-05-25,-0.001288143724232671
2012-05-29,0.01264698928550639
2012-05-30,-0.008466850446117623
2012-05-31,-0.00434134275961647
2012-06-01,-0.025208763771856067
2012-06-04,0.007585846604782221
2012-06-05,0.004098406658869737
2012-06-06,0.02264749380243465
2012-06-07,-0.004006792029305134
2012-06-08,0.009589438304003757
2012-06-11,-0.01700396306644349
2012-06-12,0.01206082290327251
2012-06-13,-0.006896666735862473
2012-06-14,0.00369455641504396
2012-06-15,0.012347906701868245
2012-06-18,0.0093230164439206
2012-06-19,0.010326950474697028
2012-06-20,0.0007781758492459938
2012-06-21,-0.02520240342548175
2012-06-22,0.010473001250620676
2012-06-25,-0.019445717932308742
2012-06-26,0.006257460807635889
2012-06-27,0.0060599299520608055
2012-06-28,-0.01119143148380423
2012-06-29,0.022905365602345837
2012-07-02,0.0029571037043983257
2012-07-03,0.008356690849575639
2012-07-05,0.0006162620676230412
2012-07-06,-0.012553650223442049
2012-07-09,-0.0018731174198926225
2012-07-10,-0.009892521937051224
2012-07-11,-0.005538662344680641
2012-07-12,-0.009406323558968489
2012-07-13,0.015102833752042041
2012-07-16,-0.002844402274581002
2012-07-17,0.005207920589975912
2012-07-18,0.013446335886555189
2012-07-19,0.010965929497686478
2012-07-20,-0.013298243343156206
2012-07-23,-0.012216194055026268
2012-07-24,-0.007910392365657024
2012-07-25,-0.006693209300923466
2012-07-26,0.013184407516733278
2012-07-27,0.022905365602345837
2012-07-30,-0.0007712155877493902
2012-07-31,-0.0003081766225602828
2012-08-01,-0.002936869011076368
2012-08-02,-0.0035660633530225673
2012-08-03,0.018772521627389658
2012-08-06,0.007593253142544999
2012-08-07,0.008286447983608544
2012-08-08,-0.0004503762859945004
2012-08-09,0.0029972731072705995
2012-08-10,0.0005985960456778561
2012-08-13,0.0023906155774157363
2012-08-14,0.00044717738725838643
2012-08-15,0.0025323603376932536
2012-08-16,0.011831042284684233
2012-08-17,0.004400471906712614
2012-08-20,0.0014629071765487015
2012-08-21,-0.003954444428971161
2012-08-22,0.004100705197524399
2012-08-23,-0.008217537634067998
2012-08-24,0.006169318387865008
2012-08-27,0.0016096233936538527
2012-08-28,0.0
2012-09-25,-0.014151890482904335
2012-09-26,-0.008177525621013251
2012-09-27,0.013688913602989967
2012-09-28,-0.008278421266502682
2012-10-01,-0.0014594210265475472
2012-10-02,0.0029168397218713427
2012-10-03,0.00638697124436835
2012-10-04,0.0034669873042454977
2012-10-05,-0.005349721810941289
2012-10-08,-0.009174910198102917
2012-10-09,-0.01607607775410876
2012-10-10,-0.00506785603956554
2012-10-11,-0.003142942583513801
2012-10-12,-0.00044939637750041474
2012-10-15,0.007321418232573462
2012-10-16,0.01404406428580784
2012-10-17,-0.000587607080806762
2012-10-18,-0.011671840683650668
2012-10-19,-0.024217260712454745
2012-10-22,0.005163353140868014
2012-10-23,-0.009588180962748539
2012-10-24,-0.0035237104247441806
2012-10-25,0.0
2012-10-26,0.002911759714750847
2012-10-31,-0.006139863346921801
2012-11-01,0.014065836543926534
2012-11-02,-0.010684198362163147
2012-11-05,0.006576331553592104
2012-11-06,0.0018279394653390804
2012-11-07,-0.02386788792995709
2012-11-08,-0.01586428813138605
2012-11-09,0.0042657512616469185
2012-11-12,-0.0001578139788859502
2012-11-13,-0.006961869116417441
2012-11-14,-0.011819466268275264
2012-11-15,-0.003379530809705059
2012-11-16,0.004342879769352093
2012-11-19,0.022905365602345837
2012-11-20,0.000313554018077058
2012-11-21,0.002035708162886702
2012-11-23,0.015058904588577292
2012-11-26,0.004304935836030864
2012-11-27,-0.0033807894865906843
2012-11-28,0.008583907890176011
2012-11-29,0.0059344313720566975
2012-11-30,-0.001670601055210811
2012-12-03,-0.0019774073392286305
2012-12-04,-0.0006092105027564903
2012-12-05,-0.011185266714476968
2012-12-06,0.006450833824897916
2012-12-07,-0.0059885880719895675
2012-12-10,0.0029219923910271534
2012-12-11,0.012968238767654626
2013-01-09,0.0037512177270080057
2013-01-10,0.005972984049999698
2013-01-11,0.0013387598137507898
2013-01-14,-0.0044703243527585606
2013-01-15,-0.00494038286265281
2013-01-16,0.004044499402198386
2013-01-17,0.0047716003423302076
2013-01-18,-0.002234183749250089
2013-01-22,0.001638716386081684
2013-01-23,0.006084673622691367
2013-01-24,-0.013854747231816403
2013-01-25,0.005087120487012828
2013-01-28,0.0022363887886883245
2013-01-29,0.00014872927318860732
2013-01-30,-0.0020866353047144246
2013-01-31,-0.002240604648403702
2013-02-01,0.011744748995861354
2013-02-04,-0.017593976634760367
2013-02-05,0.014633509069440147
2013-02-06,-0.0032662963102651206
2013-02-07,0.0008919240716512816
2013-02-08,0.010200134164682259
2013-02-11,0.00029438720079567047
2013-02-12,-0.004125625816490442
2013-02-13,0.0035371399066964405
2013-02-14,-0.0002942477770735387
2013-02-15,-0.0029478769306243097
2013-02-19,0.0072064858310608906
2013-02-20,-0.015506125089282586
2013-02-21,-0.010774106562990835
2013-02-22,0.010029621861176025
2013-02-25,-0.01243946482052224
2013-02-26,0.00376301150914863
2013-02-27,0.010164742451772773
2013-02-28,-0.0020845295885970304
2013-03-01,0.0041642183294046025
2013-03-04,0.0044423955086534345
2013-03-05,0.0146672388413818
2013-03-06,-0.002477737101955446
2013-03-07,0.0026237102588092314
2013-03-08,0.0011639286616622812
2013-03-11,0.002904154966269215
2013-03-12,-0.0036314670689349938
2013-03-13,-0.0013109174262903073
2013-03-14,0.003346109139232323
2013-03-15,-0.0027837055785668195
2013-03-18,-0.002192336267362077
2013-03-19,-0.0019035847414919749
2013-03-20,0.007010468630834379
2013-03-21,-0.011416890093735458
2013-03-22,0.009668797773229399
2013-03-25,-0.003651243180229621
2013-03-26,0.005399335500735854
2013-03-27,0.0013086507468738232
2013-03-28,0.0024685651067562157
2013-04-01,-0.006838153590051514
2013-04-02,0.007852325536585021
2013-04-03,-0.00916720670427405
2013-04-04,0.00029246231130661553
2013-04-05,-0.008364535857865212
2013-04-08,0.005291054401123143
2013-04-09,0.006719993323180695
2013-04-10,0.019322778341670812
2013-04-11,-0.0004281249048914406
2013-04-12,-0.000714615987365747
2013-04-15,-0.01992864685419846
2013-04-16,0.013185590398256748
2013-04-17,-0.019770819280181515
2013-04-18,-0.013897252696463459
2013-04-19,0.013604038857446687
2013-04-22,0.010227822376927896
2013-04-23,0.009548798931854452
2013-04-24,-0.0004325553968728227
2013-04-25,0.005315559696462324
2013-04-26,-0.0031569674653317377
2013-04-29,0.009157462086481454
2013-04-30,0.007237321913927145
2013-05-01,-0.004676877944389328
2013-05-02,0.012563935710214875
2013-05-03,0.011716310033630571
2013-05-06,0.003874660545496137
2013-05-07,-0.0005522195281444288
2013-05-08,0.004825140873537569
2013-05-09,-0.0013765713134697044
2013-05-10,0.006041443393516854
2013-05-13,0.0012311238107944034
2013-05-14,0.0051824712210736985
2013-05-15,0.002038508333961172
2013-05-16,-0.0010871866763749983
2013-05-17,0.009602119105167223
2013-05-20,-0.001481399594160608
2013-05-21,0.0010773707394748013
2013-05-22,-0.008790328719072949
2013-05-23,-0.0023116571088680287
2013-05-24,-0.0005453627727244363
2013-05-28,0.006517918731202461
2013-05-29,-0.00474790227084325
2013-05-30,0.005288575803496166
2013-05-31,-0.009239780652227567
2013-06-03,0.0017727222607981728
2013-06-04,-0.005191921543911174
2013-06-05,-0.013099034373687526
2013-06-06,0.004845970280462313
2013-06-07,0.013581352147073567
2013-06-10,0.0004091035000515832
2013-06-11,-0.009992603674491844
2013-06-12,-0.01162342716369734
2013-06-13,0.012585489451491223
2013-06-14,-0.006619013836419766
2013-06-17,0.009638651910167169
2013-06-18,0.008187277152161518
2013-06-19,-0.011206915225908949
2013-06-20,-0.02406385564802605
2013-06-21,-0.005324482908696885
2013-06-24,-0.009988639172806268
2013-06-25,0.007287474797249138
2013-06-26,0.008929248584236077
2013-06-27,0.0042242576411454305
2013-06-28,0.0014042483722030694
2013-07-01,0.006154666070437844
2013-07-02,0.0004179548068537651
2013-07-03,0.00403453547978803
2013-07-05,0.007606104710523435
2013-07-08,0.0009638577405865939
2013-07-09,0.006038692385166598
2013-07-10,0.005729806888155785
2013-07-11,0.019666725604615038
2013-07-12,0.004392002992296398
2013-07-15,0.002254881647303029
2013-07-16,-0.0013257125403652204
2013-07-17,0.002517990749955967
2013-07-18,-0.00251799074995591
2013-07-19,-0.01040329393715206
2013-07-22,0.0029455412314056215
2013-07-23,-0.0073791036373551545
2013-07-24,0.0032267903878634217
2013-07-25,0.006288893856004021
2013-07-26,0.005321172099234358
2013-07-29,-0.0018593147472289588
2013-07-30,0.005303278603888743
2013-07-31,0.00184937789780444
2013-08-01,0.010110449113141847
2013-08-02,0.0056026288634249575
2013-08-05,0.0006495712684862638
2013-08-06,-0.005990794833436911
2013-08-07,-0.0018300568260460114
2013-08-08,0.004960391181625649
2013-08-09,-0.0040450546541641276
2013-08-12,0.002350292020090996
2013-08-13,0.005593375209032585
2013-08-14,-0.003768729164949814
2013-08-15,-0.017069213945799563
2013-08-16,-0.00039775519677795836
2013-08-19,-0.0017243144317440936
2013-08-20,0.004371021503992128
2013-08-21,-0.003442019855946395
2013-08-22,0.009764038767908753
2013-08-23,0.006673597114284482
2013-08-26,0.0005219663909325481
2013-08-27,-0.02067854818605474
2013-08-28,0.00385154197647705
2013-08-29,0.007001659927453029
2013-08-30,-0.006471675456029625
2013-09-03,0.005681947071848929
2013-09-04,0.010615074666305171
2013-09-05,0.0016926687782327897
2013-09-06,0.0011714732784949
2013-09-09,0.011631177211798115
2013-09-10,0.004870419008298727
2013-09-11,-0.0019200658889833753
2013-09-12,-0.0006409143410331243
2013-09-13,0.000640914341033237
2013-09-16,-0.002693823115193276
2013-09-17,0.006657141606249838
2013-09-18,0.011923212606684245
2013-09-19,0.0023928376015384663
2013-09-20,-0.003437365688022539
2013-09-23,-0.0020281796505276857
2013-09-24,0.0
2013-09-25,-0.0034307015426253556
2013-09-26,0.007734772209943181
2013-09-27,-0.001264194456504771
2013-09-30,-0.0024053876545191877
2013-10-01,0.010090781537072747
2013-10-02,-0.00037622981356158085
2013-10-03,-0.01174502751731576
2013-10-04,0.008600900610870842
2013-10-07,-0.008346959218579603
2013-10-08,-0.019492918940759683
2013-10-09,-0.0031130359309301157
2013-10-10,0.02095353863027849
2013-10-11,0.0078556234378284
2013-10-14,0.007043816769958211
2013-10-15,-0.0038928469765686304
2013-10-16,0.011259718659463363
2013-10-17,0.0057064390986855534
2013-10-18,0.01607547951032717
2013-10-21,0.002188544176292317
2013-10-22,0.0014562707858791328
2013-10-23,-0.006082607221144124
2013-10-24,0.004383059917129467
2013-10-25,0.0071425405860302505
2013-10-28,0.000241342009126747
2013-10-29,0.0016871562811414625
2013-10-30,-0.0009638858317275159
2013-10-31,-0.0022924248142447996
2013-11-01,0.00024176442337973643
2013-11-04,0.0014481407432489944
2013-11-05,0.0010842741205755488
2013-11-06,-0.00024054357480577984
2013-11-07,-0.018973890299468957
2013-11-08,0.013415963298573929
2013-11-11,-0.0015761799124738584
2013-11-12,0.0015761799124737468
2013-11-13,0.012042772249720933
2013-11-14,0.0031074388352983267
2013-11-15,0.0019074043738262158
2013-11-18,-0.009814765528631034
2013-11-19,-0.0028907462860138507
2013-11-20,-0.002415507935914366
2013-11-21,0.010106176541434631
2013-11-22,0.005372265012357096
2013-11-25,0.0023784515921889335
2013-11-26,0.0052124867329616156
2013-11-27,0.006947317163502727
2013-11-29,0.005966698246231301
2013-12-02,-0.0029204250540471794
2013-12-03,-0.0008191431357189249
2013-12-04,0.0009359820659918027
2013-12-05,-0.0012874604626461463
2013-12-06,0.007235469127588203
2013-12-09,0.004061319757843926
2013-12-10,-0.0006948381695311666
2013-12-11,-0.012946917078030832
2013-12-12,-0.00258616742507686
2013-12-13,-0.0012956954788457193
2013-12-16,0.005523896800094579
2013-12-17,-0.0019944614810733395
2013-12-18,0.011559644806480278
2013-12-19,-0.0027905172330875334
2013-12-20,0.010132566496797018
2013-12-23,0.010465393978130894
2013-12-24,0.00045714541311413736
2013-12-26,0.0033112052451790054
2013-12-27,-0.002511103285780929
2013-12-30,-0.0014863311168886114
2013-12-31,0.006501197115061214
2014-01-02,-0.007875262330627837
2014-01-03,-0.007245515782773279
2014-01-06,-0.003699966189553847
2014-01-07,0.009225289332180973
2014-01-08,0.0021785525033938625
2014-01-09,-0.0033271546436094116
2014-01-10,0.0032124400086486456
2014-01-13,-0.014886776186056681
2014-01-14,0.01888803593852382
2014-01-15,0.008181021668489925
2014-01-16,0.00011304050593719087
2014-01-17,-0.005673377997937562
2014-01-21,0.007594916913955063
2014-01-22,0.0025940831106938543
2014-01-23,-0.0033846847414020537
2014-01-24,-0.01986129853983305
2014-01-27,-0.009731657270294848
2014-01-28,-0.0005820481890635803
2014-01-29,-0.010774398122636052
2014-01-30,0.018317252663149552
2014-01-31,-0.002662744429909138
2014-02-03,-0.02321861201759089
2014-02-04,0.007329022467987963
2014-02-05,-0.0025950049029845974
2014-02-06,0.012672247307684233
2014-02-07,0.017680981821287387
2014-02-10,0.005711059718664461
2014-02-11,0.01132547631337607
2014-02-12,0.00191217542890789
2014-02-13,0.0073911423757739006
2014-02-14,0.002006006328295051
2014-02-18,0.004887586231104812
2014-02-19,-0.00689359255940002
2014-02-20,0.00467496580774729
2014-02-21,-0.0013335426078998035
2014-02-24,0.005323161774185969
2014-02-25,-0.0011067817610849332
2014-02-26,-0.0008860847494291307
2014-02-27,0.006467367204017594
2014-02-28,-0.0011066540095042783
2014-03-03,-0.007443961931866248
2014-03-04,0.012633007587320867
2014-03-05,0.0027492735942367245
2014-03-06,-0.0008786438012372715
2014-03-07,-0.004958679617403968
2014-03-10,0.0008833789809044953
2014-03-11,-0.004313421778911058
2014-03-12,0.003761054891287149
2014-03-13,-0.014234520059275692
2014-03-14,-0.006856138600982705
2014-03-17,0.008758233158499707
2014-03-18,0.0120014134084781
2014-03-19,-0.005427395705425453
2014-03-20,0.002773122963889159
2014-03-21,-0.012106664408174702
2014-03-24,-0.008802318910576874
2014-03-25,0.003281920143208782
2014-03-26,-0.012963651860695456
2014-03-27,-0.005624157551731752
2014-03-28,0.001954639784917608
2014-03-31,0.00709720666340766
2014-04-01,0.017412922930088958
2014-04-02,0.0025755241076912856
2014-04-03,-0.00797036122925577
2014-04-04,-0.025208763771856067
2014-04-07,-0.009539462166502376
2014-04-08,0.009191634361152194
2014-04-09,0.016996598610555996
2014-04-10,-0.025208763771856067
2014-04-11,-0.011701667155050638
2014-04-14,0.007816305932515552
2014-04-15,0.003297874592006583
2014-04-16,0.013198502169547321
2014-04-17,0.0002323614407662956
2014-04-21,0.007396818854035693
2014-04-22,0.007914347644439058
2014-04-23,-0.008835722862999239
2014-04-24,0.009521042295573132
2014-04-25,-0.016112514616026533
2014-04-28,0.003243338918881317
2014-04-29,0.007947980260921994
2014-04-30,0.002635159549003117
2014-05-01,0.002971171711394563
2014-05-02,-0.0018273096860629968
2014-05-05,0.00524406689419885
2014-05-06,-0.013047024422608229
2014-05-07,-0.0028836485500097413
2014-05-08,-0.0009248392936923159
2014-05-09,0.0036934668411824963
2014-05-12,0.016340204943665795
2014-05-13,0.0006801678009397279
2014-05-14,-0.005224009811046037
2014-05-15,-0.007886824644958913
2014-05-16,0.006519560051204594
2014-05-19,0.00693075955062272
2014-05-20,-0.0036298814766594642
2014-05-21,0.009500186897232341
2014-05-22,0.004380505101075392
2014-05-23,0.0072580964165704365
2014-05-27,0.01238412150154431
2014-05-28,-0.0030813598946886757
2014-05-29,0.00637245167491445
2014-05-30,0.00010999215665515093
2014-06-02,-0.000986246957787464
2014-06-03,-0.0004387359513884196
2014-06-04,0.003721720452510427
2014-06-05,0.008378275104710205
2014-06-06,0.0057263364425247185
2014-06-09,-0.00075415497328573
2014-06-10,0.001723859188826716
2014-06-11,-0.00021548846321496387
2014-06-12,-0.009084542016342574
2014-06-13,0.002929215752823988
2014-06-16,0.0008660898458306021
2014-06-17,0.0005409480596430986
2014-06-18,0.005609155592735339
2014-06-19,-0.0006453787714753246
2014-06-20,0.0011751133810846237
2014-06-23,0.0002157274082589401
2014-06-24,-0.000970601151345581
2014-06-25,0.006344611326075889
2014-06-26,0.0005360479423730873
2014-06-27,0.004382869706096393
2014-06-30,0.0017051756426155278
2014-07-01,0.010908317819965157
2014-07-02,0.0016835578402214482
2014-07-03,0.006289566576205633
2014-07-07,-0.003035117093419733
2014-07-08,-0.012126552708642718
2014-07-09,0.007398991751043212
2014-07-10,-0.0031640817577897502
2014-07-11,0.006423321130413421
2014-07-14,0.005965428069033871
2014-07-15,-0.00344936224989247
2014-07-16,0.003970717073787879
2014-07-17,-0.013332991263865147
2014-07-18,0.015728612234139447
