Date,IEF
2011-04-04,0.0022563792877135637
2011-04-05,-0.00505757760674959
2011-04-06,-0.004324074637199995
2011-04-07,0.00010852464478992444
2011-04-08,-0.0029292161440483333
2011-04-11,0.0013033852092926655
2011-04-12,0.00562601954864984
2011-04-13,0.003877260819531114
2011-04-14,-0.0033385512809032732
2011-04-15,0.007307749034664408
2011-04-18,0.0024587187941426595
2011-04-19,0.0012806843920326989
2011-04-20,-0.0039544652102117
2011-04-21,0.0007495622656736817
2011-04-25,0.0035248179327183964
2011-04-26,0.004255082068812952
2011-04-27,-0.0028695587001208106
2011-04-28,0.003825392619135363
2011-04-29,0.0020125493172659047
2011-05-02,-0.00030757833568099686
2011-05-03,0.002650334792061282
2011-05-04,0.002538581153442271
2011-05-05,0.004950187466691207
2011-05-06,0.0005256267718180882
2011-05-09,0.001469350030485722
2011-05-10,-0.004835868706924759
2011-05-11,0.003577259201094632
2011-05-12,-0.0022079978817135196
2011-05-13,0.0038859009983156657
2011-05-16,0.00240845574680739
2011-05-17,0.0029240793854421313
2011-05-18,-0.005751828743021388
2011-05-19,0.0010488839178524972
2011-05-20,0.0024057476065756085
2011-05-23,0.0013577472423879958
2011-05-24,0.0010438510444835103
2011-05-25,0.00010493158421622613
2011-05-26,0.0055088478540129765
2011-05-27,-0.00010317040065438027
2011-05-31,0.0015545044065904243
2011-06-01,0.00820703665739988
2011-06-02,-0.005988859517113212
2011-06-03,0.003928230449522583
2011-06-06,-0.0006191994351364618
2011-06-07,0.0018555953409599179
2011-06-08,0.0021619384567996875
2011-06-09,-0.004017533797759557
2011-06-10,0.0031951491194113146
2011-06-13,-0.0021637190588059026
2011-06-14,-0.007970989934566654
2011-06-15,0.010751294567562762
2011-06-16,0.0027725959666325935
2011-06-17,-0.0007184219851946772
2011-06-20,-0.0015399685665631656
2011-06-21,-0.0013371859060007044
2011-06-22,-0.00041227769075015126
2011-06-23,0.005237644008188055
2011-06-24,0.004190063986575194
2011-06-27,-0.003883250464301208
2011-06-28,-0.009256951327987987
2011-06-29,-0.006012470937266429
2011-06-30,-0.003436018138549975
2011-07-01,-0.0025027339358871057
2011-07-05,0.006271078416791778
2011-07-06,0.0017691829294089502
2011-07-07,-0.0038552118135015217
2011-07-08,0.010592003850929121
2011-07-11,0.007614420312999806
2011-07-12,0.001434681361977046
2011-07-13,0.0016366063856479932
2011-07-14,-0.005739985430758516
2011-07-15,0.004103379045110632
2011-07-18,-0.0006145509275609405
2011-07-19,0.0037827965317139747
2011-07-20,-0.004910225445121307
2011-07-21,-0.005552590860028774
2011-07-22,0.003807677395642605
2011-07-25,-0.0031886892712110976
2011-07-26,0.004215109574662477
2011-07-27,-0.001642906043207555
2011-07-28,0.0019511675330414363
2011-07-29,0.012032483561905012
2011-08-01,0.0036307617201892517
2011-08-02,0.009169829908263094
2011-08-03,0.0008017336898656657
2011-08-04,0.013144136095921334
2011-08-05,-0.01164123559976611
2011-08-08,0.015787575010046066
2011-08-09,0.005795007024029989
2011-08-10,0.013136358471938829
2011-08-11,-0.014802855310342625
2011-09-08,0.004886432210973844
2011-09-09,0.004862279670919452
2011-09-12,-0.003048310653228106
2011-09-13,-0.0029619478713805865
2011-09-14,0.0005743017265072598
2011-09-15,-0.007487708543948879
2011-09-16,0.001925986873622236
2011-09-19,0.008140043181938542
2011-09-20,0.0013349844641021976
2011-09-21,0.004276816040785276
2011-09-22,0.009253030613923715
2011-09-23,-0.008304066103810586
2011-09-26,-0.004179749203866673
2011-09-27,-0.006682543080431326
2011-09-28,0.00019175633091145296
2011-09-29,0.0
2011-09-30,0.006302033542210979
2011-10-03,0.009216867094134351
2011-10-04,-0.005116187699272824
2011-10-05,-0.004186942073191135
2011-10-06,-0.006986961112560435
2011-10-07,-0.005199242825871418
2011-10-10,-0.010580159635002539
2011-10-11,0.0033127556269939244
2011-10-12,-0.0034091272263381085
2011-10-13,0.003992235605694101
2011-10-14,-0.004969098096725195
2011-10-17,0.006522924876528732
2011-10-18,-0.0010683954461837904
2011-10-19,0.00155377033758762
2011-10-20,-0.002039201671207332
2011-10-21,-0.001848410623427632
2011-10-24,-0.0004870659393672234
2011-10-25,0.00853644889274186
2011-10-26,-0.007368128705726268
2011-10-27,-0.012139275790546097
2011-10-28,0.005990511299385783
2011-10-31,0.013324093568162427
2011-11-01,0.011922159017266896
2011-11-02,-0.0023938371650366348
2011-11-03,-0.004709872778106394
2011-11-04,0.002982203670582154
2011-11-07,0.0011522748274209879
2011-11-08,-0.004519124872931705
2011-11-09,0.00882697399653175
2011-11-10,-0.004883673031797067
2011-11-11,-0.00461925869229379
2011-11-14,0.006248917379988877
2011-11-15,-0.0013424919319215366
2011-11-16,0.0036407436158694393
2011-11-17,0.0020061453657108505
2011-11-18,-0.0037291179350767653
2011-11-21,0.00277484849526067
2011-11-22,0.003050950145607474
2011-11-23,0.003423307712897915
2011-11-25,-0.006380013188605472
2011-11-28,9.589926904710364e-05
2011-11-29,-0.0019123819766184492
2011-11-30,-0.005853064186561154
2011-12-01,-0.0002897714544109069
2011-12-02,0.004427545370423567
2011-12-05,-0.0005766432157885098
2011-12-06,-0.002597243947483822
2011-12-07,0.00451724629650965
2011-12-08,0.005070181086052936
2011-12-09,-0.006893791125970522
2011-12-12,0.0034527871378181737
2011-12-13,0.0045855415604170195
2011-12-14,0.00418478635559955
2011-12-15,-0.0008544031677950902
2011-12-16,0.004832960733065146
2011-12-19,0.0033977764853519417
2011-12-20,-0.009086162696035916
2011-12-21,-0.0032378371880513943
2011-12-22,0.0012394812026439372
2011-12-23,-0.00410537595807766
2011-12-27,0.0005657413320480942
2011-12-28,0.006301708139175389
2011-12-29,0.0012360868395786108
2011-12-30,0.003510586521728007
2012-01-03,-0.006366548745952257
2012-01-04,-0.003150412556621827
2012-01-05,0.00019111633176504961
2012-01-06,0.003912287417862829
2012-01-09,0.0001903337855700085
2012-01-10,-0.0020011904066812524
2012-01-11,0.005803473589844517
2012-01-12,-0.0020896459375149942
2012-01-13,0.0044581121919503395
2012-01-17,0.0009454705984382988
2012-01-18,-0.003124748657497718
2012-01-19,-0.005992661785220227
2012-01-20,-0.003440990083279243
2012-01-23,-0.0022044676284111815
2012-01-24,0.00115058466479577
2012-01-25,0.004780974878310747
2012-01-26,0.005327372976095749
2012-01-27,0.003031601741488355
2012-01-30,0.003399337633894231
2012-01-31,0.0037634957526588375
2012-02-01,-0.0034784136871669714
2012-02-02,0.0014151625258559798
2012-02-03,-0.007950480920995387
2012-02-06,0.0027526004905915474
2012-02-07,-0.006465499155200539
2012-02-08,0.00047709511975765483
2012-02-09,-0.002290869529911882
2012-02-10,0.005621853456909146
2012-02-13,-0.0006652903631409029
2012-02-14,0.0020892995808948563
2012-02-15,0.0007589717259579448
2012-02-16,-0.004561136314205331
2012-02-17,-0.0010486179892538763
2012-02-21,-0.0036300429086216874
2012-02-22,0.003916218168538116
2012-02-23,0.00142877625390857
2012-02-24,0.0007614514753083239
2012-02-27,0.0033226903487467005
2012-02-28,0.00047425281808346885
2012-02-29,-0.00398778481347632
2012-03-01,-0.0032442524095305943
2012-03-02,0.004006625702386299
2012-03-05,-0.002001548852745138
2012-03-06,0.004188835342226681
2012-03-07,-0.0019019820209043852
2012-03-08,-0.002955574979212775
2012-03-09,-0.0007633434267063046
2012-03-12,-0.0002862704007258067
2012-03-13,-0.007193316425644449
2012-03-14,-0.011521147967864295
2012-03-15,-0.0002915643846675563
2012-03-16,-0.0002922441023092598
2012-03-19,-0.006156938109143651
2012-03-20,0.0004900331690489227
2012-03-21,0.005081267843755366
2012-03-22,0.0012673081481006957
2012-03-23,0.0036929493608006863
2012-03-26,-0.0011651170448677825
2012-03-27,0.005520781729702504
2012-03-28,-0.001740088342271643
2012-03-29,0.004151043295133117
2012-03-30,-0.004925936099382542
2012-04-02,0.002392747757630905
2012-04-03,-0.007380388260933727
2012-04-04,0.005055997000387881
2012-04-05,0.004451319823780009
2012-04-09,0.01018272663298709
2012-04-10,0.004671447955751504
2012-04-11,-0.003907181362906539
2012-04-12,-0.002007531974793061
2012-04-13,0.006010255872772792
2012-04-16,-0.00028520557167343604
2012-04-17,-0.0010466437011207288
2012-04-18,0.001997881606210784
2012-04-19,0.0011400223720415366
2012-04-20,9.449327889837307e-05
2012-04-23,0.001991632951596812
2012-04-24,-0.0025614278215763233
2012-04-25,-0.0012353162981617136
2012-04-26,0.003323684791058007
2012-04-27,0.0010416855038543706
2012-04-30,0.0008517088908782909
2012-05-01,-0.0018209050703904875
2012-05-02,0.0018975809500506918
2012-05-03,-9.589381352922597e-05
2012-05-04,0.003972747071923817
2012-05-07,-0.0002831490984613722
2012-05-08,0.0022634287066790504
2012-05-09,0.0008477649528396439
2012-05-10,-0.0014134048485136483
2012-05-11,0.0032941756310064505
2012-05-14,0.004406055756883528
2012-05-15,0.0002801216356900043
2012-05-16,0.000747618233942005
2012-05-17,0.0037304852148420933
2012-05-18,-0.0006512266296208224
2012-05-21,-0.002611617966606489
2012-05-22,-0.002150758137484613
2012-05-23,0.002617801549625403
2012-05-24,-0.00215003737128134
2012-05-25,0.002895831903604471
2012-05-29,-0.0008394129598678823
2012-05-30,0.009477962528759511
2012-05-31,0.0038765703885169857
2012-06-01,0.00855296158223244
2012-06-04,-0.005779594632110586
2012-06-05,-0.003317711974775791
2012-06-06,-0.006576618890449494
2012-06-07,0.0024130482942784914
2012-06-08,0.0007416022334088681
2012-06-11,0.002682806939772611
2012-06-12,-0.005372830698293069
2012-06-13,0.005280233403021881
2012-06-14,-0.002682868129027631
2012-06-15,0.004621505364241752
2012-06-18,-0.0002763713357773661
2012-06-19,-0.0034188416069853393
2012-06-20,-0.0020385827518438824
2012-06-21,0.0021308743730060194
2012-06-22,-0.0043593617019880865
2012-06-25,0.00546956648472317
2012-06-26,-0.0022212683024547637
2012-06-27,0.0013884492885168863
2012-06-28,0.0032329223171854845
2012-06-29,-0.0046213716057023
2012-07-02,0.004628934096736425
2012-07-03,-0.0024971406834384865
2012-07-05,0.002681423712818577
2012-07-06,0.0035032193522181792
2012-07-09,0.002757124891404769
2012-07-10,0.00045907627982907435
2012-07-11,-0.0009183634074876836
2012-07-12,0.0022922920257125077
2012-07-13,-0.0008247051854765834
2012-07-16,0.0021981357196287532
2012-07-17,-0.0025643438609107626
2012-07-18,0.0010086715467889833
2012-07-19,-0.001467571050057523
2012-07-20,0.0039372317984617865
2012-07-23,0.0016437963832488397
2012-07-24,0.001914537669123844
2012-07-25,0.000546101608346787
2012-07-26,-0.0030993570440195103
2012-07-27,-0.007238763604482422
2012-07-30,0.003213485732035707
2012-07-31,0.001740344414110919
2012-08-01,-0.003653790304126048
2012-08-02,0.002387670047027899
2012-08-03,-0.005243772496500315
2012-08-06,0.0006459398994179531
2012-08-07,-0.0052683759054408495
2012-08-08,-0.0013914790128425494
2012-08-09,-0.000742208450336763
2012-08-10,0.0028745949478765887
2012-08-13,-0.0006484978424150085
2012-08-14,-0.0049227691260913045
2012-08-15,-0.005041393635045075
2012-08-16,-0.0024360815243632318
2012-08-17,0.001218451545867422
2012-08-20,0.0005624945100863985
2012-08-21,0.0008425350569244748
2012-08-22,0.007736058963318818
2012-08-23,0.001762794784191075
2012-08-24,-0.0004637596617834331
2012-08-27,0.0025935788304725605
2012-08-28,0.0003697094593414341
2012-09-25,0.0037031376305050887
2012-09-26,0.004148718389820592
2012-09-27,-0.0021185802496593354
2012-09-28,0.0
2012-10-01,0.001853597217642401
2012-10-02,-0.0006449895896470176
2012-10-03,0.0010140174623019963
2012-10-04,-0.003969153998501953
2012-10-05,-0.0045417235005597726
2012-10-08,0.003246204986502634
2012-10-09,-0.002039505438655872
2012-10-10,0.0024099713076789113
2012-10-11,0.0009250526450340397
2012-10-12,9.225342590472365e-05
2012-10-15,0.00027754677497465204
2012-10-16,-0.004725998587221551
2012-10-17,-0.00633599455768178
2012-10-18,-0.0017771749919341235
2012-10-19,0.004204826796691321
2012-10-22,-0.003362841376349777
2012-10-23,0.004760311730721093
2012-10-24,-0.0021436247501660445
2012-10-25,-0.0036460861008775613
2012-10-26,0.006348133895411635
2012-10-31,0.004086317010625464
2012-11-01,-0.0019972706102675507
2012-11-02,0.000836565275691468
2012-11-05,0.002413162017580266
2012-11-06,-0.004552599713534324
2012-11-07,0.00834653868483784
2012-11-08,0.004422240754350049
2012-11-09,9.15873761074293e-05
2012-11-12,0.0006434628258251843
2012-11-13,0.0011939972604178921
2012-11-14,0.0002749453297159603
2012-11-15,-0.00045880704150306627
2012-11-16,0.0006421234084425931
2012-11-19,-0.0020195317418826497
2012-11-20,-0.004144294651958635
2012-11-21,-0.0014773888106282182
2012-11-23,-0.0005551998829615472
2012-11-26,0.0016633764610753585
2012-11-27,0.002305458893707294
2012-11-28,0.0012885356593906627
2012-11-29,0.0010115279360301747
2012-11-30,-0.00018385488118129322
2012-12-03,-0.00039572601637725757
2012-12-04,0.0017471478232144427
2012-12-05,0.0008270707434282756
2012-12-06,0.00055081642228264
2012-12-07,-0.0028490637968656787
2012-12-10,0.000920339105155332
2012-12-11,-0.0019333768861401544
2013-01-09,0.0005625331234732775
2013-01-10,-0.0029048313294992643
2013-01-11,0.0031850883499055156
2013-01-14,-0.0003746316455223681
2013-01-15,0.0024299802387478687
2013-01-16,0.0013068576147527403
2013-01-17,-0.004579098868100807
2013-01-18,0.002805593783931167
2013-01-22,0.0008401829354407849
2013-01-23,0.0004664426760170185
2013-01-24,-0.0016801941046773931
2013-01-25,-0.006654947320299123
2013-01-28,-0.002070827664859608
2013-01-29,-0.0015091674842920648
2013-01-30,0.000565542704275314
2013-01-31,0.0008494157575289508
2013-02-01,-0.0034040866916465948
2013-02-04,0.005759859083386606
2013-02-05,-0.003583379509900087
2013-02-06,0.003018609478829245
2013-02-07,0.0004715281049268682
2013-02-08,0.0007524754099383397
2013-02-11,-0.0010358371418477303
2013-02-12,-0.001036722397203801
2013-02-13,-0.0034942822745656116
2013-02-14,0.004248694664740189
2013-02-15,-0.0009421129792066412
2013-02-19,-0.001605296432652999
2013-02-20,0.0021711237095786203
2013-02-21,0.0019759000999500804
2013-02-22,0.0012223514662814733
2013-02-25,0.007675065983224172
2013-02-26,-0.001866440177174873
2013-02-27,-0.000467178257485983
2013-02-28,0.0014006001988992182
2013-03-01,0.002491056684021305
2013-03-04,-0.0023320364872803493
2013-03-05,-0.00102819179860829
2013-03-06,-0.00318465386997535
2013-03-07,-0.0038532161388455054
2013-03-08,-0.005098821086589199
2013-03-11,0.00047367106697248024
2013-03-12,0.0027392908970765547
2013-03-13,-0.0008489247330127097
2013-03-14,0.0002831808756729814
2013-03-15,0.0034870528242291043
2013-03-18,0.00328712318007714
2013-03-19,0.003088933300355915
2013-03-20,-0.003839503333984179
2013-03-21,0.0026235513440517884
2013-03-22,0.00037488674760551526
2013-03-25,0.0007474822626933144
2013-03-26,0.0010283710272499132
2013-03-27,0.004286164601295392
2013-03-28,-0.0018617911827302984
2013-04-01,0.0026555885798184966
2013-04-02,-0.0019558351507717314
2013-04-03,0.004186878136020136
2013-04-04,0.0039837250571264134
2013-04-05,0.003138162232625333
2013-04-08,-0.0032304229400237482
2013-04-09,0.00036871479857434475
2013-04-10,-0.004167929564252454
2013-04-11,0.001113369798406021
2013-04-12,0.005547870201558937
2013-04-15,0.0022108342599429153
2013-04-16,-0.0028564329493822108
2013-04-17,0.001843844087813852
2013-04-18,0.0005525736633043309
2013-04-19,-0.0005525736633042117
2013-04-22,0.0005525736633043309
2013-04-23,-0.0006451129288568308
2013-04-24,0.000461047581277455
2013-04-25,-0.0011057484908305738
2013-04-26,0.003587868327019049
2013-04-29,-0.00036741109030617155
2013-04-30,-0.00018426092426689688
2013-05-01,0.0032612041877695622
2013-05-02,0.0
2013-05-03,-0.008564882281199447
2013-05-06,-0.0012949675106668636
2013-05-07,-0.0013906303280077298
2013-05-08,0.001204468438227211
2013-05-09,-0.00018508758701449058
2013-05-10,-0.005666942065462364
2013-05-13,-0.001772241945622838
2013-05-14,-0.004021126308407165
2013-05-15,0.0026209828976072997
2013-05-16,0.004754904780162307
2013-05-17,-0.005410276451899131
2013-05-20,-0.0007486955576208311
2013-05-21,0.0026175201274644356
2013-05-22,-0.007966127690304938
2013-05-23,0.001034243163517152
2013-05-24,0.00037603640730484795
2013-05-28,-0.011815481224201074
2013-05-29,0.004079793519782652
2013-05-30,9.492936907866533e-05
2013-05-31,-0.002749513544837925
2013-06-03,0.001443704219324571
2013-06-04,-0.002566395042213123
2013-06-05,0.0048427060110057
2013-06-06,0.001231030184522495
2013-06-07,-0.007788300984344621
2013-06-10,-0.0024821970757853183
2013-06-11,0.002482197075785284
2013-06-12,-0.004491214977226959
2013-06-13,0.007537953042085761
2013-06-14,0.0013293607145011593
2013-06-17,-0.0023755058289933956
2013-06-18,-0.000571379389451328
2013-06-19,-0.013805432209656012
2013-06-20,-0.0045472719760622235
2013-06-21,-0.010626352365437962
2013-06-24,-0.002453153667987167
2013-06-25,-0.0011803799004674095
2013-06-26,0.004026046350780693
2013-06-27,0.0053732585371068006
2013-06-28,-0.0011699350498058242
2013-07-01,0.00038080407837931605
2013-07-02,0.00039046750820591575
2013-07-03,-0.00195415588471593
2013-07-05,-0.01696657803035693
2013-07-08,0.005852387329380871
2013-07-09,0.001680165845984543
2013-07-10,-0.0035608811073814793
2013-07-11,0.009958460809614288
2013-07-12,-0.0007850945892497955
2013-07-15,0.003136686876839076
2013-07-16,0.0004891589576462546
2013-07-17,0.004392568471596635
2013-07-18,-0.004685645732840859
2013-07-19,0.005464666359428563
2013-07-22,-9.730808565734576e-05
2013-07-23,-0.0011685331405844243
2013-07-24,-0.006746499117178236
2013-07-25,0.0014702103702825262
2013-07-26,0.000881381917306882
2013-07-29,-0.0020571821024030004
2013-07-30,-0.00029441018518633105
2013-07-31,0.000686269639376298
2013-08-01,-0.008865066500148622
2013-08-02,0.0084825736635678
2013-08-05,-0.003148118599391145
2013-08-06,0.0002952486566568323
2013-08-07,0.003637890400748031
2013-08-08,0.0014709480240732017
2013-08-09,0.0006854886301564325
2013-08-12,-0.0019597173237275566
2013-08-13,-0.009068431718743974
2013-08-14,0.0008909474844834993
2013-08-15,-0.005555054663819651
2013-08-16,-0.003886842241869821
2013-08-19,-0.004303350369469924
2013-08-20,0.005401347562167355
2013-08-21,-0.006303833676454174
2013-08-22,-0.00040176557958041323
2013-08-23,0.005607602063337158
2013-08-26,0.0019952106514962214
2013-08-27,0.005664095238327914
2013-08-28,-0.004070451903294374
2013-08-29,0.0009945290856439787
2013-08-30,-0.0018912036522342635
2013-09-03,-0.0056911858909980215
2013-09-04,-0.0033155681734453146
2013-09-05,-0.007678670415173163
2013-09-06,0.006066553503853978
2013-09-09,0.0020140667778026987
2013-09-10,-0.004637871257441587
2013-09-11,0.005040657160431988
2013-09-12,0.00010054645209674274
2013-09-13,0.0013063839627920199
2013-09-16,0.0022068849031339284
2013-09-17,0.0020018700795496292
2013-09-18,0.012323703559887293
2013-09-19,-0.0034632114284646838
2013-09-20,0.0009906713499885892
2013-09-23,0.003755938963098903
2013-09-24,0.003642636156461812
2013-09-25,0.002748503230264675
2013-09-26,-0.0021583242875512533
2013-09-27,0.0013747256584774015
2013-09-30,0.0016658709328939455
2013-10-01,-0.002229048170579694
2013-10-02,0.0016693357859354655
2013-10-03,0.001373457140935698
2013-10-04,-0.0027482192617097395
2013-10-07,0.0008849511607023575
2013-10-08,-0.000491413120230686
2013-10-09,-0.0017695104634531842
2013-10-10,-0.002168070337541916
2013-10-11,0.0014788370474055747
2013-10-14,-0.003353681591790222
2013-10-15,0.00019717264280264408
2013-10-16,0.004828605917499712
2013-10-17,0.005686168833375014
2013-10-18,9.768597992742277e-05
2013-10-21,-0.0006842929664471637
2013-10-22,0.006920086072891521
2013-10-23,0.0017470554311291465
2013-10-24,-0.0020385122694596886
2013-10-25,0.0017474681837358948
2013-10-28,-0.0009700860482996617
2013-10-29,0.001357453792345546
2013-10-30,-0.0026201763840916297
2013-10-31,-0.0011675334576382122
2013-11-01,-0.005562221951657207
2013-11-04,0.0019588413428112627
2013-11-05,-0.004510851777429816
2013-11-06,0.003042080612066797
2013-11-07,0.002641676370850869
2013-11-08,-0.011300707127226348
2013-11-11,-0.0004939420837264065
2013-11-12,-0.000890063351660613
2013-11-13,0.00414725769906918
2013-11-14,0.004817539679479713
2013-11-15,-0.0007846663011875065
2013-11-18,0.0035274656102966912
2013-11-19,-0.0037237526979741436
2013-11-20,-0.0055134968536858725
2013-11-21,0.0008884534864302575
2013-11-22,0.002855848317845281
2013-11-25,0.000786306639421986
2013-11-26,0.0021600334223523237
2013-11-27,-0.002257607615260835
2013-11-29,-0.0005905075454495285
2013-12-02,-0.004303213384644251
2013-12-03,0.0017791783697005794
2013-12-04,-0.004553150830350894
2013-12-05,-0.0024832698082086907
2013-12-06,0.000895213474758065
2013-12-09,0.0011914255834907512
2013-12-10,0.004158895194837298
2013-12-11,-0.0038614808459685214
2013-12-12,-0.002880878485171718
2013-12-13,0.0014917951106012473
2013-12-16,-0.0004968215395446052
2013-12-17,0.003175048760615121
2013-12-18,-0.003772463971144514
2013-12-19,-0.004184830299453621
2013-12-20,0.003090377874678503
2013-12-23,-0.003190465246600415
2013-12-24,-0.00390351985408564
2013-12-26,-0.0008639402658649444
2013-12-27,-0.0006038046615745527
2013-12-30,0.0027126725135482184
2013-12-31,-0.004524489230405595
2014-01-02,0.003921660148707333
2014-01-03,-0.0006018067744607564
2014-01-06,0.0028075099908074688
2014-01-07,0.001602083109447926
2014-01-08,-0.004911623163882916
2014-01-09,0.0026093890242963316
2014-01-10,0.00838285596917302
2014-01-13,0.002877501370428742
2014-01-14,-0.0037725872834077335
2014-01-15,-0.0008958878095904323
2014-01-16,0.0027846944863880556
2014-01-17,0.0023795808412095825
2014-01-21,-0.0010902641749169176
2014-01-22,-0.002779925325975877
2014-01-23,0.006738306483499611
2014-01-24,0.004041290025532225
2014-01-27,-0.0030537491218855226
2014-01-28,0.0014793395215795576
2014-01-29,0.004717745070028367
2014-01-30,-0.0009817272087980164
2014-01-31,0.003918633650841463
2014-02-03,0.0054213296804131155
2014-02-04,-0.0030245431131908787
2014-02-05,-0.003621652715083837
2014-02-06,-0.0018648641354239177
2014-02-07,0.002648924288473563
2014-02-10,0.0004899544733390205
2014-02-11,-0.004416901208874058
2014-02-12,-0.0023637855047344038
2014-02-13,0.004721803569832659
2014-02-14,-0.0006868187204841844
2014-02-18,0.0024518351042632654
2014-02-19,-0.0019608710262662725
2014-02-20,-0.0010807874100523343
2014-02-21,0.0012766420525396351
2014-02-24,-0.0009814935787765267
2014-02-25,0.0034318400145238828
2014-02-26,0.0029331652472801215
2014-02-27,0.0011698444515847086
2014-02-28,-0.0009752714623306554
2014-03-03,0.004934051640207345
2014-03-04,-0.007713812014176046
2014-03-05,0.0010773564868457744
2014-03-06,-0.004316890727498333
2014-03-07,-0.004336286296343654
2014-03-10,0.0010853510496123962
2014-03-11,0.0009865770531764192
2014-03-12,0.003934771087943836
2014-03-13,0.0058729429241279624
2014-03-14,9.750766298592568e-05
2014-03-17,-0.004009577699702984
2014-03-18,0.0024469686906818198
2014-03-19,-0.009329189719212884
2014-03-20,0.0001975095773851913
2014-03-21,0.0018720765776087589
2014-03-24,0.0003941637132050773
2014-03-25,-0.0005909168803179281
2014-03-26,0.004225924096343752
2014-03-27,0.0009797152561455474
2014-03-28,-0.003533021376914091
2014-03-31,9.783073156940144e-05
2014-04-01,-0.002070199272026028
2014-04-02,-0.0043510676955537675
2014-04-03,0.000693229074573894
2014-04-04,0.006123126441620225
2014-04-07,0.0023595545382529945
2014-04-08,0.0013738080287791616
2014-04-09,-0.00029433166485346297
2014-04-10,0.004209636007523898
2014-04-11,0.0020492926281654006
2014-04-14,-0.0015607522236235063
2014-04-15,0.00117043383571445
2014-04-16,-0.0015614577962532186
2014-04-17,-0.005681365173026916
2014-04-21,-0.0001962501203959502
2014-04-22,-0.0003937725017270943
2014-04-23,0.0025523313457233793
2014-04-24,-0.00029376433724723265
2014-04-25,0.0013723074324611265
2014-04-28,-0.001470696908386559
2014-04-29,0.0008823701621888225
2014-04-30,0.002643023681813366
2014-05-01,0.002874624013051805
2014-05-02,0.0014636116225118607
2014-05-05,-0.000584862967398423
2014-05-06,0.0011703377994753716
2014-05-07,0.0007786072647847302
2014-05-08,0.0010707741523158106
2014-05-09,-0.0007786311114415533
2014-05-12,-0.002631409756806093
2014-05-13,0.003896377622915726
2014-05-14,0.004558715158655101
2014-05-15,0.0035738374493042404
2014-05-16,-0.002123153278397813
2014-05-19,-0.0012572894980899356
2014-05-20,0.002898612643437327
2014-05-21,-0.0015451395941453465
2014-05-22,-0.0010637351653626575
2014-05-23,0.002029597245822225
2014-05-27,0.0002895390233100618
2014-05-28,0.005485936518576366
2014-05-29,-0.0012486226732964561
2014-05-30,-0.0007686157885348836
2014-06-02,-0.004586602066980849
2014-06-03,-0.005045378295968207
2014-06-04,-0.0007784617863506057
2014-06-05,0.0014592615499784934
2014-06-06,-0.0007778367382602191
2014-06-09,-0.0014602075190974688
2014-06-10,-0.0017551254121034865
2014-06-11,0.0013656493343727522
2014-06-12,0.003890891859563738
2014-06-13,-0.0019441712881032062
2014-06-16,0.0
2014-06-17,-0.004190945986169894
2014-06-18,0.005261054427021143
2014-06-19,-0.002529793467844698
2014-06-20,0.0011681655932388442
2014-06-23,-0.0006810817499534405
2014-06-24,0.004080781383499918
2014-06-25,0.0009688315155408218
2014-06-26,0.002612516242639469
2014-06-27,0.0
2014-06-30,0.0007722948126563638
2014-07-01,-0.003274644728638931
2014-07-02,-0.004084068755224733
