Date,HYG
2014-02-24,0.0022274532533170313
2014-02-25,0.0011648489403078834
2014-02-26,0.0016916944366210218
2014-02-27,0.0019001656094880196
2014-02-28,0.0010534119814589024
2014-03-03,-0.0009207894344519336
2014-03-04,0.003596024357349478
2014-03-05,-0.0017972607083460543
2014-03-06,-0.00148152050207376
2014-03-07,-0.0038202303488190526
2014-03-10,0.00010638201762276403
2014-03-11,-0.0010633458783115884
2014-03-12,0.0017009470924591768
2014-03-13,-0.0026592821587069254
2014-03-14,-0.000746344138382249
2014-03-17,0.0013850838511058861
2014-03-18,0.002976560084477883
2014-03-19,-0.005107938549377534
2014-03-20,0.0034079376791123278
2014-03-21,-0.000637621938430351
2014-03-24,0.0003187861521903885
2014-03-25,0.0020188366565051896
2014-03-26,0.00021224044778772605
2014-03-27,-0.0014870834574318799
2014-03-28,0.0016992788687703031
2014-03-31,0.0014842591439434096
2014-04-01,0.00186091699717731
2014-04-02,-0.001063000078953788
2014-04-03,0.00042562158233081253
2014-04-04,0.0023359969398545804
2014-04-07,-0.0021234421436507576
2014-04-08,0.002335125758808368
2014-04-09,0.0015897224964074082
2014-04-10,-0.0028628265923875303
2014-04-11,-0.0042560029068641585
2014-04-14,0.0031939812440360867
2014-04-15,0.0010620216628281587
2014-04-16,0.000531414413671072
2014-04-17,-0.0011686123760799743
2014-04-21,0.0
2014-04-22,0.0010618713095618196
2014-04-23,0.00031853689312958365
2014-04-24,0.00021197622176221122
2014-04-25,-0.0003184693672867073
2014-04-28,-0.00021204374760527828
2014-04-29,0.0014849380851801894
2014-04-30,-0.0002120740826901218
2014-05-01,-0.0010332571188725337
2014-05-02,0.002342416860433006
2014-05-05,-0.00042575182354863
2014-05-06,0.00021256132579180285
2014-05-07,0.0014877879950542623
2014-05-08,-0.00021172134810650803
2014-05-09,0.0009560946822088316
2014-05-12,0.0010596877794068786
2014-05-13,0.0015887342507245935
2014-05-14,0.0005295891364377487
2014-05-15,-0.0009532087993065808
2014-05-16,0.0020103550605451727
2014-05-19,0.0014781297783012957
2014-05-20,-0.0012670578998002114
2014-05-21,-0.00010519533566289914
2014-05-22,0.0007391109578530744
2014-05-23,0.000316435313488672
2014-05-27,0.0009494486262208662
2014-05-28,0.00031707497268563655
2014-05-29,0.000947505367101018
2014-05-30,0.0010529179725735282
2014-06-02,-0.0031858086433696037
2014-06-03,0.00010559635401968348
2014-06-04,0.0
2014-06-05,0.0024355836720577543
2014-06-06,0.0028507785239650836
2014-06-09,0.0011599533637844178
2014-06-10,-0.0005272124198386787
2014-06-11,0.00010570124432780398
2014-06-12,-0.0006323782055571935
2014-06-13,0.0011585006781642125
2014-06-16,-0.0005261224726068917
2014-06-17,-0.0007384421882734615
2014-06-18,0.004525220022495446
2014-06-19,-0.0002108354633646961
2014-06-20,0.0009450618574898812
2014-06-23,-0.00010515083470129359
2014-06-24,-0.0008399110227884883
2014-06-25,0.0014691794237955697
2014-06-26,-0.0010493197768087282
2014-06-27,0.0
2014-06-30,-0.0008397482898496227
2014-07-01,0.0002635928038367815
2014-07-02,0.0006326191241995361
2014-07-03,-0.0014766851670967892
2014-07-07,-0.0007389028930414415
2014-07-08,0.00021127620421742234
2014-07-09,-0.0007398097198038662
2014-07-10,-0.0030696381782259405
2014-07-11,0.0016943048804559573
2014-07-14,-0.00031760221831483767
2014-07-15,-0.001589303746111433
2014-07-16,-0.0015919078309235967
2014-07-17,-0.007034941741316393
2014-07-18,0.004163507613820779
2014-07-21,-0.0017059614008911024
2014-07-22,0.0013862547812564148
2014-07-23,0.0019155942519801079
2014-07-24,0.0018065134882264931
2014-07-25,-0.001699642123556793
2014-07-28,-0.0029817522936700985
2014-07-29,-0.0013873623914749515
2014-07-30,-0.004174721955764079
2014-07-31,-0.008183904341870558
2014-08-01,-9.779870971649638e-05
2014-08-04,0.00606532351261257
2014-08-05,-0.0019451562706617584
2014-08-06,0.0023771499899050766
2014-08-07,0.0006475658842143318
2014-08-08,0.0031242155966874972
2014-08-11,0.004719472708006414
2014-08-12,-0.000213923965690814
2014-08-13,0.0028867535553877533
2014-08-14,0.001918945016707736
2014-08-15,0.0020225187277264837
2014-08-18,0.002867137453080808
2014-08-19,-0.00031842730205267094
2014-08-20,0.0007423973702519072
2014-08-21,0.0
2014-08-22,-0.002440249336633789
2014-08-25,0.002121957031094437
2014-08-26,0.0007420826992938218
2014-08-27,-0.00095426016077807
2014-08-28,-0.0014856183199599656
2014-08-29,0.0007431956840046357
2014-09-02,0.0011715950788544756
2014-09-03,-0.0025580063103428454
2014-09-04,-0.003314633171173044
2014-09-05,-0.0011784997446705958
2014-09-08,-0.0009659768412679355
2014-09-09,-0.0046255178678518815
2014-09-10,0.0004307907187250191
2014-09-11,0.0
2014-09-12,-0.0011866706843782666
2014-09-15,-0.001836060267446507
2014-09-16,0.0020524255466357827
2014-09-17,0.00323154001565122
2014-09-18,0.0003220001654190479
2014-09-19,0.001503798636007696
2014-09-22,-0.0018257988014268392
2014-09-23,-0.0050684741203564
2014-09-24,-0.0030305661474109846
2014-09-25,-0.006852843905302891
2014-09-26,-0.0006560614840160093
2014-09-29,-0.0020764968343202597
2014-09-30,0.00643734073955971
2014-10-01,0.001101998269142565
2014-10-02,0.001961966310797234
2014-10-03,0.003369438036777019
2014-10-06,0.0010851510514598734
2014-10-07,-0.003801429797990119
2014-10-08,0.004776619718338689
2014-10-09,-0.010670242375847917
2014-10-10,-0.008132678255291114
2014-10-13,-0.0049773794092076926
2014-10-14,0.0033210041158637893
2014-10-15,0.0002207598908577008
2014-10-16,0.005620280186039021
2014-10-17,0.008426180858567616
2014-10-20,0.007165643946139159
2014-10-21,0.00808194546287949
2014-10-22,-0.006567467656232405
2014-10-23,-0.00043261223904214407
2014-10-24,0.0028062266950609075
2014-10-27,-0.00410451642713796
2014-10-28,0.001622375650514248
2014-10-29,-0.0007571088782502856
2014-10-30,-0.0004320926341488167
2014-10-31,0.0008651155939617911
2014-11-03,0.002102788636827669
2014-11-04,-0.0031458921626639335
2014-11-05,-0.0002164903317641136
2014-11-06,0.002604760522833757
2014-11-07,0.0009750200767479507
2014-11-10,0.00043331782415664865
2014-11-11,0.0022704725102461755
2014-11-12,-0.0032452929717154515
2014-11-13,-0.004126135398291668
2014-11-14,-0.005017433077770821
2014-11-17,-0.00010900079923456704
2014-11-18,-0.0019706637258614197
2014-11-19,-0.00022004630984789623
2014-11-20,0.00010999161841872553
2014-11-21,0.005464997366369427
2014-11-24,-0.00010864435594846483
2014-11-25,0.001633951704143455
2014-11-26,0.0013047050157539853
2014-11-28,-0.009610664726548292
2014-12-01,-0.010115611576287237
2014-12-02,0.0054415157226357334
2014-12-03,0.0016601313229856207
2014-12-04,-0.0006639031721701335
2014-12-05,-0.0007747331280843
2014-12-08,-0.005106687107273262
2014-12-09,-0.0005563236380935524
2014-12-10,-0.011536067363574787
2014-12-11,-0.0036116685252295866
2014-12-12,-0.01365937307775464
2014-12-15,-0.00057306277779845
2014-12-16,-0.0035619097291816745
2014-12-17,0.02016583418960139
2014-12-18,0.007976507966620132
2014-12-19,0.009577005219476072
2014-12-22,-0.0024416152635980165
2014-12-23,0.0035492596578353746
2014-12-24,0.0033960571851338783
2014-12-26,-0.0031073212772382446
2014-12-29,0.0005557708550888325
2014-12-30,-0.002001495740827507
2014-12-31,-0.002675514897241356
2015-01-02,0.0
2015-01-05,-0.009306179193469979
2015-01-06,-0.003837537809244462
2015-01-07,0.006199953540690991
2015-01-08,0.0075017530238507876
2015-01-09,0.005006510676480067
2015-01-12,-0.0012208697116089448
2015-01-13,0.0
2015-01-14,-0.0023364750236294553
2015-01-15,-0.006144764404528758
2015-01-16,0.0038032729493107176
2015-01-20,-0.0017880319409523356
2015-01-21,0.005353928002995189
2015-01-22,0.0013341095506220035
2015-01-23,0.0
2015-01-26,0.004544768629162709
2015-01-27,-0.0007741651753632907
2015-01-28,-0.002105710637370637
2015-01-29,0.0035437314974083186
2015-01-30,-0.0027670307897760035
2015-02-02,0.0038316921832798707
2015-02-03,0.00563710891477103
2015-02-04,-0.004197132802575319
2015-02-05,0.00584948416877992
2015-02-06,0.0007697518963945268
2015-02-09,-0.002422103262599046
2015-02-10,0.003411265136926262
2015-02-11,-0.0003289421704166656
2015-02-12,-0.00011036607201865877
2015-02-13,0.0014280128735269357
2015-02-17,-0.000659424421482989
2015-02-18,0.0033991435208916994
2015-02-19,-0.0023016318987845287
2015-02-20,0.002738965265961633
2015-02-23,0.0007659468550555929
2015-02-24,0.0009833993073377523
2015-02-25,0.0032706376392651103
2015-02-26,-0.00021813764866955115
2015-02-27,0.00021813764866964174
2015-03-02,-0.0001858452630858793
2015-03-03,-0.002847429823510479
2015-03-04,-0.001865368155075165
2015-03-05,0.001865368155075095
2015-03-06,-0.006379387877069884
2015-03-09,-0.0020990504404902995
2015-03-10,-0.003877455599258973
2015-03-11,0.0027706645610955736
2015-03-12,0.001991044725420102
2015-03-13,-0.003431220953853066
2015-03-16,-0.0009981118229860516
2015-03-17,-0.005006008672497249
2015-03-18,0.00888292361246924
2015-03-19,-0.007991304974763786
2015-03-20,0.007769819933435801
2015-03-23,0.0007739028781948529
2015-03-24,0.0015454906021539858
2015-03-25,-0.0026505570280929316
2015-03-26,-0.00011076031222460655
2015-03-27,0.0007739466976024318
2015-03-30,0.002759332653410271
2015-03-31,-0.0012136804282311734
2015-04-01,0.002060056663252237
2015-04-02,0.0007744245504276712
2015-04-06,0.0025390228198514807
2015-04-07,0.005279108971444192
2015-04-08,-0.00021929075361309141
2015-04-09,-0.0009882885343782818
2015-04-10,0.0023036800500173243
2015-04-13,-0.0018646394185884573
2015-04-14,0.00043906891869828886
2015-04-15,0.003942382242252659
2015-04-16,-0.002078413554936321
2015-04-17,-0.0030709137527547116
2015-04-20,0.002193998681084255
2015-04-21,0.000657813534142223
2015-04-22,-0.000986625025607291
2015-04-23,-0.0003287723863167844
2015-04-24,0.0016442522424645395
2015-04-27,0.00032801188310064384
2015-04-28,-0.0015336796378002046
2015-04-29,-0.001865719529386021
2015-04-30,-0.0005496905685931363
2015-05-01,0.002227500418167662
2015-05-04,-0.00022019292920716474
2015-05-05,-0.0013224716273596007
2015-05-06,-0.0029831173728526554
2015-05-07,-0.0001112923546666233
2015-05-08,0.007826966705376071
2015-05-11,-0.006278269568276861
2015-05-12,-0.00011054171840570156
2015-05-13,-0.0014381554186935674
2015-05-14,0.0048576603040884556
2015-05-15,0.0022001774000879925
2015-05-18,-0.001649918109904093
2015-05-19,-0.0015414749423931146
2015-05-20,-0.00121322315175402
2015-05-21,0.0014335373032403525
2015-05-22,0.000770901500722852
2015-05-26,-0.0020942525573816096
2015-05-27,0.0022041961859941197
2015-05-28,-0.00044006791401817325
2015-05-29,0.0014307813263018721
2015-06-01,0.0016778536669227056
2015-06-02,-0.0018765795939765498
2015-06-03,-0.005429300047588841
2015-06-04,-0.003227877804690809
2015-06-05,-0.0030144630856259753
2015-06-08,0.0
2015-06-09,-0.0016781066465397575
2015-06-10,0.0013429188897110369
2015-06-11,0.0020113742761803596
2015-06-12,-0.0036900439702547876
2015-06-15,-0.004717404171074139
2015-06-16,0.005612762335200565
2015-06-17,-0.0008953581641263736
2015-06-18,0.0036900439702547945
2015-06-19,0.0005576597147032651
2015-06-22,0.0020059965634776794
2015-06-23,-0.000668317341700121
2015-06-24,-0.002677447524500771
2015-06-25,-0.0030204986171736593
2015-06-26,-0.002917492588579081
2015-06-29,-0.006878257899849407
2015-06-30,0.004740548649190844
2015-07-01,0.00017029502624225888
2015-07-02,0.0037253646234930607
2015-07-06,-0.003272759091290316
2015-07-07,0.0007900519588456411
2015-07-08,-0.004982102757760539
2015-07-09,0.0022679424680054194
2015-07-10,0.005759687434603977
2015-07-13,0.0009002412037427997
2015-07-14,-0.0010129589132502543
2015-07-15,0.0
2015-07-16,0.0015762970458693942
2015-07-17,-0.0027026050684355444
2015-07-20,-0.004633805441191937
2015-07-21,-0.0018140725673306383
2015-07-22,-0.006489798756186558
2015-07-23,-0.000570858064039135
2015-07-24,-0.0028612385714655835
2015-07-27,-0.004250464498148135
2015-07-28,0.0053955026898328115
2015-07-29,0.005821566019367803
2015-07-30,0.002955291180638847
2015-07-31,-0.0017040399641159803
2015-08-03,-0.0018745600214241187
2015-08-04,0.0005717393713598396
2015-08-05,-0.0013732978533843962
2015-08-06,-0.00412980520469376
2015-08-07,-0.003109098422888365
2015-08-10,0.002879058638032473
2015-08-11,-0.004610039106963122
2015-08-12,-0.001387662031584249
2015-08-13,-0.0012730999133393822
2015-08-14,0.0005791950038833166
2015-08-17,0.0
2015-08-18,-0.0012744428081787169
2015-08-19,-0.0009281321539622279
2015-08-20,-0.004884397688347957
2015-08-21,-0.003621281777728511
2015-08-24,-0.00822460563625225
2015-08-25,0.0020035345031661983
2015-08-26,0.008325640219790313
2015-08-27,0.007445036099446022
2015-08-28,0.0009270878511343379
2015-08-31,-0.001390877823062061
2015-09-01,-0.0032310876407285385
2015-09-02,0.0040813705380679036
2015-09-03,0.0013949605959561037
2015-09-04,-0.0010458852334578302
2015-09-08,0.005452415955247097
2015-09-09,-0.0012734449420392614
2015-09-10,0.0024295786746188616
2015-09-11,-0.0003468515817715793
2015-09-14,-0.0017353805643563454
2015-09-15,-0.00023160164195488287
2015-09-16,-0.003596854205529411
2015-09-17,0.0008130612652949401
2015-09-18,-0.0027920993622829997
2015-09-21,-0.0018650505091771996
2015-09-22,-0.007261638989709753
2015-09-23,-0.0017649633382213344
2015-09-24,-0.004958394442032716
2015-09-25,-0.005101320481975221
2015-09-28,-0.015463254773758116
2015-09-29,-0.000121184742798886
2015-09-30,0.006263376420057774
2015-10-01,-0.006439152118028959
2015-10-02,0.0009706637835784372
2015-10-05,0.011937629890962784
2015-10-06,0.005498400947462811
2015-10-07,0.010199559352104507
2015-10-08,0.004120953959253232
2015-10-09,0.00011730374590098982
2015-10-12,-0.0018810511691743264
2015-10-13,-0.0023572065359799303
2015-10-14,-0.0007091031438324262
2015-10-15,0.0023595693358382554
2015-10-16,0.004583530143081702
2015-10-19,0.002693415342714055
2015-10-20,0.0009350758418047014
2015-10-21,-0.0010525949359272467
2015-10-22,0.00035190475494920986
2015-10-23,0.0035009874079069045
2015-10-26,-0.001048964127105588
2015-10-27,-0.0032716196962930552
2015-10-28,0.002687979405497873
2015-10-29,-0.002570328897471622
2015-10-30,0.001168720030261161
2015-11-02,0.003094803743715959
2015-11-03,0.001053428194901035
2015-11-04,-0.002927798433333897
2015-11-05,-0.0038768954704394673
2015-11-06,-0.004838426945280116
2015-11-09,-0.0041485571849491035
2015-11-10,-0.002259151679330699
2015-11-11,-0.002384316304402658
2015-11-12,-0.006704692294128475
2015-11-13,-0.002887246810388107
2015-11-16,0.004688273373927775
2015-11-17,0.0007191760587436254
2015-11-18,0.001915044706142961
2015-11-19,-0.009010723082390907
2015-11-20,-0.00024153175995125027
2015-11-23,-0.0008454672915700954
2015-11-24,0.0013282370856486625
2015-11-25,0.0010854002357087143
2015-11-27,0.0015654016835394268
2015-11-30,-0.0006010587519767376
2015-12-01,0.007088284462582943
2015-12-02,-0.00204444430211497
2015-12-03,-0.002651847136292221
2015-12-04,-0.0022956803282557217
2015-12-07,-0.007041440424817947
2015-12-08,-0.012504700513840377
2015-12-09,0.00516798744441638
2015-12-10,-0.004181752672542684
2015-12-11,-0.020167765523093868
2015-12-14,-0.00871430979697534
2015-12-15,0.016231667720856706
2015-12-16,0.007585060471950515
2015-12-17,-0.011210636705184875
2015-12-18,-0.0037657962593768864
2015-12-21,-0.00314820283857907
2015-12-22,0.01203646680081591
2015-12-23,0.0063353861077370495
2015-12-24,0.002039612150398919
2015-12-28,-0.00598111438198302
2015-12-29,0.005732960912108799
2015-12-30,0.0007450752281990503
2015-12-31,0.0006206853041147374
2016-01-04,-0.0059744939609016915
2016-01-05,0.0018708816441360399
2016-01-06,0.0
2016-01-07,-0.006500792378522913
2016-01-08,-0.0026374727099968214
2016-01-11,-0.001510140540924314
2016-01-12,0.0010070677126297876
2016-01-13,-0.011133839487123095
2016-01-14,0.004442979534700353
2016-01-15,-0.01326058837723032
2016-01-19,-0.003471309376903134
2016-01-20,-0.006720147525125268
2016-01-21,0.006720147525125302
2016-01-22,0.01521109091368921
2016-01-25,-0.009944539485078435
2016-01-26,0.008928836782408989
2016-01-27,-0.0015246722239628688
2016-01-28,0.0050735795068161844
2016-01-29,0.0032847544379122134
2016-02-01,-0.005961712649450308
2016-02-02,-0.007165780979533894
2016-02-03,0.004868065918933393
2016-02-04,-0.0032001688363226108
2016-02-05,-0.007722118041097889
2016-02-08,-0.01169598231030921
2016-02-09,-0.0037978307322282935
2016-02-10,-0.0014446660312837317
2016-02-11,-0.006723938557154975
2016-02-12,0.014838107183522752
2016-02-16,0.0009125407621769573
2016-02-17,0.008170726936473603
2016-02-18,0.0009029703721412635
2016-02-19,0.0019342110184822885
2016-02-22,0.008593076331844264
2016-02-23,-0.0020460128940044
2016-02-24,0.0016624996073436097
2016-02-25,0.005351370331847659
2016-02-26,0.0067113945667205055
2016-02-29,0.010671350177878713
2016-03-01,0.015680927597945923
2016-03-02,-0.006820267661736384
2016-03-03,0.0033536352762132617
2016-03-04,0.0028483618578278363
2016-03-07,0.0012356080794116461
2016-03-08,-0.0070645905262627295
2016-03-09,0.002484585637123565
2016-03-10,0.006924239785448541
2016-03-11,0.012001684652925846
2016-03-14,-0.0028036397674392637
2016-03-15,-0.00932227662385569
2016-03-16,0.006633243761785217
2016-03-17,0.00634521883975991
2016-03-18,0.0023089162966779347
2016-03-21,-0.0010936683902835304
2016-03-22,-0.0026758701375085353
2016-03-23,-0.004640286757016615
2016-03-24,-0.0044154313060562845
2016-03-28,-0.004558404622176665
2016-03-29,0.003820090644242109
2016-03-30,0.0035616166510264954
2016-03-31,0.001347818781335044
2016-04-01,0.0007250328120626217
2016-04-04,-0.0024605540696581484
2016-04-05,-0.0037031616163311154
2016-04-06,0.00837315865764996
2016-04-07,-0.004917214353042069
2016-04-08,0.0045496887948314555
2016-04-11,0.0013481513020910474
2016-04-12,0.005863104921048052
2016-04-13,0.006555171766991569
2016-04-14,-0.0003629401879413067
2016-04-15,-0.0015754182432293252
2016-04-18,0.005681888364154454
2016-04-19,0.004209759228723527
2016-04-20,0.0019186897184174294
2016-04-21,-0.0031192569435264327
2016-04-22,0.002280896369366174
2016-04-25,-0.0038441429298953647
2016-04-26,0.0033640899946510345
2016-04-27,0.005860629755700387
2016-04-28,-0.0016704982923212062
2016-04-29,0.0016704982923212094
2016-05-02,0.0003836319020332544
2016-05-03,-0.00648818031218618
2016-05-04,-0.003743251634603485
2016-05-05,-0.0008479454227632242
2016-05-06,-0.000605328839616306
2016-05-09,-0.0018194145798017874
2016-05-10,0.008461687792238576
2016-05-11,-0.0007220039053683893
2016-05-12,0.0015635569024626053
2016-05-13,-0.004459313990656229
2016-05-16,0.005541268108945046
2016-05-17,-0.0020439822710623954
2016-05-18,0.00012047515567924051
2016-05-19,-0.002772701936491495
2016-05-20,0.0034947165793270084
2016-05-23,0.00024042919536803228
2016-05-24,0.005994359129436809
2016-05-25,0.001552208792233397
2016-05-26,-0.00286744839520751
2016-05-27,0.0016737716178333835
2016-05-31,-0.0009560439098268687
2016-06-01,0.0015845042051018474
2016-06-02,0.00024020704062347977
2016-06-03,0.0017978347379390385
2016-06-06,0.004420638745050318
2016-06-07,0.00440125726401102
2016-06-08,0.0037916285599164695
2016-06-09,-0.003910232356167641
2016-06-10,-0.0048783553863723
2016-06-13,-0.006702799515207919
2016-06-14,-0.003368550376556354
2016-06-15,0.0004822303146657717
2016-06-16,0.0006018181232193822
2016-06-17,0.0006013805619099545
2016-06-20,0.005877069435632019
2016-06-21,0.003819915790201247
2016-06-22,0.0009521984773177244
2016-06-23,0.007351870212454053
2016-06-24,-0.016558021755670473
2016-06-27,-0.014520143730658219
2016-06-28,0.012475731008813495
2016-06-29,0.01255866660882889
2016-06-30,0.0067527094083293816
2016-07-01,0.0019789901515991485
2016-07-05,-0.005698510242724676
2016-07-06,0.004395781968632224
2016-07-07,0.0013027282740923185
2016-07-08,0.013172240850313363
2016-07-11,0.0005840088125282024
2016-07-12,0.002798198543474207
2016-07-13,-0.0029147685032208017
2016-07-14,0.001983269867142132
2016-07-15,-0.0019832698671420276
2016-07-18,0.0033804838258955413
2016-07-19,-0.0026803919047637985
2016-07-20,0.0025644202362284044
2016-07-21,-0.0013980322802969992
2016-07-22,0.004419748472921314
2016-07-25,-0.004769325116128046
2016-07-26,-0.003855040917587954
2016-07-27,0.0030382296048631252
2016-07-28,-0.0042100480792738185
2016-07-29,0.0009370666340709722
2016-08-01,-0.005625821890375168
2016-08-02,-0.0014199142544316589
2016-08-03,0.00449007112558895
2016-08-04,0.006347119910729813
2016-08-05,0.002223648048801005
2016-08-08,0.004083584875860211
2016-08-09,0.003486383076922994
2016-08-10,-0.0018574331950366603
2016-08-11,0.0024375217166893955
2016-08-12,0.0008117177346848013
2016-08-15,0.003006997217190588
2016-08-16,-0.0020806819019205374
2016-08-17,0.0013880100464450404
2016-08-18,0.0039228982338827805
2016-08-19,-0.002998795155058621
2016-08-22,-0.0016181913968799503
2016-08-23,0.003349779751567355
2016-08-24,-0.0027710034433204036
2016-08-25,0.0018478532222960602
2016-08-26,-0.0011545260420070653
2016-08-29,0.004955268619435871
2016-08-30,0.0005742542965067338
2016-08-31,-0.003913746146467682
